disp f1,disp f2,disp f3,disp f4,disp f5,disp f6
1.6998466763741e-07,5.61492287148945e-09,1.32298195226668e-08,3.15052498879124e-07,1.43527655299847e-07,4.12690412183836e-07
2.24614736227262e-07,8.44541337050765e-09,1.21743536139891e-08,3.12447978053048e-07,1.90102061555354e-07,4.12994105966843e-07
1.07550263037132e-07,7.76304263648971e-09,1.37645872876966e-09,3.10338182181336e-07,1.03700981597838e-07,4.03815121735976e-07
1.69319123939164e-07,1.64826331645461e-08,5.87524948716009e-09,3.28635062288497e-07,1.68235491606449e-07,4.22661838631823e-07
2.51491635773693e-09,7.0424823419451e-09,3.86226988588937e-09,3.07455006456124e-07,3.68194569765999e-09,3.95553532795006e-07
2.03501649342111e-07,3.57967248332978e-08,2.63833734027533e-08,3.17467631986807e-07,1.76520074524066e-07,4.10938632328826e-07
2.81320650867196e-07,2.32598394521215e-08,7.0987412648921e-09,3.46590129098192e-07,2.75746043455812e-07,4.52137066186453e-07
1.31577885164272e-07,3.5268340226797e-08,1.05339198469862e-08,3.19489113311935e-07,1.29321039626128e-07,4.09558530584704e-07
6.14519390011897e-08,1.44408181540107e-08,6.42566784328093e-09,3.23199723298116e-07,6.54729584984404e-08,4.06823038445957e-07
5.25716727799312e-08,3.71871624516326e-08,1.4282245779844e-08,3.22149195043516e-07,4.52402742118555e-08,4.03863399521345e-07
2.84297136711298e-07,4.20440233171069e-08,2.39552758736444e-08,3.50823316276355e-07,2.82734386497564e-07,4.53151562801582e-07
4.71893618656171e-08,1.43238629269244e-08,6.72088013244228e-09,3.21064290062342e-07,3.84423988959191e-08,4.03157720547353e-07
2.64705657129075e-07,1.94608490660087e-08,1.86517946740359e-09,3.2882840056797e-07,2.44104886549788e-07,4.1198452492311e-07
1.74631821321306e-07,3.91944583937895e-08,1.42244031208341e-08,3.34229711891942e-07,1.76904463239813e-07,4.23108088651505e-07
3.44932944128529e-07,4.34080036427912e-08,2.51360623162446e-08,3.55644906714251e-07,3.28124074919753e-07,4.66372607194779e-07
1.4838839665121e-07,4.12308986617226e-08,2.35388815133649e-08,3.2966050826363e-07,1.39334140463595e-07,4.0523979921095e-07
2.90382002027282e-07,4.69468373245915e-08,2.71100187701828e-08,3.59053006544054e-07,2.9617705039744e-07,4.54355989926382e-07
4.31114155239595e-08,4.05604599468613e-08,1.25375885882078e-08,3.28424330687363e-07,3.95973138678167e-08,4.01055223925795e-07
1.47472071644858e-07,4.1594370841925e-08,2.3488376200528e-08,3.30115843062047e-07,1.38883527131655e-07,4.0506424730595e-07
1.82185927871551e-07,4.33836934062577e-08,1.7258990058347e-08,3.41943756096232e-07,1.88857064664239e-07,4.23408468601296e-07
7.61335254281613e-08,4.19450390153954e-08,7.84526359896756e-09,3.3267148112751e-07,8.11186905099838e-08,4.05192117023908e-07
7.61064170151975e-08,4.17280735564551e-08,7.8903642850287e-09,3.32764410427599e-07,8.11641676941694e-08,4.05348363112209e-07
1.82338719959537e-07,2.84958535674328e-08,1.15314375854204e-08,3.41779916526297e-07,1.88888561569862e-07,4.22257785736074e-07
2.51084571751895e-07,4.37574545597253e-08,3.03140441342429e-08,3.36225870785538e-07,2.42225733586538e-07,4.08466039428615e-07
2.51085650454846e-07,4.36815717590195e-08,3.01390454430376e-08,3.36228063809732e-07,2.42274208912348e-07,4.08503053000246e-07
2.96443356664068e-07,4.22156265118133e-08,2.09557015783622e-08,3.67398764545314e-07,3.11009931701454e-07,4.55454536393471e-07
1.32613899182013e-07,3.02729897989102e-08,2.43879749655598e-09,3.34869552291215e-07,1.30207278508377e-07,4.00599507315439e-07
2.43614319562362e-08,3.04667473186984e-08,2.37670582467353e-09,3.34234512879465e-07,2.24114382681679e-08,3.96290071630958e-07
8.42833093604243e-08,3.23533728746247e-08,8.13499104221865e-09,3.37754335888572e-07,8.95705186207245e-08,4.01516376306851e-07
2.34866762322956e-07,3.53200808018736e-08,1.1456225036036e-08,3.40338481834805e-07,2.34459989688529e-07,4.0486097510984e-07
2.15547102516414e-07,5.04014635378879e-08,2.64713481133808e-08,3.50271440247657e-07,2.25474246439119e-07,4.22693161049401e-07
2.15513378209502e-07,5.01818465098693e-08,2.64865120445032e-08,3.50293173726926e-07,2.25666214460103e-07,4.2262867311179e-07
1.09008718475981e-07,4.61161228516753e-08,1.34812580949345e-08,3.34273040535821e-07,1.08532347030211e-07,3.9603794297209e-07
1.08846684467716e-07,4.61383737377236e-08,1.34666685249083e-08,3.34267746725092e-07,1.09124271174453e-07,3.95202087134099e-07
2.14057311688178e-07,3.80993247734681e-08,1.56046517047797e-08,3.50151025467575e-07,2.2410665525195e-07,4.2383802991603e-07
1.06580240741318e-07,3.17374450236237e-08,3.58733222651883e-09,3.3376014271465e-07,1.0611478378899e-07,3.96300056701829e-07
1.05325731104203e-07,3.29573874280752e-08,8.22324097751489e-09,3.37342336543491e-07,1.10277710282069e-07,4.01754964001906e-07
2.14178480937316e-07,3.41188015063736e-08,9.91034549064617e-09,3.37455209659302e-07,2.12742095191767e-07,4.03463816695844e-07
1.07770959584352e-07,4.66470058536293e-08,1.3305655656662e-08,3.37747980599344e-07,1.12750699670238e-07,4.00885595166863e-07
1.07643614563493e-07,4.63139827428513e-08,1.34291464400644e-08,3.38199969628316e-07,1.13109584889247e-07,4.01436153492665e-07
2.15613281507278e-07,4.77807904796541e-08,2.54492977008709e-08,3.38239872017813e-07,2.1474252306675e-07,4.02500809525e-07
2.15576324989022e-07,4.7896562255702e-08,2.52389659370102e-08,3.3817108583187e-07,2.14610241873387e-07,4.02554824338505e-07
3.20692229656759e-07,4.5343741853913e-08,2.05199742714057e-08,3.70481154344426e-07,3.31528130717449e-07,4.62030100039497e-07
3.21544769211829e-07,5.49975158165162e-08,3.43084942365054e-08,3.71962780342032e-07,3.34357327609466e-07,4.61851274135187e-07
3.21655510553791e-07,5.46246690828696e-08,3.38053217452264e-08,3.71607544252862e-07,3.3375997770627e-07,4.62455825502401e-07
2.17217604802659e-08,4.56623619971788e-08,3.44943406545743e-09,3.34177235212691e-07,2.35795931672865e-08,3.93136647668338e-07
2.16875822069322e-08,4.53851357205661e-08,3.3050298084124e-09,3.33123405425383e-07,2.36092468479227e-08,3.92015744421094e-07
1.08624466979142e-09,3.134484143759e-08,1.94153833639634e-09,3.32833135726496e-07,2.12966568924368e-10,3.93153995110144e-07
3.06502663882572e-07,5.02401283802315e-08,3.39969001212144e-08,3.4565014227525e-07,3.08412734451371e-07,4.13866253699447e-07
3.05229594246864e-07,5.23196513494852e-08,3.55859414424546e-08,3.47355452527336e-07,3.10317717328883e-07,4.1218596369883e-07
2.42828363799898e-07,6.22588815131515e-08,3.3952680063441e-08,3.67926911161366e-07,2.6693371251697e-07,4.30642207128934e-07
1.37629702234305e-07,5.74785958663986e-08,1.8077970657846e-08,3.5216421387331e-07,1.50426013944678e-07,4.03822860515765e-07
1.68515284053383e-07,6.29346755551017e-08,3.29415299827746e-08,3.53144784659948e-07,1.86673959700597e-07,3.93743419998817e-07
1.67670565860992e-07,6.36758217709416e-08,3.33126829498965e-08,3.53694452245173e-07,1.86494325278201e-07,3.93470188471061e-07
6.62959032153295e-08,6.26900419098411e-08,1.69071081163649e-08,3.5204640018635e-07,7.69007654914127e-08,3.88002479433363e-07
1.45741277083408e-07,6.49893071256946e-08,2.14103895091696e-08,3.60175348638123e-07,1.63312084638539e-07,4.02336832272633e-07
4.52149099898253e-08,6.33110611701275e-08,5.70377510217347e-09,3.53304445976817e-07,4.84844515080042e-08,3.88677266295733e-07
4.51922926130055e-08,6.32896572362565e-08,5.70089409161755e-09,3.53422204906193e-07,4.84719896558566e-08,3.88779747576822e-07
5.76755582196826e-08,5.65561271543161e-08,7.08943270536706e-09,3.55523385144763e-07,6.26137300856648e-08,3.89072064665366e-07
2.65116477478193e-07,7.01982295811775e-08,4.94198102808891e-08,3.63205709002426e-07,2.97791873870094e-07,4.02882828712421e-07
2.66809893090318e-08,6.69089383490823e-08,8.5534429328251e-09,3.56104116408882e-07,3.30254350621844e-08,3.85230950666615e-07
2.64519690793475e-07,7.14271160448004e-08,5.04587072725408e-08,3.64121648691199e-07,2.98671998493475e-07,4.02261940894027e-07
2.37049678540931e-07,7.78683246523843e-08,4.41545621396091e-08,3.82201825211257e-07,2.77351650758518e-07,4.22807913188724e-07
7.31078500792114e-08,7.07920187795196e-08,2.00260043532365e-08,3.59137080979061e-07,8.96338289210749e-08,3.83078538365069e-07
3.17100133240749e-07,8.98286557148666e-08,6.67387759544775e-08,4.1266669104008e-07,3.90737532714987e-07,4.47796574461671e-07
3.18056297323722e-07,9.40399457311032e-08,7.08143805031477e-08,4.11555315355072e-07,3.90797656042848e-07,4.4525354333046e-07
1.15196159969682e-07,7.47355603665589e-08,2.92296348174653e-08,3.68911759610622e-07,1.48194382868077e-07,3.826844203408e-07
1.15548429032929e-07,7.49870756811617e-08,2.94319790126962e-08,3.69213032118789e-07,1.48896644858886e-07,3.82727558506336e-07
3.01089027244261e-07,8.94787756995764e-08,6.47289119758835e-08,4.0793193057483e-07,3.71668057076769e-07,4.3788106002276e-07
1.47152279435779e-09,7.33006328137614e-08,3.39709350171965e-09,3.66555413424696e-07,4.87201261436098e-09,3.75158108445311e-07
3.02104524949197e-07,9.37851400516592e-08,6.96751296195173e-08,4.07143950863891e-07,3.72174148343338e-07,4.36257852187968e-07
3.01972259115827e-07,9.41110240869654e-08,7.0290052846091e-08,4.08038251668606e-07,3.73315010949352e-07,4.36065287057173e-07
2.1526304081979e-08,7.96277177241795e-08,4.4797047473794e-09,3.65825823012573e-07,2.45784997594137e-08,3.73149826626727e-07
2.14845659437932e-08,7.94977842521038e-08,4.58387463693204e-09,3.65812530945172e-07,2.46218332202915e-08,3.73199129020642e-07
1.02729500689485e-07,8.12846037394862e-08,2.14317985896669e-08,3.69935317991521e-07,1.21124350226075e-07,3.80687473470233e-07
1.00588070725474e-07,7.50213682737761e-08,1.8179909098269e-08,3.70589183418889e-07,1.18483623489964e-07,3.82336420784093e-07
1.02891136758838e-07,8.11500808660276e-08,2.11178561572603e-08,3.70664605740571e-07,1.21072678696276e-07,3.82308625841337e-07
1.99210204890513e-07,8.29201916901982e-08,4.91113880705026e-08,3.70424857411894e-07,2.42192339173796e-07,3.83600973655815e-07
1.97568530710104e-07,7.65258338332298e-08,4.37245008691465e-08,3.70685602114821e-07,2.41342796793149e-07,3.84728138331341e-07
1.99165418119713e-07,8.30202888525181e-08,4.91129135204684e-08,3.70635584561989e-07,2.42359683366632e-07,3.83703453456803e-07
2.03591073786064e-07,8.6073963749026e-08,4.55893663083229e-08,3.83556596386716e-07,2.46701041953652e-07,4.03715707253213e-07
2.03412608720112e-07,8.56436825216328e-08,4.57580368044618e-08,3.82629525255882e-07,2.46554249078356e-07,4.01714082437348e-07
9.92793457864833e-08,8.10808473715812e-08,2.74197783177954e-08,3.67345919913657e-07,1.26328418049829e-07,3.74207776817649e-07
9.92568454470726e-08,8.11110690215414e-08,2.7382896138978e-08,3.6776956580881e-07,1.26435454210545e-07,3.75581247913116e-07
2.02164919071449e-07,8.00551855844888e-08,4.05206918523636e-08,3.83499199982854e-07,2.4533742977681e-07,4.03954010786729e-07
9.66729671401725e-08,7.46718542321673e-08,2.43260810640833e-08,3.67739852609502e-07,1.2419227108782e-07,3.75648813794805e-07
2.1647528501923e-07,7.63481976526057e-08,4.67213141308951e-08,3.71549654626265e-07,2.63353993538497e-07,3.9273868424765e-07
2.81145133343562e-07,8.76983846540057e-08,5.80572130410001e-08,4.03683809148297e-07,3.44772691381969e-07,4.36420057159746e-07
1.98082586510436e-08,7.57403510081802e-08,1.0328083401536e-08,3.69275591909017e-07,3.3914169543907e-08,3.79953037781974e-07
8.11049846311111e-08,7.58425679740476e-08,1.21336688310445e-08,3.7204706741526e-07,9.12858163581337e-08,3.85547253891302e-07
1.94728092551281e-08,7.6008683756539e-08,1.03787163261038e-08,3.69980599351583e-07,3.45505705550247e-08,3.79556343762871e-07
1.79432170653669e-07,8.15391719400877e-08,3.49853200527101e-08,3.83370678749222e-07,2.16134614784651e-07,4.0319247947649e-07
3.12032127543035e-07,8.87951439122691e-08,7.15720302551529e-08,3.80847102049714e-07,3.74884841249289e-07,3.96832260601193e-07
2.24896684334401e-07,9.04089229625404e-08,6.27113325894034e-08,3.78608745281642e-07,2.82478756668365e-07,3.92860748249438e-07
2.24878597483552e-07,9.04071830715866e-08,6.26428760159236e-08,3.7865827613557e-07,2.82454965605689e-07,3.92759696333587e-07
7.47259782610416e-08,8.92937796004209e-08,1.10844466636134e-08,3.77887182507917e-07,8.3603011989571e-08,3.81728710439508e-07
7.47338047772803e-08,8.91941213986344e-08,1.10624960246204e-08,3.77954389321828e-07,8.36015341852856e-08,3.8189924739811e-07
1.73021950310526e-07,9.29055453315266e-08,3.80807873836964e-08,3.87839567115112e-07,2.11177186817607e-07,3.99427181826881e-07
3.09354726068419e-07,9.3712202282945e-08,7.67666513305598e-08,3.85052784898823e-07,3.79324122773138e-07,3.94400395672095e-07
1.7219404937419e-07,9.33945521326344e-08,3.81606904141711e-08,3.88392982162901e-07,2.1066579035726e-07,3.98886650136604e-07
1.26455402046381e-07,9.19764071707595e-08,4.4924694478936e-08,3.79091206290709e-07,1.71950672576826e-07,3.80490121560533e-07
1.26540310430845e-07,9.20966587837235e-08,4.50821061216735e-08,3.79152217983601e-07,1.7211481390069e-07,3.8045921408149e-07
2.67938783275119e-07,1.01522485769241e-07,6.68835582107446e-08,4.0926975444095e-07,3.38623094568212e-07,4.29067721902546e-07
3.49753009468018e-08,9.09393906558539e-08,1.93720341062875e-08,3.77997813806446e-07,5.50186027579933e-08,3.77350159052154e-07
2.79627468976587e-08,8.65538987405954e-08,1.78349643384616e-09,3.76749251247034e-07,2.76604511403397e-08,3.66518086984882e-07
1.27321053781316e-07,8.84166237456572e-08,4.11045752488665e-08,3.80800910011396e-07,1.75759359634758e-07,3.78911788072851e-07
3.26371500910489e-08,8.9803963413137e-08,1.82047414138973e-08,3.81331651711454e-07,5.75624776752098e-08,3.74048892393563e-07
2.58068650114431e-07,1.01055108807242e-07,6.54613294844363e-08,4.10742951027214e-07,3.32140299755579e-07,4.22237115708343e-07
3.05910430086644e-07,1.13170524451808e-07,9.66394922636752e-08,4.18507076270122e-07,4.06878393989045e-07,4.00325409683134e-07
2.2930717364129e-07,9.33743660270006e-08,6.51609817664569e-08,3.85092289498658e-07,2.98740086208218e-07,3.9082053874145e-07
2.56511728392849e-07,1.07967518990972e-07,6.99552184441363e-08,4.12590752827405e-07,3.32055395522229e-07,4.20907364667113e-07
4.08430046289376e-08,9.84845284583197e-08,2.38366357471633e-08,3.84224332631917e-07,6.68155850994274e-08,3.7291735540174e-07
1.71294259266424e-07,1.03496600800685e-07,6.22060484090362e-08,3.87052142244103e-07,2.33399070475576e-07,3.63848961712141e-07
1.71313397188593e-07,1.03674792829513e-07,6.24305757562002e-08,3.87108353929515e-07,2.33564559027188e-07,3.63542035657494e-07
1.8924323744497e-07,1.01679925155765e-07,6.44901448894855e-08,3.88015395476876e-07,2.56746206363222e-07,3.54528290657969e-07
9.65398151268806e-08,9.80120437752873e-08,2.57647978875293e-08,3.84551285703665e-07,1.24997297980859e-07,3.52924038638608e-07
1.11856091206699e-09,9.7108662444526e-08,4.6479108164596e-09,3.80919688071184e-07,4.77035703916401e-09,3.44294093374194e-07
2.85226386663478e-07,1.1476104449609e-07,9.77738989665619e-08,4.13074887695038e-07,3.87491945699086e-07,3.69159309701842e-07
1.51658116432005e-07,1.00930589181043e-07,3.8099934054271e-08,3.96096292589447e-07,1.9353930540625e-07,3.85009848169827e-07
1.71395779666418e-07,1.03308165344627e-07,6.19920015537801e-08,3.90015879258271e-07,2.38539875706407e-07,3.58254749199389e-07
5.41592739698014e-08,9.94888513693608e-08,7.26333414708474e-09,3.89075673264737e-07,5.89943487234684e-08,3.68377047975802e-07
1.11359252249421e-07,1.09248690422392e-07,3.30326688682154e-08,3.94432358277302e-07,1.48426173655839e-07,3.51205122977628e-07
9.50967351406931e-08,1.10574181286638e-07,4.19091251919895e-08,3.90936220321628e-07,1.41186994946049e-07,3.31699051375427e-07
1.83254098283031e-07,1.16795409329284e-07,6.44250689011001e-08,4.02352837723827e-07,2.55036263215977e-07,3.48812196147591e-07
2.27372675302315e-07,1.26469146633322e-07,8.13789332650377e-08,4.1819477821689e-07,3.16794503027565e-07,3.84906721363553e-07
5.57245178046602e-08,1.19537970096254e-07,3.49933142147088e-08,3.97760382953103e-07,9.47304591985471e-08,3.47934183551757e-07
1.35807491449788e-07,1.21237828366408e-07,4.34572521359756e-08,4.03783967445621e-07,1.82987210341075e-07,3.60672671967127e-07
1.4457400832222e-07,1.23114063788288e-07,7.24678190059442e-08,4.02811818175522e-07,2.22970625145203e-07,3.52474520015151e-07
1.96020829860422e-07,1.24312421750459e-07,7.33402912766495e-08,4.07277783269559e-07,2.74700150353456e-07,3.5447818959689e-07
8.47198437599743e-08,1.20862258251286e-07,4.36668288951945e-08,3.95347285341153e-07,1.31260961386609e-07,3.28444375899186e-07
1.44911943900236e-07,1.23046014473895e-07,7.20820974924647e-08,4.02259610663323e-07,2.2278023110411e-07,3.5229007094546e-07
1.75692067869887e-07,1.25375343696785e-07,8.2397115651733e-08,4.02361665935836e-07,2.61256461043312e-07,3.35599542811736e-07
1.75642396732715e-07,1.25573250133897e-07,8.2719895140244e-08,4.02562601829747e-07,2.61497627858237e-07,3.35608885917889e-07
1.35009510219659e-07,1.22327763838832e-07,4.34811933799942e-08,4.04817307802189e-07,1.8236468679821e-07,3.60080049436436e-07
4.41596012368478e-08,1.21451047792855e-07,8.07263587379657e-09,3.99019278822458e-07,4.94198920979921e-08,3.45584541104342e-07
4.41339753380108e-08,1.2141247786362e-07,8.10418031171576e-09,3.99031847645604e-07,4.94258745960549e-08,3.45648359945213e-07
2.40175331459942e-07,1.22773044680859e-07,9.75809676815652e-08,4.02937542052546e-07,3.41008711149343e-07,3.75569771698797e-07
2.40102685892364e-07,1.22779885521267e-07,9.77136617808554e-08,4.03282638221542e-07,3.41283288070589e-07,3.76179704012791e-07
5.47026265318892e-08,1.19592413553132e-07,3.40427211704606e-08,3.9939386944394e-07,9.63737726983272e-08,3.4000893773363e-07
1.77405037880886e-07,1.28765065348193e-07,7.23253841980065e-08,4.05288786403152e-07,2.54405063830128e-07,3.29972610854024e-07
9.93793760169024e-08,1.27215882031274e-07,5.20946499197435e-08,3.99236456391905e-07,1.54470187271525e-07,3.12840211600451e-07
2.18412145925919e-07,1.27752946824768e-07,8.23235313167746e-08,4.18262094023961e-07,3.11337500889795e-07,3.70746196541327e-07
1.89586529504133e-07,1.33210203672206e-07,9.43998953192887e-08,4.08467802286991e-07,2.87611847701992e-07,3.20719362417319e-07
8.61346905125225e-08,1.25977881602146e-07,3.21658349178707e-08,3.97323276030199e-07,1.20992964311846e-07,3.1323830194461e-07
2.06476835141937e-08,1.26828730298165e-07,1.34183414741809e-08,3.9610304658927e-07,3.19658876920517e-08,3.0501443719671e-07
2.05998127305192e-08,1.26816463330498e-07,1.34781674297392e-08,3.96300514989097e-07,3.19776850332986e-08,3.05099780569872e-07
2.61143327887271e-07,1.4111424466798e-07,1.27069604215636e-07,4.1272539392832e-07,3.86021314628873e-07,2.96837401875499e-07
2.61005922890295e-07,1.40630947217974e-07,1.2677995066228e-07,4.1270623962443e-07,3.85859197547291e-07,2.99346471942345e-07
8.53056315327784e-08,1.27260271595829e-07,3.22473823791069e-08,3.98019876495616e-07,1.20275438934341e-07,3.11579696757762e-07
1.89589504930762e-07,1.34874992358556e-07,9.64075193383883e-08,4.09777161675212e-07,2.89765797734019e-07,3.1855398316064e-07
1.74458064577548e-07,1.3276898782625e-07,7.40895937981772e-08,4.07708337305728e-07,2.53957175049118e-07,3.23282197148668e-07
1.00079799334575e-07,1.31712542841885e-07,5.53185959017103e-08,4.02303441123249e-07,1.58439710150876e-07,3.06769080402676e-07
1.22614991547931e-07,1.26813094364464e-07,4.46889069344542e-08,4.05819182826268e-07,1.72384588961994e-07,3.38544250546003e-07
1.63434879092995e-07,1.40809534297808e-07,7.61188728615389e-08,4.10582921330834e-07,2.48048835721235e-07,2.98591896418612e-07
2.53835653708457e-08,1.34471399113461e-07,2.73430610093725e-09,4.03418493082066e-07,2.70119916765495e-08,3.08450524692738e-07
2.79331833481028e-07,1.44359970272516e-07,1.32288542561257e-07,4.23728581220205e-07,4.2063310503661e-07,3.51387114498751e-07
1.70254290175245e-07,1.4793930766036e-07,1.02088489464591e-07,4.16882801837207e-07,2.79652196870509e-07,2.98527380127968e-07
2.71793397496403e-07,1.5916577010942e-07,1.60958759341621e-07,4.20745932935222e-07,4.30770560977242e-07,2.77966158141931e-07
1.95201030656427e-07,1.51213516547413e-07,9.85487294843961e-08,4.19170375447441e-07,3.00082942626792e-07,3.16998534165045e-07
6.90676902974743e-08,1.48141709812753e-07,4.98361109305064e-08,4.08702439598362e-07,1.22506609981021e-07,2.92570121269138e-07
2.43333254138859e-07,1.47147891173794e-07,1.2584064836147e-07,4.20770729172984e-07,3.79579897231009e-07,3.47610174506039e-07
1.04253894758278e-07,1.50440876615613e-07,6.9636583669949e-08,4.1241077310793e-07,1.7695000932128e-07,2.68726572692474e-07
1.90342921748644e-07,1.64044272234346e-07,1.28306147776656e-07,4.28329630335995e-07,3.24132182378575e-07,2.70711700506707e-07
6.46932210816392e-08,1.52640982474009e-07,3.0486798112854e-08,4.08146789133918e-07,1.01231827967713e-07,2.54487489906211e-07
1.8500737176441e-07,1.59827932844877e-07,1.04992143355054e-07,4.16618705642127e-07,2.93658286850955e-07,2.88009079768393e-07
7.24346190471598e-08,1.577655060134e-07,5.46041652192681e-08,4.09471353085789e-07,1.29598522200221e-07,2.67984457367314e-07
1.54791122034287e-07,1.63825586541423e-07,1.07987355276209e-07,4.18669700423798e-07,2.66748800447898e-07,2.76982003446915e-07
1.54931239757223e-07,1.63923031779094e-07,1.07941374989165e-07,4.18412397116893e-07,2.66647049299544e-07,2.76339420353287e-07
2.26070817016799e-08,1.594235687971e-07,2.43728287039989e-08,4.10940363031326e-07,4.49420381536274e-08,2.39418996752957e-07
9.89520671834039e-08,1.58193508541108e-07,5.40591637668318e-08,4.08212505147791e-07,1.5559846935174e-07,2.66744675298471e-07
2.24059445431967e-07,1.67984177691703e-07,1.46348292673656e-07,4.11738873146252e-07,3.65617911659335e-07,2.23402891884531e-07
1.62667457737643e-07,1.62310897399489e-07,9.64911488255406e-08,4.13059100613144e-07,2.61887740649738e-07,2.62692524072286e-07
9.93919453555231e-08,1.59213897063907e-07,5.45560624999804e-08,4.09247683487881e-07,1.56659731813501e-07,2.66920603173769e-07
9.20194200774672e-08,1.63001797214577e-07,6.91343617487344e-08,4.12990921113336e-07,1.62988669980122e-07,2.52600538033558e-07
2.66848766080238e-07,1.69998149326781e-07,1.61232837657305e-07,4.37420418176547e-07,4.36633461116882e-07,3.22339297318827e-07
2.4402689945022e-07,1.67416546164541e-07,1.50009797608947e-07,4.30738308535854e-07,4.01104656450626e-07,3.22301685881605e-07
2.44027943207275e-07,1.67429468575071e-07,1.49977326755907e-07,4.31000897832361e-07,4.01320813261255e-07,3.22964314896596e-07
2.04664275245307e-08,1.59635130454387e-07,1.16408771118589e-08,4.05924466510175e-07,2.96833848065155e-08,2.54400951352865e-07
2.04530630072524e-08,1.59768316115138e-07,1.16572058992536e-08,4.06118906231063e-07,2.97237453514578e-08,2.539738316548e-07
1.41158972018397e-07,1.6640187188162e-07,8.72936598100138e-08,4.12490581714057e-07,2.31446031800319e-07,2.41748461722621e-07
1.11071686114895e-07,1.70115105720516e-07,8.64387479975856e-08,4.19640533523518e-07,1.98377830558624e-07,2.40253428507909e-07
5.94722177219865e-08,1.65263735100855e-07,3.29115669844239e-08,4.10496032814636e-07,9.53000101470758e-08,2.35240435767861e-07
1.93085920719428e-07,1.78925684134028e-07,1.45672854253156e-07,4.34534191907513e-07,3.41622370751072e-07,2.52834697546749e-07
1.39691198345563e-07,1.67738205284806e-07,8.73085861120834e-08,4.12611626808937e-07,2.29975104266073e-07,2.38707870807272e-07
1.11775401007442e-07,1.71493449695095e-07,8.75821291141329e-08,4.19456234642651e-07,1.99861142819769e-07,2.37146360131582e-07
3.20143523970486e-08,1.67546447037677e-07,3.11929190432661e-08,4.12167120993402e-07,6.02429910402746e-08,2.28849794360143e-07
3.19455314708396e-08,1.67461630100795e-07,3.13587857533914e-08,4.12080970709979e-07,6.04193618893524e-08,2.29078816596446e-07
2.18252560618264e-07,1.73565255064515e-07,1.4993177704187e-07,4.10710407189998e-07,3.59809850105145e-07,2.15068840458554e-07
2.1831522105352e-07,1.73592586193995e-07,1.49842544699501e-07,4.10881139675917e-07,3.59871474370368e-07,2.15493302518223e-07
2.63754650757598e-07,1.75349841598451e-07,1.67621629329551e-07,4.40181744747171e-07,4.39628020376899e-07,3.13472261326356e-07
1.67762238423264e-07,1.73417452116033e-07,1.24002907178861e-07,4.23333223952591e-07,2.9411460605072e-07,2.54957777912411e-07
5.78964791401313e-08,1.67035300887365e-07,3.26541801640951e-08,4.10699799227793e-07,9.34322611828924e-08,2.3100796282937e-07
1.93508976395962e-07,1.80974550254792e-07,1.48220411819546e-07,4.35160100885743e-07,3.44190063329495e-07,2.48870881131379e-07
1.67864003233073e-07,1.74061328285126e-07,1.24691244222043e-07,4.23467503743063e-07,2.94741932644674e-07,2.53720215012745e-07
2.58484616771489e-07,1.74950214860838e-07,1.81779835620045e-07,4.16960833651587e-07,4.32179036902211e-07,2.36980559764552e-07
1.73601337918797e-07,1.67233382058892e-07,1.0997312694211e-07,4.14406990941943e-07,2.86557940607045e-07,2.54873193815721e-07
5.70759506342204e-09,1.67723025636444e-07,2.00583599381429e-09,4.06136728040033e-07,4.28268147766035e-09,2.25621685155889e-07
1.13990677280048e-07,1.79163604030356e-07,9.5052898389743e-08,4.21179442678352e-07,2.08627124396774e-07,2.14184722316589e-07
1.94881425997154e-07,1.89526902325871e-07,1.5952211782922e-07,4.38176899298087e-07,3.55923493127651e-07,2.26965356736102e-07
2.40392999633753e-07,1.83576306305721e-07,1.70968718503889e-07,4.39121836150467e-07,4.17822983223801e-07,2.83310141215141e-07
7.56136205508743e-08,1.763592895457e-07,6.31785241338668e-08,4.10871178596682e-07,1.39743568940869e-07,2.15254506718879e-07
4.17616587510323e-08,1.78870425930045e-07,2.46819265841062e-08,4.09950731893175e-07,7.16184943196814e-08,1.92744029317623e-07
1.55568923424156e-07,1.85379985415169e-07,1.27119327887841e-07,4.21802473335233e-07,2.83110112776043e-07,2.19026730716623e-07
8.2226040459266e-08,1.76838541235767e-07,5.85806569184324e-08,4.06024484599502e-07,1.42097316323381e-07,2.06543100119308e-07
2.00103780107884e-08,1.82367728751632e-07,2.11995654871931e-08,4.0733167580442e-07,3.88021154780335e-08,1.93342727133246e-07
4.4161287239698e-08,1.87908420862502e-07,4.42423561793602e-08,4.11869298051053e-07,8.42267275586997e-08,1.7542146678522e-07
9.33612821107383e-08,1.89121829999222e-07,8.3771917347999e-08,4.14807747998191e-07,1.75233133616397e-07,1.87357288199676e-07
1.67634090599698e-07,1.97064160910579e-07,1.47650461694946e-07,4.28105236273472e-07,3.13236269561165e-07,1.99075346536861e-07
1.10101485777456e-07,1.87277823152416e-07,8.55113466149639e-08,4.08289153998393e-07,1.96845014268242e-07,1.7641762725822e-07
2.24236345623387e-07,1.92515628881788e-07,1.86705463471543e-07,4.10079460682794e-07,3.95599931880136e-07,1.85280090222552e-07
1.83578516060518e-07,1.9172791163181e-07,1.52257282077839e-07,4.06997623536893e-07,3.2575758706572e-07,1.68429484706011e-07
