disp f1,disp f2,disp f3,disp f4,disp f5,disp f6
2.21859682084333e-07,4.3882153922466e-08,1.62116922933912e-08,3.30571123686457e-07,2.22477648061886e-07,3.69756501444023e-07
2.69306701360908e-07,5.56316708023364e-08,3.69667580378235e-08,3.31459481897825e-07,2.69929889623989e-07,3.68087074147991e-07
2.69255353112462e-07,5.57500514449979e-08,3.71570901256754e-08,3.31572545870811e-07,2.70176484587919e-07,3.67856454586534e-07
1.99285076552702e-07,5.09760866167556e-08,1.99883336424467e-08,3.40668368469472e-07,2.15585492607878e-07,3.83505950577443e-07
3.35038087991494e-07,6.98194119914155e-08,4.50829215823163e-08,3.59139166135045e-07,3.66474257789521e-07,4.00379976177481e-07
5.92832140594213e-08,5.30696088733358e-08,7.31176322972655e-09,3.41420414533931e-07,6.67703915989753e-08,3.76847437070521e-07
5.37862413399215e-08,6.55799010507816e-08,1.44674783368524e-08,3.44028539010519e-07,5.88046850583211e-08,3.73822602769844e-07
5.38274343801874e-08,6.55023558785233e-08,1.45513348073912e-08,3.44027466424365e-07,5.87424336640452e-08,3.73898529155255e-07
1.59477352428117e-07,6.8728234652207e-08,2.39011786761507e-08,3.4743679574598e-07,1.78808147011941e-07,3.78473023043053e-07
1.59475858813555e-07,6.86446640267384e-08,2.3934066608579e-08,3.47410911794395e-07,1.78874836763777e-07,3.782556574907e-07
3.30938697202588e-07,7.76590047014745e-08,5.2730857084521e-08,3.65901993344004e-07,3.74700835471914e-07,3.96380278992858e-07
2.97576121613167e-07,6.5441777538789e-08,4.56934800986636e-08,3.40434434982911e-07,3.13354344773009e-07,3.61091422838215e-07
2.94992562939294e-07,7.0308511585618e-08,5.02280263897594e-08,3.45104128381375e-07,3.1841367124546e-07,3.59250548623054e-07
8.66682505014791e-09,7.52721565800105e-08,4.3853167006738e-09,3.57944921568237e-07,1.1681503921701e-08,3.652001949747e-07
7.93643489510722e-09,7.53194504201633e-08,4.13212505860941e-09,3.57992496716249e-07,1.08950536001274e-08,3.64758547434431e-07
1.91846839240654e-07,7.98634147957829e-08,3.5704879726025e-08,3.61854347154789e-07,2.28599812861601e-07,3.69926512486498e-07
2.09865494875361e-07,7.39033783284632e-08,4.07055948371458e-08,3.54061090844739e-07,2.43051176376597e-07,3.5894560084767e-07
9.13846266701047e-08,7.69427606648002e-08,1.54146766876238e-08,3.59564899570066e-07,1.0748663529956e-07,3.66283911192315e-07
2.87567531260726e-07,8.74657355846137e-08,5.73410057543215e-08,3.72083123121614e-07,3.46023175311173e-07,3.77639499709348e-07
1.13638175892888e-07,7.57475617444989e-08,2.63714281424203e-08,3.58336431777088e-07,1.38919918176319e-07,3.61996099984423e-07
2.78738627205548e-08,8.56680376319369e-08,1.17676738758428e-08,3.6245992313652e-07,3.59101848409451e-08,3.65223207852535e-07
2.78761861049423e-08,8.57080712224511e-08,1.17443740262929e-08,3.6241239878108e-07,3.60145525714406e-08,3.6514304632167e-07
1.83221918574995e-07,8.94080046118993e-08,3.8721419755075e-08,3.6521869911797e-07,2.19555877851586e-07,3.70018270395183e-07
1.83228135598002e-07,8.94721645893441e-08,3.87110112063747e-08,3.6519790377849e-07,2.19574981344975e-07,3.69785653847353e-07
2.19049358410616e-07,8.36099810491753e-08,5.26737855332095e-08,3.56888982736563e-07,2.56642287086508e-07,3.59196168508784e-07
2.19043720678172e-07,8.35878024049621e-08,5.26569147129333e-08,3.56759104872608e-07,2.56556832209784e-07,3.5910997696091e-07
1.03774525395493e-07,7.99636879023827e-08,2.00607583041045e-08,3.60636981781391e-07,1.25575559574032e-07,3.60792478784298e-07
1.06140017907016e-07,8.65301143182786e-08,2.23189828800834e-08,3.60655734773621e-07,1.27491235144775e-07,3.61040656640756e-07
1.06167100654903e-07,8.66411290057892e-08,2.22896251186845e-08,3.60729557509047e-07,1.27304108094532e-07,3.61470522742502e-07
3.03505760573758e-07,9.17849720972225e-08,6.64701141186687e-08,3.7462012598832e-07,3.70879466628961e-07,3.70349940442256e-07
9.4254842849414e-08,7.82020019852652e-08,2.28954481006734e-08,3.60010070995656e-07,1.15913556394017e-07,3.57989727232131e-07
3.0492687790167e-07,9.60675585944914e-08,7.05717018756518e-08,3.74307549292113e-07,3.70845463307956e-07,3.70252338211589e-07
3.04803305141152e-07,9.61091056900541e-08,7.08360251884712e-08,3.74653424350468e-07,3.71443896254389e-07,3.70853274625881e-07
9.68955770770504e-08,8.50653425036994e-08,2.6985746708229e-08,3.5996979630258e-07,1.18375076757087e-07,3.58169050342688e-07
9.68949632811926e-08,8.51183349233145e-08,2.69563562441146e-08,3.59968614186676e-07,1.18315402846232e-07,3.58059549716638e-07
2.3020299263629e-08,8.07561528756804e-08,1.03156903013129e-08,3.63888620246045e-07,3.4720832701038e-08,3.64294928973346e-07
7.64918518129489e-08,9.00293260536716e-08,1.1713071732579e-08,3.66252187605442e-07,8.78347147205702e-08,3.65949844892064e-07
7.64522426010056e-08,9.01145909210361e-08,1.17783755235752e-08,3.66280602717364e-07,8.78590425752231e-08,3.65949751702407e-07
1.2566086576999e-07,8.89067882020842e-08,3.91579730968968e-08,3.64172343774585e-07,1.5847019633568e-07,3.60018118535692e-07
1.25696028661409e-07,8.89195897902084e-08,3.90748870302849e-08,3.64116522878993e-07,1.58435491775671e-07,3.60082304531461e-07
2.62374981917556e-07,1.02344942652066e-07,6.51322308031128e-08,3.78062081090533e-07,3.26658600438848e-07,3.7053083311495e-07
2.62152281277093e-07,1.02553581972245e-07,6.51535792471123e-08,3.78067719054543e-07,3.26608990750721e-07,3.69982845731559e-07
1.3236701079477e-07,8.84713377799639e-08,3.95402508653075e-08,3.68766069313478e-07,1.73271528044626e-07,3.56486361309108e-07
1.61073455289114e-07,9.31953215338507e-08,3.47691950244253e-08,3.72642116160904e-07,1.98500053526304e-07,3.63393780701224e-07
2.31766092313878e-07,8.68230714730532e-08,5.70138727174995e-08,3.63448977642344e-07,2.83253219134687e-07,3.55914547625439e-07
3.10257457500317e-07,1.07518106175777e-07,8.94698895816604e-08,3.82816422237822e-07,4.02340053078844e-07,3.4751860718253e-07
2.01598079309911e-07,1.03174056537124e-07,5.68807535690814e-08,3.71347688482991e-07,2.58002630533523e-07,3.47288740128553e-07
2.00209760115366e-07,9.821991252971e-08,5.26448435540384e-08,3.7164943229092e-07,2.56910926691065e-07,3.47683707464368e-07
2.0152340512396e-07,1.03259522203719e-07,5.69871053792316e-08,3.71309779208645e-07,2.58129532532282e-07,3.47068397965408e-07
2.18504822436697e-08,9.89790772317714e-08,4.22576277595287e-09,3.69534721657857e-07,2.45626132378546e-08,3.42861745044285e-07
2.18574088974148e-08,9.90534082857777e-08,4.26428161911681e-09,3.6960173366612e-07,2.46866892230434e-08,3.42926382801667e-07
6.30275234458854e-09,9.3365356678251e-08,1.73151404799009e-09,3.70214636992509e-07,5.89976105744231e-09,3.44454730266252e-07
1.87526292294864e-07,9.34827260953143e-08,5.39833852194845e-08,3.69269499765919e-07,2.38007055193202e-07,3.39856080730207e-07
1.89295682642783e-07,9.89302522312126e-08,5.88384984625716e-08,3.68833842048816e-07,2.3869881914027e-07,3.39515943136979e-07
1.89136781954825e-07,9.90269158982594e-08,5.91376329177759e-08,3.68848285416803e-07,2.38829809475309e-07,3.38977149144705e-07
4.78792976228536e-08,1.01450501508408e-07,6.25139749427711e-09,3.79854308751366e-07,5.43587149209077e-08,3.52167431016221e-07
9.93688436174486e-08,1.02854911384586e-07,2.79323567090119e-08,3.74396458073575e-07,1.31922372617527e-07,3.34011162535175e-07
2.85983932801007e-07,1.166220246722e-07,9.98233005645294e-08,3.79018720447908e-07,3.85642968378132e-07,3.11698436497933e-07
2.43977396371249e-07,1.04874473481383e-07,7.86183924131478e-08,3.731551493054e-07,3.12821900632672e-07,3.48411180811978e-07
2.43891246298078e-07,1.04853940509758e-07,7.87370698835205e-08,3.7308000730712e-07,3.1277506284849e-07,3.4823297270951e-07
1.42790417988827e-07,1.11498157992897e-07,3.92640167943685e-08,3.80858323842411e-07,1.84367608469575e-07,3.4838858524637e-07
1.42785030530253e-07,1.11688557132709e-07,3.93794457882347e-08,3.8102788863761e-07,1.84708791234799e-07,3.47850032696536e-07
5.37375455641967e-08,1.09345883757628e-07,2.87902691234356e-08,3.82536024946258e-07,8.16032544278779e-08,3.47984743625245e-07
5.36707836987912e-08,1.09372421626347e-07,2.89591492955942e-08,3.82726602599817e-07,8.20422508430558e-08,3.48879917609301e-07
9.24758755562325e-08,1.06242587316829e-07,3.58612863016537e-08,3.79974875399491e-07,1.28156555646933e-07,3.28043615965206e-07
1.5139433806949e-07,1.14086116994813e-07,6.46482490910518e-08,3.84697489336051e-07,2.14352745253627e-07,3.3823097259364e-07
1.51482882297199e-07,1.14039201677931e-07,6.44490795851901e-08,3.84606119216925e-07,2.14313015417413e-07,3.38695870928741e-07
3.03910343184359e-07,1.13982530943032e-07,1.00369559989798e-07,3.8162178384782e-07,3.94360162274951e-07,3.30785149283352e-07
4.26974561298094e-08,1.1680955663567e-07,6.61432432789772e-09,3.87182560283521e-07,4.90451021449179e-08,3.40772081432574e-07
2.47503620455655e-07,1.06501576907167e-07,8.08380391064102e-08,3.77093368726199e-07,3.25264140490281e-07,3.42919274109448e-07
4.26524880498858e-08,1.16885342432671e-07,6.62373903745945e-09,3.8716138665772e-07,4.90756015200125e-08,3.40569537241323e-07
1.81992526175304e-07,1.20666892172767e-07,6.7118932313713e-08,3.81214261569031e-07,2.55813912473326e-07,3.10545453913852e-07
2.93413629243505e-07,1.33963598097563e-07,1.28187145157857e-07,3.83581750570204e-07,4.190810023394e-07,2.87818665300937e-07
3.22472291223851e-09,1.18577052558629e-07,6.68349227353205e-09,3.86033321866429e-07,6.91374920594191e-09,3.09005033987255e-07
1.87953644112469e-07,1.22681162526565e-07,8.28848045688938e-08,3.91261243161016e-07,2.70689030492224e-07,3.0669600185508e-07
2.98244939404194e-07,1.23822231440138e-07,1.12092415994617e-07,3.89592744704349e-07,4.03255490935611e-07,3.24928705280952e-07
1.201844375586e-07,1.22362819889309e-07,4.04274340803662e-08,3.88217896123107e-07,1.66536113139835e-07,3.2219190309262e-07
8.70864728664635e-08,1.28776825837301e-07,3.36004197925051e-08,3.87140548413129e-07,1.25472488029951e-07,3.00475560175862e-07
8.64175170019081e-08,1.28972724147613e-07,3.39979541314698e-08,3.86208077038754e-07,1.24854198032207e-07,2.98371395406107e-07
1.00276289252808e-07,1.302229606696e-07,5.151796349583e-08,3.93913764623061e-07,1.50472876575159e-07,3.00796305513544e-07
2.61197107635371e-07,1.3942869788556e-07,1.259921106232e-07,3.78559666931101e-07,3.81091423288578e-07,2.56241146490781e-07
2.60086006294848e-07,1.40283864293807e-07,1.2679430560734e-07,3.78667910487095e-07,3.80748572188197e-07,2.54089443163677e-07
6.84693275296918e-08,1.26885359623547e-07,3.86616110109603e-08,3.94021215816462e-07,1.09656285273543e-07,3.11182947887012e-07
2.03419896452401e-07,1.36590817465916e-07,8.53802960429802e-08,3.90544763987419e-07,2.9387317739007e-07,3.08856315160307e-07
2.02994789367571e-07,1.36821400690358e-07,8.56927282117261e-08,3.9046256702694e-07,2.9376660231396e-07,3.07732695995755e-07
1.94507078212203e-08,1.29496399149338e-07,1.31267637808624e-09,3.93221816159587e-07,2.26600592143161e-08,3.05063429703206e-07
2.85406783267654e-07,1.43801698631374e-07,1.42964319541193e-07,3.83312827456517e-07,4.24181278317944e-07,2.6418155447159e-07
1.61928658659877e-07,1.32890301131617e-07,8.25475986756649e-08,3.96742640958783e-07,2.47150384667938e-07,2.99204933425426e-07
1.04698395266673e-07,1.4180714843424e-07,6.11128386977386e-08,4.00490784679327e-07,1.64350552581551e-07,2.81449731206995e-07
1.01396185700478e-07,1.44921194644507e-07,4.69109114606662e-08,3.91970135780305e-07,1.52871823561898e-07,2.78078938469051e-07
1.01516244980688e-07,1.45264276179211e-07,4.6774570867096e-08,3.92834084851424e-07,1.53010857811035e-07,2.78855056395976e-07
7.89737996613524e-08,1.44720096026248e-07,5.01535465948518e-08,3.98903356003581e-07,1.28045257254548e-07,2.82216576858949e-07
7.88945765207983e-08,1.44904746639361e-07,5.03715458479857e-08,3.99472578589184e-07,1.28319981773715e-07,2.82940430801521e-07
2.58180514344796e-07,1.41460342009572e-07,1.24707865800594e-07,3.98201465377537e-07,3.78525895487911e-07,3.09587265569577e-07
2.58164598636404e-07,1.41496834662358e-07,1.2474407162326e-07,3.98613419534352e-07,3.78939235076905e-07,3.11215827328886e-07
1.94202727635788e-07,1.50294066344015e-07,1.15054125235087e-07,4.08652697349823e-07,3.08081560258959e-07,2.74113279802769e-07
1.94098525795774e-07,1.50249751240334e-07,1.15326891285782e-07,4.08549233869641e-07,3.08389164168332e-07,2.74639417841411e-07
1.56122100120483e-07,1.49545653754359e-07,8.18734107183304e-08,3.89290317918726e-07,2.42041200845843e-07,2.5727827293987e-07
1.56273342791539e-07,1.49711458591103e-07,8.17649597432605e-08,3.89705865487532e-07,2.42245473690536e-07,2.57563211435766e-07
2.6030839667615e-08,1.48548922168203e-07,2.1474066104951e-08,4.00017091550533e-07,4.26001652091077e-08,2.63465888557684e-07
2.57942829736517e-08,1.48651776668631e-07,2.19302318002435e-08,4.00323352583046e-07,4.28692913229636e-08,2.63901436616897e-07
1.67501546264232e-07,1.50722237933367e-07,1.00807016223283e-07,4.02237546128962e-07,2.66002437409379e-07,2.71266796823323e-07
1.67558640526891e-07,1.50812102488851e-07,1.00719583986998e-07,4.02084957109805e-07,2.65743722762231e-07,2.70306212585521e-07
1.9018947116894e-08,1.4873131467563e-07,1.06848558178802e-08,3.96405091189258e-07,2.81275769939981e-08,2.68589901840078e-07
1.88319174125095e-08,1.48777560271033e-07,1.0838073994178e-08,3.9622112099571e-07,2.82900870229445e-08,2.6779121227907e-07
9.45654184443606e-08,1.46473600545601e-07,4.66374281612398e-08,3.91700852942805e-07,1.46901973116737e-07,2.63141068223072e-07
6.17994022782839e-08,1.51595251586597e-07,2.93109729965228e-08,3.95721786455876e-07,9.98197867160054e-08,2.43944432366507e-07
1.7388367851073e-07,1.53924032137186e-07,9.76938588103085e-08,3.87357810111306e-07,2.74861349679547e-07,2.45560814445105e-07
1.11537888280074e-07,1.5613646896241e-07,7.55939062362434e-08,4.0703942963829e-07,1.84850906257764e-07,2.45724643981061e-07
8.21613754766914e-08,1.52592696370326e-07,5.39622859973771e-08,3.99910350045258e-07,1.35221777837103e-07,2.52054176794776e-07
1.15884310294986e-07,1.62515677157314e-07,8.17774549863771e-08,4.07782922303752e-07,1.93874680950617e-07,2.41243142366571e-07
1.68563206030407e-07,1.59960707555899e-07,1.10251116519352e-07,4.04526179988901e-07,2.76338583968752e-07,2.41246927241189e-07
5.64829551372788e-08,1.6048285649325e-07,3.1677417575149e-08,3.96193888342775e-07,9.31579220526109e-08,2.32833685763546e-07
3.46394939716602e-10,1.55926599112907e-07,3.44404388356745e-09,3.95679353544751e-07,7.05885217136112e-10,2.37384936007058e-07
5.58733705475427e-08,1.6113911271808e-07,3.15576079612509e-08,3.96520223497076e-07,9.23504045011406e-08,2.31793911581424e-07
2.16174917630899e-07,1.67867115450896e-07,1.43502813391143e-07,3.79244965247584e-07,3.49728227888248e-07,1.93250368081682e-07
2.14803564853771e-07,1.68611195884136e-07,1.43703532422907e-07,3.79227167355705e-07,3.48474492598408e-07,1.91663975423439e-07
2.63864360350081e-07,1.66855059810194e-07,1.75806579132739e-07,3.80154676026541e-07,4.29678583651885e-07,2.07922245971663e-07
2.55275181452206e-07,1.64272276665493e-07,1.57521229807413e-07,4.12523771681842e-07,4.09676916451945e-07,2.66086689610858e-07
2.67870367744718e-07,1.70435128198028e-07,1.72368251144614e-07,4.19690671708698e-07,4.37502550507212e-07,2.60144850632607e-07
3.85324877783639e-08,1.69539723732971e-07,2.14315949230061e-08,3.96604925309194e-07,6.81940747993711e-08,2.01047382928758e-07
1.91164457163994e-07,1.77152782354752e-07,1.40695835781516e-07,3.79461702897647e-07,3.23596941728878e-07,1.69798374666619e-07
1.30914007810592e-07,1.79404713548397e-07,1.04429861536189e-07,4.0934296976896e-07,2.28204563637236e-07,2.06685098351918e-07
1.30606336986764e-07,1.78219233564665e-07,1.03658200249335e-07,4.08893488619742e-07,2.2782473501803e-07,1.98725899589622e-07
1.09584230458578e-07,1.78153437456081e-07,8.06203857017452e-08,3.88419277635966e-07,1.89897679544183e-07,1.8743527879868e-07
1.09403202719818e-07,1.78154226218905e-07,8.07957250667779e-08,3.88564205978783e-07,1.8997478216293e-07,1.8779666684941e-07
2.28911441145367e-07,1.80997206603148e-07,1.74326904416881e-07,3.77437899874388e-07,3.87669967294711e-07,1.74678344350554e-07
5.56549578414717e-08,1.78582581115629e-07,4.67687764997271e-08,4.01924041249533e-07,9.54704182420242e-08,1.97121189224402e-07
5.55360693708381e-08,1.78560618356329e-07,4.69529030214761e-08,4.01671364149041e-07,9.54752782679481e-08,1.96841729363629e-07
2.12492954623662e-07,1.86665042427477e-07,1.69302994092046e-07,4.18974871530756e-07,3.72357987072578e-07,2.0752613021728e-07
2.12537106659679e-07,1.86591611396045e-07,1.69157991538905e-07,4.1893601147738e-07,3.72515497028138e-07,2.08406295106873e-07
1.54333089286208e-07,1.7740945741688e-07,1.15259102561364e-07,3.83115058325801e-07,2.6596482752594e-07,1.81234719207577e-07
1.55662801641267e-07,1.79675034931921e-07,1.18116368201614e-07,3.82443347918155e-07,2.67097480073852e-07,1.81389607108871e-07
1.55599544658916e-07,1.7964541151296e-07,1.18200552719832e-07,3.82249911858867e-07,2.66982987448682e-07,1.81080932755501e-07
1.35591651346819e-07,1.83493476206316e-07,1.1072956468325e-07,4.08820539483142e-07,2.38294524030493e-07,1.98027673458268e-07
2.27581350864746e-07,1.83089578250615e-07,1.76933247043242e-07,3.77081158290495e-07,3.88092983434819e-07,1.7073483947903e-07
2.87095482855332e-08,1.79806683801905e-07,2.13885135441328e-08,3.95737337449513e-07,5.30160049240168e-08,1.8822704955297e-07
2.85886385228368e-08,1.79961755843009e-07,2.13242217635564e-08,3.95871229403299e-07,5.27679472506413e-08,1.88222131986147e-07
1.7750690900691e-07,1.84508433444538e-07,1.40538364206282e-07,3.79893875095128e-07,3.06936054184952e-07,1.66426039140426e-07
1.77172449186091e-07,1.84678257617653e-07,1.40476083992964e-07,3.79768994641189e-07,3.0643833892675e-07,1.65676147709269e-07
2.19910650217799e-07,1.84350555492383e-07,1.74716106402511e-07,3.76830399907233e-07,3.79986410711452e-07,1.62897775734678e-07
1.57765314790451e-08,1.82726396510057e-07,1.44791173606266e-08,3.94097889681674e-07,2.86003399639444e-08,1.79892631957847e-07
1.58020559128229e-08,1.82718010925657e-07,1.4383066490751e-08,3.94085066689583e-07,2.85707379383229e-08,1.79948883729809e-07
2.36154696767146e-09,1.80901439955069e-07,2.50953653277552e-09,3.94425850367075e-07,4.08474556791469e-10,1.75442336337498e-07
1.61134093890192e-07,1.88018575315382e-07,1.32907244178834e-07,4.07612428387457e-07,2.8375156649148e-07,1.88479953852039e-07
1.60129899697799e-07,1.86262241848426e-07,1.30688667054986e-07,4.07949775959337e-07,2.82395211472006e-07,1.84898360144929e-07
1.61189397207721e-07,1.88183492517319e-07,1.32872953995369e-07,4.0810677343217e-07,2.8388065730805e-07,1.88669390487595e-07
7.7070320503994e-08,1.83331702544123e-07,6.15344586439116e-08,3.88559103339322e-07,1.38852194744847e-07,1.7661608733085e-07
7.6969842305283e-08,1.83208100290937e-07,6.17191052875346e-08,3.88179167871522e-07,1.38761648933891e-07,1.76286831164303e-07
7.51732757752623e-08,1.81540028465317e-07,5.89307672287269e-08,3.88974605973368e-07,1.36390847978274e-07,1.71984551998583e-07
8.41798559809186e-08,1.84449239066161e-07,6.93225429855932e-08,4.00192049014678e-07,1.46145088559705e-07,1.83454681298439e-07
8.4231028617362e-08,1.84441378969704e-07,6.92749977040358e-08,4.0031111299665e-07,1.46334780411861e-07,1.84133227235803e-07
8.25841262908479e-08,1.82656143209756e-07,6.72914058399818e-08,4.00854885908501e-07,1.43547389418299e-07,1.80320601396193e-07
2.414913798557e-07,1.93905481837118e-07,1.97049947670559e-07,4.23350611831123e-07,4.27272870127199e-07,2.03120765832895e-07
2.41309749842005e-07,1.94014943114631e-07,1.97433459319733e-07,4.23015601236383e-07,4.27064314739299e-07,2.02061359473769e-07
2.40367638998924e-07,1.92537378473886e-07,1.95532422890495e-07,4.23083859854672e-07,4.25902006877757e-07,2.02370117789341e-07
1.71434805269721e-07,1.850054998806e-07,1.37569295100213e-07,3.79708697579086e-07,3.00050980945835e-07,1.58566041231038e-07
1.52908413000085e-08,1.8218767477151e-07,1.04238576487463e-08,3.94782075802539e-07,3.19637662072348e-08,1.72377017432448e-07
2.52505918585175e-07,1.95487682459112e-07,2.07319713370455e-07,4.26154502700758e-07,4.48472342048409e-07,2.05498948420556e-07
2.24687436680431e-07,1.93008888635797e-07,1.86493012641268e-07,4.20713449966421e-07,4.00699284779966e-07,1.92943862859628e-07
1.43020482405857e-07,1.87343578280388e-07,1.19470740779476e-07,4.07925021983513e-07,2.54143629825086e-07,1.80560725289844e-07
6.93471925431696e-08,1.84145888809982e-07,5.80845344473487e-08,4.00262107595876e-07,1.20421953242392e-07,1.74562588141894e-07
8.88191945094772e-08,1.83674908297422e-07,7.0683698173153e-08,3.8755707204453e-07,1.60895195427448e-07,1.65301735660711e-07
2.47422786940794e-07,1.89580822890761e-07,2.04569280079979e-07,3.73980802280612e-07,4.30135095785262e-07,1.59666830161024e-07
4.20325254840939e-08,1.87515134878909e-07,3.54942823060698e-08,3.92343835167637e-07,7.9034238165707e-08,1.72383975546668e-07
1.57609467656566e-07,1.8768863694799e-07,1.30904846332169e-07,3.80161640044499e-07,2.80315953769562e-07,1.54927403983006e-07
4.17073078912382e-08,1.87812846665246e-07,3.53966201970627e-08,3.92358198222979e-07,7.84908151277468e-08,1.71954061316864e-07
2.48265655754579e-07,2.02027922223675e-07,2.15129330983528e-07,4.26605698934835e-07,4.49696631825279e-07,1.90332413331394e-07
2.39713506208388e-07,1.99702896245257e-07,2.16753702061885e-07,3.71604506439788e-07,4.29574018726699e-07,1.37256005969322e-07
2.37967917127351e-07,2.1611271213006e-07,2.29420710677694e-07,4.25303450216818e-07,4.4930979698839e-07,1.58205839064902e-07
1.84852968358197e-07,2.07613991878722e-07,1.81929920675971e-07,3.74145613116112e-07,3.43747114302089e-07,1.23452065420624e-07
1.84218362922378e-07,2.07982112639629e-07,1.81914229778534e-07,3.74098892345147e-07,3.42982371624062e-07,1.22566210099349e-07
1.07705560460461e-07,2.08225979554649e-07,1.02666675809889e-07,3.99447962444365e-07,1.99053874404677e-07,1.4114419600003e-07
1.18219283359806e-07,2.08624048807975e-07,1.21805347976629e-07,3.79307482024016e-07,2.27216893416652e-07,1.24264914619796e-07
1.18175411981029e-07,2.08549220574901e-07,1.21737889172827e-07,3.79032821789868e-07,2.26943305130619e-07,1.23994766141357e-07
1.48815639349839e-07,2.07703491281238e-07,1.50592803111293e-07,3.76165379513255e-07,2.83950115954195e-07,1.14180519692784e-07
3.29773234176561e-08,2.07989834231219e-07,2.87294673653652e-08,3.91677752806097e-07,5.60021531907521e-08,1.30705911582038e-07
3.2914006494729e-08,2.07959312028458e-07,2.88146914934146e-08,3.91889407515467e-07,5.59267326469766e-08,1.31322668440847e-07
1.751106309037e-07,2.14780038195495e-07,1.72497047904193e-07,4.08634033978117e-07,3.29843804479362e-07,1.42901060343028e-07
1.75092259622052e-07,2.14802707008792e-07,1.72585605066662e-07,4.08620468495819e-07,3.29916811759052e-07,1.42923369863526e-07
4.23772195895375e-08,2.07373952145068e-07,4.78195500544156e-08,3.85875765789328e-07,8.98266200552236e-08,1.155801354626e-07
1.41046265895386e-07,2.13658987458521e-07,1.38907860623047e-07,4.029768492999e-07,2.64830978550531e-07,1.36181157163747e-07
1.58722118096157e-08,2.09415889494806e-07,1.83910823454485e-08,3.89216796650098e-07,3.33577064787879e-08,1.25179013079887e-07
1.58809942098384e-08,2.09411826579594e-07,1.84744292196011e-08,3.89126160982417e-07,3.33129373576809e-08,1.25064460206755e-07
2.94775657809255e-08,2.13406424524902e-07,3.65407289977672e-08,3.86100091113609e-07,6.38788813677884e-08,1.16959607159549e-07
2.93726507048406e-08,2.13477021509174e-07,3.66649462618973e-08,3.86287038293894e-07,6.38215441563671e-08,1.17476467011379e-07
5.10895460140563e-08,2.15399657261137e-07,6.11253240416589e-08,3.83143841711987e-07,1.07277852062735e-07,1.11528659693263e-07
5.1063216630555e-08,2.15419618852261e-07,6.11061700580077e-08,3.83204788353179e-07,1.07318817447896e-07,1.11290320976842e-07
1.99370565273102e-07,2.19393744062829e-07,2.15237585752876e-07,3.69175035643826e-07,3.81733104179025e-07,9.72483478867596e-08
9.29874832894157e-08,2.18840310073262e-07,9.4007969393438e-08,3.94997397122621e-07,1.74852101497774e-07,1.15578672165303e-07
2.21346044702653e-07,2.22071809871365e-07,2.42644805793344e-07,3.66344189857281e-07,4.25892439662093e-07,8.56604789519323e-08
1.95841616014209e-07,2.24368043822543e-07,2.20589385455388e-07,3.68162071296853e-07,3.81112090433904e-07,8.79206024923868e-08
1.34002620134007e-07,2.2894143620301e-07,1.66387714809666e-07,3.70839297252287e-07,2.76428682436894e-07,6.9373786278905e-08
1.10691625476119e-09,2.28014542996897e-07,9.00263950601888e-09,3.82405268296451e-07,9.40347263981305e-09,6.8045541501997e-08
1.35017750379774e-07,2.32357212224934e-07,1.52536322928234e-07,3.96461788649881e-07,2.67285780777889e-07,8.20830390419193e-08
6.36913521995818e-08,2.30662850409384e-07,6.60847547961245e-08,3.88335441165065e-07,1.19580618757183e-07,7.11545926158621e-08
1.97064557382448e-07,2.40536994777364e-07,2.31242509800551e-07,4.08752196378546e-07,3.96965201325604e-07,8.76357697683611e-08
7.09566555623196e-08,2.30620685965353e-07,9.82591164396971e-08,3.76805018491972e-07,1.57835253310098e-07,6.45960596459508e-08
7.40638602011112e-08,2.3243546751777e-07,8.07269980531908e-08,3.87478186087442e-07,1.42729124525806e-07,6.58332402430616e-08
2.07162139001899e-07,2.43472422391155e-07,2.48968961365632e-07,4.07574929331522e-07,4.18082684442985e-07,7.86579825109549e-08
7.55432284950664e-08,2.33659201026215e-07,8.28309882843575e-08,3.87361771755069e-07,1.4541751329392e-07,7.87714381806358e-08
7.55636339529766e-08,2.33680876724964e-07,8.28032099812832e-08,3.87218959657291e-07,1.4544399948116e-07,7.83092530718404e-08
2.08146918405391e-07,2.43928217058995e-07,2.5008798641444e-07,4.0651706019097e-07,4.18206408310025e-07,8.04283449672693e-08
2.08191454878465e-07,2.43971021657623e-07,2.50038404241084e-07,4.0688146007703e-07,4.18432392694584e-07,8.09313877884824e-08
6.11544118848686e-08,2.33031210980462e-07,8.61833081282266e-08,3.76033309450141e-07,1.35507686062784e-07,7.23258403951952e-08
6.11981739202667e-08,2.3302845408819e-07,8.61761686148318e-08,3.76076906704996e-07,1.35576646319121e-07,7.26242329015127e-08
5.89299650500696e-08,2.31776794407258e-07,8.40854904320347e-08,3.76195184020228e-07,1.32811527520035e-07,5.82698346484463e-08
1.23111123789409e-07,2.38678758881459e-07,1.41381768078094e-07,3.94972507611549e-07,2.44631721814424e-07,8.49321112474228e-08
1.22877559584162e-07,2.3874469390543e-07,1.41349545303636e-07,3.94703526510796e-07,2.44323123936896e-07,8.48102831159237e-08
1.43398585230816e-07,2.36042252026065e-07,1.86458637277311e-07,3.69907684699359e-07,2.99774896742545e-07,7.37710647341142e-08
1.43421794848566e-07,2.36149971293982e-07,1.86520883427914e-07,3.69932899692506e-07,2.99906321785599e-07,7.29487245366441e-08
