f11_a,f02_a,f12_a,f20_a,f21_a,f21_b,f21_c,f03_a,f03_b,f13_a,f22_a,f04_a,f23_a,f14_a,f14_b,f30_a,f30_b,f31_a,f32_a,f24_a,f05_a,f33_a,f15_a,f25_a,f34_a,f40_a,f15_b,f06_a,f16_a,f41_a,f15_c,f33_b,f40_b,f14_c
6.72630823242331e-09,0.000185021038110538,0.000257702551611036,0.000199021726838689,1.4413295603438e-07,6.46200831712278e-09,9.05055232323981e-09,1.89441929720593e-08,1.56342360610012e-08,3.07655761557589e-07,0.000344755459306845,0.00102514323021993,6.00661836970209e-07,4.02620199152982e-07,0.000999138009163046,8.40519610078527e-08,0.000404622308295213,1.91630451327551e-07,0.000160312472637203,0.000717023246349893,1.07261337805551e-06,1.20220531223312e-06,8.26248637013073e-07,1.54341987295826e-06,9.30365707693036e-05,2.31352380674057e-07,4.48195479041651e-08,3.59018964631058e-07,2.10754745883455e-07,1.20062952762371e-08,5.60211889646639e-08,2.28781339134739e-08,6.79281263963591e-08,2.47693776609117e-08
6.69276437271068e-09,0.000191704510896558,0.000305523014263733,0.000406979781514621,1.8487127960372e-07,1.76431423946053e-09,1.94366668689127e-08,4.60655080886798e-08,4.62423660456848e-08,3.86475719475073e-07,0.000631839210704198,0.00104402681246326,9.13619296612806e-07,4.46247459650184e-07,0.000932027167353096,2.37861173529881e-07,0.00104039971675844,8.52585033066859e-08,0.000692238643446014,0.00128079393009574,3.73847301486749e-07,3.51804156765739e-07,2.76724145732836e-07,5.90538746719941e-06,0.00143929845473319,6.30841100214473e-08,2.81949114644374e-08,4.70484959559819e-07,3.21703805550632e-07,2.30938305108557e-09,5.43404309542332e-08,6.13709984877456e-09,2.39062825708526e-07,5.34450923714788e-08
5.69716823732942e-09,0.000199489485709396,0.000353363835055661,0.000617561530055223,2.22188634258339e-07,6.69908303699465e-10,7.92265221603956e-09,1.35718734763839e-08,7.56755193721852e-08,4.55927689235199e-07,0.000915907269138873,0.00108050405039257,1.23254898850038e-06,4.85184826703637e-07,0.000851186159364635,5.45405398827808e-07,0.00171112245000896,4.31541575465839e-07,0.00157206074498059,0.00180809579173671,3.73681158580784e-07,3.03404060337273e-07,3.43475440735345e-07,1.454551852199e-05,0.0027383668500278,2.97702353243222e-07,6.29468793162174e-08,6.0740499458149e-07,4.51310058798916e-07,1.30437578859129e-08,1.1252071958558e-07,7.28987384552205e-09,5.41522539785914e-07,2.29760574668568e-08
1.4591047610086e-05,0.000197159727044536,0.000348529786445679,0.000618395857795307,0.000107428888142079,5.85284893610347e-09,5.76278681435158e-08,9.92880511781232e-08,4.72926960723581e-05,0.000180786337004975,0.000901741668459131,0.0010252861237164,0.000309193764396104,4.57467192839263e-07,0.000781317776738359,5.46095550097654e-07,0.00167674523863654,0.000124080558413104,0.00155598385878257,0.00170617582262671,0.000787740954234891,0.000795743671959792,0.000551271356199473,0.000943060971952289,0.00251554303642603,3.06990281877517e-07,1.24366729157145e-07,5.47574840162504e-07,4.02469934061536e-07,2.45624561000911e-08,2.26994863421404e-07,1.71128359240622e-08,5.29848085329099e-07,1.48666850488508e-07
1.2543200815629e-05,0.000189499928790044,0.00030152289646186,0.000407638981481422,8.607469786855e-05,3.93006057090951e-09,4.06579514729144e-08,9.24416319528375e-08,5.44673099622155e-05,0.000157175520741735,0.000622212513202673,0.000993287984662967,0.000217002320445126,4.21597316041782e-07,0.000873817862291264,2.38472154281165e-07,0.00101094385638758,4.44155067444256e-05,0.000687800038489319,0.00121062050847254,0.000746644789819241,0.000469230006318452,0.000529838761609824,0.000701695009856191,0.00133369004736492,6.56246447312485e-08,1.07303526155048e-07,4.21956019966423e-07,2.84021670950565e-07,6.68456950071863e-09,1.6703548712961e-07,1.55451840145707e-08,2.25175977309518e-07,1.06520133499721e-07
9.79401986808547e-06,0.000182812057858072,0.000253245949532069,0.000194048602223182,6.05397213581286e-05,1.37999530192196e-08,2.40660269058411e-08,8.85054181056265e-08,5.90970391327673e-05,0.000124568080693567,0.000331998120915091,0.000978741671665921,0.000109095236741574,3.8214147056333e-07,0.000953718412687704,8.35861201682792e-08,0.000365921937920207,3.22089360174517e-05,0.000173251796274859,0.00066528861442242,0.000674595342949406,0.000118786289793884,0.000476006142375151,0.000381391801692257,6.92372892392483e-05,2.28268183926391e-07,9.32381909514371e-08,3.14814180846794e-07,1.79997641024283e-07,2.53334774567173e-08,1.1334250175895e-07,4.75925510662405e-08,6.42773466025477e-08,7.38599405344418e-08
8.32659599017251e-06,0.000177509476013131,0.000207699165234369,9.86517196051407e-06,4.5518859694245e-05,2.31752269786381e-08,9.33496974994176e-09,7.83585389693305e-08,6.84716152320414e-05,0.000107429070474272,7.3109973524789e-05,0.000970331182526096,2.73670659605112e-05,3.28416710399267e-07,0.000963158193780253,2.79227197552862e-07,0.000112972226284412,8.46295091672305e-05,0.000796517177639311,0.000144346408001624,0.000683816689239229,0.000120918250039099,0.000459929639213399,0.000116604091746592,0.000922878358485084,2.9023399680437e-07,8.17032160063937e-08,2.34368913127768e-07,1.03712206287222e-07,3.1153271313077e-08,6.61044164371396e-08,7.38436207489885e-08,1.93654128014603e-07,4.63828446570919e-08
5.8176581549897e-06,0.000173496327532513,0.00015652053486006,0.000167887617099,2.65832341494575e-05,3.39515855814779e-08,7.30547690195883e-09,8.21864365768737e-08,7.17228321489061e-05,7.64303639599024e-05,0.000183478148895977,0.000981906917195784,6.02242608136205e-05,2.6666987412468e-07,0.000877900903819976,3.80574270200083e-07,0.000417960201966404,0.000105363821610776,0.00114570156711997,0.000395431534210448,0.000638421166279488,0.000270483681026754,0.000369802686685863,0.000198672016727137,0.00155815287282256,1.7112668756353e-07,6.67352483552454e-08,1.62713817130586e-07,4.7135842482764e-08,1.83191438740352e-08,3.27903912713315e-08,8.56572782963331e-08,1.93089159176569e-07,2.63870327246034e-08
4.21927630894239e-06,0.000170221042523363,0.000105659958570091,0.000299371016567275,1.57400720905746e-05,3.85547934441744e-08,1.83428847633872e-08,7.82829160808757e-08,8.36388115918455e-05,5.60024585176767e-05,0.00037749547655966,0.0009802296585328,0.000137262714535223,1.8868523497408e-07,0.000671124157629265,3.54418313233153e-07,0.000467555898333814,0.000103887577032255,0.0010736714400133,0.000813681594538488,0.000685328659578114,0.000310125468771701,0.00029507731823322,0.00049301960255515,0.00153565878660717,1.31231037192076e-07,4.84566363386533e-08,1.1029350427756e-07,1.71463457959204e-08,1.40891012506254e-08,1.04292534515383e-08,7.1127026408386e-08,8.15900374428321e-08,1.29009695977178e-08
2.06591944120016e-06,0.000168493615246295,5.27167243500947e-05,0.000385739340462891,7.20554613234689e-06,4.52500880081805e-08,2.53854054943896e-08,7.6828623571691e-08,8.73753315646126e-05,2.75548986330645e-05,0.000507325942050586,0.000987408982672028,0.000185420867563978,9.91393284987693e-08,0.000362793829338533,2.13595851944159e-07,0.000296191637617831,6.03456641361713e-05,0.000641274993959913,0.00110305698218738,0.000683227227741394,0.000193833430067177,0.000154340664216753,0.000689729316150621,0.000953958039092116,3.3892994926062e-07,2.55548626548434e-08,7.71693446410098e-08,6.31138921427741e-09,3.37595760633282e-08,1.5596670379493e-09,4.23295583563737e-08,7.15435837719819e-08,4.95664870928805e-09
1.61199968274177e-09,0.000168076665550504,9.40474106057801e-09,0.00041750916937582,4.28533190991533e-06,4.68109775126814e-08,2.81843049673507e-08,7.62050478710289e-08,8.96898643334779e-05,2.5254062015338e-07,0.000556227167867075,0.000994505493976259,0.000205420970542057,1.55236412600318e-08,1.02492364327402e-06,5.98706669247401e-08,9.06415791444598e-07,3.19708158198416e-07,1.10352849710898e-06,0.00121857416951074,0.000695121776277012,3.11710592986093e-06,1.09042398908811e-06,0.000775539170878111,1.63461604860043e-05,4.46456010796881e-07,1.15607247163826e-08,6.30625334804951e-08,5.81112396201454e-09,4.41845155086296e-08,3.20273704054186e-10,7.70017846348115e-09,1.22444935281645e-07,1.93032597328372e-09
2.11849413930201e-06,0.000168719490535426,5.32893341772345e-05,0.000388184793351054,7.15996078646449e-06,4.5284229977624e-08,2.55353027743219e-08,7.68195477124639e-08,8.83238572250128e-05,2.88828487169493e-05,0.000511864835950102,0.000993404799832226,0.000188687610400026,9.92620507303478e-08,0.000371534652796676,2.16255051089097e-07,0.000304989353729926,6.3318195867164e-05,0.000658946541711675,0.00111993353547794,0.00069640215672405,0.000196455537355942,0.000162763605802289,0.000701788169723671,0.000961544727806722,3.46834574209666e-07,2.61410039194933e-08,7.68674186923886e-08,7.59502600580495e-09,3.30065375889645e-08,1.68988424519934e-09,4.13646782565133e-08,7.41746371824664e-08,4.86650140790833e-09
4.24461567355434e-06,0.000170274846672965,0.000105601627039158,0.000300741051924934,1.57178801534247e-05,4.19617853444355e-08,1.91387574643645e-08,7.46742643076699e-08,8.39746990358516e-05,5.6806504380936e-05,0.000379748412400752,0.000981363382671557,0.000138383288585049,1.89050566522641e-07,0.000674861173482715,3.54027265560029e-07,0.000471924844239168,0.000105632855627675,0.00108204987104117,0.000820935989466095,0.000691230038710335,0.000309378659271669,0.000300523750677485,0.000489968742790444,0.00155354632019348,1.34527306398075e-07,4.88911566060474e-08,1.09920318413345e-07,1.39587169945841e-08,1.39936502489856e-08,1.0415164912605e-08,7.04811956122183e-08,8.1674117004454e-08,1.2786100451382e-08
6.30955898702489e-06,0.000173203696652324,0.000156728086161333,0.000166901623241986,2.86555964153498e-05,3.50122111113369e-08,7.30958673599967e-09,8.20521614862949e-08,7.79063827724874e-05,8.30652754082965e-05,0.000181592792742164,0.00097347854979841,6.62261549520962e-05,2.66960336176696e-07,0.000878359541683703,3.80187091365439e-07,0.00042153187134249,0.000115110987462159,0.0011476989847002,0.000388359818309027,0.000692356070443303,0.000290550158099958,0.000402707151476105,0.000209421469007023,0.00157719524133917,1.7669573099576e-07,6.7309588927131e-08,1.64246749007593e-07,4.31251554210987e-08,1.93337064395959e-08,3.15201624470193e-08,8.09677017103719e-08,1.92679683013164e-07,2.63401292502569e-08
8.40249810065885e-06,0.000177287479437521,0.000206076532342695,4.14245410934843e-06,4.55236121755253e-05,2.45431042258008e-08,9.35217320055854e-09,8.40347147229756e-08,7.0260698500324e-05,0.000108385523775304,6.5032243003468e-05,0.000967226020606905,2.33594843593782e-05,3.30375331165328e-07,0.000961829298838308,2.79421906322881e-07,0.000125278451355962,8.81905200499625e-05,0.000811570722476174,0.000127705068801641,0.000694905284229653,0.000129292245782612,0.00046758369976269,0.000107773428959015,0.000979110758339946,2.89640956614249e-07,8.25063843134534e-08,2.3275235537038e-07,1.00606059212475e-07,3.18162806446755e-08,6.67883035291413e-08,7.27222671225544e-08,1.93073951661055e-07,4.63891475414848e-08
1.04629772217463e-05,0.000182729480536408,0.000254187046620336,0.000199564756950646,6.48242238001363e-05,1.35474880163514e-08,2.40984925743507e-08,8.97354241810037e-08,6.2234995901203e-05,0.000132525523210838,0.000339170845567315,0.000971790931209289,0.000119587962303398,3.81013347540852e-07,0.000948315107169043,8.36146559790499e-08,0.000378951611774664,3.13893936236054e-05,0.000153003027155584,0.000676151241269402,0.000707735202681164,0.000140468236588979,0.000504959839762805,0.000415472588704097,8.32622809924124e-05,2.28204294332415e-07,9.38336148761149e-08,3.1881168201481e-07,1.85163663099873e-07,2.51790480438696e-08,1.1264518760607e-07,4.78438866248216e-08,6.79256194011214e-08,7.41075980160532e-08
1.25335021833207e-05,0.000189392481266058,0.000301361489874977,0.000407618291857495,8.58080617903208e-05,3.82580934018483e-09,4.06901327012297e-08,9.28834704668237e-08,5.43023730622422e-05,0.000156166879262209,0.000622097508105707,0.000989249360331032,0.000216920134570289,4.21663069973863e-07,0.000872038391030645,2.38690248849914e-07,0.00101080329556328,4.46356134317898e-05,0.000688008013968616,0.00120897023177407,0.000731779587952871,0.000469411589015226,0.000526888793952901,0.000692021553550385,0.00135326416308555,6.53041520969114e-08,1.07365026981572e-07,4.21797941003247e-07,2.90454422846331e-07,6.20078746130929e-09,1.67672966669702e-07,1.5888139879224e-08,2.31239832082543e-07,1.06561667714647e-07
1.45919082118699e-05,0.000197154386387984,0.000348573589160522,0.00061822079837438,0.000107341360736242,5.92691539611669e-09,5.76742041686243e-08,9.93416077558767e-08,4.72381053026249e-05,0.000180009008756576,0.000901950099506743,0.00102331280197209,0.000310449940865461,4.57543825715735e-07,0.00078211842748514,5.46538175575693e-07,0.00167677239784619,0.000124353818872775,0.00155474679982167,0.00170695773340716,0.00077388164722264,0.000797345744197357,0.000552615182641666,0.000933996940063899,0.00257662146153535,3.05757130678305e-07,1.25439327770464e-07,5.46971453112057e-07,4.12413469999444e-07,2.64844621284634e-08,2.26745999147492e-07,1.65587946909169e-08,5.29978301991516e-07,1.49195731044308e-07
2.91233648358543e-05,0.000190187378377436,0.000334202374653737,0.000620252840006796,0.00021212171788843,1.32529467925917e-08,1.13894078277608e-07,1.92105944729064e-07,9.03555050108527e-05,0.000350742892643328,0.000859603530630477,0.000860165070946953,0.000598437791437339,3.77849064431636e-07,0.00058097779789941,5.49376527870406e-07,0.00157724747589079,0.000251255608293092,0.00150289235891953,0.00141109422611474,0.00144140474975564,0.00151698645747074,0.000997311690031288,0.00171852182498041,0.00203635578283316,3.31932769506956e-07,2.23617010392905e-07,3.79804332604783e-07,2.9543125139493e-07,5.26853057289005e-08,4.17386823583983e-07,3.94071178949637e-08,4.95879113983137e-07,2.73840140642719e-07
2.49167522531165e-05,0.000182624523402074,0.0002893670748658,0.000410715121416142,0.000168557283363501,6.07764134533117e-09,8.00294943314982e-08,1.81730747038033e-07,0.000104174829366423,0.000302981182150652,0.000594467718073403,0.00083476388733434,0.000416520230638054,3.50916072017442e-07,0.000699434706170548,2.40928710155075e-07,0.000928694918618375,9.10318763473572e-05,0.000678646269708489,0.00100448126723564,0.00135373902758663,0.000881166640759304,0.000953839323227747,0.00126513659235817,0.00108483025625781,7.50104652112096e-08,1.91960468479763e-07,2.83075830220883e-07,1.94672561175959e-07,1.30442606077642e-08,3.05473737289414e-07,2.48024353612987e-08,2.09742932214638e-07,1.94308964291024e-07
2.09808722378889e-05,0.000175791787370853,0.000243410691084902,0.000200682285747372,0.000127902639989322,2.52398898409804e-08,4.67931335496791e-08,1.72206795850091e-07,0.000120928582956145,0.000258812644748119,0.000321232745005962,0.000817227013858372,0.000231102230880622,3.19929659236108e-07,0.000798377568372836,8.23616923467456e-08,0.000302591992961827,6.08378840136481e-05,0.000132045051893683,0.000554723568281157,0.00130998797750953,0.00025118861068978,0.000924206817379625,0.000757947622703514,6.71572424388953e-05,2.19052303520822e-07,1.69812164284886e-07,2.09761956322112e-07,1.14437879640425e-07,4.96015054551262e-08,2.03324703340283e-07,8.54284588558996e-08,7.2112246380939e-08,1.31458220487975e-07
1.7038713201652e-05,0.000170428479837409,0.000198503786812168,1.01931456479476e-05,9.04569179225356e-05,4.42880872361818e-08,1.83194720694885e-08,1.74805134573874e-07,0.000137595563532358,0.000213625177574305,6.66608685383063e-05,0.000812381028389523,4.84670688601696e-05,2.84142930939515e-07,0.000838178990715253,2.7665584566712e-07,0.000177740546497597,0.000174747015415313,0.000747207589935905,0.000116023075417671,0.0012872958032915,0.000264270844211956,0.000866718600719529,0.000202928471681636,0.000756359770442238,2.89749262726294e-07,1.48933810408575e-07,1.43498742222596e-07,5.45528471537817e-08,6.15017462764157e-08,1.16515805174009e-07,1.34369554406142e-07,1.98018817069458e-07,8.08598526905576e-08
1.30058338558459e-05,0.000165921828705356,0.000150023922559777,0.000163641234064777,5.70368798626457e-05,6.28590503695302e-08,1.46536598228681e-08,1.56819231302809e-07,0.000155031836902993,0.000165555364784334,0.000172338054848373,0.000810579469557005,0.000128430873750799,2.27063430081164e-07,0.000776568127057114,3.79328556508807e-07,0.000467091571565924,0.000232843416066337,0.00107206938878124,0.000313954710624213,0.00128708392250252,0.000586721205196126,0.000754479102127646,0.000388140569335505,0.00124173655013979,1.73873064333099e-07,1.22920051478291e-07,9.73142130547598e-08,2.91981629156744e-08,3.69041026879623e-08,5.26977836584121e-08,1.51840118596933e-07,1.88029546807084e-07,4.36891832645683e-08
8.45552461552298e-06,0.000163104695475218,9.98324060958226e-05,0.000300645691867761,2.90247231014545e-05,7.73136516072368e-08,3.58565092098867e-08,1.5786984180238e-07,0.000166232988367008,0.000109068588395747,0.000365323816326724,0.00082171906332301,0.000274779487496923,1.65414378018035e-07,0.000600487110328224,3.53298666107163e-07,0.000497658101542189,0.000208853288491074,0.00100733355166129,0.000674808727930058,0.00126977176545094,0.000611272707517627,0.000546493696863709,0.000920991890893781,0.00124045516664583,1.26306099823025e-07,8.87631598089996e-08,5.14898692347578e-08,2.11921308672629e-08,2.75168637126007e-08,1.49167135246503e-08,1.33087108125011e-07,7.05161550857042e-08,1.87000310267469e-08
4.21418815518338e-06,0.000161805019203668,5.10037176503855e-05,0.000383727976004149,1.25380220982359e-05,8.78182087618573e-08,5.00709100308272e-08,1.47822744764228e-07,0.000171749354664535,5.48470019030959e-05,0.000485364718625752,0.000835645851224385,0.000361517899884744,8.48798938244778e-08,0.000334539530403949,2.12883176552387e-07,0.00031409925290827,0.000122592872770268,0.000612411879898321,0.000911842696935247,0.00125921011650873,0.000382860842548112,0.000291931753663739,0.00126033022269972,0.000789618936966319,3.18338794829004e-07,4.71030194478006e-08,3.18733815391485e-08,1.33903678045235e-08,6.59872779814204e-08,2.55156262574862e-09,7.97445554115805e-08,8.62945334047875e-08,6.56353956482632e-09
3.51992038757316e-09,0.000161394188493324,1.85845779924918e-09,0.000415981099959078,6.44972040093048e-06,9.11979931081887e-08,5.54514824554533e-08,1.46342812708614e-07,0.000175260390157806,2.45595129943008e-07,0.000532800666582818,0.000842151258901676,0.000398639725270193,1.34691405450975e-08,1.07200288181058e-06,5.97329485490332e-08,8.77696560272085e-07,4.54797851108377e-07,1.22007888314878e-06,0.00100885958628828,0.00127220651072205,4.23449250306818e-06,2.12179026372582e-06,0.00141274635001827,1.54066098901344e-05,4.24379621636223e-07,2.13641735951888e-08,3.1674707591875e-08,5.79629471157663e-09,8.74931723627288e-08,3.4687526111932e-10,1.47114277120141e-08,1.43825110321546e-07,2.37583341327103e-09
4.22579088561543e-06,0.000162004666992609,5.10938742827917e-05,0.000386697082404318,1.21564427724589e-05,8.79060442821846e-08,5.05668744434308e-08,1.47808825144401e-07,0.000172527548881571,5.5754121711997e-05,0.000490369141962764,0.000840539127638299,0.000366331853693962,8.56530509098894e-08,0.00033985755926011,2.15687792978976e-07,0.000320714395289583,0.000125706468013763,0.000624395107930862,0.000926940068625027,0.00127453115717909,0.000383907731603723,0.000301363751955247,0.00128122444001846,0.000786714361696294,3.26894134511725e-07,4.81139699904517e-08,3.19518515544493e-08,2.11085899936377e-08,6.51033162290045e-08,2.46767681493862e-09,7.79737650831498e-08,8.69838694432143e-08,6.47734904756477e-09
8.4538180841339e-06,0.000163622367348621,0.000101299257413816,0.000299462092281574,2.91853017965472e-05,7.77104156834966e-08,3.60548686525071e-08,1.48761448068326e-07,0.000163989102968215,0.000109885243643686,0.000364622658480056,0.00083119286136645,0.000269637056167795,1.62311130313443e-07,0.000613652684759212,3.55505613858639e-07,0.000503691069215593,0.000209796721552327,0.001026667581162,0.000682334166354055,0.00126800206245934,0.000605300193252413,0.000556224562717086,0.000900832543567713,0.00128098077171941,1.22430745372908e-07,8.9833392013139e-08,5.26719481697933e-08,2.59791053993066e-08,2.77859302605397e-08,1.37181175951167e-08,1.31821799204959e-07,7.15281141320662e-08,1.91137285052031e-08
1.26107166628582e-05,0.00016648394313841,0.000150280379946669,0.000165376412235589,5.52124478857908e-05,6.36585570525098e-08,1.45975933691071e-08,1.5740041376747e-07,0.000151647554011126,0.000161304378095983,0.000174948309666553,0.00082259662662746,0.000128377782764003,2.27944388078136e-07,0.000786530411454702,3.79346412369051e-07,0.000467126053026676,0.000228208778086698,0.00108418315221078,0.000323559346695362,0.00126771866859844,0.000569656067180926,0.000743601384650136,0.000383355921105321,0.00130220771247397,1.75739279643152e-07,1.23980169714189e-07,9.27975100634491e-08,2.99002108237755e-08,3.80469689560495e-08,5.41852003696123e-08,1.52345040710446e-07,1.87568579210118e-07,4.2935650172946e-08
1.67738472365384e-05,0.000170518201831713,0.000197580960739797,5.73413487535586e-06,8.87737746636943e-05,4.67568416152052e-08,1.82848417439983e-08,1.61578389160928e-07,0.000136422526771545,0.00021044993910189,6.06943410043962e-05,0.000815679360141617,4.4547539460069e-05,2.79917217608767e-07,0.0008417211399615,2.77385086138307e-07,0.000184858342353164,0.000174118230988139,0.000760848879307489,0.00010359680864992,0.00127248548511298,0.00026054095318876,0.000859507054159488,0.000195176530549791,0.000814854383708428,2.88616950078979e-07,1.50037418110349e-07,1.42683979664034e-07,5.4242271512878e-08,6.2269309009569e-08,1.16302776131296e-07,1.33456008669529e-07,1.97638945889613e-07,8.05065683252641e-08
2.08877916220309e-05,0.000175888274172331,0.000243688394136564,0.00020122863545711,0.000127300468561764,2.43376478649727e-08,4.68319184397971e-08,1.72972206482782e-07,0.000120370127082755,0.00025748591365106,0.00032252136077643,0.000817608365879333,0.000230655251014621,3.19907771095855e-07,0.000800714654691604,8.23937829076474e-08,0.000305448221630844,6.02042795621588e-05,0.000130770763947345,0.000557932121207902,0.00129585688920666,0.000258379751685042,0.000923319005112134,0.000758277018784546,5.54671749813969e-05,2.19109877536244e-07,1.71030640564649e-07,2.08840785939189e-07,1.16238912718934e-07,4.95402359282492e-08,2.02662785150077e-07,8.57444350256816e-08,7.211484951696e-08,1.31885034520609e-07
2.50148953626176e-05,0.000182488900431591,0.000288928889178382,0.000409397894274436,0.00016908401672162,6.84616548676085e-09,8.00759055066976e-08,1.79648850889445e-07,0.000104480944696665,0.00030346496309144,0.000592703109235606,0.000831197000613869,0.000418502894259153,3.50879407849735e-07,0.000698191546797615,2.41167029469018e-07,0.000924412726848084,9.17179459274268e-05,0.000673209432554372,0.000999615546080791,0.00133925924043066,0.00089005341359801,0.00095774642300978,0.00126478711909418,0.00109760449775185,7.41374688687002e-08,1.93266098062e-07,2.87093455952694e-07,2.0357370557178e-07,1.14903838884429e-08,3.05333859936912e-07,2.49570769253174e-08,2.0909189880657e-07,1.94954606685084e-07
2.91229316388248e-05,0.000190183079552407,0.000334270603108194,0.000620127657011173,0.000212029536328973,1.33563434869963e-08,1.13946256394309e-07,1.92156359535904e-07,9.02749493667623e-05,0.000349984618977961,0.000860146909177312,0.000858566826003318,0.000599599990882108,3.77771805628231e-07,0.00058176510636603,5.49809040401699e-07,0.00157738255709505,0.000251483721268422,0.00150236929279126,0.00141335903039417,0.00141585460294194,0.00152254542858474,0.000999357671843221,0.00171138973338174,0.00210398365536238,3.29501086629652e-07,2.25177211245185e-07,3.79047763212543e-07,3.04000236788998e-07,5.45992751540158e-08,4.1735643686076e-07,3.89476974873165e-08,4.96123903964476e-07,2.74391395365466e-07
4.35228648092859e-05,0.00017868292042496,0.000310674786032289,0.000623288881095258,0.000311146613565988,2.37952716245859e-08,1.6912485833646e-07,2.75495391607697e-07,0.00012534336487165,0.000500163406788288,0.000790999685590853,0.000604667982614482,0.000848834585554812,2.54600366665291e-07,0.00027022257446622,5.54601336034915e-07,0.00142362123999843,0.000382847342646573,0.00141398673614483,0.000957092202624033,0.00185002373018363,0.00210306921575879,0.00125052674083803,0.00217905465282633,0.00130777956123034,3.69957675060952e-07,2.80828143702974e-07,1.45383667556413e-07,1.46257682418691e-07,8.26005408624171e-08,5.51342225956197e-07,7.19128294765145e-08,4.43364583933039e-07,3.57890825926768e-07
3.7639928064212e-05,0.000170627017206017,0.000267228594391202,0.000409762142049185,0.000248355515625281,7.62295614080623e-09,1.186824081413e-07,2.56366129325051e-07,0.000147865741371212,0.000435363488697689,0.000539261923163074,0.000579807591351145,0.000592693007323859,2.417897309833e-07,0.000421751347903565,2.44889823729627e-07,0.000778356693280189,0.000142145666188862,0.000635283270617666,0.000660783217022599,0.00174351831504137,0.00120629149085636,0.00121115253882207,0.00160567017648824,0.000658927807566042,9.3334557529879e-08,2.43510654892203e-07,1.23339411004149e-07,8.75784886362471e-08,1.97155364767912e-08,3.98729534335405e-07,2.73858477249125e-08,1.77081466432638e-07,2.53842892758224e-07
3.12234892723901e-05,0.000164615677457318,0.00022644605157099,0.00020394526341518,0.000184933046004095,3.41682326864239e-08,6.9200945633056e-08,2.45906803551821e-07,0.000170487869397075,0.000367214073588993,0.000295104764774681,0.000580660405359604,0.000326150339959604,2.25809041142514e-07,0.000572527147335184,8.06371544389579e-08,0.00019217327817742,8.4033045854112e-05,9.60351344828872e-05,0.000376648054006275,0.00167343301310678,0.000322243238870317,0.00117773945074863,0.000967499840820074,3.17515711925355e-05,2.04896762869837e-07,2.1951050247656e-07,7.8892439033041e-08,4.68882032727475e-08,7.25842886009078e-08,2.59491655070967e-07,1.09349932402228e-07,8.64715887179736e-08,1.64937983966707e-07
2.4387869061921e-05,0.000160111109452068,0.000183757291097451,3.87121410054623e-06,0.000123877846101401,6.35328847753571e-08,2.78776348455626e-08,2.31193777601943e-07,0.000192180722179479,0.000293208350921914,4.91578576216704e-05,0.000599286068290373,5.46266252418951e-05,2.0559335655496e-07,0.000670631876006694,2.68907148297487e-07,0.00027776137692084,0.000253741381001005,0.000694235611431977,6.66363332005512e-05,0.00162553146298489,0.000413536212236093,0.00109735534413193,0.000229434983054318,0.00054791039401634,2.9026399505813e-07,1.96257374339971e-07,7.16306405092993e-08,4.92757187982648e-08,9.16135268231749e-08,1.40876904838051e-07,1.78127016812775e-07,2.04542953677549e-07,9.81284173557336e-08
1.88477534164171e-05,0.000155308768484595,0.000139610998184395,0.000162353460970865,7.75138685275491e-05,9.21460250521944e-08,2.33257357120486e-08,2.23507707240107e-07,0.000217126795753185,0.00022926443205631,0.000163174139349322,0.000587893768858253,0.000181729486427868,1.63222291515919e-07,0.000641832157589036,3.77178792695089e-07,0.000534647461266265,0.000335130160129042,0.000975772606592401,0.000219551192605213,0.00162032788103978,0.000833366310349106,0.000961430167458606,0.00048790628186135,0.000839352388803401,1.7939093960155e-07,1.6079026305147e-07,6.43459445081612e-08,6.34209054619913e-08,5.58208815574562e-08,5.69347845769473e-08,2.07438801973032e-07,1.79909351751435e-07,4.64668716289858e-08
1.28503839875743e-05,0.000152335987334493,9.49601658986772e-05,0.000293064783140135,3.97941341281987e-05,1.12362423343419e-07,5.37831977602979e-08,2.14092227997714e-07,0.000235671607611185,0.000158078311192363,0.000333550995238249,0.00059149283310801,0.000377193798086653,1.20535808959935e-07,0.000515339215164522,3.51223075327478e-07,0.0005493927371803,0.000310332972993496,0.000927222642487874,0.000454734876890324,0.00161724932246746,0.000878459950547527,0.000726781809980871,0.00113160007094339,0.000833359030598373,1.2061486056657e-07,1.19408464474702e-07,6.17968984697017e-08,6.21057539056967e-08,4.03933999742023e-08,1.32083146953583e-08,1.82926069261221e-07,6.18485004733302e-08,1.72856875679072e-08
6.01041116775919e-06,0.000150885602798105,4.57124393550285e-05,0.0003837142533912,1.29825654731786e-05,1.27113184754597e-07,7.50243643917056e-08,2.10085143458916e-07,0.000246448918285312,7.46542921694487e-05,0.000454205037064837,0.000604439121293017,0.000515028536422386,6.27331159874554e-08,0.000277516405272719,2.11817229002135e-07,0.000326256818026087,0.000174135880655444,0.000540346208794708,0.000628820869683867,0.00160880992330679,0.000526126209644055,0.00036745612327369,0.00161787213701876,0.00051755929377484,2.87278598421719e-07,6.35799783244854e-08,6.98139382296987e-08,3.64448610861702e-08,9.67071445176966e-08,7.79505360935357e-09,1.10778759210127e-07,1.1152379330298e-07,4.75104746678571e-09
