f11,f11 peak N,f02,f02 peak N,f12,f12 peak N,f20,f20 peak N,f21,f21 peak N,f03,f03 peak N,f22,f22 peak N,f13,f13 peak N,f30,f30 peak N,f23,f23 peak N,f31,f31 peak N,f04,f04 peak N,f14,f14 peak N,f32,f32 peak N,f24,f24 peak N,f33,f33 peak N,f05,f05 peak N,f15,f15 peak N,f40,f40 peak N,f41,f41 peak N,f34,f34 peak N,f25,f25 peak N
80.0075673499889,1,94.3918481003998,2,186.762974555628,4,147.288621193951,3,213.071449537874,5,259.863500753669,6,360.161512818497,8,348.92638640598,7,405.282222190201,9,552.576981469889,12,465.406805942008,10,493.679357079786,11,576.352244511877,13,620.997539662776,14,NaN,NaN,NaN,NaN,786.48450013577,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53.8586396372415,1,93.7663831869595,2,142.379579165093,4,119.400215798445,3,158.949292372979,5,250.911548904769,6,259.902122586601,7,294.241887172962,8,329.637024267733,9,414.27688961337,11,363.129431158478,10,470.330769041808,13,508.771732701465,14,458.65179346586,12,NaN,NaN,610.54799378033,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
67.1980835711546,1,118.21015825504,2,179.176311945926,3,217.127055452192,4,253.491881201495,5,316.811540572368,6,362.76149013668,7,371.437995991082,8,599.733167497173,11,546.666592524694,9,629.761217682546,12,594.622299710758,10,642.613368545121,13,723.30154157162,14,803.541261373714,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
77.3947239643114,1,104.794595610674,2,187.766032468609,3,201.530813899771,4,250.505421672724,5,284.921781743563,6,380.508456985695,8,363.211234459455,7,555.488916257308,10,569.865687837375,11,597.904350682875,12,539.125388216272,9,611.715095014154,13,719.099408730912,14,817.833252035835,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
60.7356814300124,1,73.2562786179095,2,143.669831713617,3,187.853244059594,4,229.079149599427,6,193.512307227674,5,314.347795909858,8,269.312752457096,7,522.76054030729,12,454.428308798539,11,544.255379453139,13,384.067613475932,9,441.184395426021,10,NaN,NaN,632.712750507611,15,NaN,NaN,604.301507604672,14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
63.4434535753075,1,130.597318298033,2,181.382668279221,4,157.303669160499,3,200.193610240532,5,346.011770213155,7,322.106815079719,6,389.304175570129,8,434.340170183722,9,523.114627326432,11,470.464993639377,10,639.761818442249,13,677.539296057158,14,579.503631551817,12,NaN,NaN,765.335059686954,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
42.5667128564244,1,123.259227031108,2,148.300731658962,3,205.79806703411,4,220.965495749732,5,303.545878036917,7,291.782765592656,6,322.063989162146,8,568.832057423169,12,432.569346172399,9,579.618527401616,13,515.172177528005,10,529.048464717414,11,630.654779961106,15,619.630696491422,14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52.2493890500654,1,122.125400120898,2,158.033876763868,3,185.178595645909,4,210.369748075552,5,299.540832481925,7,295.317290400852,6,328.413003332979,8,509.493434570716,10,442.437641947202,9,529.167567573135,12,509.772332008896,11,533.900171197233,13,593.034031349979,14,629.953515393783,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
58.6693659213088,1,146.032607372972,2,188.294148349432,4,184.925545976994,3,217.697000155364,5,395.66541027673,7,335.797443847011,6,429.17877247919,8,508.599974835346,9,560.619120076603,11,538.834660722575,10,745.676525794573,13,777.791377488125,14,637.166219092451,12,NaN,NaN,833.416825794276,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51.3052253174568,1,82.7338635500151,2,132.760336379488,3,221.299268567476,5,246.285524487598,6,219.787530170957,4,313.580390269204,8,269.137432938628,7,611.378200522386,12,438.793449962701,10,626.591791314422,14,421.182879021559,9,461.06116199412,11,NaN,NaN,617.360575753831,13,NaN,NaN,661.897901233493,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59.902254233681,1,89.7856528878134,2,150.424183648308,3,205.239310182963,4,234.954155687135,5,243.660988269166,6,326.048789175753,8,299.477081970787,7,567.293131465916,12,472.933269584794,10,592.063448579919,13,460.553477409145,9,511.55986236427,11,669.183649253815,14,676.367283094155,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
82.8979513615301,1,111.978902823145,2,200.467047863277,4,134.397153296236,3,210.098477597079,5,305.956907070859,6,369.82563642912,8,388.906936124793,9,368.999829981594,7,584.524881585656,12,439.364855590314,10,582.83126314548,11,661.141819218281,14,610.512184301996,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,726.02356917727,15,NaN,NaN,NaN,NaN,NaN,NaN
37.0338346572501,1,53.8936390118262,2,92.7975366874519,3,152.464296371728,5,171.48892215502,6,145.4502560891,4,221.494277688499,8,184.847238001159,7,423.108697123502,12,311.737004087895,10,434.689334120527,13,285.216539030255,9,317.77037083868,11,NaN,NaN,440.017388912371,14,NaN,NaN,458.7573381446,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36.0748647099969,1,119.503064259157,2,139.444319437532,3,185.812682312634,4,199.117619790593,5,313.149114001483,7,265.109685225716,6,328.970868353345,8,513.170281254037,10,421.035400623838,9,524.608398085692,11,570.999417733809,13,587.041981415457,14,568.64140462756,12,655.682395960031,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
72.1776627525211,1,91.8787366405212,2,171.022195290744,4,147.041179954667,3,202.276608714327,5,246.23512003229,6,328.288272800521,8,322.655157451062,7,406.745958054936,9,498.801387594953,12,453.252355278568,10,461.850455669245,11,531.248923904902,13,577.570538483058,14,711.2623661735,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
56.2267796464731,1,101.991861527387,3,150.981309838954,5,94.4227597120763,2,146.753733595307,4,274.386289144758,8,263.985359799451,6,322.269430987479,10,265.34365005638,7,440.070870632962,12,309.622430050147,9,NaN,NaN,566.630605520719,15,436.389790127821,11,NaN,NaN,NaN,NaN,527.871872696415,14,NaN,NaN,NaN,NaN,522.504784835402,13,NaN,NaN,NaN,NaN
59.9346349588173,1,114.745831500019,2,166.654311638417,3,206.13428891368,4,235.354414328679,5,309.644083799917,6,337.478872090507,7,352.64726017737,8,565.346300114316,10,513.030375665866,9,593.806083654522,12,574.662181594908,11,613.696429027183,13,683.126525672108,14,758.789453446282,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
66.273401784743,1,72.7034294231856,2,152.491658492414,4,152.130974328604,3,206.091547666605,6,193.963008929341,5,313.066205478914,8,281.065779255615,7,419.167361701987,10,467.108669958033,13,461.631263894086,11,386.512481622493,9,464.269824080533,12,576.063428612777,14,NaN,NaN,NaN,NaN,626.592185151187,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
82.4874470755523,2,76.5206026662147,1,183.998547656531,3,189.043088793967,4,251.400126049623,6,207.161094710551,5,380.276601622874,8,324.140406518741,7,531.362727401065,11,560.139125465833,12,571.338305120519,13,408.231274124268,9,505.968074014546,10,707.651419462432,15,NaN,NaN,NaN,NaN,648.580688918374,14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
63.3549966903308,1,120.118011045308,2,175.116788515597,3,212.093910545646,4,245.360567533742,5,323.919994985956,6,351.82412031717,7,371.982158477261,8,584.005265713748,10,537.669018227935,9,612.673466140291,12,609.997708304044,11,651.52902824657,13,705.127823419035,14,802.941344042977,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.7585762894566,1,127.178227452662,2,145.118736555023,3,171.828388329117,4,185.05757279348,5,336.910569823158,7,257.336667246937,6,350.70255246278,8,473.513086284509,10,432.012424279146,9,485.286058139231,11,621.385024077962,13,634.159422531005,14,535.37436754544,12,NaN,NaN,662.438391873006,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
63.7442561638806,1,128.799504455402,2,180.728634199097,4,179.503334498328,3,217.334933293326,5,338.534382173972,7,333.422920744535,6,381.291502434552,8,492.856027458351,9,524.469122377104,10,525.365812172504,11,613.903758176275,12,655.959018310747,14,620.935263560978,13,779.013513686274,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
48.0301989074654,1,82.7308979446245,2,127.660499445637,3,192.532421872753,4,227.745050706063,6,210.62847323919,5,285.665200167221,8,264.757897097501,7,532.577950885626,12,412.827777534739,9,549.484509001011,13,424.983451873025,10,460.064052128953,11,610.358764651627,15,596.584339469355,14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
72.7009549526859,1,118.42085565019,3,186.456944827877,5,95.2507907017619,2,171.05703547896,4,317.293431405974,7,321.007003611129,8,379.553422265363,10,264.050218700869,6,528.400426279487,13,335.015330826777,9,596.968834273632,15,NaN,NaN,502.810478023398,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,521.986365600762,12,586.143830440618,14,NaN,NaN,NaN,NaN
75.4860206661593,1,76.9484134300899,2,172.349634051604,3,205.921364487247,4,260.534872862332,6,208.384851025104,5,372.400802797803,8,312.690644456243,7,575.112815247035,12,546.65566004936,11,606.111987918616,13,422.976159273848,9,504.542434286769,10,730.855349798359,15,NaN,NaN,NaN,NaN,677.934409360275,14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49.3125010832253,1,111.78339850633,2,148.85742640005,4,130.586890530145,3,162.904832100759,5,300.823428633726,7,261.312692231687,6,332.344719883298,8,361.759379299862,9,436.06654600375,11,389.069239164606,10,568.638803706485,13,596.153863957118,14,476.228891645066,12,NaN,NaN,635.177036068369,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
85.5819510682518,1,136.889324519228,3,217.79023073917,5,110.944932395875,2,201.537716699476,4,365.227118890578,7,378.407635003018,8,441.951576726679,10,309.921659917907,6,620.049900424716,13,393.132829380726,9,687.700930381554,14,NaN,NaN,593.406047436657,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,611.358554967063,12,688.358926681835,15,NaN,NaN,NaN,NaN
71.882343867921,1,99.9139292824676,2,173.345147770165,4,171.386519492459,3,217.71029241064,5,258.093657286927,6,333.254894155192,8,325.058125202556,7,471.997656764857,10,491.531714299814,11,508.565989601224,12,460.324380498266,9,519.783136335928,13,610.096970437425,14,681.638267202506,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
97.0033385394225,2,96.7974092326063,1,218.631891972465,3,229.38455904664,4,299.82915523974,6,259.041608537003,5,450.432942199454,8,388.985257220712,7,641.156143508549,11,658.038963446272,12,688.270876866423,13,500.468460655165,9,612.007477216528,10,839.027278274818,15,NaN,NaN,NaN,NaN,788.141584617735,14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59.8674390253783,1,103.027298778977,2,159.308464120715,3,196.90757499601,4,226.591473288146,5,284.565614406707,6,329.726380764389,7,331.836921181078,8,537.500597840849,10,500.115964341663,9,568.449264956826,12,538.559678785534,11,583.904436140898,13,662.016385630906,14,741.187490986454,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.8095137534517,1,66.2722862042786,2,97.1138325559091,3,103.641771856829,4,123.60632308826,5,183.383343378819,6,188.890533528254,7,209.152846916807,8,286.034180828902,9,300.125443799971,10,305.227375326532,11,351.412081461606,12,381.789971129277,14,358.975303922828,13,460.5264430396,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
68.3123902698169,1,109.77171584085,2,173.905298717089,4,143.495450179987,3,193.664149499109,5,285.536077273827,6,316.264131112188,7,342.0536994984,8,395.9405667043,9,489.297373877878,11,437.709317210503,10,513.841488568262,12,566.549776764641,14,548.682468766684,13,703.405657719303,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59.1330715368316,1,79.4865318728631,2,144.025122372432,3,156.656405642204,4,191.427034568452,5,221.997786297849,6,295.702082115396,8,279.959466684545,7,430.689281614839,10,445.39962704144,11,465.694826262036,12,419.630996850579,9,476.935027498025,13,564.63620169716,14,643.134199591061,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
56.6061017521968,1,130.266464621878,2,173.346750601403,3,182.4768790809,4,212.90358337996,5,350.901515228266,7,320.934764585771,6,385.273217557646,8,501.901640974177,9,518.978336445129,10,529.82007264247,11,654.069898275682,13,688.64447570874,14,618.147649587776,12,NaN,NaN,792.43335932249,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
78.6553937828158,2,66.1819278829856,1,172.225046397161,4,140.092352787297,3,211.352655800553,6,181.377548028629,5,345.536121540032,8,298.9837185413,7,386.359476683747,10,519.590845707916,13,448.695266624867,11,360.211294296937,9,472.309491536506,12,603.18407532882,15,NaN,NaN,NaN,NaN,582.130963131812,14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
65.8667170993411,1,99.8701888422353,2,163.575450027236,3,192.872518795902,4,225.905329807326,5,257.14968214899,6,327.892098398549,8,310.599031432889,7,533.919518421071,12,472.115688535287,10,558.256673954561,13,446.096200399579,9,492.57680494134,11,640.950809888201,14,646.899989710052,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.3935927850909,1,116.715867276266,3,134.754536781533,5,111.335921222634,2,131.140798960709,4,307.321313901525,7,212.272798899304,6,327.203820321058,10,308.794452457351,8,382.584624228123,11,319.798394859631,9,567.468681360683,14,580.012608103012,15,387.861574974652,12,NaN,NaN,527.139352439953,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
78.7876134047182,1,125.385054681551,2,201.402333078626,3,214.317889669197,4,262.987105920726,5,335.729560045064,6,396.224191337804,7,404.839546375205,8,590.815569242567,9,602.016187493232,10,631.294210585822,12,627.818839765884,11,688.571921847616,13,751.733068704457,14,876.864119478666,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
54.0583376579283,1,124.170136750511,2,166.055515156936,3,169.75199783226,4,198.510853819603,5,338.133850040561,7,305.112445877651,6,369.425773497198,8,464.045462880416,9,498.245545870143,11,492.629056156259,10,631.059818795277,13,664.728960060644,14,580.347227336106,12,NaN,NaN,753.879496719874,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
56.944514485575,1,151.313687920273,2,189.470087577954,3,240.138131808305,4,264.696775866304,5,400.601781623552,7,365.668454935778,6,431.294189174609,8,661.788943056517,10,574.646533028612,9,683.430975819685,11,736.830434699583,12,750.746165184651,13,774.551779433949,14,881.861996943917,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50.0330779520403,1,108.038781100985,2,148.999837951239,4,128.413948358479,3,160.767424541389,5,298.616869209084,7,264.29656764199,6,329.690580055772,8,350.320755538168,9,443.018815311904,11,383.14339216533,10,567.849446361186,13,599.534676855229,14,476.121187334937,12,NaN,NaN,646.292686472573,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
76.9123050468023,1,116.684821529536,2,194.313464032397,4,172.172895873559,3,226.964446762139,5,319.458768545297,6,370.024707213148,7,388.178282621056,8,472.60440462208,9,578.32210998573,11,523.123534537051,10,602.092448513317,12,649.29704080105,13,679.145643556909,14,851.646998665678,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
72.9495155616825,1,129.785946241235,2,190.326486518517,4,171.995360813836,3,219.128440944491,5,315.821356853827,6,339.430052547475,7,366.896407841802,8,473.931495017976,9,508.937100776913,10,509.539197109535,11,533.950665883353,12,576.937986572701,13,610.476207845451,14,708.198805959579,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
73.8837881971241,1,111.891027152652,2,186.378822406813,4,167.860233357803,3,219.175249784379,5,305.910064865462,6,355.550089868158,7,370.835083237222,8,459.967841756036,9,553.021832488183,11,507.191894552309,10,572.537645470929,12,620.525823127473,13,650.883819068135,14,809.797644376812,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
64.5170510555514,1,77.9140151864919,2,152.996377840028,3,182.11452940082,4,234.941834342071,6,202.432501267413,5,326.066310164626,8,288.546020963423,7,512.685789674263,12,481.304298279145,11,534.791152414388,13,416.482908634759,9,471.553760852639,10,639.741624143114,14,NaN,NaN,NaN,NaN,662.402999897054,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
90.8550960626522,1,96.8655608769851,2,209.006424259194,3,256.097105750072,4,320.288637513567,6,261.453283709982,5,454.412343383847,8,382.939123435866,7,711.853837955135,12,663.843408697666,11,748.791209356819,13,527.292112674693,9,622.885363358319,10,894.765679960523,15,NaN,NaN,NaN,NaN,846.313865494728,14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62.8403294973132,1,77.2142335872137,2,149.164832855188,4,130.969389711306,3,177.03195819274,5,216.741543396735,6,293.806064750108,8,283.178973863867,7,360.128637782772,9,450.943618988089,12,404.806405360615,10,411.863501657062,11,474.521710972049,13,525.887896029674,14,650.613609574603,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
77.1053041677848,1,110.795705849635,2,190.383190760986,4,142.537775122825,3,205.623815884947,5,299.991338529344,6,351.251871130365,7,371.75852725553,8,392.558355022837,9,551.060188380996,11,449.807775835237,10,559.823297213251,12,629.378144725074,14,593.710960034568,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,776.943168766619,15,NaN,NaN,NaN,NaN,NaN,NaN
61.9834933069689,1,86.0689471661307,2,152.426528831672,3,178.428468149349,4,212.759072425619,5,239.343999990153,6,318.782342123904,8,299.302561032389,7,489.139130900151,11,476.180134391301,10,524.882121261842,13,454.050652662219,9,514.989417590199,12,622.679363595076,14,688.553512686144,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
