f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31
2.32042895881045e-07,4.7529459121559e-07,2.56835715291274e-07,6.65954691216857e-08,1.38780807732873e-07,2.42689031273429e-07,9.49252904346095e-08,4.02498955599932e-07,2.90941128722452e-07,1.09319676007158e-07,3.01453621196332e-07,3.2492586087847e-07,2.85521902256245e-07,5.82232856235005e-08,1.03997089101052e-07,2.88589912479461e-07,4.64280791653331e-07,4.4950678154239e-07,5.74210745511757e-08,3.25407427270103e-07,3.01937571311536e-07,2.54641115931567e-07,3.43315514436677e-07,1.05934371535987e-07,3.62365937077126e-07,4.61991035102773e-07,2.10908411145443e-07,2.39484598766771e-07,2.20853331591616e-07,3.41429709535423e-07,1.12084764300051e-07
2.04294001926953e-07,4.78543009518765e-07,2.28046250400758e-07,1.01451534736073e-07,1.90559999413944e-07,2.98530452540829e-07,6.12140819256381e-08,3.94221722310879e-07,3.36022256200776e-07,1.61955436734004e-07,2.71130489862963e-07,3.43198442225001e-07,3.07116019655577e-07,8.23326827320159e-08,1.59780466343126e-07,3.11287248992705e-07,4.67228148058808e-07,4.42511010272948e-07,3.2833548262218e-08,3.09616304463103e-07,2.71316710237966e-07,2.81603550341615e-07,3.61543578204537e-07,1.6444955144776e-07,3.91413428461039e-07,4.49390443819097e-07,1.7828217779718e-07,1.84919858965873e-07,1.55785198524619e-07,3.75543563540538e-07,1.67135721066501e-07
1.75733391346486e-07,4.8101564334241e-07,1.97024867206938e-07,1.35535691271686e-07,2.31920274779098e-07,3.42642238983874e-07,3.83194501649021e-08,3.87447456040424e-07,3.7151382501745e-07,2.05943123213742e-07,2.35802866323449e-07,3.2341282517979e-07,2.90943380626312e-07,8.69075737065539e-08,2.09311233817463e-07,2.96353243498464e-07,4.30692517443558e-07,4.36023510964521e-07,2.00652456550148e-08,2.77708502625169e-07,2.35857793352891e-07,2.71378312557243e-07,3.41133852307685e-07,2.2349036148678e-07,3.73522435358808e-07,4.33600111251869e-07,1.49008600443773e-07,1.28340966003911e-07,1.40339724941168e-07,3.61902968052068e-07,2.11208593002651e-07
1.47172780766018e-07,4.83488277166056e-07,1.66003484013117e-07,1.69619847807299e-07,2.73280550144251e-07,3.8675402542692e-07,1.54248184041662e-08,3.8067318976997e-07,4.07005393834124e-07,2.49930809693481e-07,2.00475242783935e-07,3.03627208134579e-07,2.74770741597046e-07,9.14824646810919e-08,2.58842001291801e-07,2.81419238004223e-07,3.94156886828309e-07,4.29536011656094e-07,7.29694304781151e-09,2.45800700787236e-07,2.00398876467815e-07,2.6115307477287e-07,3.20724126410832e-07,2.825311715258e-07,3.55631442256578e-07,4.1780977868464e-07,1.19735023090366e-07,7.17620730419497e-08,1.24894251357716e-07,3.48262372563598e-07,2.552814649388e-07
1.18232969092684e-07,4.85303658933867e-07,1.33845858845185e-07,1.94944020388724e-07,3.04115006530426e-07,4.19617948435197e-07,1.90175731206557e-08,3.75554166124218e-07,4.33415649626288e-07,2.83055186173296e-07,1.62463149865777e-07,2.602708158697e-07,2.34756331047992e-07,8.28024010978744e-08,2.96648439681283e-07,2.42887201730714e-07,3.33314479254928e-07,4.24426509464694e-07,4.29372590638606e-09,2.04114026156726e-07,1.6239757830475e-07,2.26788896351528e-07,2.7560797921515e-07,3.28216077009041e-07,3.07128663892804e-07,4.03994207401504e-07,9.36017170631631e-08,1.13846435930018e-07,1.90123919469043e-07,3.02576326503574e-07,2.87513452815364e-07
8.91360836495047e-08,4.86838978534771e-07,1.01216378035349e-07,2.16529710327904e-07,3.30455332995274e-07,4.47660624133319e-07,3.38391928579658e-08,3.71143616101325e-07,4.55943813955651e-07,3.11536791951037e-07,1.23332578194578e-07,2.07004224019623e-07,1.84868745215303e-07,6.85813412467165e-08,3.29439185212475e-07,1.94433089549277e-07,2.62229220345958e-07,4.19912590975995e-07,5.41390938036816e-09,1.58326869707672e-07,1.23334667501866e-07,1.82292548417459e-07,2.20094095646307e-07,3.68177737870622e-07,2.45764842163662e-07,3.9106928881737e-07,6.88006929890709e-08,1.9743187371662e-07,2.89117401705811e-07,2.43428992709675e-07,3.14734850347879e-07
6.12467218322409e-08,4.88018749042441e-07,6.97761502263882e-08,2.33126315875374e-07,3.50717224974558e-07,4.69231367002861e-07,4.55164122872113e-08,3.67747746630428e-07,4.73269161225746e-07,3.33464575836761e-07,8.53897703953724e-08,1.50568509923368e-07,1.33819854743837e-07,5.1892155478363e-08,3.54786897998626e-07,1.42298384491992e-07,1.88664163361858e-07,4.16453395000085e-07,5.4867157420842e-09,1.12173810986956e-07,8.54002338378006e-08,1.34004792221996e-07,1.6060337156895e-07,3.99036785657987e-07,1.79830609622371e-07,3.80976871722141e-07,4.58705315415617e-08,2.63712941674218e-07,3.67209723446585e-07,1.79030364384921e-07,3.35668015412125e-07
3.55903899012694e-08,4.88541015436573e-07,4.05351650958507e-08,2.40496787612442e-07,3.59738487307495e-07,4.78833797933716e-07,5.13788056445885e-08,3.6622828930503e-07,4.80973126572616e-07,3.4327261329251e-07,4.96434514822618e-08,8.82722523668062e-08,8.06234054918879e-08,3.06387534761051e-08,3.66370478797945e-07,8.33572917875889e-08,1.10513305243199e-07,4.14944659323466e-07,3.62264538875133e-09,6.53441023932716e-08,4.95526522426262e-08,7.87057214840128e-08,9.37584197829729e-08,4.13062699416482e-07,1.05444481219897e-07,3.7612249746263e-07,2.64000888677843e-08,2.97993662671897e-07,4.06650282982432e-07,1.04920706497309e-07,3.44972578987976e-07
9.93405797029771e-09,4.89063281830704e-07,1.12941799653131e-08,2.4786725934951e-07,3.68759749640433e-07,4.88436228864571e-07,5.72411990019657e-08,3.64708831979632e-07,4.88677091919485e-07,3.53080650748259e-07,1.3897132569151e-08,2.59759948102446e-08,2.74269562399384e-08,9.38535147384718e-09,3.77954059597263e-07,2.44161990831852e-08,3.23624471245387e-08,4.13435923646846e-07,1.75857503541846e-09,1.8514393799587e-08,1.37050706474517e-08,2.3406650746029e-08,2.69134679969957e-08,4.27088613174977e-07,3.1058352817423e-08,3.71268123203118e-07,6.9296461940068e-09,3.32274383669576e-07,4.46090842518278e-07,3.08110486096971e-08,3.54277142563828e-07
3.55732347048946e-08,4.88548206295692e-07,4.04937169866796e-08,2.40498138066837e-07,3.59742674099861e-07,4.78823621257671e-07,5.13751302747303e-08,3.66250323705146e-07,4.80969583212928e-07,3.43240079014507e-07,4.99242164759122e-08,8.84000071436827e-08,9.0200685845184e-08,3.09830955288149e-08,3.66904921890901e-07,8.21504967091083e-08,1.10777286085386e-07,4.1525812507826e-07,4.31360254514711e-09,6.48419013428067e-08,4.94125272370371e-08,7.87025183388017e-08,9.09591097193081e-08,4.13051031912286e-07,1.06044586601545e-07,3.76342855034166e-07,2.60813045816664e-08,2.97345980449046e-07,4.06514627596949e-07,1.04893790210582e-07,3.45615172255458e-07
6.12124114394915e-08,4.88033130760681e-07,6.96932540080461e-08,2.33129016784164e-07,3.50725598559289e-07,4.69211013650771e-07,4.55090615474948e-08,3.6779181543066e-07,4.73262074506371e-07,3.33399507280755e-07,8.59513003826736e-08,1.50824019477121e-07,1.5297441545043e-07,5.25808395837827e-08,3.55855784184539e-07,1.39884794335032e-07,1.89192125046234e-07,4.17080326509673e-07,6.86863005487577e-09,1.11169408886027e-07,8.51199838266225e-08,1.33998385931575e-07,1.55004751441621e-07,3.99013450649595e-07,1.81030820385668e-07,3.81417586865214e-07,4.5232962969326e-08,2.62417577228515e-07,3.6693841267562e-07,1.78976531811467e-07,3.36953201947089e-07
8.90917383433414e-08,4.86861541507805e-07,1.01107108431724e-07,2.16545241505407e-07,3.30476265480397e-07,4.47641494467991e-07,3.3836135408599e-08,3.71209836141078e-07,4.55941587955692e-07,3.11437126173523e-07,1.23918560791066e-07,2.0706142859947e-07,2.060845999684e-07,6.92459601644299e-08,3.30934236663419e-07,1.91517888310826e-07,2.62465889112217e-07,4.20822853919247e-07,6.53001958741759e-09,1.57060245198798e-07,1.22970022775342e-07,1.81931730581815e-07,2.13241277224433e-07,3.68144408430528e-07,2.46704071176944e-07,3.91712450462862e-07,6.82036537403958e-08,1.96162614112776e-07,2.8918892466536e-07,2.42907307250388e-07,3.16475169363124e-07
1.18182439206662e-07,4.85334938723793e-07,1.33718367599056e-07,1.94978589609897e-07,3.04153025181024e-07,4.19606207267729e-07,1.90231180600187e-08,3.75642600585066e-07,4.3342282889937e-07,2.82919807625825e-07,1.62934982690107e-07,2.59953396808816e-07,2.53969167456063e-07,8.32437365149096e-08,2.98511104545268e-07,2.39851721672473e-07,3.32959587655449e-07,4.25603808535873e-07,4.62665790737962e-09,2.02714949057292e-07,1.61978675334659e-07,2.25883749028571e-07,2.68336490485771e-07,3.28173657860723e-07,3.0734127338658e-07,4.04830130036804e-07,9.32395080184196e-08,1.12967635359823e-07,1.90797021873098e-07,3.01348349181786e-07,2.89607533822803e-07
1.47118981499918e-07,4.83527139676794e-07,1.65864741535304e-07,1.69678467223472e-07,2.73342181013363e-07,3.86765665343437e-07,1.54496022226945e-08,3.80774401505231e-07,4.07029870441274e-07,2.49768994019609e-07,2.00831492798621e-07,3.03008693985774e-07,2.91672293090572e-07,9.17118611186852e-08,2.61005682834297e-07,2.78386569316183e-07,3.93349521610338e-07,4.30921707253841e-07,6.94458689319118e-09,2.44307753436892e-07,1.99942563478228e-07,2.59819791017447e-07,3.1312804134669e-07,2.8249899244581e-07,3.55213513718431e-07,4.18760211871234e-07,1.19590660455512e-07,7.16871763582511e-08,1.26080294838272e-07,3.46455316569756e-07,2.57630951427826e-07
1.75692483365859e-07,4.81057128912135e-07,1.9691631981488e-07,1.35586094611706e-07,2.31963117217823e-07,3.4260884221832e-07,3.83448933400623e-08,3.87552419699683e-07,3.71513247916153e-07,2.05706389876542e-07,2.36090632472147e-07,3.22898822638814e-07,3.05398321639268e-07,8.71577636547289e-08,2.11531568207054e-07,2.93844996616864e-07,4.29945286923791e-07,4.37504098863212e-07,1.92035731066846e-08,2.76334863726898e-07,2.35446051789487e-07,2.70168403700777e-07,3.33654668115568e-07,2.23391718763529e-07,3.73024517669935e-07,4.34603485192036e-07,1.49039314416617e-07,1.2911459428404e-07,1.40667950243917e-07,3.60160798344151e-07,2.13622898784614e-07
2.04265985231799e-07,4.78587118147477e-07,2.27967898094456e-07,1.0149372199994e-07,1.90584053422283e-07,2.98452019093203e-07,6.12401844574301e-08,3.94330437894134e-07,3.35996625391031e-07,1.61643785733476e-07,2.71349772145673e-07,3.42788951291855e-07,3.19124350187964e-07,8.26036661907726e-08,1.62057453579811e-07,3.09303423917546e-07,4.66541052237245e-07,4.44086490472583e-07,3.14625593201779e-08,3.08361974016904e-07,2.70949540100746e-07,2.80517016384107e-07,3.54181294884445e-07,1.64284445081249e-07,3.9083552162144e-07,4.50446758512838e-07,1.78487968377721e-07,1.86542012209829e-07,1.55255605649561e-07,3.73866280118545e-07,1.69614846141401e-07
2.3202225373041e-07,4.75337348936905e-07,2.56769216005367e-07,6.66128585668982e-08,1.3880838385275e-07,2.42619824890648e-07,9.49226608187699e-08,4.02581296500584e-07,2.90925309873912e-07,1.0901054621851e-07,3.01530227307631e-07,3.24508263050277e-07,2.94412685995467e-07,5.84728510022324e-08,1.05835256391171e-07,2.87113457986352e-07,4.63487766664743e-07,4.509671416258e-07,5.60064857618906e-08,3.24188099225953e-07,3.01547247570868e-07,2.53660210556018e-07,3.35976315024255e-07,1.05811027502529e-07,3.61561111326398e-07,4.62811562592534e-07,2.11156929438736e-07,2.40834128835739e-07,2.2010170807862e-07,3.39763087642586e-07,1.14262832480725e-07
2.59732872692585e-07,4.72044023487676e-07,2.85444837454539e-07,3.16879511166721e-08,8.64519741261756e-08,1.86135460452881e-07,1.2920769457132e-07,4.1091442595492e-07,2.45320282294484e-07,5.58985627519095e-08,3.31426994109664e-07,3.04095405264168e-07,2.67553944939222e-07,3.32485071782041e-08,4.92361205543195e-08,2.628205043808e-07,4.58219739421869e-07,4.57864453148575e-07,8.12366321365773e-08,3.39109259600835e-07,3.31870924843248e-07,2.2472516101466e-07,3.15607840673149e-07,4.73730162574856e-08,3.29656574290152e-07,4.74982064145302e-07,2.44005772443105e-07,2.9495111182584e-07,2.8775517851331e-07,3.02989368112347e-07,5.82771606968156e-08
2.86825379894199e-07,4.68352231203846e-07,3.12441774283593e-07,4.60441112450518e-08,7.00652872714749e-08,1.28147280169644e-07,1.66238227673266e-07,4.19670410177676e-07,1.95816493012902e-07,5.55025322386755e-08,3.57710564154072e-07,2.61509389342152e-07,2.19398100616641e-07,4.06648096480136e-08,5.45619372100172e-08,2.172543857017e-07,4.29824236653469e-07,4.64159459315542e-07,1.12558946199037e-07,3.44259020316652e-07,3.5858959642299e-07,1.76532907756975e-07,2.74049442046894e-07,6.02228464494806e-08,2.73224821865794e-07,4.82311942529657e-07,2.77048128893884e-07,3.06080607705538e-07,3.09373673727443e-07,2.42999952815332e-07,5.9281811920773e-08
3.13499122402809e-07,4.64390481523457e-07,3.38301418644766e-07,9.37877143121668e-08,7.8047737063241e-08,6.91402793088934e-08,2.05128809823865e-07,4.28712874384444e-07,1.43671330679595e-07,9.08210460255257e-08,3.81546228613253e-07,2.03901274906274e-07,1.56813676415368e-07,7.01948318313964e-08,1.01841305592878e-07,1.57275905036196e-07,3.85760094641533e-07,4.70046409474659e-07,1.48008644489208e-07,3.4278875300592e-07,3.82865911784195e-07,1.15294086682695e-07,2.18135076263796e-07,1.21369494367843e-07,2.00176120084354e-07,4.86362345899279e-07,3.10221588818416e-07,2.88086500069768e-07,2.99803921935546e-07,1.67282129921222e-07,9.88968514941762e-08
3.39908881796618e-07,4.6030818041679e-07,3.63447152243726e-07,1.43595912667841e-07,9.97973484186684e-08,3.83070062132339e-08,2.44480202516486e-07,4.37736986411821e-07,9.68907313793494e-08,1.32550429021947e-07,4.0392097386432e-07,1.48902564268713e-07,1.08979851834928e-07,1.07053214932534e-07,1.52559137162403e-07,1.1043955465502e-07,3.3486689082808e-07,4.75451652929407e-07,1.84978507121332e-07,3.38231007587956e-07,4.05622075609465e-07,7.59045411681733e-08,1.60544083255564e-07,1.82347025841404e-07,1.39516090472563e-07,4.88106566502039e-07,3.42510773558597e-07,2.5353588998462e-07,2.71942273829808e-07,1.11500020751761e-07,1.44645784326722e-07
3.65506024323532e-07,4.55854786930233e-07,3.86395260713248e-07,1.99759536278893e-07,1.63926290377729e-07,9.4200667916181e-08,2.85250104189019e-07,4.46704605089125e-07,6.66238185983541e-08,1.9401433350508e-07,4.21798584552129e-07,1.01936358061052e-07,1.06552666454766e-07,1.66470426059344e-07,2.13861559279679e-07,1.04058506667161e-07,2.62951847003467e-07,4.79374062934135e-07,2.26627878083594e-07,3.24169105860587e-07,4.2369877052525e-07,1.0377342565864e-07,9.77919436199426e-08,2.42803967671877e-07,1.16991999862415e-07,4.82751685270531e-07,3.72077901888755e-07,1.68019546135286e-07,1.87772844511004e-07,1.17085841264068e-07,2.09276626049097e-07
3.91103166850446e-07,4.51401393443676e-07,4.09343369182771e-07,2.55923159889945e-07,2.28055232336789e-07,1.50094329619128e-07,3.26020005861552e-07,4.55672223766428e-07,3.63569058173585e-08,2.55478237988212e-07,4.39676195239938e-07,5.49701518533906e-08,1.04125481074605e-07,2.25887637186155e-07,2.75163981396954e-07,9.76774586793029e-08,1.91036803178853e-07,4.83296472938863e-07,2.68277249045855e-07,3.10107204133217e-07,4.41775465441036e-07,1.31642310149107e-07,3.5039803984321e-08,3.03260909502351e-07,9.44679092522668e-08,4.77396804039023e-07,4.01645030218913e-07,8.25032022859517e-08,1.03603415192199e-07,1.22671661776375e-07,2.73907467771473e-07
4.15858893497848e-07,4.46665828161779e-07,4.30018037633549e-07,3.13977715462339e-07,2.93428478745238e-07,2.19232985013721e-07,3.66908653828996e-07,4.64170232059803e-07,8.51268921442736e-08,3.15030713240806e-07,4.53117710436841e-07,1.40383199829359e-07,1.94292028443959e-07,2.90585491443421e-07,3.31008699435879e-07,1.87308916879459e-07,1.18252859987866e-07,4.85322076795781e-07,3.11556021818366e-07,2.89342792066989e-07,4.55077591300815e-07,2.17209516470403e-07,1.04566293431144e-07,3.53266146721446e-07,1.87234535580111e-07,4.65459117931524e-07,4.25781317938322e-07,1.41429958318746e-07,1.44562639453067e-07,2.11419437096145e-07,3.31487337631991e-07
4.40549201363413e-07,4.41908324459693e-07,4.50515949642921e-07,3.72179288066927e-07,3.58898467898023e-07,2.89401418160128e-07,4.0780653413701e-07,4.72631728872943e-07,1.40041875001093e-07,3.74434577830261e-07,4.66214326077896e-07,2.3608852985044e-07,2.91657595168309e-07,3.55693907527866e-07,3.86429089433075e-07,2.8440519877604e-07,4.54013612164935e-08,4.87200206911602e-07,3.54961478058761e-07,2.68057270199657e-07,4.6800850180913e-07,3.07262677977614e-07,1.84377241477265e-07,4.02458780089765e-07,2.88964836641029e-07,4.53009628937316e-07,4.49495366209014e-07,2.11586941720816e-07,1.95250422788462e-07,3.06632925639483e-07,3.88519005347528e-07
4.64839291938343e-07,4.3704834584396e-07,4.69931319878148e-07,4.30745302996689e-07,4.24118735687905e-07,3.5963121941312e-07,4.48407269542429e-07,4.80753723765018e-07,1.96624912756664e-07,4.31993118416409e-07,4.77278098274241e-07,3.37903512332237e-07,3.90690553611988e-07,4.21440614188149e-07,4.38069663245543e-07,3.84630083403243e-07,9.31731995086377e-08,4.88116364795502e-07,3.97907891049861e-07,2.44747390417975e-07,4.78720034920298e-07,3.97820143609552e-07,2.71212425481241e-07,4.45384652282224e-07,3.89665919717238e-07,4.38061108278125e-07,4.697362014168e-07,3.43238405267205e-07,3.2512739026424e-07,3.97043310555103e-07,4.39664642086695e-07
4.89033934269812e-07,4.32163927878067e-07,4.89088513584695e-07,4.89398234160691e-07,4.89279447166748e-07,4.29875656410532e-07,4.88937138546848e-07,4.88794750486114e-07,2.53605766683113e-07,4.89111565736096e-07,4.87857055494906e-07,4.41175592268764e-07,4.90121170064187e-07,4.873395474406e-07,4.88808784712311e-07,4.85601111793115e-07,1.69712624590128e-07,4.88803100907923e-07,4.4074482633262e-07,2.20954719383693e-07,4.8890226637687e-07,4.88497881263715e-07,3.59722826922122e-07,4.8681595799689e-07,4.90121543511511e-07,4.22516590923256e-07,4.8914870638056e-07,4.89555752196391e-07,4.73890269728478e-07,4.86308198224232e-07,4.89406513094622e-07
4.79295559119089e-07,4.02768592060448e-07,4.62796483294765e-07,4.87225815548312e-07,4.86323500313971e-07,4.38079048348618e-07,4.69341883192972e-07,4.44162799683644e-07,2.7090222392714e-07,4.70195322597839e-07,4.4173157385904e-07,4.47391541004464e-07,4.57344359524298e-07,4.6148460135867e-07,4.50534661844396e-07,4.85789499966464e-07,1.93415883911473e-07,4.22737457100141e-07,4.04278096612649e-07,1.75566452505748e-07,4.27143189290595e-07,4.76783591712035e-07,3.56492606564389e-07,4.34622517528672e-07,4.68145772058107e-07,3.41287757795731e-07,4.14498212723998e-07,4.89842403278074e-07,4.788221339294e-07,4.50101177600545e-07,4.25358029400816e-07
4.55331746078873e-07,4.07704613663593e-07,4.44269677256031e-07,4.28647224802605e-07,4.21685155548167e-07,3.68205397577271e-07,4.29162693864939e-07,4.36430210033523e-07,2.14112425718913e-07,4.14614778221541e-07,4.32202043753681e-07,3.43894204099415e-07,3.63521192049124e-07,3.96871365414858e-07,4.03348324741263e-07,3.84948275411623e-07,1.05016494351308e-07,4.22574272546153e-07,3.63451134285634e-07,2.00065006029037e-07,4.18355483202823e-07,3.87604880696257e-07,2.68987998935592e-07,3.97462299245621e-07,3.7197705133185e-07,3.58159186541441e-07,3.9798988212588e-07,3.43402212861252e-07,3.29286309275091e-07,3.67170898402574e-07,3.81423150642883e-07
4.31237347915835e-07,4.12581925199688e-07,4.25358560020363e-07,3.70209668233838e-07,3.56989807641466e-07,2.98439824010518e-07,3.88858254806597e-07,4.28443844749935e-07,1.57623140532322e-07,3.58387725494326e-07,4.21821159721339e-07,2.42077004932321e-07,2.70747393768443e-07,3.32261038337745e-07,3.54688156790026e-07,2.8514723594573e-07,7.13751758377856e-08,4.21568648660464e-07,3.22063202152325e-07,2.23523894628774e-07,4.08543747231707e-07,2.98383672735345e-07,1.8239719656553e-07,3.57575096474055e-07,2.75042398560827e-07,3.72973208251041e-07,3.7918934528589e-07,2.04211115153792e-07,1.8892768297615e-07,2.81760723064191e-07,3.3438911166324e-07
4.0696173425482e-07,4.17415035865453e-07,4.05959205047462e-07,3.11916502426174e-07,2.92148807503144e-07,2.28677470995589e-07,3.48415880687774e-07,4.20305257085857e-07,1.01787890889802e-07,3.01281995838569e-07,4.10531883869943e-07,1.42897912274292e-07,1.78527938909522e-07,2.67842773395735e-07,3.04254186443868e-07,1.86601843234802e-07,8.7727776665704e-08,4.20153920877292e-07,2.80337512027087e-07,2.46165046220262e-07,3.97760377381789e-07,2.09256179465129e-07,9.91760240925824e-08,3.14798763959408e-07,1.77388403318758e-07,3.86760169000545e-07,3.58835080392535e-07,8.7959624476982e-08,7.80058439319333e-08,1.93800808458986e-07,2.84600730523597e-07
3.82391984024756e-07,4.22103127237901e-07,3.85746733036715e-07,2.54549543346398e-07,2.27989943646227e-07,1.6014780037529e-07,3.08130013853456e-07,4.11902164180313e-07,5.57409102566633e-08,2.43753619181528e-07,3.97531984613193e-07,8.89498365587048e-08,1.00906211956245e-07,2.06467189931855e-07,2.52063387798456e-07,1.06943524361714e-07,1.65858749961352e-07,4.17608073118226e-07,2.39881705128443e-07,2.65739199506923e-07,3.852340169823e-07,1.26646095711409e-07,7.25490683644964e-08,2.68319131268962e-07,1.03912390060256e-07,3.96699998500302e-07,3.36224243703835e-07,1.12861960660604e-07,1.21024665658381e-07,1.14279257977275e-07,2.33040030065256e-07
3.57472148009434e-07,4.2669957821393e-07,3.6459759181729e-07,1.9772409632888e-07,1.64011324998051e-07,9.62640090810525e-08,2.67750011744546e-07,4.03311331944857e-07,3.79439292035587e-08,1.85062621044961e-07,3.82776548271371e-07,7.69559400669781e-08,5.59455402074548e-08,1.46278272133192e-07,1.97151580357403e-07,6.00644089224222e-08,2.42402477878374e-07,4.14464385570229e-07,1.99403487316212e-07,2.83174791754821e-07,3.70790425294568e-07,6.43871949394567e-08,8.6232408409212e-08,2.17140823425741e-07,6.88678863472951e-08,4.04718152995725e-07,3.11327167900519e-07,1.72955879489239e-07,1.92239686413253e-07,6.30827855588748e-08,1.77609432627523e-07
3.3203265602146e-07,4.3106625096977e-07,3.42080261200626e-07,1.42490651230033e-07,1.01784563293898e-07,6.24130886474705e-08,2.27807667745284e-07,3.94515836277367e-07,7.39605618847488e-08,1.25942408990365e-07,3.65297383714191e-07,1.32071565921731e-07,8.49147538736808e-08,9.15142012447692e-08,1.39778892386223e-07,9.21292665307887e-08,3.08649292870573e-07,4.10194879211506e-07,1.61011531658174e-07,2.95649900145244e-07,3.53624172715676e-07,6.9967305411363e-08,1.48571584954127e-07,1.60747701020032e-07,1.13532945697843e-07,4.08206077534949e-07,2.84152866222622e-07,2.41028920137709e-07,2.58926443128602e-07,8.78677990031782e-08,1.20290582825392e-07
3.06456869436234e-07,4.35287320980421e-07,3.19166707874931e-07,8.98226584552382e-08,5.24780939810761e-08,6.54167583387114e-08,1.88818814264543e-07,3.85821951132332e-07,1.2279911121802e-07,7.32179417619612e-08,3.46823172876018e-07,1.99653793755018e-07,1.42121433058279e-07,4.7080147123219e-08,8.66322317703526e-08,1.56515495958922e-07,3.65663635440584e-07,4.05480336000127e-07,1.2589552116418e-07,3.04458474080254e-07,3.3567547238342e-07,1.18287839407852e-07,2.11627289422109e-07,1.06500973147795e-07,1.86028175566968e-07,4.08672078503537e-07,2.57606284858383e-07,2.87995406445305e-07,3.01750838691849e-07,1.52173336514982e-07,7.14051522851896e-08
2.80158763878434e-07,4.39271513898745e-07,2.94268889143096e-07,4.9746804798544e-08,4.68653090704675e-08,1.11935685179834e-07,1.50660407217141e-07,3.7704356620184e-07,1.73572368501337e-07,4.57142628723419e-08,3.24487523437184e-07,2.56254702306606e-07,1.97103057407024e-07,2.65875690298401e-08,4.92606662464415e-08,2.14693563238525e-07,4.0939296925229e-07,3.99857042431662e-07,9.24900639469892e-08,3.06881590696279e-07,3.13544677519251e-07,1.73616789248803e-07,2.65716777535328e-07,5.88201384401044e-08,2.54183768659074e-07,4.05040419087988e-07,2.27678148373034e-07,3.04792167301466e-07,3.11300301692775e-07,2.20502666687362e-07,4.14404919510591e-08
2.53750681590919e-07,4.42953216492612e-07,2.69102246227454e-07,4.32676684017911e-08,8.52152104340058e-08,1.70330370520909e-07,1.14746978774546e-07,3.68618505952886e-07,2.21530985214929e-07,6.32085654854044e-08,3.01209836838964e-07,2.96177637358115e-07,2.36384993179753e-07,4.52188770440609e-08,5.64749092119156e-08,2.57299797588246e-07,4.36172700235382e-07,3.93785019417285e-07,6.51594805471095e-08,3.03475464201575e-07,2.91083159032227e-07,2.1787608994735e-07,3.03617129405537e-07,5.43484562148994e-08,3.03064736669413e-07,3.97375156738306e-07,2.00586076512757e-07,2.85573434057201e-07,2.83274304293956e-07,2.7087650479428e-07,5.78133279702097e-08
2.26655825003845e-07,4.46381436141681e-07,2.42080756022376e-07,6.30288308732978e-08,1.33845025677385e-07,2.27246777936963e-07,8.02052259480635e-08,3.60323476866158e-07,2.67618742170778e-07,1.03650503339799e-07,2.74277812198439e-07,3.23081036646686e-07,2.64674192102219e-07,6.97004765574426e-08,9.43370820638764e-08,2.8781622358751e-07,4.48854423863259e-07,3.87228575276787e-07,4.01444445716499e-08,2.93146731779539e-07,2.64495487252919e-07,2.51537239217529e-07,3.29622931487642e-07,8.87478461890899e-08,3.39611468175623e-07,3.86808770378108e-07,1.71110031737469e-07,2.43202216635585e-07,2.29704870641676e-07,3.10811461664922e-07,9.88685904170762e-08
1.99328437268115e-07,4.49421595619199e-07,2.14431309168811e-07,1.00356586958305e-07,1.81772306623363e-07,2.78675755557379e-07,5.00614175286802e-08,3.5270627379876e-07,3.09021410348892e-07,1.51666510379845e-07,2.45733731261943e-07,3.29814798609086e-07,2.74659099341533e-07,8.63211584270653e-08,1.44682017130061e-07,2.98584807290186e-07,4.41289788666819e-07,3.80727376814294e-07,2.42456963490324e-08,2.75765917486621e-07,2.36875160171936e-07,2.66393839416259e-07,3.36363431274484e-07,1.43186213292217e-07,3.53817617740777e-07,3.73665145159881e-07,1.4467705208604e-07,1.73325932195957e-07,1.49823285342315e-07,3.29150458578363e-07,1.41984077288162e-07
1.71693904136328e-07,4.52181885332058e-07,1.85938360410147e-07,1.37371968800412e-07,2.25957720047163e-07,3.25889214007674e-07,2.37318817144437e-08,3.45631332003921e-07,3.46975965752752e-07,1.96613878005736e-07,2.1531644436774e-07,3.2279563214573e-07,2.70955602505351e-07,9.59037690987265e-08,1.92867622569997e-07,2.95767599048487e-07,4.19440506926225e-07,3.74418528453514e-07,1.23113333353248e-08,2.52504554772138e-07,2.07421886736898e-07,2.67833242635074e-07,3.29151175897551e-07,1.97956689007901e-07,3.51105167141337e-07,3.59393350314789e-07,1.19364503394253e-07,1.02572924785483e-07,8.7557401217693e-08,3.30314996134039e-07,1.81354663789287e-07
