x,y,z,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30
0.269000951068718,0.125018763230528,0.00355,3.59460725642173e-08,2.28543201840615e-07,9.82893078770904e-08,1.95588046884199e-07,3.96081298180919e-08,2.04385676586478e-07,1.34668700678806e-07,9.25252957402883e-08,2.9067348882955e-07,1.18688080627159e-07,8.719291899408e-08,1.64629407011471e-07,4.47461595865162e-08,1.72832415506862e-07,7.83169537369857e-08,2.02919599123465e-07,3.22391136414162e-07,1.47188394743057e-07,5.60208280199956e-08,2.9975061067606e-08,1.10983809211536e-07,1.68962391008342e-07,4.98271852671024e-08,4.09781234189364e-08,4.22798292505769e-08,1.78060288127204e-08,2.80619348177316e-07,1.9583449013645e-08,2.52422824459513e-08,2.43861812758503e-07
0.274848328194647,0.0957393687697347,0.00355,2.61048025887293e-09,2.09248426075797e-07,6.05837070999724e-09,2.8749488251239e-07,7.80803563154717e-08,2.2906549091975e-07,2.02297715833328e-07,6.5090233491651e-09,2.46975763162016e-08,2.08695584705424e-07,8.60720835942507e-09,1.22688354557587e-07,5.57776544424885e-09,1.35178880674227e-08,8.75919106342865e-08,1.99279281356986e-08,3.21444867978759e-07,1.03573859007226e-08,3.03624838450656e-07,1.69149886199915e-07,6.52919372011226e-09,2.46836113202869e-07,2.49034584240314e-07,9.96640663183647e-08,2.44227048254704e-07,3.44982630352295e-09,2.5790144845024e-08,1.26577636441792e-07,3.52029750419486e-08,4.39019794904198e-08
0.274947281943983,0.074828159030738,0,2.75181768177833e-08,2.12932844995707e-07,6.34557537115855e-08,2.44586225522028e-07,6.30096278817424e-08,2.27391905522881e-07,1.67619029120499e-07,6.92115607179992e-08,2.28772934000251e-07,1.72808582106734e-07,7.5976637095168e-08,1.21871817803001e-07,4.80920922946944e-08,1.25097316114318e-07,7.17584070857964e-08,1.79911719218232e-07,3.25509078884237e-07,1.05797684179911e-07,1.24069042750527e-07,9.62328187018752e-08,5.7525465809431e-08,2.1323945319898e-07,1.00478517711514e-07,1.0558579883819e-07,9.87831142107889e-08,3.44158818748324e-08,2.29629330883351e-07,9.48715122195234e-08,6.91630398313602e-09,3.10647715409534e-07
0.275142841524232,0.0939840516987457,0,2.79532607862692e-09,2.08681435709441e-07,6.45350954970775e-09,2.87377561195695e-07,7.85403875641183e-08,2.30052307018579e-07,2.0167667561476e-07,7.16805678109448e-09,2.61416087404399e-08,2.09533629675436e-07,8.35165442581006e-09,1.20508815864348e-07,5.85643909089061e-09,1.42918317888031e-08,8.55470919621964e-08,2.0906659320651e-08,3.21454829495876e-07,1.12057331728427e-08,3.03457186396843e-07,1.697137970838e-07,6.40921991455286e-09,2.46575085556461e-07,2.47969050888694e-07,1.03080799002344e-07,2.44947753068162e-07,3.46229802716899e-09,2.6738313422283e-08,1.29087468954096e-07,3.27889209297763e-08,4.70856521546087e-08
0.275143055005276,0.0759819262870347,0.00355,2.606299872407e-08,2.12123067758698e-07,5.97870376812886e-08,2.49240124890772e-07,6.494704895746e-08,2.28254137451031e-07,1.71046769494844e-07,6.55138951330667e-08,2.18856170834018e-07,1.77250014283484e-07,7.28871796849815e-08,1.20450377915241e-07,4.6579163820933e-08,1.19309937897314e-07,7.22633892917368e-08,1.72952539217197e-07,3.25110853413729e-07,1.00179231143116e-07,1.41577813376695e-07,1.03721339088359e-07,5.40233416259904e-08,2.16952492665837e-07,1.14601191326058e-07,1.07309716461444e-07,1.13232518545897e-07,3.31586618219203e-08,2.20041182517251e-07,9.9858690618824e-08,8.10673459285112e-09,3.07461321143339e-07
0.275143055005276,0.0108545608981478,0,1.12711538024172e-07,2.72658224157222e-07,2.48808228413153e-07,2.9951439734815e-07,1.28801927074895e-07,2.1808878066756e-07,2.36680640007572e-07,2.71271728733217e-07,2.29180617531879e-07,2.36023159160409e-07,5.53783679220392e-08,1.20593273313987e-07,1.75199310199845e-07,9.86622125175017e-08,8.93356291117599e-08,2.39943121385017e-07,3.52119803156396e-07,3.03276725148405e-07,1.67547109828675e-07,3.67319469789993e-08,5.91715808578979e-08,3.01715507595014e-07,1.41537596033487e-07,1.1761654940022e-07,1.11365902853457e-07,1.30754803236056e-07,2.60512888237146e-07,9.87056364427359e-08,5.881972049296e-08,9.77270086058966e-08
0.275143055005276,0.0108545608981478,0.00355,1.12709302895919e-07,2.72658545122213e-07,2.48809625654188e-07,2.99519631552457e-07,1.28797186035414e-07,2.18085499171049e-07,2.36691354643034e-07,2.71265242699119e-07,2.29213116632237e-07,2.36019151265416e-07,5.53782236711203e-08,1.20584877289115e-07,1.75217139375744e-07,9.8688103155288e-08,8.93399165825848e-08,2.39961218157538e-07,3.52116100351572e-07,3.03274490835286e-07,1.67649626581607e-07,3.67423911439023e-08,5.91975187300354e-08,3.01738375042009e-07,1.41648945202285e-07,1.17542178259611e-07,1.11424879953198e-07,1.30688040859771e-07,2.60580579774884e-07,9.86038275975406e-08,5.88913768667372e-08,9.79172280268988e-08
0.275143055005276,0.0325636826944435,0,8.41658291135833e-08,2.44642200007935e-07,1.87779618487128e-07,7.56317936445183e-08,4.97335876356054e-08,2.17688760442993e-07,7.64358897672622e-08,2.04570404222774e-07,1.2559385295609e-07,7.82682799863482e-08,5.18946384200215e-08,1.18879162071319e-07,4.06943286674155e-08,7.62695481272539e-08,3.03453573798599e-08,5.75293974425236e-08,3.40130443361642e-07,2.5658111514001e-07,2.39938548367647e-07,8.36010462608155e-08,2.38048302444351e-08,8.18152687018648e-08,1.9047497349646e-07,1.19320287344699e-07,1.95200090351913e-07,1.0209312501634e-07,7.85090207747161e-08,5.61856492609595e-08,3.09379782703487e-08,2.66591133823682e-07
0.275143055005276,0.0325636826944435,0.00355,8.41659369927962e-08,2.44642352835092e-07,1.87778612776389e-07,7.5634606994152e-08,4.97313012878643e-08,2.17689181250851e-07,7.6440553423355e-08,2.04571142597952e-07,1.25572358818185e-07,7.82676481009635e-08,5.1900210466501e-08,1.18896236643467e-07,4.07266972520223e-08,7.62467490881062e-08,3.0362261051158e-08,5.75185601356498e-08,3.40126757890433e-07,2.5657548665989e-07,2.39865990319435e-07,8.36126757571973e-08,2.37557155501518e-08,8.18142669537616e-08,1.90362541577987e-07,1.19364753244893e-07,1.9517697494167e-07,1.02160111766718e-07,7.84542549857273e-08,5.61546478015176e-08,3.08640830874803e-08,2.66445078997143e-07
0.275143055005276,0.0542728044907391,0,5.53302155414744e-08,2.24281810312446e-07,1.25403077358373e-07,1.21123458056221e-07,1.97064113494919e-08,2.22994209534918e-07,7.07592819075794e-08,1.37044954711747e-07,2.97706494747214e-07,7.19695750770786e-08,1.02397727154883e-07,1.19597288843755e-07,4.43207829819462e-08,1.63255100764635e-07,2.91243568324596e-08,2.19027932573708e-07,3.33616705036654e-07,1.93460371288749e-07,2.07739897458483e-07,4.4803634883387e-08,7.00147640769236e-08,1.0663452103353e-07,1.69708760339642e-07,1.16824791543937e-07,1.6863165986238e-07,7.01623529425882e-08,2.76820791156276e-07,2.05701536480711e-08,4.45749188905896e-08,6.84941722269014e-08
0.275143055005276,0.0542728044907391,0.00355,5.5330407349207e-08,2.24283660227774e-07,1.25406076490098e-07,1.21111012232285e-07,1.97105071439814e-08,2.22981970831916e-07,7.0732104844335e-08,1.37044212521282e-07,2.97710723092826e-07,7.19530202668499e-08,1.02435884137101e-07,1.19624573597925e-07,4.42881847742158e-08,1.63224684730008e-07,2.90882755122781e-08,2.19077471513172e-07,3.33615423552238e-07,1.93477438011455e-07,2.0791867243054e-07,4.49410676331672e-08,6.9875599719123e-08,1.06604265128529e-07,1.69788330375519e-07,1.16655820439823e-07,1.68883863372115e-07,7.00836096277158e-08,2.767840368929e-07,2.05844538518795e-08,4.4419855308808e-08,6.81335175596585e-08
0.275143055005276,0.114018073712965,0,2.60590161869531e-08,2.12126058844254e-07,5.97271602849839e-08,2.49244718866421e-07,6.49235441999355e-08,2.28296131856875e-07,1.71213096964615e-07,6.51052012655445e-08,2.18884397076674e-07,1.76588479026589e-07,7.43520008738733e-08,1.20129754453158e-07,4.67857220306676e-08,1.19291953613484e-07,7.15848307149171e-08,1.7332410911775e-07,3.24753289288712e-07,9.98108254897048e-08,1.41426957538205e-07,1.03696842825061e-07,5.4778498498797e-08,2.16967105695892e-07,1.15128053957932e-07,1.06980519644736e-07,1.12666293324683e-07,3.41499432210329e-08,2.20691779542588e-07,9.88038492191543e-08,8.31749732771627e-09,3.06420288710417e-07
0.275143055005276,0.135727195509261,0,5.53305779416406e-08,2.24298554057469e-07,1.25366192713443e-07,1.2111257213587e-07,1.96995456735474e-08,2.23019684144742e-07,7.10182631147336e-08,1.36834549041678e-07,2.97712888465121e-07,7.10520895065917e-08,1.03018404011284e-07,1.19407795866904e-07,4.44219123954028e-08,1.6328012076819e-07,2.81357891452627e-08,2.19091496621758e-07,3.33090882951865e-07,1.9334463774632e-07,2.0823290073327e-07,4.48747102835644e-08,7.02593381971986e-08,1.06653722964349e-07,1.69294913086205e-07,1.15598742126276e-07,1.69649475080019e-07,7.09386408157698e-08,2.76342272731068e-07,1.95854089346873e-08,4.40682856130402e-08,6.88818199887885e-08
0.275143055005276,0.135727195509261,0.00355,5.53303917762637e-08,2.24299555659648e-07,1.25364830360613e-07,1.21120685206637e-07,1.97022529022969e-08,2.23015795193907e-07,7.10309535233635e-08,1.36827386202034e-07,2.97704988567911e-07,7.10656706323171e-08,1.03009237985701e-07,1.19451510063614e-07,4.44134329030944e-08,1.63289224832e-07,2.81610466729796e-08,2.19068853434256e-07,3.33096545199357e-07,1.93333811341288e-07,2.08095124114297e-07,4.4804245331094e-08,7.03249997722785e-08,1.0667372095576e-07,1.69202457263239e-07,1.15579397102106e-07,1.69488523775715e-07,7.09285052773069e-08,2.76338691294827e-07,1.95565997380673e-08,4.41336389107028e-08,6.90828493867567e-08
0.275143055005276,0.157436317305557,0,8.41649977037131e-08,2.44675182635168e-07,1.87777085863721e-07,7.56195349334219e-08,4.97140221336187e-08,2.17733318023692e-07,7.60444912302362e-08,2.04632345382947e-07,1.25602013029867e-07,7.86360872554774e-08,5.13216853133165e-08,1.19230414080649e-07,4.07453758841397e-08,7.64199368002296e-08,3.08213497175106e-08,5.73471849280272e-08,3.40098852279063e-07,2.56854859457017e-07,2.40009248212838e-07,8.3287145817314e-08,2.35943625415789e-08,8.17806130980657e-08,1.90311393832211e-07,1.18479718923255e-07,1.95342985257444e-07,1.01962025124059e-07,7.79649474092678e-08,5.60541958741699e-08,3.06856731640765e-08,2.65266315485333e-07
0.275143055005276,0.157436317305557,0.00355,8.41650082218002e-08,2.44677136672391e-07,1.87778853921732e-07,7.56360392233663e-08,4.97178381712033e-08,2.17721828867661e-07,7.60661376101309e-08,2.046283045749e-07,1.2553407106714e-07,7.86614521879239e-08,5.1313793634482e-08,1.19274460014745e-07,4.0805109806344e-08,7.63706927491072e-08,3.08474067887494e-08,5.72857151802558e-08,3.40100268498021e-07,2.56860781475851e-07,2.39908071711438e-07,8.33051386487866e-08,2.35177652902953e-08,8.18453393016398e-08,1.9016622444544e-07,1.18376933813688e-07,1.95298209166085e-07,1.01908221921652e-07,7.78030334642102e-08,5.60218447479783e-08,3.05717823622432e-08,2.65360912777541e-07
0.275143055005276,0.179145439101852,0,1.12689270463764e-07,2.72718764077779e-07,2.48893839860574e-07,2.99514655569967e-07,1.28709030354656e-07,2.18168241312856e-07,2.36328344320356e-07,2.71670713816225e-07,2.29240386680847e-07,2.35486498004413e-07,5.71461026409961e-08,1.21777553560237e-07,1.75598010370285e-07,9.85838112641996e-08,8.90071577640671e-08,2.40359316823191e-07,3.53212945624007e-07,3.04226207112257e-07,1.68015511667787e-07,3.739658083178e-08,6.02973129480759e-08,3.0227457021175e-07,1.41285550646418e-07,1.18316820996556e-07,1.12566684164931e-07,1.29455694952049e-07,2.6070597868134e-07,9.77272152339489e-08,5.8715209197024e-08,9.64243579462515e-08
0.275143055005276,0.179145439101852,0.00355,1.12692074801859e-07,2.72719863780331e-07,2.48891728772216e-07,2.99519938601449e-07,1.28718869112112e-07,2.18157213382349e-07,2.36324851985e-07,2.71663869662573e-07,2.29273973541169e-07,2.35493350182183e-07,5.71724677933593e-08,1.21797408189588e-07,1.75617068396673e-07,9.85834787754864e-08,8.89985927949678e-08,2.4040547899053e-07,3.53209534182588e-07,3.04223730982231e-07,1.68119058398474e-07,3.74554766482028e-08,6.0273317094191e-08,3.02298602633686e-07,1.41345736707941e-07,1.18153258861468e-07,1.12675166505751e-07,1.29304362057084e-07,2.60759324970189e-07,9.7622455462763e-08,5.87020559986561e-08,9.65918414228105e-08
0.275186220881382,0.11533636340346,0.00355,2.78682312225718e-08,2.12536333848462e-07,6.37661288243013e-08,2.4384524020087e-07,6.30683217944033e-08,2.28188822319487e-07,1.66844614629786e-07,6.95938042242822e-08,2.30135929556514e-07,1.72107323428579e-07,7.82534783147452e-08,1.19798140654143e-07,4.87795371809472e-08,1.25347763025936e-07,6.9402528039317e-08,1.81942070430473e-07,3.25193416389043e-07,1.06287149167112e-07,1.21371680264525e-07,9.53730663249502e-08,5.71873864419758e-08,2.12576126323697e-07,9.86036816521073e-08,1.07855258683338e-07,9.63899259502353e-08,3.66173450567388e-08,2.31400033900191e-07,9.50649541858724e-08,6.36642570599806e-09,3.10327163573544e-07
0.280718447386021,0.0859217067216294,0.00355,1.40304006455376e-08,1.98022608538349e-07,2.7527679904958e-08,2.77367203384224e-07,8.39807446189851e-08,2.47252734313576e-07,1.83826135867941e-07,3.42407570567745e-08,1.14907526869252e-07,2.16299898385738e-07,4.17818907532545e-08,7.76269886981476e-08,2.84116634402156e-08,5.74366279431667e-08,4.46854051994413e-08,9.85057300745921e-08,3.16952222038481e-07,4.93883830438807e-08,2.64633396958226e-07,1.626841841499e-07,1.29649588639402e-08,2.31845339692792e-07,2.01417271406526e-07,1.66794297514753e-07,2.24240873595254e-07,2.56547733315819e-08,1.13520905756956e-07,1.66553050522844e-07,1.62004412878317e-08,1.99219704678158e-07
0.281042784128872,0.105756374304936,0.00355,1.6621919947876e-08,1.97641756477997e-07,3.22588040065011e-08,2.73750747524883e-07,8.30614835986293e-08,2.48037311357392e-07,1.80582314991251e-07,4.00067338409525e-08,1.34122051550421e-07,2.13373381657141e-07,5.09936631699831e-08,7.4898358054621e-08,3.33486272814823e-08,6.65655465720185e-08,4.14058597899014e-08,1.15722658843475e-07,3.16517590333782e-07,5.7540865856096e-08,2.48941636953123e-07,1.56184043384638e-07,1.48125566980426e-08,2.2863043921521e-07,1.8886760859791e-07,1.7023850846758e-07,2.10880969209174e-07,3.17957677192002e-08,1.33655222492381e-07,1.65144807556475e-07,1.80906863933275e-08,2.26624184867299e-07
0.281042806285093,0.103907862091428,0,1.38501857039818e-08,1.97296873062793e-07,2.68817635975841e-08,2.77618135368574e-07,8.4604852552926e-08,2.48233005036364e-07,1.83489315133698e-07,3.32961859418907e-08,1.13038371983813e-07,2.16976246234493e-07,4.31109401338936e-08,7.49645241477875e-08,2.81925875471228e-08,5.60901541872232e-08,4.21811277732801e-08,9.76783003538977e-08,3.16143449491405e-07,4.80030721963788e-08,2.66092768472499e-07,1.63816793077115e-07,1.25266186616583e-08,2.31380257346876e-07,2.01936326833789e-07,1.69898030951051e-07,2.25826751089435e-07,2.65053569525373e-08,1.12840098998681e-07,1.6856400439561e-07,1.79685501125899e-08,1.9534110158283e-07
0.28115606130366,0.0843984230758618,0,1.64279753050612e-08,1.97364195079239e-07,3.18240669811093e-08,2.74071399905209e-07,8.33950470080738e-08,2.48360943354798e-07,1.80511726737384e-07,3.9930972888272e-08,1.32241287257838e-07,2.14400297413169e-07,4.86305823817922e-08,7.42364537923923e-08,3.28701114290442e-08,6.5582255215777e-08,4.11157663474303e-08,1.1387389542272e-07,3.16454391504178e-07,5.71461808532268e-08,2.50602218648737e-07,1.57072865236726e-07,1.3532762481175e-08,2.28577835199091e-07,1.89431080501639e-07,1.71602143700839e-07,2.12811307204742e-07,3.07123920257424e-08,1.30194882217901e-07,1.66918705796291e-07,1.91182285364299e-08,2.25181961646084e-07
0.281209630018782,0.0644711442425801,0,4.66068394615872e-08,2.04975465707316e-07,8.94129333848761e-08,1.8974528589752e-07,4.9962018263704e-08,2.44286965241479e-07,1.17645888986781e-07,1.11902761843219e-07,2.89535033901413e-07,1.38504372569273e-07,1.09253409781454e-07,7.35929388265098e-08,6.62993313117536e-08,1.42600587886229e-07,2.63091472428189e-08,2.40856622251877e-07,3.23929978245931e-07,1.51462890785198e-07,6.31181093235416e-08,2.40415207185931e-08,2.94576312290258e-08,1.64791900623359e-07,4.82412160997447e-08,1.7733340624798e-07,5.71577902168278e-08,8.62856409153256e-08,2.74013880927089e-07,9.80672207200901e-08,2.13335386692999e-08,2.5697769132285e-07
0.281318973272716,0.125053292205923,0.00355,4.59742653305751e-08,2.04478021374316e-07,8.79073706755911e-08,1.9258054335762e-07,5.12004822821843e-08,2.44763661631361e-07,1.19824041507806e-07,1.10023004458049e-07,2.87856911029012e-07,1.40257604354011e-07,1.09924224402252e-07,7.24303269671441e-08,6.64207769835195e-08,1.41475952165201e-07,2.53212898289099e-08,2.40272233573842e-07,3.23070891333755e-07,1.49127365182418e-07,5.67163466098093e-08,2.71456892560952e-08,2.89732884530608e-08,1.67058010891369e-07,4.28087469096208e-08,1.77335840959971e-07,5.20047827084757e-08,8.66045884076717e-08,2.72979113267037e-07,9.95973337192659e-08,2.09231262401425e-08,2.62952930533719e-07
0.281348436880935,0.065127365388887,0.00355,4.57273980282742e-08,2.04304275608359e-07,8.74140804876301e-08,1.93651925223005e-07,5.16639518970196e-08,2.44858746974618e-07,1.20350765576611e-07,1.09731214145555e-07,2.87176098931554e-07,1.42208953051995e-07,1.08544622695285e-07,7.25639585215895e-08,6.63256917389405e-08,1.41090994176929e-07,2.63539767648011e-08,2.39762341250728e-07,3.2338139027569e-07,1.48596595783252e-07,5.38665534988209e-08,2.82837077231304e-08,2.82608236378552e-08,1.67799160085667e-07,4.11552646779872e-08,1.78444893459569e-07,4.91801680027823e-08,8.51919700189834e-08,2.72026269924904e-07,1.0195008668599e-07,2.12505357030444e-08,2.65565390118499e-07
0.281348436880935,0.124872634611113,0,4.57247685761984e-08,2.04313015650019e-07,8.73683841006114e-08,1.93640214399227e-07,5.16521736114893e-08,2.44897242605977e-07,1.20560167615249e-07,1.09420103650647e-07,2.87216365243277e-07,1.41237769811972e-07,1.09720958309973e-07,7.22136899172737e-08,6.64144441995331e-08,1.41088909983809e-07,2.53694807423078e-08,2.39946483178554e-07,3.22949053989059e-07,1.48363101532068e-07,5.43555558339061e-08,2.82550456061062e-08,2.87239712365705e-08,1.67865431649174e-07,4.10254928732368e-08,1.77604387320202e-07,4.9985349138304e-08,8.62907596083845e-08,2.72467651715628e-07,1.00584539376184e-07,2.09243433481368e-08,2.64932472100205e-07
0.281348436880935,0.146581756407409,0,7.83412209645808e-08,2.20574294463972e-07,1.47611594005113e-07,3.21778910670576e-08,1.54911502568416e-08,2.38230611828157e-07,1.13598069537589e-08,1.84830362222441e-07,2.38293582872776e-07,1.32352322847473e-08,9.60046737039152e-08,7.15613389997889e-08,3.52251643581583e-08,1.16469568772321e-07,2.29906447856099e-09,1.73597818845252e-07,3.31406715812702e-07,2.24726730268469e-07,2.85737140398314e-07,9.80525133508819e-08,2.30601098310747e-08,2.76144626935691e-08,2.09946967666515e-07,1.8245188711294e-07,2.45453490049581e-07,1.39781246508556e-07,1.96192930156277e-07,1.62569975966397e-08,1.20536010868145e-08,1.59214706784977e-07
0.281348436880935,0.168290878203704,0,1.10459116088614e-07,2.44642034604264e-07,2.05303148100108e-07,1.86846387655983e-07,9.86159982590074e-08,2.34337271821529e-07,1.44754504278321e-07,2.56818064740991e-07,5.19198504504414e-08,1.68645859592937e-07,1.0095243736996e-08,7.1329905899842e-08,6.76563152562416e-08,2.16869677108064e-08,2.86682982645005e-08,9.28950272908084e-08,3.38469292387609e-07,2.74318140987149e-07,8.90019211763425e-08,4.40799874986778e-08,4.75220343936306e-09,1.83700708798838e-07,5.50299813341098e-08,1.86165857409457e-07,7.95530359777722e-08,1.81964845746365e-07,8.71565867875395e-08,1.19562257838182e-07,2.5711029721717e-08,1.7705684464662e-07
0.281348436880935,0.168290878203704,0.00355,1.10459088651027e-07,2.44643052146391e-07,2.05303114795672e-07,1.86860305842911e-07,9.86216143810604e-08,2.34329222207443e-07,1.44766696221318e-07,2.56813338916818e-07,5.19897443645788e-08,1.68662855030521e-07,1.0107633576637e-08,7.13490972868115e-08,6.76947291887656e-08,2.17142619755678e-08,2.86811819749738e-08,9.2984087846238e-08,3.38463599367669e-07,2.74314349346097e-07,8.8829128361003e-08,4.40259354751369e-08,4.75939484406004e-09,1.83757408625078e-07,5.48711715716702e-08,1.86095783412285e-07,7.93906487657652e-08,1.81913134662835e-07,8.72771373993737e-08,1.19558621298243e-07,2.57335672079946e-08,1.76792497581834e-07
0.281348436880936,0.0434182435925913,0,7.83414407148049e-08,2.20551442417138e-07,1.47639279082509e-07,3.21767937672154e-08,1.54976484512339e-08,2.38233258874567e-07,1.13202088205233e-08,1.84963609566951e-07,2.38314251728807e-07,1.32678449707331e-08,9.60231362286388e-08,7.15602689835783e-08,3.52760777362778e-08,1.16362807477623e-07,2.33289666033425e-09,1.73726280932034e-07,3.31879566829163e-07,2.24771759704027e-07,2.8551327352113e-07,9.82478106880262e-08,2.30148549924669e-08,2.74825518705321e-08,2.10243854618149e-07,1.84193875138585e-07,2.45059960852871e-07,1.39700438048495e-07,1.96750475368455e-07,1.58225433322266e-08,1.23305145156483e-08,1.60354623211689e-07
0.281348436880936,0.0434182435925913,0.00355,7.83416516457482e-08,2.20551064513708e-07,1.47639726449018e-07,3.21710335262072e-08,1.54982342272749e-08,2.3823436911921e-07,1.13240099150048e-08,1.84969198174379e-07,2.38305132559179e-07,1.32628076227772e-08,9.60337121589715e-08,7.1530796574451e-08,3.52766362686105e-08,1.16338067017058e-07,2.34743579186403e-09,1.73735104943462e-07,3.31875499150205e-07,2.24776998297302e-07,2.85606412694629e-07,9.83311962992049e-08,2.29229303885623e-08,2.74720967324531e-08,2.10262131655149e-07,1.84201750519255e-07,2.45209861959195e-07,1.39730593200895e-07,1.9671665805939e-07,1.58193958153068e-08,1.21324053598667e-08,1.60697306021937e-07
0.281348436880936,0.146581756407409,0.00355,7.8340892481173e-08,2.20575294385725e-07,1.47613503401579e-07,3.21783827194736e-08,1.54993947241093e-08,2.38226150496147e-07,1.13551589890882e-08,1.84826350050531e-07,2.38296830573029e-07,1.32410649384408e-08,9.59733978216175e-08,7.16011503858936e-08,3.52244917583768e-08,1.1651384388489e-07,2.28153198670184e-09,1.73553442950523e-07,3.31418486351655e-07,2.24736839213529e-07,2.85745530020736e-07,9.79804054413177e-08,2.32208723593572e-08,2.7602674619801e-08,2.10063481883791e-07,1.8243277525096e-07,2.45371871031996e-07,1.39735216263855e-07,1.9625491186078e-07,1.6325910528988e-08,1.23197216658412e-08,1.59256844747385e-07
0.281348436880936,0.19,0,1.42453572227092e-07,2.76169990571116e-07,2.64453959468665e-07,4.16912361358907e-07,1.89432425704131e-07,2.40284674422234e-07,2.97537326601022e-07,3.33292315512141e-07,4.30691811016257e-07,3.39668484602252e-07,1.32202563557777e-07,7.31027226638192e-08,1.97660657107646e-07,1.95219720425747e-07,5.51260421387661e-08,4.2714030677339e-07,3.62487600206715e-07,3.24440902922268e-07,4.29739622574219e-07,1.38313367266891e-07,3.57459735380423e-08,4.12751064681791e-07,3.39672785842179e-07,2.02580303918996e-07,3.36239014621569e-07,2.27873232352201e-07,4.20057373784788e-07,2.10665549632424e-07,7.37116004542123e-08,4.07099490041424e-07
0.281348436880936,0.19,0.00355,1.42454874056719e-07,2.76167074236739e-07,2.64446711010116e-07,4.16918107585238e-07,1.89438513913996e-07,2.40290257537476e-07,2.97526312780823e-07,3.33296454244641e-07,4.30733614051076e-07,3.39669987903127e-07,1.32223204237962e-07,7.29876273871324e-08,1.97602059167458e-07,1.95241350202916e-07,5.50101083835596e-08,4.27163309139698e-07,3.62427073207861e-07,3.24377934246376e-07,4.29862286092442e-07,1.3838551056567e-07,3.56452364725993e-08,4.12690484470057e-07,3.39753425022008e-07,2.02637586785827e-07,3.36357917577581e-07,2.27931533196606e-07,4.19986448298302e-07,2.1073200036326e-07,7.36853167392187e-08,4.07421386928031e-07
0.281348436880936,0.0217091217962957,0.00355,1.1046604223546e-07,2.44591480340746e-07,2.05263155624744e-07,1.86863479428171e-07,9.86689746784201e-08,2.34299361033482e-07,1.45174596499105e-07,2.56645011938532e-07,5.19569338350468e-08,1.68725541550654e-07,1.0086155236067e-08,7.05800882128977e-08,6.73064756486763e-08,2.18500473273408e-08,2.84276886659125e-08,9.27399855347443e-08,3.37713288127295e-07,2.73460989936438e-07,8.90076318225348e-08,4.44763727046704e-08,4.44853845453384e-09,1.8323426569454e-07,5.48896286229943e-08,1.86767284578211e-07,7.98655100135602e-08,1.83064314912091e-07,8.68039786445801e-08,1.20166081481136e-07,2.57345516272627e-08,1.77097424841902e-07
0.281348436880936,0,0,1.42498706865512e-07,2.76097977233616e-07,2.64301267186214e-07,4.16918380045508e-07,1.8960239600705e-07,2.40174807933518e-07,2.97837870852194e-07,3.32744275803053e-07,4.30669904235486e-07,3.40745058689527e-07,1.29664890396896e-07,7.1677222424896e-08,1.97002156015871e-07,1.95179692345059e-07,5.5825396551501e-08,4.26674766011069e-07,3.60707873261698e-07,3.22994543903466e-07,4.290883575506e-07,1.37698930560032e-07,3.41934786874296e-08,4.1131295309195e-07,3.39696155006259e-07,2.01196424714819e-07,3.34190119575763e-07,2.3006887539984e-07,4.19800171205197e-07,2.11475315168225e-07,7.39467897242325e-08,4.09990179468343e-07
0.281348436880936,0,0.00355,1.42495335796527e-07,2.76098904629465e-07,2.64305367424639e-07,4.16917523536755e-07,1.89592940876968e-07,2.4017052938104e-07,2.97848109377538e-07,3.3273385414873e-07,4.30663459555696e-07,3.407290652338e-07,1.29652507051183e-07,7.16775845106409e-08,1.97024385967172e-07,1.95179889732448e-07,5.58342309270586e-08,4.26649353388713e-07,3.60714626151278e-07,3.23003842008511e-07,4.29081345172556e-07,1.37680404461166e-07,3.4183020209309e-08,4.11323939531251e-07,3.39698947375944e-07,2.01121065017106e-07,3.3415615153815e-07,2.29987359998782e-07,4.19822589591947e-07,2.11354193666395e-07,7.39767802841688e-08,4.09974796535218e-07
0.281348436880936,0.0217091217962956,0,1.10465889288318e-07,2.44593105891406e-07,2.05265880083738e-07,1.86849561809995e-07,9.86614587804907e-08,2.34292818457381e-07,1.45165992017385e-07,2.5663717110101e-07,5.18917769765729e-08,1.68704229053581e-07,1.00937352871193e-08,7.06121093691803e-08,6.73012832744744e-08,2.18112617949022e-08,2.84226113591616e-08,9.26435867962945e-08,3.37740768303964e-07,2.73482209037169e-07,8.91799725474552e-08,4.45757896316396e-08,4.37072773745026e-09,1.83183445324583e-07,5.49955945668188e-08,1.86648215114769e-07,8.00688161806559e-08,1.8295736571496e-07,8.66810867028169e-08,1.20066874688876e-07,2.5775673372217e-08,1.77373629753767e-07
