f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,used f1,used f2,used f3,used f4,used f5
61.3649567565597,76.3596126284058,145.204163366213,143.608553794439,184.974545553376,286.712661695747,435.592270794375,400.114598826639,434.886073491247,533.408961119529,632.111030497323,682.806523252385,f11,f20,f12,f23,f33
62.081859325226,92.533646668989,147.051474612801,155.116862205565,188.003091362269,297.827285770249,460.382047024103,423.44075801573,467.181276724217,547.22747443844,684.038162068856,704.682435733767,f11,f20,f12,f30,f31
61.5016677697737,93.3743280624675,144.415195387359,154.729645739835,185.497345665987,295.121140670145,457.280701461326,419.714895026189,463.940063821863,539.562138253108,682.182403441555,696.707943518689,f11,f20,f12,f30,f32
62.4230338617626,78.7163434208015,148.94172181769,146.75444728488,189.079898408212,292.798087883951,444.974304625374,410.214178425189,445.70767829491,545.946611133544,645.575143089462,697.797412363057,f11,f20,f12,f30,f24
61.8465153706662,92.2258259572099,146.365343515989,154.550095653363,187.244767531281,296.638184003774,458.565018533151,421.797093329233,465.341335072784,544.741502324159,681.614460492351,701.702717656942,f11,f20,f12,f30,f33
61.3816535854476,94.4689120684405,144.551392424588,155.251371108001,185.57048742459,295.432027016794,458.253616784446,421.267026890757,466.019590448005,539.979181796341,684.870779312644,697.280899777168,f11,f20,f12,f31,f32
62.0302473402389,81.2009028119987,149.314377012192,147.769670079433,189.14813555317,293.275871590342,446.882526893276,413.67345704975,450.530370731419,546.873308269441,651.355351406828,698.790223378542,f11,f20,f12,f31,f24
61.7092748445194,93.3582291451878,146.694615194012,155.068077679364,187.473903405815,297.019845409408,459.581004474514,423.776344886925,467.760504378655,545.494833083074,684.352739175279,702.537959231729,f11,f20,f12,f31,f33
62.4576561423854,76.7012656609946,144.346354073745,145.48373725715,185.228754120556,289.281333842432,440.086303196606,399.302820272202,434.908921819893,535.09759449886,638.045248197888,687.351371536105,f11,f20,f12,f32,f24
61.4864299054516,92.8214821747273,144.10089792254,154.350313512066,185.190636021487,294.629547429256,456.357552173603,418.445588956602,462.455392595072,538.594201362591,680.38193750064,695.552286832063,f11,f20,f12,f32,f33
62.8030613539083,76.2054212988592,146.65804249481,145.721409117004,187.329823327906,291.312151918634,442.330914251675,402.89715688777,438.012023757775,541.278855600691,639.443626226634,693.528194226379,f11,f20,f12,f24,f33
62.5415673278761,43.2431939595086,148.077846317849,124.334724815253,185.682015464605,275.388754977742,402.71416834388,364.184321904053,382.310291886035,531.794147136104,545.425396100163,669.701561572544,f11,f20,f21,f22,f23
61.2440352924662,87.0227709133991,146.746491054072,150.340378574067,186.568167303933,292.757255106977,450.430393589956,415.859711119837,456.476972595584,542.178945315618,664.531853578321,695.702474153149,f11,f20,f21,f22,f30
61.0962354655595,91.2927129266255,146.368686952335,152.848746795446,186.413583017459,294.280389549418,454.927180974642,420.363768222152,463.344908751495,542.673888044197,676.045998821076,697.730234087189,f11,f20,f21,f22,f31
61.8595426535708,69.111866508468,145.500769523105,139.800154424437,184.877377124254,284.807858043512,430.025854043805,391.550519084864,423.275423439851,533.965806195135,615.167533654943,681.696108298944,f11,f20,f21,f22,f32
62.1116273851838,65.9785612385937,147.089255214111,138.213217788444,186.092683050628,284.90125404976,428.396911464709,390.503876788512,420.558659164635,537.370567185783,608.416108265988,684.020884995774,f11,f20,f21,f22,f24
61.9009885069895,74.0924293408674,146.819246374535,143.079942084245,186.257602740879,288.192342677434,437.372683539174,400.030290790674,434.300495421662,539.366038272019,630.655996046703,688.985425026339,f11,f20,f21,f22,f33
59.8015914957021,63.3279215318084,150.557823047839,133.005728399947,186.84228998059,279.329812322444,417.295512441664,393.32657791562,419.535096869565,536.370390723474,590.69363517711,675.887149213411,f11,f20,f21,f23,f30
59.1578256487148,73.6059561455051,149.379851435795,138.616425632278,185.961333328517,282.152823815351,426.88257779331,403.354449778254,435.536913163603,536.253624511482,617.096797036446,678.820490417631,f11,f20,f21,f23,f31
61.9550242365147,37.2600557430149,147.053347978441,119.634072074967,183.842513141028,270.340726092125,392.831968060673,354.76705167643,369.829162400125,525.774243597951,525.495177568509,660.309179710054,f11,f20,f21,f23,f32
61.0138090711269,59.4843407717845,146.499693401174,132.389632996303,184.2095706395,278.453401110996,415.63813529395,381.111313821049,407.394067566252,530.114487475411,584.279321873895,671.784362556934,f11,f20,f21,f23,f24
62.3675709926508,39.4193553186648,148.680810923452,121.669366294167,185.620683864299,273.472989688743,398.290709617868,360.428584068368,376.598314125251,531.766125979916,534.636387660109,667.744243979315,f11,f20,f21,f23,f33
61.7415108251823,92.9367109929929,146.173350462687,154.8672520334,186.964864446669,296.66825876266,459.266983153169,422.199382810927,466.340090767173,544.68155618437,683.534467753779,701.837924108105,f11,f20,f21,f30,f31
61.2796502684943,90.484393513891,144.778773769321,152.55711261677,185.364548188031,293.337289243416,453.193009222924,416.726002988692,459.304125901018,538.704010197955,673.159294741173,694.115575766573,f11,f20,f21,f30,f32
61.108464570173,72.0962231552076,149.506598907305,140.601810590832,187.684021772079,286.563957324633,432.970188717984,402.486650304543,434.345344810222,541.77280153173,621.934045165028,688.119445314762,f11,f20,f21,f30,f24
61.5417231814109,89.6561009664842,146.293220927559,152.461832589528,186.678043588218,294.567329940397,454.430220672233,418.362051154554,460.564262421782,542.942260157555,673.107356102615,698.265590550508,f11,f20,f21,f30,f33
61.2708970664633,94.1089766101886,144.398495341393,154.859636910231,185.297673452991,294.896347847095,457.396256247187,420.48020262854,465.103854255839,539.290656975835,683.395231554774,696.263753883841,f11,f20,f21,f31,f32
60.7578921235363,76.4530635928264,149.452267132707,142.878030556341,187.562855690439,287.856981227745,437.116745973725,407.40540457331,441.856574018083,542.666999125251,633.155251763152,690.024946386257,f11,f20,f21,f31,f24
61.4787325418057,93.1452773651667,146.017335245882,154.594121133846,186.646825929337,295.967325931049,458.279614417818,422.148068559783,466.23793954004,543.505263968907,682.702925625915,700.186277589167,f11,f20,f21,f31,f33
61.6722497133804,65.6205841306436,145.562985610113,137.294441883792,184.48534834858,282.649589385245,425.183060169129,387.265533165443,417.135600618652,532.324561827154,604.471066060852,678.226305149287,f11,f20,f21,f32,f24
61.9080968897297,65.5618485650296,145.973422837666,137.622017022782,185.006127386154,283.48809166798,426.357447759027,387.988039569414,417.870745647225,534.001688877053,605.669520384922,680.316347485553,f11,f20,f21,f32,f33
62.0644271084,65.709807902988,147.29126143606,137.980856563036,186.164775295466,284.780661438444,428.144088864108,390.508280551583,420.421314625787,537.734977150346,607.694378433118,684.164177828748,f11,f20,f21,f24,f33
60.4983034188366,63.2384297289559,151.903138123076,133.98991485482,188.626990723744,281.835547320482,420.310180606552,395.884085591403,421.872232240363,540.97495220845,593.762670779376,681.523428768685,f11,f20,f22,f23,f30
59.6210333477101,73.4770459715506,150.372888572624,139.224921326757,187.23080497955,283.831606198993,428.830778279014,405.174230701429,437.109700491823,539.470274558493,618.940991375279,682.66988661467,f11,f20,f22,f23,f31
62.4881228742796,43.3239029700903,147.310706694575,124.283459221913,185.072918910083,274.80138759866,401.937310824392,362.95779661835,381.114522759195,529.697679136091,544.787130770926,667.667921634846,f11,f20,f22,f23,f32
61.5248665627826,59.7760881421434,147.231003706406,133.339980939078,185.328004468219,280.32920130131,418.176339426671,382.952726838957,409.340378719363,533.100401542464,587.488411129426,675.745891616707,f11,f20,f22,f23,f24
62.8696659990508,43.463190011442,149.72555234934,124.985083804739,187.327664177004,277.299184281917,405.210932318212,367.555003654219,385.540035676481,536.514546539793,548.27764994855,674.82030643927,f11,f20,f22,f23,f33
61.2509110823834,90.3923906126133,147.235319678499,152.504717372656,187.224758975316,294.712196915014,454.773392685382,420.904611926111,463.189968401299,544.5361905357,674.357068835118,699.303141508936,f11,f20,f22,f30,f31
60.9993146522876,87.5626113287352,145.38618291374,150.270477298615,185.403532325766,291.49809836161,448.861857277056,414.175508909525,454.921440740987,538.075011608519,663.73659921772,691.529731047711,f11,f20,f22,f30,f32
61.478108477044,71.2699302802981,150.84758273435,140.627185487549,189.10056626174,287.852105635404,433.91113552274,404.055597428241,435.186608131622,545.233615060429,621.51639032585,691.640429390797,f11,f20,f22,f30,f24
61.3214196023334,85.5948839240829,147.529481964162,149.537599377771,187.219151464763,292.66677443856,449.217457596742,415.591895230657,455.18443611592,543.35020864129,660.858194063341,696.203917788108,f11,f20,f22,f30,f33
60.8386735473752,92.0618480870412,144.777264278747,152.907510083107,185.054306185851,292.980882214107,453.503123499473,418.50896778563,461.838987080253,538.165049416523,675.812732806281,693.281624855937,f11,f20,f22,f31,f32
61.0098184889965,75.7043573109324,150.795015572363,142.774975258616,188.882062503388,288.870723683692,437.697296304196,409.063143796041,442.754397156247,545.816555775667,632.422045857487,693.018363466402,f11,f20,f22,f31,f24
61.0976706699774,90.4494327701035,146.959100556663,152.303459342005,186.881293350603,294.169790441157,454.023129002015,420.44504227536,462.727650499791,543.426123631156,673.621453947327,697.934710347028,f11,f20,f22,f31,f33
61.9797703341346,66.1565701497969,145.836246214056,138.094183019017,185.052494734449,283.855708112129,427.045057048577,388.529975406871,418.670732639937,533.875421066253,607.3476978036,680.556038018572,f11,f20,f22,f32,f24
61.9028628788307,72.0757580147536,145.750722248716,141.761043523815,185.333365027002,286.519121310476,433.955548895604,395.71224334313,428.922181909903,535.799725599949,623.967963154052,684.789041838233,f11,f20,f22,f32,f33
62.3192269524249,65.7719008490997,148.187314634628,138.397782816171,187.176526689072,285.953932479368,429.486506560642,392.334732385369,422.046877962634,540.234993353981,609.12842804933,686.956480080311,f11,f20,f22,f24,f33
59.0534375924129,75.935060211374,151.235254126851,139.931403915862,187.648579151864,283.983901693141,429.928210733397,409.815955272684,442.338972940967,540.459292560799,623.513843883408,683.219317521967,f11,f20,f23,f30,f31
59.6657110989312,63.7269210545682,149.763820255285,133.021518905093,186.201560432641,278.63086083879,416.398367342672,392.492110533742,418.740038515057,533.900677413509,590.359826081404,673.404948227516,f11,f20,f23,f30,f32
59.9685850775598,66.1722752742052,150.755369328368,135.066934001816,187.391706425374,281.260177523511,421.359044838048,397.265199591737,424.929005430033,538.227300679057,599.49267537228,679.172697615885,f11,f20,f23,f30,f24
60.3369041554719,62.09596731063,152.261426804766,133.034118796825,188.64098882948,281.08506528132,418.735225564193,395.060511023258,420.396460870818,541.119964681886,590.202424122864,680.834754330478,f11,f20,f23,f30,f33
58.9585628010715,74.3065159492771,148.222839474061,138.733481953883,184.965164333581,281.25072912897,426.008555629628,402.175353692489,434.693914654095,533.033564503765,617.320744388174,675.687482613125,f11,f20,f23,f31,f32
59.2995388206549,71.1989338144935,150.538591514813,137.294618399456,186.882595231104,281.982160729638,425.034353977041,402.543964129486,433.192469233043,538.174811230594,611.192106059864,679.735928795744,f11,f20,f23,f31,f24
59.5432940711998,72.8851158714151,150.696209452399,138.743291193842,187.343025626388,283.546116647939,428.170453297601,404.986888149622,436.587307102342,539.930255342403,617.251112022196,682.689997940523,f11,f20,f23,f31,f33
60.8486910729465,59.8461139886238,145.342118849898,132.358320195136,183.160688636865,277.522669086277,414.734954282224,379.439166287632,406.062526544142,527.143875912817,584.004960265224,668.891817853155,f11,f20,f23,f32,f24
62.3151853794776,39.3986572868766,147.958365468984,121.557422415481,185.034222490452,272.868994710982,397.454355910255,359.153190632993,375.306754221277,529.770423053522,533.774098036942,665.770874919334,f11,f20,f23,f32,f33
61.3689037251194,59.2443593635599,147.602684185691,132.788103281392,185.383295302304,279.915198143609,417.459023030441,382.892939532659,408.995515744005,533.622462842946,585.814448746347,675.715636900595,f11,f20,f23,f24,f33
61.3341176170916,93.8269090433866,144.675525759037,154.772283777906,185.576202430348,295.068133361609,457.379794884844,420.671945846563,465.06402715034,539.896825932035,682.899396647761,696.803216183111,f11,f20,f30,f31,f32
60.9734644980996,76.9495782513073,151.94652255195,143.508696069537,189.930473572743,289.990013916697,439.499265130837,412.826614796125,446.653302789881,548.478432268422,636.014140234568,695.792893830798,f11,f20,f30,f31,f24
61.6627356085957,91.7788383792789,146.843690735811,153.995846348439,187.419486705865,296.225114422177,457.636585142836,422.033197106048,465.217488223231,545.173323615753,679.783385263127,701.43860182643,f11,f20,f30,f31,f33
60.8719629846126,72.5148386645346,148.442722215642,140.465621403092,186.772173875258,285.424661756118,431.396398015247,401.213612729632,433.034145963582,538.241128394071,620.884168249598,684.399794016714,f11,f20,f30,f32,f24
61.2870509116614,89.8310274321186,145.059911833731,152.146830694824,185.574801504768,293.177810178669,452.485506942839,416.457554509494,458.571043553682,538.986730702566,671.3174165458,694.051170669208,f11,f20,f30,f32,f33
61.4756317196236,71.2565544255338,150.857413209437,140.615380787193,189.104016170359,287.845526067162,433.897200567133,404.055516867027,435.179093895871,545.250085661288,621.478891868165,691.645475382103,f11,f20,f30,f24,f33
60.4885652852879,77.0071257320151,148.181416311508,142.779394876284,186.455457013013,286.588377594537,435.492154496359,405.89319984586,440.44775089504,538.669590808575,632.295613954849,685.878087691962,f11,f20,f31,f32,f24
61.2182647091307,93.6676889436944,144.572869070258,154.493606465075,185.381726040106,294.624407063803,456.653900096362,420.258418655805,464.536832757931,539.246946155442,681.84442779747,695.854393798076,f11,f20,f31,f32,f33
61.0526553580256,75.753319578328,150.794518532973,142.868927596021,188.930287377401,289.002613702161,437.891685521888,409.137810613332,442.857961375983,545.924202690037,632.718251203451,693.229836130238,f11,f20,f31,f24,f33
61.9298354414763,65.8058606496172,146.119583773051,137.808169027725,185.175082082663,283.738145190927,426.764254636454,388.579313069381,418.527660170082,534.41968374258,606.457550256432,680.83133404854,f11,f20,f32,f24,f33
61.8451656475511,77.0594212236388,138.187944670423,144.703139152276,179.834598768106,284.228847440148,434.112354976559,388.483857425202,425.211828186189,519.190385198401,632.989627079126,671.676894423445,f11,f12,f21,f22,f23
61.4417774333054,93.8718268530106,142.785609519149,154.971692933041,184.062666211361,294.339656618436,457.192684655226,417.286000037791,462.343130187393,536.460126761286,683.204270592982,694.229036949396,f11,f12,f21,f22,f30
61.3349786822034,94.8603626814927,142.738905806094,155.44834064389,183.977072329741,294.544235839193,458.038507001732,418.336699810614,463.981056894576,536.537234718327,685.646091278809,694.497137156334,f11,f12,f21,f22,f31
61.8649372160718,92.1943457469762,138.684553109404,154.487145466828,181.058252881207,292.220648618913,454.233084035406,407.944460778543,453.076525136311,527.64112350609,678.261250164575,686.634250049051,f11,f12,f21,f22,f32
62.910706701604,76.5283765367545,141.181307488025,146.04756091656,183.000064762091,288.609232809474,440.137152721542,393.407995857744,429.980149043997,529.621428461926,638.61352517782,683.679046855668,f11,f12,f21,f22,f24
61.7789705423634,92.2220327647992,141.241302599881,154.412668603986,182.998655748391,293.526129034495,455.606391298336,412.509590759246,457.210492434413,533.352736449596,679.337933632031,691.561616806358,f11,f12,f21,f22,f33
60.3531372189378,82.4531004702292,144.606338219011,145.946859079889,184.099537969711,286.628521471109,438.439963344084,406.531401011023,443.864591737579,531.132330887306,644.293603607887,680.960415188248,f11,f12,f21,f23,f30
59.922174657286,85.7917315295617,144.245408611235,147.449387369894,183.581486473559,287.027264604313,440.893066743736,409.649834295241,449.037375841071,530.736916604454,652.128266204065,681.087922061516,f11,f12,f21,f23,f31
61.6862122932098,76.7366169129574,138.196216981201,144.263000628881,179.655567216195,283.67009519614,433.200263538749,388.047907755181,424.581666736863,518.725839922754,631.461171957741,670.761393082555,f11,f12,f21,f23,f32
62.1065219556401,72.0174262160788,137.332136541386,141.862291517945,179.038386244442,281.913480466263,428.415811487398,380.809797455465,415.107397682939,515.982594878956,619.251726087073,667.179961378895,f11,f12,f21,f23,f24
61.8213140254702,76.7169036472071,140.217002175424,144.482704721431,181.373585388126,285.206813766255,435.016171744386,391.679747332204,427.903776309777,523.796855424775,633.101365767571,675.642615546281,f11,f12,f21,f23,f33
61.7821402574599,94.9443879849428,143.792868539277,156.184985495246,185.239306580933,296.370488844111,460.456293813382,420.442082229616,466.093618930645,540.193149660528,688.35356655115,698.872108182159,f11,f12,f21,f30,f31
61.6157724928805,95.6371781145611,140.626529454115,156.320210814864,182.67796249272,294.357496027353,458.453792952149,415.716001594847,462.013797598328,532.450094296724,687.686457492342,691.798725616361,f11,f12,f21,f30,f32
62.0653301840537,79.4887848852336,147.778505445165,146.714629845769,187.812592503695,291.61906886282,444.119143322857,408.898006364596,445.064129435981,542.901264124359,645.975782330025,694.649403014577,f11,f12,f21,f30,f24
61.7652056390128,94.3419644423636,143.049694421614,155.758778571829,184.611635707764,295.571864614982,459.102874074881,418.404073033549,463.787873310168,538.099597111704,686.057690142476,696.661970965036,f11,f12,f21,f30,f33
61.571327446352,96.4377675668704,140.313984896458,156.770703839015,182.412316197473,294.488937155765,459.188568509307,416.044092040312,462.953824074658,532.077959012101,689.796521722945,691.744117221539,f11,f12,f21,f31,f32
61.6787112039075,81.7636968880116,148.476509091123,147.61083641904,188.124671342599,292.208048017642,446.015307028334,412.661340759119,450.054468984458,544.533422629959,651.372016244084,696.193260392983,f11,f12,f21,f31,f24
61.674240380004,95.1672981013,143.097262268366,156.153632454338,184.612489085666,295.783846747864,459.835917273603,419.44692917555,465.284583325667,538.332556226106,688.104829734031,697.026479556692,f11,f12,f21,f31,f33
62.9495812572106,76.6639553553154,139.388844337824,146.167402264829,181.628574784416,287.716280482436,439.29426305899,390.391981746026,427.345450414157,525.630838644764,638.222888109288,680.259534696467,f11,f12,f21,f32,f24
62.069130219824,93.1123530628418,139.343080745139,155.386666387585,181.842478164552,293.589482391792,456.502545593393,410.316299432897,455.870333661677,530.03918267258,682.08580671141,689.67352839058,f11,f12,f21,f32,f33
63.0064759454868,76.4693825040107,142.389113976772,146.170583622871,184.039391813244,289.543316347657,441.20868701545,395.52099170786,431.888039560969,532.662531582742,639.509743788057,686.613630013023,f11,f12,f21,f24,f33
60.3879471392295,82.706391942658,144.339688750231,146.159985405682,183.928922219675,286.695612553376,438.748737379712,406.361481726184,443.915731193036,530.756165160284,645.083317339413,680.834008942517,f11,f12,f22,f23,f30
59.8671209681041,87.0637868765238,141.922095930476,148.167734135928,181.710880296303,286.199103772347,441.050112536235,406.957746008901,447.597873269059,526.052371863814,654.694318301418,677.432525678723,f11,f12,f22,f23,f31
61.869859883923,78.3458112496822,133.050806187971,145.566114315135,175.618903662153,282.112410972913,433.612517314044,380.549188931847,419.587170745606,509.160214301732,635.513482369637,663.71792831545,f11,f12,f22,f23,f32
62.9864638029606,75.863182964213,110.724381231774,145.486084938599,158.314736414563,271.005841727508,422.586507236193,337.293383487003,380.559715550492,462.030620551006,624.220822391169,623.82565088755,f11,f12,f22,f23,f24
62.1103355580531,78.4684400459994,133.333582873287,146.011084415446,176.069613398565,282.960440187253,434.899848080338,381.312939824165,420.417918203408,510.568160201961,637.122947045022,665.655380715073,f11,f12,f22,f23,f33
61.2411795107565,95.3968418659118,142.634939913883,155.649473671024,183.844002683725,294.502330762196,458.288152794579,418.799523409044,464.700001469197,536.258286248344,686.731312420674,694.271891619341,f11,f12,f22,f30,f31
61.1379475712015,96.6397136410676,138.449749732385,156.24132870414,180.486982152648,292.394784991481,456.914968311239,412.838911047037,460.10824938038,526.966672328441,687.852280024815,686.341528742836,f11,f12,f22,f30,f32
62.1852938695229,77.5233222726791,151.6651924817,145.661202208208,190.971557496922,293.168839532786,444.182788658627,413.571027218935,447.798478765157,550.918135481899,642.31196040484,701.0643629466,f11,f12,f22,f30,f24
61.3654289359362,94.4996354330501,141.842566762638,155.251910801163,183.266658662452,293.911802009208,457.169750231736,416.331727510459,461.911902754996,534.427887736302,684.30083265781,692.543979993383,f11,f12,f22,f30,f33
61.1104489576909,97.7225044781539,137.195900156434,156.899747677202,179.459129513822,292.202396587841,457.669521643539,411.74168066202,460.120582498913,524.829040848479,690.631755028401,684.937249318752,f11,f12,f22,f31,f32
61.783241285599,78.9079964081603,155.553472718633,145.97932040947,193.836493454921,295.066461461779,446.551630953845,422.116999346905,456.19685130341,559.032372652213,646.20805444538,707.848242420917,f11,f12,f22,f31,f24
61.2700790951874,95.6999838132563,141.153557979798,155.879299950644,182.673635654191,293.893138535544,458.008146063658,416.459696891095,462.931534943958,533.253618934319,687.19506732886,691.846763414631,f11,f12,f22,f31,f33
63.0039960614704,77.1246005193026,135.864556379909,146.541609568714,178.756830633173,286.141342640915,438.508297142869,384.455453936495,422.743131959161,518.611342866632,638.822706478442,674.55111242468,f11,f12,f22,f32,f24
61.9463122547122,93.1276957783321,135.879907594509,155.217350312609,178.802954882964,291.380197210523,454.650215167805,403.887829541907,450.504594048717,522.60946027047,680.788351448252,683.014796856395,f11,f12,f22,f32,f33
63.0112138579289,76.6492615019632,140.383219173199,146.284225335638,182.401435142882,288.512991308574,440.456061517438,392.082388784478,429.068501945793,528.439482854214,639.362742247215,683.029291180877,f11,f12,f22,f24,f33
59.7868227812462,85.7508017835373,147.171639204002,147.233602454813,185.862925232533,288.298255047333,441.825376583183,414.953873289452,453.457290037602,536.660839266442,652.454833824054,685.931208212032,f11,f12,f23,f30,f31
60.0675663177757,84.4245224324058,141.473817889265,146.749921067348,181.442661221693,285.044686747522,438.004219928161,403.256901971373,442.174755467221,524.132889511508,647.339483530697,674.981892836225,f11,f12,f23,f30,f32
60.8613078813688,74.8879633685633,149.004625394582,141.895450931979,187.654224624775,286.701488531228,433.333193616686,405.358544289871,437.73669987528,539.062441792411,626.378569409517,685.676136828,f11,f12,f23,f30,f24
60.5739002821032,81.5225165892159,146.198519830388,145.704084052598,185.503395962015,287.681536346444,439.133879556409,408.286262774312,444.929125692715,535.036541664766,643.406855131063,684.564249652487,f11,f12,f23,f30,f33
59.6515006468913,88.0625045149881,139.817270219594,148.469450001897,179.859947390543,284.931527319292,440.353796477481,404.306588166358,445.909044074189,521.257319354354,655.812803237262,673.15244182903,f11,f12,f23,f31,f32
60.3441467340818,77.2888070379147,150.998212386668,142.685509811746,188.910592771335,287.761686708484,435.566569827127,411.548102051461,444.924443937171,543.222553300093,632.06291157089,689.152536118881,f11,f12,f23,f31,f24
60.0795184474944,85.2123173187127,145.486982249959,147.333478004816,184.665130880984,287.885543919919,441.597726899652,411.199576892423,450.124756465389,533.837586844577,651.837610906856,683.998390380445,f11,f12,f23,f31,f33
62.0588188647549,72.8497197957022,131.954279835675,142.334896949047,174.491562754672,279.27486883707,427.116349275388,371.814225114379,408.310346444374,505.221677680497,620.256123372781,658.251087504379,f11,f12,f23,f32,f24
61.8510898962049,77.647586903908,135.926851484895,145.122210383579,177.863173738041,283.378253948514,434.4192571674,384.913769321765,422.942253771365,515.3402315732,634.783798430741,668.876715987854,f11,f12,f23,f32,f33
62.4492808618516,72.7518587342188,131.346920630987,142.857056556464,174.342622786616,279.89182235827,428.21430369691,370.743976015515,407.43475760242,504.992545226907,621.52961122466,659.020571311235,f11,f12,f23,f24,f33
61.2867599232488,98.1200234603381,139.369442847015,157.418486241055,181.474805063665,294.051656247987,459.776059456086,416.329983453449,464.276311239948,529.990334828778,693.128375571471,690.027248604454,f11,f12,f30,f31,f32
62.540569260639,77.3985715521515,157.728867152899,146.170916427141,196.187962434855,297.560260836833,448.778541928865,424.344657456667,457.471282432322,565.377948916701,646.142432864147,714.60825087389,f11,f12,f30,f31,f24
61.6758319288014,95.0277651033259,143.562721025058,156.068226289022,184.990119815834,295.979211431962,459.89470365248,420.131507801017,465.764368557996,539.27261361643,687.860599735826,697.784261709819,f11,f12,f30,f31,f33
61.8128048593245,80.7329099165089,144.802700479259,147.068058526163,185.38800260051,289.746462668073,442.467670229979,405.19439573597,442.173689842261,535.446305920083,646.464233478353,687.828305793771,f11,f12,f30,f32,f24
61.5008837212981,96.6414951710633,139.284308741641,156.792763204914,181.504048233839,293.821648038571,458.721647802006,414.439580903372,461.655785756721,529.794932117696,689.774417734679,689.714606765723,f11,f12,f30,f32,f33
62.3276076048529,77.7666033161877,151.345859522195,146.018124697577,190.893500011307,293.456177175499,444.680697199857,413.346817435067,447.758827074782,550.528995598377,643.309923347222,701.113103144779,f11,f12,f30,f24,f33
61.4308834836738,83.23494083628,144.537781031767,148.114805546524,184.918083578822,289.930682584904,444.198996131586,407.431877081688,446.080113971758,535.146295172853,652.236955422035,687.796204789958,f11,f12,f31,f32,f24
61.4813830273844,97.49671611641,138.420659028512,157.31737257754,180.79640606845,293.748403408005,459.400395649046,413.80400327993,461.868867800014,528.397344855312,692.037075489733,688.869746739284,f11,f12,f31,f32,f33
61.9003753754946,79.6151977790456,154.018654013832,146.582232824619,192.791122543227,294.814780170168,446.794928922767,420.252921965387,455.017925624509,556.010430500222,647.858267831621,705.698011957772,f11,f12,f31,f24,f33
63.0803299835539,76.8789916500017,137.988518268298,146.518130702045,180.528842440329,287.437175199321,439.714090834865,388.042143069923,425.733626124435,523.465921887796,639.382597188652,678.936214834721,f11,f12,f32,f24,f33
60.0868053865976,57.5005481194392,157.739855351519,129.796752622737,192.414380550055,281.430267350296,415.636846953741,398.974335106446,420.978804963015,551.258968311894,578.752654217693,687.167443106481,f11,f21,f22,f23,f30
59.242371799792,70.2211647377697,154.717554548921,136.636897522686,190.079931672204,283.817774812387,426.223705026879,408.76449121879,438.150122847975,547.207352464983,610.234960911869,687.202792220284,f11,f21,f22,f23,f31
62.5155771008569,43.7704413425344,146.608528350414,124.606443156344,184.553037976483,274.695670275167,402.22851661022,362.236668991597,380.817023965632,528.429345413314,545.936443893981,666.832436301646,f11,f21,f22,f23,f32
61.6130777499044,60.1097082390434,145.622439422742,133.672151683215,184.129621467438,279.797752275989,418.01875109371,380.48032984114,407.431344050589,529.906259258672,588.156000554935,673.297017913558,f11,f21,f22,f23,f24
62.4924370934629,42.2058866119488,152.038097047846,123.651238225016,188.702642790052,277.081689078389,403.788202833944,369.978523565651,386.839222628617,540.38752396112,544.295282538399,676.812652046072,f11,f21,f22,f23,f33
61.278355858166,94.9830687362824,143.131908032495,155.443798755791,184.256182844824,294.677742727542,458.181173385647,419.20095417337,464.776795311699,537.281176980244,685.894107213964,695.069811369024,f11,f21,f22,f30,f31
61.3112224383067,95.5061825918688,140.273746218522,155.775694045097,182.104454152146,293.288634180546,456.946679795204,414.857536130868,461.029245227762,530.765746808396,685.81358745115,689.510507579161,f11,f21,f22,f30,f32
61.0328814028568,70.2880975347881,152.932861869995,139.376958503444,190.206615515423,287.501715239991,432.605138708356,406.310403549189,436.630355149028,548.714132878567,618.141945167448,693.293227471187,f11,f21,f22,f30,f24
61.3208000529044,90.6064105229748,144.134947972914,152.715626422793,184.807564130344,293.19467706979,453.517104311928,415.643518243773,458.655603274555,537.858950125745,673.89272317113,693.677612385561,f11,f21,f22,f30,f33
61.3590531629091,97.7952426629915,139.205715318546,157.309193336181,181.419598880651,293.958108904965,459.419555162086,415.690221384833,463.450945692662,529.548357650682,692.273765515,689.615895408512,f11,f21,f22,f31,f32
60.5315779047834,74.6074861182222,153.438024627297,141.403214220953,190.412201492398,288.685471087471,436.401714608552,412.211765768258,444.839242971685,550.348866659731,628.75474581369,695.460960229528,f11,f21,f22,f31,f24
61.2957056135462,94.8065931949758,142.591333290791,155.351862185285,183.823936023614,294.326035732209,457.710337459251,417.996015594707,463.617703633843,536.04578940601,685.21773554337,693.928381389274,f11,f21,f22,f31,f33
62.3069444569447,66.6350407012617,143.022939442343,138.871349881038,183.096923298449,283.333317050995,427.353357503508,384.113599233652,415.277584246441,528.793846297545,609.051047623505,677.121899562323,f11,f21,f22,f32,f24
62.0834534036012,80.8360252140157,141.356168442056,147.594851803609,182.560309208249,288.776029455938,442.913082634942,398.684386654494,437.51339051737,530.002308975615,648.071395099327,684.145048710093,f11,f21,f22,f32,f33
62.2505401537753,66.0755218230482,147.180914487134,138.490374507484,186.282456640841,285.376929327148,429.187733532202,390.816862992079,420.993200289736,538.101447675371,609.463733874404,685.094395334439,f11,f21,f22,f24,f33
