rho,Ex,Ey,Ez,Gxy,Gyz,Gxz,vxy,vyz,vxz,used f1,used f2,used f3,used f4
401.381330344067,13152111726.9125,648769162.425227,577140126.983969,837088165.086192,714818468.325125,47528212.4951125,0.449653749846513,0.423191847849107,0.396037971534314,f11,f30,f31,f33
401.381330344067,4997756771.86081,823042317.454551,577140126.983969,825922953.624908,714818468.325125,47528212.4951121,0.411296651559875,0.411595942078885,0.388178221792522,f11,f30,f32,f24
401.381330344067,16116327697.4282,553402622.929402,577140126.983969,833847360.433905,714818468.325125,47528212.4951124,0.45288949943208,0.424060103544286,0.396870015801959,f11,f30,f32,f33
401.381330344067,3343079161.84554,973922669.134364,577140126.983969,844050251.093463,714818468.325125,47528212.4951123,0.437266161563674,0.421672624274102,0.393382535586246,f11,f30,f24,f33
401.381330344067,6273989541.79012,816457895.306218,577140126.983969,812062868.316181,714818468.325125,47528212.495112,0.418663833794772,0.427476046746556,0.393228494961764,f11,f31,f32,f24
401.381330344067,14318919221.2757,575744207.717077,577140126.983969,839344697.403103,714818468.325125,47528212.4951123,0.45318557229009,0.423590570704583,0.396903454115185,f11,f31,f32,f33
401.381330344067,4136248125.75656,1048200225.2827,577140126.983969,824688038.710562,714818468.325125,47528212.4951127,0.431578105276066,0.428817784107358,0.393970722549363,f11,f31,f24,f33
401.381330344067,3661069637.30596,715423498.34308,577140126.983969,868911677.712075,714818468.325124,47528212.4951121,0.453844493701738,0.422151925842515,0.397282583646073,f11,f32,f24,f33
401.381330344067,14183912499.0676,779396963.375269,577140126.983969,695270933.009551,714818468.325125,47528212.4951119,0.451983988319502,0.424024559529142,0.396709421477647,f02,f20,f12,f21
401.381330344067,14219163193.1581,775548527.3368,577140126.983969,679737754.115618,714818468.325125,47528212.4951123,0.451888011532028,0.423607840475262,0.396904492959855,f02,f20,f12,f22
401.381330344067,14363360563.8043,749783146.558107,577140126.983969,467068439.079157,714818468.325127,47528212.4951124,0.407093605632914,0.432451628170659,0.389333949455752,f02,f20,f12,f23
401.381330344067,13971736590.396,739413124.40237,577140126.983969,697780375.906572,714818468.325125,47528212.4951122,0.458182164248042,0.43279625642558,0.396990299195474,f02,f20,f12,f30
401.381330344067,13904452206.0481,747934321.432257,577140126.983969,697011189.435222,714818468.325125,47528212.4951123,0.447507925414293,0.422580082470482,0.393072067173136,f02,f20,f12,f31
401.381330344067,14271815778.9018,752533119.382993,577140126.983969,660431354.777277,714818468.325125,47528212.4951126,0.441979172984839,0.424066637607772,0.394005921927998,f02,f20,f12,f32
401.381330344067,13659595484.7858,764365688.830107,577140126.983969,521333107.156187,714818468.325125,47528212.4951123,0.408248159803001,0.42636427875446,0.386469079164845,f02,f20,f12,f24
401.381330344067,14182424422.7682,779308525.729302,577140126.983969,696522484.494855,714818468.325125,47528212.4951124,0.452765885842815,0.423948271525743,0.396860185916813,f02,f20,f12,f33
401.381330344067,14177361132.4977,783166157.302788,577140126.983969,670335468.903692,714818468.325125,47528212.4951123,0.450318597794442,0.423646113600106,0.396724099835469,f02,f20,f21,f22
401.381330344067,13912898160.9406,846292225.585089,577140126.983969,308930584.098614,714818468.325125,47528212.495112,0.412985436831664,0.425111737540071,0.392697486630031,f02,f20,f21,f23
401.381330344067,13930158607.7699,743338036.424138,577140126.983969,734754247.347238,714818468.325125,47528212.4951123,0.456635205923071,0.433191830367908,0.39690347510069,f02,f20,f21,f30
401.381330344067,13847836405.5422,756699875.215464,577140126.983969,700824214.248668,714818468.325125,47528212.4951123,0.444367920491776,0.422221552934317,0.392743349302411,f02,f20,f21,f31
401.381330344067,14155252294.526,780364604.687127,577140126.983969,607156266.593407,714818468.325125,47528212.4951128,0.43630438067536,0.423377521763828,0.393962450569259,f02,f20,f21,f32
401.381330344067,13608426288.9411,852614052.286896,577140126.983969,297328765.708709,714818468.325125,47528212.4951122,0.410827953930536,0.422851178032331,0.391052711287789,f02,f20,f21,f24
401.381330344067,14188874380.4559,778233758.458455,577140126.983969,701492407.679773,714818468.325125,47528212.4951124,0.452360686281724,0.424050358878887,0.396737906738834,f02,f20,f21,f33
401.381330344067,13865134521.1329,797403940.855488,577140126.983968,441449718.992367,714818468.325125,47528212.4951128,0.418206377145854,0.438155816251272,0.387507975094804,f02,f20,f22,f23
401.381330344067,13955346982.3253,741473362.751344,577140126.983969,676622101.224678,714818468.325125,47528212.4951123,0.458342821488707,0.432962491965458,0.396891374512913,f02,f20,f22,f30
401.381330344067,13884056869.9712,751219973.540015,577140126.983969,670940512.960817,714818468.325125,47528212.4951122,0.447937364300135,0.422976598861574,0.393013276685029,f02,f20,f22,f31
401.381330344067,14195400313.6579,760967603.784255,577140126.983969,639721850.78802,714818468.325125,47528212.4951124,0.443578688220903,0.425038026077832,0.393812926616525,f02,f20,f22,f32
401.381330344067,13322548063.6042,804943748.732901,577140126.983969,480046529.531608,714818468.325124,47528212.4951123,0.419803871117917,0.431810995073634,0.385653977646584,f02,f20,f22,f24
401.381330344067,14185811224.1634,780677571.737909,577140126.983969,676703660.487028,714818468.325125,47528212.4951124,0.454398027301868,0.423116883999611,0.39757130293366,f02,f20,f22,f33
401.381330344067,14013930532.5432,756347305.069397,577140126.983969,228532697.181441,714818468.325125,47528212.4951121,0.457200568820871,0.429727754136659,0.397060930278155,f02,f20,f23,f30
401.381330344067,14022564841.6935,767939594.027304,577140126.983969,225421449.751224,714818468.325125,47528212.4951125,0.451053592062425,0.423151224705157,0.395149466628942,f02,f20,f23,f31
401.381330344067,14068257558.2592,817173962.60337,577140126.983969,266207081.216694,714818468.325125,47528212.4951123,0.458858016770499,0.425928900886583,0.39948698939882,f02,f20,f23,f32
401.381330344067,14027187832.9041,784394967.003092,577140126.983969,184807080.57354,714818468.325125,47528212.4951124,0.451602100102616,0.423038950601456,0.396021197339929,f02,f20,f23,f24
401.381330344067,13911850110.8591,822011755.670858,577140126.983969,379516919.05843,714818468.325125,47528212.4951122,0.453101029203593,0.422948040134322,0.400459012141555,f02,f20,f23,f33
401.381330344067,14123033652.2991,779151051.993823,577140126.983969,-313532948.000709,714818468.325125,47528212.4951123,0.455393096719087,0.427404445154454,0.39764129339349,f02,f20,f30,f31
401.381330344067,13963077916.9388,749461082.251524,577140126.983969,530518996.481313,714818468.325125,47528212.4951121,0.459857351447536,0.432049364893319,0.397542667163163,f02,f20,f30,f32
401.381330344067,14040551866.5815,760183938.668526,577140126.983969,107840645.260746,714818468.325124,47528212.4951124,0.456653018345134,0.429121375842629,0.397094586037279,f02,f20,f30,f24
401.381330344067,13947336675.178,741002062.538818,577140126.983968,719887981.727,714818468.325125,47528212.4951123,0.459903060404713,0.432743987307906,0.397422802370816,f02,f20,f30,f33
401.381330344067,13918801223.0823,762246155.863657,577140126.983969,506066680.214739,714818468.325125,47528212.4951122,0.451344347764624,0.422833426007709,0.39450297890183,f02,f20,f31,f32
401.381330344067,14067579369.5855,772389289.013968,577140126.983969,105257917.23879,714818468.325125,47528212.4951124,0.451455450500425,0.42349813144264,0.395650252122503,f02,f20,f31,f24
401.381330344067,13867842943.1516,751491673.936466,577140126.983969,708184010.064887,714818468.325125,47528212.4951123,0.449702741645591,0.422029807537504,0.393608186385445,f02,f20,f31,f33
401.381330344067,13847655807.8277,826964976.514068,577140126.983969,224563276.152285,714818468.325125,47528212.4951122,0.458940513771383,0.42470794646151,0.398886076802527,f02,f20,f32,f24
401.381330344067,14193428707.3407,764073064.431207,577140126.983969,649888417.569863,714818468.325125,47528212.4951126,0.448097632865309,0.422569539996742,0.395709598476765,f02,f20,f32,f33
401.381330344067,13447407882.6491,827064068.949047,577140126.983969,407463435.8843,714818468.325125,47528212.4951122,0.450579550277595,0.419340667783177,0.397616577917135,f02,f20,f24,f33
401.381330344067,14210399404.2332,781829341.321661,577140126.983969,680922233.693488,714818468.325125,47528212.4951122,0.450715529895494,0.423391354235188,0.396890426421577,f02,f12,f21,f22
401.381330344067,14219881160.3579,821743872.090071,577140126.983969,484623832.984763,714818468.325125,47528212.4951123,0.390291198949667,0.432470115242483,0.387778853836156,f02,f12,f21,f23
401.381330344067,13954679101.4328,703112693.889808,577140126.983969,730067382.500961,714818468.325125,47528212.4951123,0.448841636805856,0.428992660975232,0.396504798731334,f02,f12,f21,f30
401.381330344067,13894933309.5287,710464073.639869,577140126.983969,726823278.409805,714818468.325125,47528212.4951123,0.442168086402271,0.422315957891305,0.393687478110631,f02,f12,f21,f31
401.381330344067,14170344022.8049,725035815.663582,577140126.983969,695905707.188835,714818468.325125,47528212.4951124,0.436218681438808,0.423378209871681,0.393938558351943,f02,f12,f21,f32
401.381330344067,13539657215.1888,837082922.002406,577140126.983969,536011234.245434,714818468.325125,47528212.4951122,0.400296347908797,0.425925807519329,0.385626127853461,f02,f12,f21,f24
401.381330344067,14186275653.0403,783617617.421581,577140126.983969,694685845.829061,714818468.325125,47528212.4951123,0.452773003937643,0.424004519043685,0.396821374925562,f02,f12,f21,f33
401.381330344067,14045059027.7422,437799867.654295,577140126.983969,619232644.437454,714818468.325125,47528212.4951123,0.403282365050239,0.440090203995955,0.385460574581143,f02,f12,f22,f23
401.381330344067,14168327639.8363,643032902.093597,577140126.983969,710096815.704506,714818468.325125,47528212.4951123,0.45305078732501,0.425077741316057,0.396579349934927,f02,f12,f22,f30
401.381330344067,14143185331.613,620969612.025643,577140126.983969,715399059.653899,714818468.325125,47528212.4951124,0.452194308545705,0.424433379339327,0.396064621426875,f02,f12,f22,f31
401.381330344067,14192389124.8694,660217236.034984,577140126.983969,704459580.72732,714818468.325125,47528212.4951124,0.451707192233184,0.424394087994444,0.396359692949939,f02,f12,f22,f32
401.381330344067,13377371032.7881,733553944.544913,577140126.983969,598978283.544471,714818468.325125,47528212.4951126,0.404945723924446,0.42982625079255,0.383794712151528,f02,f12,f22,f24
401.381330344067,14206761572.9081,775125967.249589,577140126.983969,685272397.770126,714818468.325125,47528212.4951123,0.453740527502463,0.423024573588908,0.397516638395854,f02,f12,f22,f33
401.381330344067,14551041599.1288,571824957.232314,577140126.983969,490581149.07507,714818468.325125,47528212.4951127,0.406902089501608,0.424858891989887,0.389845493011518,f02,f12,f23,f30
401.381330344067,14655475007.3662,505900770.523849,577140126.983969,498211807.396688,714818468.325125,47528212.4951124,0.417170492426696,0.432788309505854,0.393671726379651,f02,f12,f23,f31
401.381330344067,14279063481.2634,700660281.847488,577140126.983969,498099712.08874,714818468.325125,47528212.4951123,0.417692159093422,0.43298151571386,0.392427717770701,f02,f12,f23,f32
401.381330344067,14143413148.6822,-1093961639.01915,577140126.983969,705855146.93462,714818468.325125,47528212.4951123,0.441051490940365,0.422650042068581,0.393073859991303,f02,f12,f23,f24
401.381330344067,14162299253.7848,782605064.172101,577140126.983969,519209651.879715,714818468.325124,47528212.4951123,0.41664050449294,0.430066220015097,0.393204187996372,f02,f12,f23,f33
401.381330344067,14198569465.6118,625195527.036747,577140126.983969,697197498.369868,714818468.325125,47528212.4951123,0.450854748980925,0.422782357521875,0.396146617420627,f02,f12,f30,f31
401.381330344067,14178800461.8612,646017988.752153,577140126.983969,701781929.290375,714818468.325125,47528212.4951114,0.454278842692545,0.424896473122939,0.39712819049212,f02,f12,f30,f32
401.381330344067,13803885717.7716,624292943.692206,577140126.983969,528261146.508001,714818468.325125,47528212.4951124,0.406880451306983,0.422246197828705,0.386664312697328,f02,f12,f30,f24
401.381330344067,14061744073.3594,669132405.440758,577140126.983969,730265062.15255,714818468.325125,47528212.4951121,0.46047560310474,0.425560531714433,0.39854597511076,f02,f12,f30,f33
401.381330344067,14129101220.2658,635944788.337634,577140126.983969,706194124.804775,714818468.325125,47528212.4951123,0.453851563873679,0.423724942613929,0.39661188768509,f02,f12,f31,f32
401.381330344067,13872808030.6693,591558540.583628,577140126.983969,528935920.276753,714818468.325125,47528212.495112,0.412358353360577,0.427142141996333,0.38889163304045,f02,f12,f31,f24
401.381330344067,14005888379.5339,664071722.918946,577140126.983969,732524801.984172,714818468.325125,47528212.4951114,0.45687663443282,0.421977316740609,0.396987376998498,f02,f12,f31,f33
401.381330344067,13597946226.9077,723886152.797203,577140126.983969,541911460.703255,714818468.325125,47528212.4951122,0.414411290892803,0.426412288930721,0.3881299310607,f02,f12,f32,f24
401.381330344067,14166724714.4709,683002696.177728,577140126.983969,714315254.294853,714818468.325125,47528212.4951123,0.453815097048901,0.42260055087699,0.397216673267058,f02,f12,f32,f33
401.381330344067,13462293186.772,877869192.646822,577140126.983969,553164268.560511,714818468.325125,47528212.4951122,0.413485761660603,0.424426548901509,0.3881348184975,f02,f12,f24,f33
401.381330344067,13882344883.0515,1046575760.35331,577140126.983969,337664989.635527,714818468.325125,47528212.4951122,0.428451475305625,0.43753132058243,0.388709554837502,f02,f21,f22,f23
401.381330344067,14030404375.3164,691242335.944784,577140126.983969,737294616.523978,714818468.325125,47528212.4951127,0.446654900773047,0.427203177899374,0.396814834574907,f02,f21,f22,f30
401.381330344067,13950865136.7249,700341760.201036,577140126.98397,729552798.17455,714818468.325125,47528212.4951123,0.440757554953451,0.421535494053159,0.394130951805501,f02,f21,f22,f31
401.381330344067,14168049100.8911,731620434.808071,577140126.983969,685584659.973298,714818468.325125,47528212.495112,0.4362371143385,0.423393551366796,0.393931424172091,f02,f21,f22,f32
401.381330344067,13449945291.069,1049383190.37971,577140126.983969,367927345.400371,714818468.325125,47528212.4951123,0.433455653742028,0.432290763693619,0.387458298111271,f02,f21,f22,f24
401.381330344067,14183288021.5819,811185608.950623,577140126.983969,657464580.17005,714818468.325125,47528212.4951123,0.454751564558214,0.42347652738256,0.397396424130682,f02,f21,f22,f33
401.381330344067,13540693927.2701,856464051.602844,577140126.983969,302887052.243423,714818468.325125,47528212.4951123,0.425787960218063,0.438947266104188,0.393598403355731,f02,f21,f23,f30
401.381330344067,13496462616.5873,929916794.190177,577140126.983969,255565615.355158,714818468.325125,47528212.4951126,0.419572939594356,0.421890520154631,0.388653588530249,f02,f21,f23,f31
401.381330344067,14081194056.898,1073634954.49614,577140126.983969,139924073.311033,714818468.325125,47528212.4951123,0.436771207065523,0.423386319137145,0.394032096965426,f02,f21,f23,f32
401.381330344067,14007547926.6884,1168123980.44655,577140126.983969,83239247.2684316,714818468.325125,47528212.4951123,0.452732654614339,0.423371680563651,0.396360423579782,f02,f21,f23,f24
401.381330344067,14025005724.631,1191026425.18155,577140126.983969,171897751.219781,714818468.325125,47528212.4951123,0.470986689587153,0.422792262475678,0.401193302360679,f02,f21,f23,f33
401.381330344067,14188385326.616,585325894.173337,577140126.983969,1004265433.68271,714818468.325125,47528212.4951123,0.449162124065374,0.421799677596818,0.395536511652723,f02,f21,f30,f31
401.381330344067,14194349959.9407,619482243.202797,577140126.983969,863704171.381757,714818468.325125,47528212.4951123,0.436128397223288,0.423437736354287,0.393927707631479,f02,f21,f30,f32
401.381330344067,13283243382.0456,875026901.460634,577140126.983969,281257608.789413,714818468.325125,47528212.4951124,0.42585719955657,0.437718133696396,0.392439538761716,f02,f21,f30,f24
401.381330344067,14130997085.9092,648447239.212344,577140126.983969,842078249.433339,714818468.325125,47528212.4951122,0.444772364227963,0.426669380004102,0.395447389251562,f02,f21,f30,f33
401.381330344067,14208156152.6031,557732546.785293,577140126.983969,962118487.004654,714818468.325125,47528212.4951125,0.435944303227063,0.42334496247779,0.393869536431583,f02,f21,f31,f32
401.381330344067,13318414118.9226,957025827.81096,577140126.983969,215883183.533219,714818468.325125,47528212.4951123,0.418894857653657,0.420591829372074,0.38764662763853,f02,f21,f31,f24
401.381330344067,14066951096.721,634430968.674554,577140126.983969,855825467.137207,714818468.325125,47528212.4951125,0.440534590289569,0.423716001299724,0.39385309595666,f02,f21,f31,f33
401.381330344067,14066399938.3702,1135581483.57279,577140126.983969,41050994.8060386,714818468.325125,47528212.4951121,0.436857891974006,0.4233987979553,0.39405257362352,f02,f21,f32,f24
401.381330344067,14185552498.3809,663424397.715663,577140126.983969,794647739.416249,714818468.325125,47528212.4951121,0.43623999293672,0.423352435402675,0.3939464202723,f02,f21,f32,f33
401.381330344067,13816389145.63,1214341690.10432,577140126.983969,154680960.410487,714818468.325125,47528212.4951124,0.472372982494187,0.421063467765775,0.400336442670968,f02,f21,f24,f33
401.381330344067,13775203887.6038,715666650.119334,577140126.983969,471908199.291494,714818468.325125,47528212.4951124,0.420248176430486,0.442148321772372,0.387435937055416,f02,f22,f23,f30
401.381330344067,13708196363.3568,750397985.689284,577140126.983969,460273404.489166,714818468.325125,47528212.4951123,0.416042988840286,0.437482805074808,0.385537590919297,f02,f22,f23,f31
401.381330344067,13876320774.983,914116551.501939,577140126.983969,387195223.861993,714818468.325125,47528212.4951124,0.414890640695089,0.437559995921884,0.386190764486847,f02,f22,f23,f32
401.381330344067,13783375259.4112,3244518066.46012,577140126.983969,-432743985.355248,714818468.325125,47528212.4951133,0.448370652945985,0.426872318397741,0.396151553594559,f02,f22,f23,f24
401.381330344067,13821743116.771,1688657858.98008,577140126.983969,91321929.1176041,714818468.325125,47528212.4951123,0.423788080810974,0.436080411837913,0.387941264608652,f02,f22,f23,f33
401.381330344067,14195915559.2249,620766394.057638,577140126.983969,732016833.978274,714818468.325125,47528212.4951123,0.450745563208224,0.422709942575564,0.396067700397906,f02,f22,f30,f31
401.381330344067,14207596969.1384,635725853.786439,577140126.983969,727669292.117759,714818468.325125,47528212.4951123,0.452943407685569,0.424251382760859,0.396894925718006,f02,f22,f30,f32
401.381330344067,13182523663.6266,752867341.059465,577140126.983969,500043146.803225,714818468.325125,47528212.4951122,0.423548660129669,0.437388192493633,0.385742812243815,f02,f22,f30,f24
401.381330344067,14177382621.8063,645134882.239009,577140126.983969,752367386.321033,714818468.325125,47528212.4951123,0.458064491925343,0.423173017907427,0.39870903998667,f02,f22,f30,f33
401.381330344067,14171593969.3085,617379371.814276,577140126.983969,740307493.134389,714818468.325125,47528212.4951122,0.453581819800314,0.423674372441539,0.396827862311943,f02,f22,f31,f32
401.381330344067,13114855511.1595,810899053.286571,577140126.983969,480671962.38505,714818468.325125,47528212.4951126,0.417743047693945,0.430638696294129,0.383194338484709,f02,f22,f31,f24
401.381330344067,14150972105.6451,621272720.532897,577140126.983969,765739333.775364,714818468.325124,47528212.4951121,0.456836373452424,0.421401521321781,0.398124347584294,f02,f22,f31,f33
401.381330344067,13406517979.6623,925263652.023893,577140126.983969,413342398.962594,714818468.325125,47528212.4951135,0.414120200121919,0.431969443712639,0.383774458792764,f02,f22,f32,f24
401.381330344067,14212791774.6546,648689849.691557,577140126.983969,744298192.772005,714818468.325125,47528212.4951122,0.454922113322218,0.421977585023413,0.397959141542389,f02,f22,f32,f33
401.381330344067,13588024333.3768,1682170435.54851,577140126.983969,122746305.419449,714818468.325125,47528212.4951121,0.42585021402232,0.432484610565931,0.387106862961261,f02,f22,f24,f33
401.381330344067,14186254062.8793,688250847.627673,577140126.983969,248757925.162568,714818468.325125,47528212.4951121,0.452691123937573,0.424476566566075,0.396907667041318,f02,f23,f30,f31
401.381330344067,13814813893.5465,797376192.432194,577140126.983969,277676082.163304,714818468.325125,47528212.4951123,0.467535910620343,0.435274196350969,0.400345880643524,f02,f23,f30,f32
401.381330344067,14019915424.3887,700894162.05941,577140126.98397,206761292.256324,714818468.325125,47528212.4951123,0.452015932797499,0.423500538735974,0.396007026991242,f02,f23,f30,f24
401.381330344067,13646579940.6404,797115474.362781,577140126.983969,392030724.737986,714818468.325125,47528212.4951122,0.461511043122207,0.432570673162296,0.401161598444719,f02,f23,f30,f33
401.381330344067,13761178008.205,849259332.358069,577140126.983969,248487552.052801,714818468.325125,47528212.4951124,0.455197460610279,0.423668623313874,0.395615853574152,f02,f23,f31,f32
401.381330344067,14010285333.2769,723905464.107465,577140126.983969,201023449.924617,714818468.325125,47528212.4951123,0.45137768092257,0.422853550383806,0.395739078992863,f02,f23,f31,f24
401.381330344067,13509465243.675,880627742.602485,577140126.983969,354812444.607848,714818468.325125,47528212.4951123,0.449619513632013,0.420455806374663,0.39586505226016,f02,f23,f31,f33
401.381330344067,14016538217.6998,1029579241.04995,577140126.983969,119244113.59544,714818468.325125,47528212.4951123,0.451455544796503,0.423189613143421,0.396058266125542,f02,f23,f32,f24
401.381330344067,13986389036.5209,1065734608.97115,577140126.983969,230446460.84272,714818468.325125,47528212.4951123,0.446555912608809,0.421274923688218,0.397225780178615,f02,f23,f32,f33
401.381330344067,13959805891.3758,1774448299.76698,577140126.983969,-73320754.9734982,714818468.325125,47528212.4951124,0.452187838631958,0.423934003627808,0.396612053851096,f02,f23,f24,f33
401.381330344067,14189809811.9257,618679265.02356,577140126.983969,757588558.971489,714818468.325125,47528212.4951124,0.451031399631649,0.42268511742178,0.39610781790037,f02,f30,f31,f32
401.381330344067,14180931794.2047,706677051.794383,577140126.983969,118266454.042814,714818468.325125,47528212.4951123,0.45317153590578,0.424965148461585,0.397112790484438,f02,f30,f31,f24
401.381330344067,14195742107.5121,606976908.08466,577140126.983969,834167183.634391,714818468.325125,47528212.4951122,0.450553478132807,0.422279093594539,0.39596334947102,f02,f30,f31,f33
401.381330344067,13594241183.6942,824279322.239728,577140126.983969,226351360.278241,714818468.325125,47528212.4951123,0.468148221033666,0.435281523327774,0.399684719166343,f02,f30,f32,f24
401.381330344067,14258719426.5889,608900159.004938,577140126.983969,814976568.825517,714818468.325125,47528212.4951124,0.449906306440781,0.422417075508159,0.396302071825043,f02,f30,f32,f33
401.381330344067,13187072029.2949,820276875.915317,577140126.983969,412285636.315364,714818468.325125,47528212.4951123,0.459776692491195,0.42996064225877,0.398406414030242,f02,f30,f24,f33
401.381330344067,13597736570.2083,887299399.071099,577140126.983969,182228869.962465,714818468.325125,47528212.4951121,0.45464079622252,0.422676278390351,0.39475418758943,f02,f31,f32,f24
401.381330344067,14256679864.3195,562337116.808806,577140126.983969,863790668.91171,714818468.325125,47528212.4951123,0.451949427224136,0.424009786296039,0.396809031432983,f02,f31,f32,f33
401.381330344067,13108571890.2577,912694862.595729,577140126.983969,367051676.351101,714818468.325125,47528212.4951121,0.44731287219945,0.417388543610695,0.393128203795121,f02,f31,f24,f33
401.381330344067,13730667059.4249,1093260828.23131,577140126.983969,213747168.921443,714818468.325125,47528212.4951122,0.444439763871947,0.41906003957398,0.395522758006817,f02,f32,f24,f33
401.381330344067,14814073738.8884,782607980.874886,577140126.983969,661701428.849993,714818468.325125,47528212.4951123,0.44999058432524,0.423475915976364,0.396774219872312,f20,f12,f21,f22
401.381330344067,16710261659.5458,806137037.094414,577140126.983969,398442019.725695,714818468.325125,47528212.4951123,0.384235871597439,0.431749988000499,0.387497623552979,f20,f12,f21,f23
401.381330344067,11165322645.6515,757040960.38268,577140126.983969,816461843.418345,714818468.325125,47528212.4951124,0.45735573842422,0.426426618735098,0.396986952470197,f20,f12,f21,f30
401.381330344067,11566362709.6159,762145772.929096,577140126.98397,799249590.199077,714818468.325125,47528212.4951123,0.454881260993905,0.424149479862836,0.396313212521472,f20,f12,f21,f31
401.381330344067,16117585676.7994,774160914.934414,577140126.983969,599901128.422634,714818468.325125,47528212.4951123,0.435042755162453,0.423413727889538,0.393557163845695,f20,f12,f21,f32
401.381330344067,2262714510.14323,724537528.102494,577140126.983969,1104009682.16582,714818468.325125,47528212.4951123,0.448958565558212,0.426424458904,0.393362050511317,f20,f12,f21,f24
401.381330344067,13944605886.4875,778239685.296425,577140126.983969,705257384.558326,714818468.325125,47528212.4951122,0.452547939182527,0.424036041406121,0.396771249900296,f20,f12,f21,f33
401.381330344067,13536038413.8678,766684772.746796,577140126.983969,556917663.038429,714818468.325125,47528212.4951123,0.398280822465717,0.438586646362508,0.385783492026637,f20,f12,f22,f23
401.381330344067,11724852265.5206,756058410.777397,577140126.983969,768636087.232243,714818468.325125,47528212.4951124,0.453470061837564,0.426182246620384,0.397320702463917,f20,f12,f22,f30
401.381330344067,11959451288.0908,762626098.839963,577140126.983969,759095942.94877,714818468.325125,47528212.4951128,0.449886949972878,0.422460976600313,0.396149503095607,f20,f12,f22,f31
401.381330344067,16825266928.6282,763033446.021448,577140126.983969,578953488.46871,714818468.325125,47528212.4951123,0.444629877702565,0.425105177071169,0.394047044013896,f20,f12,f22,f32
401.381330344067,3741956762.27717,755556586.781183,577140126.983969,1002559010.00612,714818468.325125,47528212.4951123,0.431200166564388,0.422064546562555,0.393608693192035,f20,f12,f22,f24
401.381330344067,14795787219.7856,780190495.548271,577140126.983969,665051314.664232,714818468.325125,47528212.4951123,0.454372763003117,0.4230698089396,0.39759298649302,f20,f12,f22,f33
401.381330344067,15118161782.6252,715637629.37936,577140126.983969,437536412.548086,714818468.325125,47528212.4951121,0.414590651684357,0.43998161628307,0.389925045574484,f20,f12,f23,f30
401.381330344067,14489533765.0483,728732418.176969,577140126.983969,461408610.326989,714818468.325125,47528212.4951123,0.40514747664162,0.431112446809924,0.386945760320586,f20,f12,f23,f31
401.381330344067,26427271481.9536,808655964.256076,577140126.983969,-2795393.64212425,714818468.325125,47528212.4951123,0.43322756354026,0.431970150726582,0.395989612822169,f20,f12,f23,f32
401.381330344067,8577293270.1985,746848740.853179,577140126.983969,664716191.773726,714818468.325125,47528212.4951123,0.39204879639611,0.432867364929054,0.385635285413462,f20,f12,f23,f24
401.381330344067,14493160496.2252,783018105.786505,577140126.983969,506948280.272599,714818468.325125,47528212.4951123,0.41723840340683,0.429937712045055,0.393367403279347,f20,f12,f23,f33
401.381330344067,10443680663.298,775944647.02406,577140126.983969,865049234.551075,714818468.325125,47528212.4951123,0.454242453959341,0.42607020494462,0.397361760667511,f20,f12,f30,f31
401.381330344067,12573137664.2743,733198987.067732,577140126.983969,732099242.318962,714818468.325125,47528212.4951123,0.443440854672428,0.427853542769782,0.393831994054695,f20,f12,f30,f32
401.381330344067,4480693330.81356,825807691.457718,577140126.983969,1019802340.21154,714818468.325125,47528212.4951123,0.415954605729956,0.413258991902773,0.389821447658752,f20,f12,f30,f24
401.381330344067,11058921535.6877,761634769.562434,577140126.983969,815490225.085436,714818468.325125,47528212.4951124,0.449466349928416,0.427032925213694,0.395622950916049,f20,f12,f30,f33
401.381330344067,12616105966.5305,738602741.018512,577140126.983969,728346400.58109,714818468.325125,47528212.4951123,0.438886202804607,0.423554471409362,0.392354366301368,f20,f12,f31,f32
401.381330344067,7495552979.26219,809351237.003839,577140126.983969,859945515.78019,714818468.325125,47528212.4951123,0.424543224722064,0.427812346636059,0.393660329895671,f20,f12,f31,f24
401.381330344067,11497565213.4415,766964900.168094,577140126.983969,797958269.250664,714818468.325125,47528212.4951124,0.447860966164636,0.424604769913215,0.395127602336056,f20,f12,f31,f33
401.381330344067,2891854345.61944,717144540.721747,577140126.983969,1064742896.89993,714818468.325125,47528212.4951131,0.411853286156409,0.424998897696661,0.386594799925239,f20,f12,f32,f24
401.381330344067,16117062781.1653,765079225.60959,577140126.983969,608992891.534024,714818468.325125,47528212.4951125,0.448821564044168,0.422514147441296,0.395904130649249,f20,f12,f32,f33
401.381330344067,2098431669.43952,747393256.408391,577140126.983969,1103771803.62642,714818468.325125,47528212.4951122,0.421331723187125,0.428057097684244,0.388878961417014,f20,f12,f24,f33
401.381330344067,-9421534086.12839,764322935.539619,577140126.983969,1108243160.12083,714818468.325125,47528212.4951123,0.457853841006516,0.428519926155063,0.395292128216231,f20,f21,f22,f23
401.381330344067,10198653872.1411,778605099.693881,577140126.983969,749487199.934219,714818468.325125,47528212.4951123,0.45279072058233,0.424220222826206,0.396726817936381,f20,f21,f22,f30
401.381330344067,11155795664.7974,779911593.551441,577140126.983969,730341643.439548,714818468.325125,47528212.4951124,0.452185780914941,0.424034725205495,0.396730077100165,f20,f21,f22,f31
401.381330344067,11980441057.8823,767196295.377598,577140126.98397,694558886.349447,714818468.325125,47528212.4951123,0.43753443152073,0.424417086136646,0.393147389118136,f20,f21,f22,f32
