f11,f11 peak N,f02,f02 peak N,f12,f12 peak N,f20,f20 peak N,f21,f21 peak N,f03,f03 peak N,f13,f13 peak N,f22,f22 peak N,f04,f04 peak N,f23,f23 peak N,f14,f14 peak N,f30,f30 peak N,f31,f31 peak N,f32,f32 peak N,f24,f24 peak N,f05,f05 peak N,f33,f33 peak N,f15,f15 peak N
62.5842623035815,1,94.5145730600181,2,158.9762304404,3,272.99007437508,5,311.472297354755,6,252.909289104594,4,323.927724007311,7,387.309112179678,8,527.330373390058,9,550.779492192113,10,567.723321657219,11,722.528220964742,12,730.742994711277,13,821.81276694792,15,791.353226151896,14,862.650181652152,16,976.460236628383,18,905.14735921839,17
50.3266117898039,1,73.1678165675129,2,124.906999941936,3,175.181625354846,4,197.662066563843,5,205.586625192453,6,250.699852199643,7,277.170050801235,8,395.102116611159,9,402.65171346682,10,438.967673210845,11,469.991442278506,12,491.304311481909,13,558.945576746136,14,584.96166133019,15,651.483362449789,16,672.864444735183,17,695.370536710891,18
46.5501497291761,1,76.9530709848129,2,120.87108225689,3,149.153474052522,4,175.133209156022,5,211.700751752035,6,251.82286281624,8,250.501764352754,7,413.469287223954,11,378.443813980761,9,449.322427034957,13,403.757004139048,10,425.326233131951,12,492.251966377624,14,567.795955392912,15,680.167552690118,17,609.838511622031,16,713.406466568621,18
47.2649375193119,1,85.8015365019364,2,128.712682183859,3,183.875020207771,4,202.576328374434,5,241.683155447261,6,276.076717604832,7,280.759359211896,8,466.330039059002,10,419.701726021684,9,481.860818796651,11,506.072007029491,12,508.637270387916,13,576.872513066608,14,631.690055752564,15,765.444540858006,17,694.582249755314,16,800.223411233472,18
64.8553485487176,1,68.0976947883296,2,147.011826606375,3,176.512997168845,4,221.334576446486,6,186.588557020414,5,269.077734779486,7,320.537176114197,8,373.370499182307,9,465.073918646455,11,442.782799825271,10,475.596935857475,12,507.069869483758,13,609.972951900417,14,651.21157697771,16,614.217145075658,15,762.698316780242,18,683.615524373695,17
38.2040100604303,1,77.1198545127977,2,110.057779886711,3,164.587326092698,4,175.404691094963,5,221.450896413441,6,243.602776189914,7,243.617148612255,8,424.983677265827,10,368.819994779848,9,428.672891655671,11,460.617875005445,13,457.319940355297,12,518.8071869054,14,563.70900691792,15,697.201650514762,17,621.485655544463,16,725.372121577754,18
47.6202949402656,1,52.480835294338,2,109.737764726397,3,165.631912106146,5,193.266088511096,6,144.100898204584,4,203.911274485851,7,256.683555776718,8,293.672953159566,9,363.669248156436,11,340.067682735719,10,436.952742432703,12,450.901757712741,13,519.482155970227,16,504.656753006457,15,479.643180034397,14,623.481719417627,18,529.749900871221,17
64.5123264548972,1,71.2022650645022,2,147.907400348591,3,201.186240858182,5,239.652913113069,6,195.494185269942,4,273.941113159675,7,333.335188404681,8,387.38066350806,9,474.796376841295,11,456.658448369617,10,534.086384602131,12,562.622463906513,13,653.484598672786,15,662.251551166554,16,636.895739453055,14,794.862593490915,18,703.400334718178,17
56.0889252216657,1,75.0816400509547,2,135.663542435718,3,153.416767077435,4,185.680833428151,5,213.06267192364,6,266.36460645285,7,283.883648280947,8,410.815857817446,10,426.42252126545,11,463.35598824756,13,410.60401661393,9,443.892737266825,12,538.183318797065,14,622.762731347946,15,676.768990827653,16,678.958390795323,17,729.85288452546,18
56.8968461645963,1,57.5766850576779,2,127.065041199386,3,165.696283675304,5,199.812331719165,6,158.600711016841,4,229.226721418299,7,283.506123955328,8,310.893285936814,9,400.939993982539,11,376.689711420129,10,437.109346106102,12,465.077180164705,13,543.894695707832,15,553.255245078564,16,513.129966396152,14,663.501595750039,18,574.204964244656,17
56.0243271420605,1,79.3931757174726,2,138.555164220696,3,219.13223850806,5,251.748459277937,6,214.511405397708,4,276.576172032554,7,325.027326567557,8,435.960320251396,9,463.075273710236,10,480.888532080249,11,576.507350470002,12,592.918479129694,13,668.128657951517,15,663.100673864341,14,716.073670081427,16,800.195704561078,18,756.705851623743,17
46.2910669844002,1,62.0570768970254,2,113.190649259009,3,192.381248653552,5,219.337180163395,6,168.515642627234,4,223.182387272093,7,277.460262488358,8,350.590833036084,9,393.067476632621,11,385.45384262631,10,513.804508740454,12,519.290956716211,13,589.981465955835,16,557.093140060547,14,574.169483471457,15,700.009595805739,18,616.343269595956,17
55.070760390139,1,70.0218591138195,2,130.773929459696,3,184.126293289338,4,213.863473376816,6,192.648409183859,5,251.931314980113,7,294.259531754418,8,377.574411943743,9,420.434160801908,10,431.693560200432,11,492.138412999365,12,516.233822380227,13,588.587579574312,14,596.99002760394,15,622.612601077326,16,709.035752672552,18,672.516748639294,17
62.9214584816557,1,95.1345981408635,2,158.162745668027,3,179.928510375428,4,216.453247708378,5,266.010941003851,6,321.398377722785,7,324.443656716491,8,516.415138230863,12,492.976976184562,10,565.835566863637,13,478.119931245441,9,512.382982034087,11,615.722580912928,14,732.977135793889,15,847.722501350361,17,775.093250363046,16,NaN,NaN
57.2567554114425,1,77.9860011917852,2,139.576929701209,3,209.581270743387,5,249.092066958956,6,207.34286584346,4,275.661638502658,7,319.839569266059,8,435.993064560991,9,460.490227919105,10,473.418738763235,11,540.53520425746,12,552.591013374177,13,634.40451201607,14,660.123035645319,15,714.46062107944,16,780.770497595748,18,742.106620938867,17
64.5714537705239,1,66.5088468710367,2,146.568288130437,3,194.418177765275,5,237.917117790299,6,182.502004525731,4,267.811066801785,7,328.806825891832,8,376.702705166649,9,475.434646364723,11,440.078501609875,10,520.34211614592,12,543.233198193553,13,645.742703887966,15,661.974088359479,16,615.134676152177,14,796.278366800744,18,684.399585789144,17
60.0330428628589,1,80.4596416834717,2,146.232992665674,3,252.986255083393,5,283.043170310248,6,220.017760789373,4,287.079555612615,7,360.281118076247,8,441.738675867837,9,502.133642036174,11,495.077493784505,10,673.857734368343,12,688.024732376096,13,767.179194776923,16,705.611063845182,14,723.695149342677,15,897.231479064979,18,780.442690821284,17
33.7360485042138,1,50.4583437711919,2,85.009405320117,3,168.584807362308,5,181.275332170689,7,138.96431175906,4,171.977267236526,6,222.295362680138,8,272.188178191049,9,299.023918926838,10,302.432856266537,11,455.402806628259,14,465.378319850213,15,498.902562135208,17,418.214181860972,12,449.14108637414,13,561.951617055755,18,477.628537991812,16
56.9976915197986,1,87.5371185612591,2,144.851945831259,3,173.971171071297,4,202.60282951329,5,248.765830312799,6,295.810773668018,7,302.758975712257,8,478.422044454373,11,458.933907432739,9,523.671015982565,13,462.687850277721,10,494.047612875973,12,588.866569108142,14,681.404948546167,15,782.645418521725,17,732.987011833955,16,830.475030909862,18
45.535236232509,1,62.8420143960371,2,111.773680896388,3,159.729592253394,4,188.413988739511,6,169.616444336565,5,221.334691885928,7,253.068028251966,8,342.489619054778,9,366.784792100185,10,383.369204920792,11,434.787094241028,12,452.673407861811,13,518.123542814385,14,528.363262597977,15,563.975868336011,16,630.747278538657,18,601.284901504542,17
48.0244191642996,1,74.5133024624739,2,122.547844556433,3,169.788569037824,4,188.39578511188,5,213.559861157061,6,251.454849944015,7,269.667001446695,8,407.839886478418,10,398.380726234615,9,437.108081372672,11,460.16580146818,12,472.092333806121,13,542.725842699528,14,587.090225022115,15,671.839492208478,17,657.222332084144,16,713.498411766599,18
39.9339279799767,1,99.735372475161,2,128.440417469676,3,212.613941689654,4,226.12948354898,5,275.383301958736,6,299.364137258344,8,286.563662300465,7,536.232259552777,10,426.495976724269,9,553.850773019761,11,568.098595312794,12,576.471016431389,13,623.262684681583,14,662.924266503178,15,880.64183397868,17,726.312698323943,16,902.150893842191,18
63.9932433859877,1,96.5095509524119,2,159.331160287758,3,182.14444897193,4,220.739690749781,5,265.193798809374,6,322.54509451747,7,324.001800196442,8,517.035941136093,12,487.815414364492,10,567.593217097673,13,480.5317780155,9,512.107295518872,11,605.902612265305,14,723.081531246043,15,848.524248720476,17,760.857873489271,16,NaN,NaN
45.5927582764287,1,73.2567635799618,2,117.233275508818,3,159.918227696539,4,183.424918853086,5,201.693536860527,6,242.242883085339,7,253.421912280574,8,394.232559883682,10,374.099417070178,9,430.11936967363,11,432.856790808759,12,451.62093315426,13,512.413024932859,14,553.781255445406,15,649.348424243788,17,621.067421504258,16,683.365664493283,18
38.9398208058069,1,86.5008542021248,2,117.87902466416,3,180.836845011224,4,191.164776603562,5,246.903458876564,6,267.627227786869,8,260.290471403742,7,475.835766027548,11,396.157673009361,9,470.893752584074,10,505.663725919904,13,495.782924297206,12,558.251471040428,14,613.0772069316,15,780.861821732805,17,665.420123705762,16,807.159183244877,18
56.4737230862532,1,62.3499688059677,2,129.9498607334,3,185.906064463099,5,217.808690582756,6,171.607459695603,4,240.964161040849,7,299.728053352136,8,338.168329448509,9,424.025170990272,11,402.245146694143,10,502.901013397415,12,528.361594370492,13,606.187111026885,16,590.24187397896,15,557.238257431289,14,729.91030627402,18,619.045125865555,17
65.5848207697259,2,62.8963811253966,1,146.896917779087,3,186.527855972997,5,231.943394776826,6,173.309961544264,4,263.624201234847,7,324.94804172933,8,358.821262624417,9,473.711276362993,11,427.108382865909,10,504.675025247295,12,529.940220281475,13,637.678452275043,15,656.145341018088,16,581.942671126692,14,792.227103980079,18,658.849575867235,17
48.5380379546985,1,78.6160340606132,2,125.659536873853,3,178.976465662784,4,201.417502426535,5,218.417774964892,6,260.257083021355,7,277.243717360695,8,423.153098837427,10,406.902278463945,9,461.046552635326,11,485.755649737882,12,504.622003237652,13,569.668255092689,14,599.976805514388,15,695.205178940528,17,684.080007841573,16,733.909610370883,18
57.6647789947637,1,70.2519656447334,2,135.325252337223,3,168.981269859259,4,204.51495256616,6,192.617813947014,5,257.396449809396,7,293.465310976265,8,377.983119308668,9,426.961583972804,10,436.682554063746,11,457.134647143744,12,485.640587995966,13,569.861755225871,14,608.004808887176,15,621.779502019076,16,704.217170672849,18,676.27796704625,17
32.518556414636,1,74.4170872378078,2,99.7467127640566,3,157.748163396725,4,168.964246129037,5,207.793833604735,6,228.117254025784,8,221.695326356476,7,404.410368353333,10,332.979293970233,9,416.165255282778,11,433.008123901413,12,437.57565717144,13,481.857159576141,14,515.333068135571,15,666.847994137764,17,568.855365683981,16,687.51462766664,18
55.1653768181787,1,61.0403227397485,2,126.453525833285,3,202.160267717965,5,229.184560347678,6,168.100823554883,4,233.939639226767,7,302.901805329193,8,329.344290894196,9,416.641004128488,11,390.578475697423,10,533.072068834967,12,554.540831689104,14,619.286436405849,17,572.138528474922,15,543.218645265452,13,725.785327591624,18,600.440438663516,16
46.2450100478556,1,58.9344595649008,2,111.034034528013,3,157.696613331221,4,187.675922375869,6,159.420854030245,5,215.065060158272,7,253.006788106599,8,324.741410910746,9,366.013556703914,10,367.052568064992,11,429.26148456433,12,446.006416826222,13,515.630055709545,14,521.915881185576,15,533.35536257968,16,628.827258057,18,575.767671590204,17
47.4742443099978,1,82.9344383200298,2,127.276738575038,3,155.728353024829,4,179.329117102883,5,233.709173498766,6,270.146126085798,8,263.412508277522,7,452.827925745047,12,405.540987725797,9,484.175516150308,13,418.878114379656,10,443.551784539747,11,524.963461827143,14,615.513520680365,15,742.255805878126,17,650.593679748102,16,779.209049229048,18
43.8469199243405,1,77.4908766985338,2,118.271655018085,3,165.82111699097,4,181.89566905707,5,221.45315503971,6,252.10034872594,7,257.693111264414,8,425.280999547872,10,387.312890401142,9,433.342076704704,11,462.672663692327,13,459.893020813126,12,527.624618507932,14,582.65647708213,15,698.23146434141,17,638.780751155652,16,732.435257270543,18
71.800564157639,1,94.5348922119479,2,173.488254487283,3,269.631093581522,5,313.587452589334,6,255.189908974273,4,339.023041547748,7,405.792714530558,8,525.863965728794,9,578.490573874979,10,581.267992472157,11,703.121041543283,12,720.486132405643,13,821.617891063183,15,821.062140161493,14,860.583036945534,16,988.182615035751,18,915.759262226775,17
47.5251105536563,1,71.1977155091973,2,119.623242945383,3,167.198239580097,4,185.861972748891,5,203.23980244662,6,242.502971922273,7,265.05111987718,8,386.571485899816,9,388.265797788179,10,423.751851486524,11,451.37474369335,12,468.613071168179,13,536.114177351478,14,567.257776149466,15,635.837946851332,16,645.849708126921,17,679.304637728911,18
53.7323451707592,1,61.739658375812,2,124.78739054484,3,200.364825483362,5,226.666880608214,6,169.739263501163,4,233.331437176495,7,299.409027990054,8,331.936474707308,9,413.716175316147,11,391.22044056919,10,539.820908811904,12,560.643498223066,14,625.029573997268,17,570.849232708885,15,545.557797780795,13,731.864839644483,18,601.536729977873,16
48.3267637395314,1,81.3303445492522,2,126.531083114986,3,158.822141131928,4,184.890854710544,5,224.428672820671,6,265.155497335355,8,263.293102797599,7,437.713257959664,11,397.66432416934,9,474.077854798744,13,425.067534614536,10,447.453219613978,12,517.208048840336,14,597.619675882287,15,719.726873664422,17,638.596984816004,16,754.461725854988,18
58.6446376598222,1,79.7417659832942,2,142.913163606515,3,150.324189793864,4,185.666013249014,5,228.657950403697,6,282.330257004303,7,292.920612707586,8,441.402634057314,11,447.320600372403,12,491.949261056661,13,402.747259923847,9,440.073340797791,10,548.269054657577,14,658.743244666353,15,725.253908037624,17,701.569256988822,16,NaN,NaN
59.9969789761379,1,103.101816565038,2,156.682613640138,3,178.802825759449,4,212.746471198133,5,282.522976953039,6,329.276805917936,8,308.95450261229,7,548.393391080717,12,472.464906465881,10,589.544460617066,14,456.561553461278,9,483.578894349151,11,565.784087847292,13,715.88034546548,16,NaN,NaN,713.163769947201,15,NaN,NaN
57.0931560030022,1,85.8716052123357,2,142.682038816968,3,166.711312952329,4,199.263519605224,5,239.023128751122,6,289.26365949228,7,293.798858104904,8,464.592421899885,11,442.459873541988,10,509.184331456669,13,435.948182210384,9,465.351109660918,12,553.200256430606,14,655.697521732015,15,763.122428614574,17,692.082922588148,16,NaN,NaN
58.3961077747017,1,60.9880357045291,2,133.001878454187,3,191.977885618431,5,226.336023373968,6,167.8857539357,4,243.479178996102,7,307.667810020338,8,337.877406633034,9,437.189470741531,11,402.205014051568,10,515.303045154598,12,537.74502620987,13,622.699981090988,17,604.768653205508,15,552.623032316385,14,751.821211214487,18,619.918654924325,16
42.5986577062353,1,81.2803991537472,2,118.730731433098,3,180.484522396185,4,195.70415353191,5,228.420956871986,6,258.068580704572,7,264.588394664144,8,439.90086347941,10,391.899589684955,9,462.354665181237,11,488.182790281877,12,497.969813437951,13,556.127347549826,14,589.967473916019,15,720.972682468472,17,660.920099145375,16,751.493553327324,18
49.7419179954854,1,76.9475325958023,2,125.446318031814,3,172.181975006048,4,196.646078418844,5,212.400803831975,6,256.030405258439,7,270.632266811297,8,413.408132516343,10,395.329128078683,9,453.373453346435,12,442.716048245741,11,463.741486481178,13,526.684768729573,14,580.282432768885,15,679.236391071806,17,636.745194419205,16,715.313082876285,18
22.5627750931129,1,53.5692999360241,2,70.7332968581177,3,109.938965112495,4,117.627030048666,5,149.588140871033,6,163.073380165177,8,155.264581397531,7,290.644122903623,10,235.513088796088,9,294.399088064885,11,307.344708428165,13,307.130800727553,12,339.234573689328,14,366.7276492191,15,477.954324780955,17,401.469209541123,16,491.901115366851,18
49.8894671465815,1,67.5330728556956,2,122.323095227074,3,166.220203064738,4,174.610678742185,5,210.36068747812,6,241.955908965641,7,273.128926894248,8,381.830550552538,9,404.4378601469,10,411.005068353353,11,457.933945774291,12,466.647804810257,13,550.807644098536,14,587.046986669428,15,626.771083797215,16,694.458613579437,18,655.244886954169,17
47.3909663988883,1,81.3903163820218,2,125.261839086344,3,174.271406697712,4,197.416943103938,5,224.572094196388,6,264.183007212633,7,270.428952024272,8,438.635219869589,10,401.066298976187,9,475.255017310169,12,464.885920983914,11,485.342379436002,13,547.807438313558,14,599.778474006735,15,722.714010237593,17,661.946714560999,16,756.453007486645,18
57.316058863728,1,76.498005159992,2,137.183862082421,4,134.824078836513,3,175.96452635144,5,210.416505434767,6,268.145422017423,7,274.492773002773,8,411.138161286218,11,417.379313393924,12,463.600777790912,13,366.575638160117,9,402.052310475208,10,499.578506385089,14,612.688766103671,15,676.566663373836,17,648.714057591618,16,NaN,NaN
60.5284750242026,1,84.2512284790046,2,147.688595238425,3,240.046281259621,5,267.504987281964,6,231.398700491017,4,291.821255417941,7,347.571964367955,8,452.655441334018,9,484.541067432609,10,506.589917413299,11,620.559311285541,12,641.68253672483,13,708.994367360998,15,686.059517803486,14,743.845798530206,16,829.098905956196,18,792.38546707063,17
40.9585831008525,1,49.3735809326382,2,96.4552659098324,3,201.509623124594,6,216.869853290811,7,136.028510760354,4,183.082632930074,5,262.32669496184,8,267.745375875877,9,343.785382336088,11,310.470342477403,10,525.812693147091,15,538.225616269703,16,575.945164501946,17,462.40980467953,13,440.333721987374,12,NaN,NaN,480.997940755784,14
60.3351721560556,1,71.4462103780899,2,142.534686381989,3,213.501106725537,5,252.708370786351,6,194.392881017562,4,271.343788963875,7,333.62182369519,8,406.337846983875,9,480.902447346875,11,458.109279526488,10,580.414374272854,12,593.837469908826,13,691.317425472119,16,678.741930386967,15,664.323399733296,14,839.143824547667,18,725.336638173777,17
46.4761126252947,1,54.8655746775161,2,108.886002790769,3,115.82637068118,4,142.565177129044,5,158.828325639354,6,206.218861576234,7,227.906558049813,8,300.602429715033,9,341.653726858722,11,351.225855945754,13,314.923486875441,10,345.196989949785,12,427.882192689948,14,491.359615678175,15,493.974031522217,16,555.598152615575,18,535.743421711372,17
62.7937651927973,1,91.2894864454736,2,155.455037337416,3,207.859172857552,4,241.098550936182,5,251.664601792215,6,311.396178700271,7,337.193095131623,8,490.170768494888,9,493.143435550053,10,544.165002244777,11,557.955483032631,12,585.089869224071,13,669.640683998637,14,717.779698886122,15,805.617206389666,16,813.521462361185,17,856.658587825211,18
48.2470819568731,1,74.7557050644096,2,121.402547243105,4,115.273894713494,3,149.572329246104,5,205.929971480607,6,248.495197384284,8,235.408923571909,7,402.55904688913,12,367.098263058977,11,441.508375307859,14,310.138031604966,9,339.855514460584,10,422.816620479289,13,554.658846875015,15,NaN,NaN,556.42420157375,16,NaN,NaN
48.5011743283886,1,79.1590444107061,2,125.152524147436,3,143.010677870366,4,172.134372824655,5,217.899450332655,6,259.953210217858,8,253.475068071468,7,425.937157023003,12,387.7789420663,10,463.342449513851,13,387.382514036029,9,411.994975739016,11,486.440172041161,14,584.380564055663,15,701.409101033557,17,613.407510504504,16,736.434359063669,18
58.6758407796543,1,88.0556245965822,2,147.319195939341,3,165.502778139925,4,200.509341379462,5,246.201264882058,6,298.999937049825,7,302.32989603548,8,478.881657408351,12,460.519114445771,10,526.686115930292,13,444.585552781271,9,477.357978419435,11,575.876967588982,14,685.319723132002,15,787.948701582965,17,727.991468422737,16,836.866880721756,18
54.7030303621838,1,72.7844530579109,2,130.694644896064,4,121.250293796001,3,162.557849821761,5,200.64416943713,6,255.572105797262,7,258.775331289254,8,392.429740697487,11,396.086673252258,12,442.060825110132,13,327.981324723848,9,364.432723613276,10,462.599473599535,14,583.249652247734,15,646.629933550834,18,607.748439180424,16,NaN,NaN
49.0796447714148,1,85.4561001141257,2,130.652493517515,3,165.515248833529,4,191.595320896674,5,235.896007347542,6,276.568276695329,8,272.196523819199,7,460.05719980676,11,412.963972164298,9,496.537068421133,13,447.7866858956,10,470.452584968281,12,542.291394072121,14,623.74966694828,15,756.435767293238,17,668.740029264418,16,791.685805837636,18
57.5550709916232,1,84.5256150382318,2,142.950543913613,3,216.615477695761,4,244.072790409609,6,232.257796806651,5,287.061386430736,7,324.670134072246,8,453.792258428514,9,462.49630773646,10,502.862638445674,11,571.92250116393,12,593.549367726744,13,661.493530143162,14,666.056809674503,15,746.018700656154,16,780.98640728368,17,792.677233703293,18
40.9517256022155,1,64.334779058551,2,104.99751052871,3,142.029002184554,4,161.537260312942,5,180.486259236699,6,216.086393138132,7,228.89784306759,8,349.528999201734,10,339.692916035832,9,377.92147954967,11,390.951080972543,12,404.071805415756,13,464.179721663832,14,502.472955859621,15,576.589942159294,17,565.274814661817,16,611.673792611412,18
64.9271275221657,1,81.7152111628483,2,154.154881996537,3,202.728187417821,4,242.740376490254,6,222.547173821798,5,296.098735514101,7,339.491392824914,8,440.533092043119,9,492.032908223499,10,503.978266218592,11,547.076483669952,12,576.517842460218,13,669.43295972592,14,700.922856012805,15,723.033318973051,16,820.95900820069,18,781.93765199374,17
54.7578291135809,1,65.5039152197258,2,127.482635457127,3,142.799364223478,4,178.735440825546,5,180.967385305642,6,241.424692326693,7,268.47155469752,8,353.177919109578,9,396.465004108327,11,409.790539929,12,388.43314938053,10,419.62756303961,13,506.675612430534,14,568.032821012784,15,582.627163902516,16,641.215097909658,18,634.341180755399,17
57.2720756961559,1,85.555796175424,2,142.745450439126,3,187.604453450845,4,218.427351402987,5,235.226660909721,6,288.190976558615,7,305.58548798714,8,459.282926271795,10,449.1347923341,9,506.614477063884,12,500.212000016066,11,525.100848402571,13,601.356031398863,14,657.903978641309,15,755.089816301839,17,733.114690141154,16,798.289682923191,18
55.8516015785198,1,62.4361777826229,2,129.238891006253,3,174.618098891838,5,210.686292572924,6,170.767314287981,4,241.203603595162,7,291.801728314948,8,345.681544584721,9,420.825285126215,11,402.845596091716,10,472.190730087071,12,494.927785274704,13,580.507495455324,15,591.20272410113,16,567.71252763748,14,712.447165721586,18,626.189533938011,17
52.7985175937689,1,79.7017059623306,2,133.259407283807,3,212.265026830529,4,242.271429628339,6,214.734702669867,5,270.615441188737,7,310.928987915829,8,433.380295514374,9,443.225300648635,10,474.65593500794,11,556.655267692851,12,572.951623762299,13,640.405978434206,15,639.01290645819,14,711.144489236255,16,769.346200149924,18,740.916894417427,17
66.5391616272687,1,106.949430272493,2,170.933976475601,3,200.176879713986,4,238.751227701454,5,295.675566428531,6,353.433318951845,8,350.073677057717,7,576.387778856565,12,532.543028147523,9,627.42562912432,13,535.924045649133,10,569.56384253861,11,672.701185160688,14,798.279444553899,15,947.407557193553,17,842.816875788119,16,997.196240135816,18
34.4387880354381,1,71.1398159484772,2,99.6106432152406,3,159.48655630934,4,172.820506001207,5,196.862414015277,6,221.469236638356,7,224.256942857572,8,383.766347645031,10,329.487706596374,9,405.298981513077,11,428.30531837427,12,439.119162090644,13,480.539467159937,14,500.182833297002,15,632.144215647182,17,564.002363083361,16,654.270918761437,18
54.1965847813557,1,76.1334726564444,2,133.161496130532,3,201.798717609976,4,229.752656651277,6,208.60969528242,5,264.436039677985,7,306.174068708226,8,411.002908470435,9,436.188812002606,10,460.210289402173,11,539.244160080206,12,560.653080321863,13,629.098761875281,15,624.886107485793,14,676.906709652915,16,749.730970827816,18,721.319247580488,17
55.2171421625756,1,62.7151936830068,2,127.722246472751,3,173.314215990823,5,206.257946410962,6,172.376693285141,4,238.76387047136,7,288.347470461452,8,340.737539134115,9,412.607066461733,11,400.838899403642,10,467.412969714937,12,493.145718989832,13,572.572047294853,15,579.172733812569,16,561.833934884712,14,697.879930343159,18,619.542558623314,17
52.927795385164,1,89.1682496752605,2,139.15025459426,3,171.212979038704,4,198.951087175144,5,248.597736979832,6,291.869300805381,8,288.798196677891,7,482.530328776183,11,439.754216258431,9,521.111874696789,13,458.060614371495,10,484.385531819148,12,567.78313363391,14,661.916401789873,15,791.412749577255,17,703.781619092868,16,831.45519790872,18
44.4226004861949,1,81.2694289733632,2,121.186831564508,3,161.169477790956,4,182.519853232717,5,226.091483681802,6,260.616609157416,8,256.12290659993,7,440.272658978535,11,388.47496223311,9,471.887806776961,13,432.536213658646,10,453.169683018934,12,518.948064431496,14,590.160850498479,15,724.711916778532,17,634.034153956754,16,756.703765335577,18
60.4325719862271,1,89.5980874907714,2,149.889726412228,3,172.344398381306,4,209.097361024253,5,246.635409718822,6,302.27289740645,7,307.304053848437,8,481.776469559138,11,462.251223042587,10,531.408921163565,13,458.630801138549,9,489.276270388092,12,579.439195538221,14,683.892203509653,15,792.805198416914,17,728.055794289042,16,838.53958807702,18
61.8956088028285,1,87.5802832178912,2,150.86591725932,4,129.591268094766,3,178.480242344623,5,241.057123826316,6,300.383732888869,8,291.277161853204,7,470.68987737664,12,453.86663944028,11,525.759321955682,14,353.493318506147,9,396.568987152989,10,511.476708377617,13,676.943488868496,15,NaN,NaN,685.693436787709,17,NaN,NaN
53.4650966017958,1,57.4068824796942,2,121.737613155555,3,155.113932690992,4,188.738902983425,6,157.948069237217,5,223.933078342215,7,270.165617352139,8,311.479408713872,9,388.073191245113,11,372.068231205226,10,417.89121148657,12,445.141132706364,13,524.810828814331,15,542.713067948168,16,513.826058993841,14,646.935903067743,18,571.685679690721,17
30.300465627245,1,56.8005076786138,2,83.9349724855528,3,159.689541338521,5,174.797780656034,6,152.466176758325,4,181.01114564084,7,211.359551627149,8,305.636156911461,10,295.368499783297,9,325.166464465386,11,430.774620489251,13,436.513485801931,14,473.607737802826,15,428.373079078176,12,497.121639223236,16,545.442822743806,18,515.05478866818,17
60.2843478049648,1,75.7821977134603,2,143.617408301201,3,164.703112270438,4,194.980204631767,5,220.667381533494,6,277.009993075336,7,304.616094880178,8,417.01555745929,9,454.899753772908,11,479.790393670474,13,441.25304230173,10,479.479009243033,12,582.247917561282,14,657.54890291729,15,685.702819752943,16,754.864723807539,18,725.166430154416,17
66.5535216101732,1,80.648112841041,2,156.453181636118,3,196.102306142224,4,243.154889402933,6,217.108660281705,5,297.80364592102,7,340.782362738616,8,440.155269420734,9,497.615422405888,10,499.971174439677,11,530.068450205066,12,556.661818228829,13,658.794883652439,14,708.645663358313,15,722.599506298928,16,821.018859587788,18,781.235515189087,17
69.6077337288426,1,72.8501960627675,2,157.942972400126,3,244.712584194882,5,281.515904284453,6,200.51906402465,4,288.300059276879,7,373.130060456804,8,399.46135124568,9,519.706511894008,11,475.823483034093,10,640.44494766881,12,664.903910866637,14,755.120183629036,17,711.212146021268,15,652.551155695895,13,894.274790870455,18,730.368405409762,16
50.941817777412,1,67.2318963131304,2,122.704086089851,3,178.988317204478,4,206.307611682097,6,184.457252761409,5,239.187802361662,7,279.664595045881,8,363.032147153717,9,399.222031876928,10,412.019617164876,11,480.251311168681,12,501.584482923949,13,568.281982877103,14,568.540468988605,15,597.988112009434,16,681.6226301829,18,643.358003513475,17
56.9263763735206,1,81.3406792917253,2,139.972119246763,3,173.301206988759,4,205.936587344602,5,224.397094271545,6,279.137054291445,7,296.466108337843,8,437.556640017471,9,439.173147925415,10,487.787448215698,12,464.795250457753,11,492.738088204939,13,575.069678941585,14,642.061407001337,15,719.890189685188,17,711.139507730952,16,766.684739644829,18
52.7492413501756,1,83.5898070539923,2,136.132350231225,3,187.257487711314,4,204.138535061424,5,244.446141109654,6,281.138743001271,7,298.579202297489,8,462.247238927002,10,445.489191467156,9,480.36697829523,11,516.78586968517,12,519.093731893524,13,602.899250187995,14,659.417052739251,15,757.261557018406,17,731.163514246214,16,803.476463475321,18
58.0587376159547,1,100.068456807102,2,154.018422835256,3,241.667880096549,4,256.780820530288,5,285.795885187948,6,324.02404618747,7,349.930598916503,8,537.131252732778,10,505.859346812606,9,573.30536737378,11,626.896420944517,12,642.03171857351,13,714.939842183778,14,742.474249046649,15,873.147125481236,17,841.629431369244,16,916.354518588299,18
50.1698696064041,1,82.4495911542682,2,131.118899779749,3,200.106045845973,4,212.0578201395,5,240.61690531767,6,273.491748473456,7,298.509993185254,8,451.41865522205,10,435.633857144432,9,483.305269050664,11,533.640564730798,12,546.63613927197,13,617.002551978408,14,641.28060104718,15,741.411405363895,17,731.499896140209,16,785.099251970598,18
39.2389387264327,1,76.2898319676001,2,110.007903099443,3,162.480061375331,4,179.498540038821,5,211.016753411511,6,240.533076709026,8,240.100685661686,7,411.573765001749,10,357.383047626877,9,431.858988564252,11,441.393905818019,12,449.771343714562,13,500.30256922078,14,542.394751036455,15,677.780249504122,17,597.297086179341,16,703.916502964603,18
