f11,f11 peak N,f02,f02 peak N,f12,f12 peak N,f20,f20 peak N,f21,f21 peak N,f03,f03 peak N,f22,f22 peak N,f13,f13 peak N,f30,f30 peak N,f31,f31 peak N,f23,f23 peak N,f04,f04 peak N,f14,f14 peak N,f32,f32 peak N,f24,f24 peak N,f33,f33 peak N,f05,f05 peak N,f40,f40 peak N,f15,f15 peak N,f41,f41 peak N
64.5310276102937,1,109.793213502761,2,168.644277068028,3,172.672236981601,4,212.826915340934,5,288.839583374904,6,322.37630458795,7,341.249976672719,8,477.663222775738,9,510.055442594463,11,492.412090969881,10,529.969736515219,12,574.885697296046,13,606.781962936092,14,715.892567674709,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
66.8142163804407,1,132.287718723527,2,187.648212191844,4,143.949988377562,3,194.688747662473,5,356.043226275358,7,328.76223339149,6,403.79628945604,9,397.449559529699,8,441.736983340041,10,544.106259500215,11,671.616060025876,13,713.854099661168,14,569.62945919769,12,NaN,NaN,779.926684805209,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52.9565561354459,1,77.5099955393333,2,132.506790312317,3,199.57989900396,4,227.286197675317,6,209.94688085434,5,302.499306647449,8,264.495606288553,7,550.860871234635,12,571.307840001155,13,432.588867884925,10,409.228442543966,9,456.706890038354,11,638.863755607648,15,618.061390617098,14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
54.2619513997269,1,93.7097768000396,2,145.429507066767,3,157.333891085033,4,187.420225133469,5,263.870874940668,6,289.542300204682,7,305.5892660866,8,430.504031064801,9,462.162205395783,11,454.678228001687,10,505.470367433024,12,533.792788072346,13,571.000316642212,14,688.485166494942,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
77.4655862905536,1,126.640655924903,2,200.980512219175,3,209.664328908998,4,257.885987301639,5,344.047196280051,6,394.483289215262,7,410.573954486802,8,577.652469973848,9,619.977798501501,11,608.373879097926,10,650.604732802611,12,707.351606688832,13,749.561844145925,14,900.194727278828,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
71.3079218677502,1,123.302883205348,2,186.245550574366,4,148.627956027811,3,201.527889873768,5,317.464284608141,6,331.122992299654,7,372.365456216344,8,410.826126438582,9,453.928001317645,10,517.971006695592,11,568.102709659582,12,615.400580257007,14,573.136550123966,13,751.055110952159,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
57.057464427428,1,155.688087394489,2,194.871742181391,3,252.704088474643,4,272.557164648815,5,425.877419654942,7,382.855251775945,6,451.738601496128,8,689.01521256969,10,713.254248127541,11,611.965987351594,9,794.235716123999,13,838.441726607498,14,786.851751660963,12,955.469641085962,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
92.9234388969084,2,91.7842544583704,1,209.359708140997,3,209.998223435813,4,281.516534304157,6,249.186479855114,5,433.695250559758,8,375.646061170139,7,577.473365880577,10,638.927486038704,12,641.440963198884,13,489.241630453797,9,610.136748117616,11,798.383852967687,15,NaN,NaN,NaN,NaN,791.115047804484,14,NaN,NaN,NaN,NaN,NaN,NaN
43.8450036745379,1,119.567715125997,2,148.290372510782,3,188.08429411387,4,204.317508623193,5,309.524398020897,7,285.297288221066,6,329.0813833383,8,513.801009228956,10,532.398914666883,11,442.044336071991,9,544.265761886558,12,561.122227419276,13,599.894159645731,14,655.609732374873,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
58.2211882904965,1,89.1760229877459,2,147.417244329284,3,155.61898295367,4,192.836953217026,5,242.916130673223,6,293.855764741558,7,297.025489259435,8,431.249117984833,9,463.618963550077,11,449.836566696483,10,464.374903698801,12,513.053189766141,13,558.821623195309,14,663.040385861899,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
79.5844802667649,1,92.7652406727714,2,185.773450571247,3,190.365486439101,4,259.287547924394,6,239.98477869912,5,379.599182137039,8,346.228144240119,7,524.099601923875,10,572.604006280534,12,565.817993445521,11,485.872016116541,9,573.440979653536,13,704.863712092992,14,NaN,NaN,NaN,NaN,777.596087528917,15,NaN,NaN,NaN,NaN,NaN,NaN
91.0045275627655,1,144.74755607088,2,230.79819754896,4,218.564779712817,3,279.303141699116,5,378.226113343336,6,434.731624201633,7,455.302683642653,8,602.344541423718,9,651.280400851706,10,662.15861797586,11,687.455942167116,12,753.445175075328,13,791.916106643265,14,950.337876509748,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
85.6163137720609,1,100.19380917671,2,198.822893131716,4,183.214252902658,3,241.667800400957,5,272.182009212585,6,389.008923755809,8,364.410946315243,7,504.233328772048,10,555.975023239837,11,579.502469519633,12,498.861289178378,9,586.720335307656,13,695.137731366888,14,NaN,NaN,NaN,NaN,770.148606973795,15,NaN,NaN,NaN,NaN,NaN,NaN
76.8482237883403,1,131.262312834653,3,200.012521440338,5,129.035445256976,2,196.557990695016,4,344.195342038327,6,346.810096381046,7,404.858794936901,9,357.722412349468,8,415.975658305637,10,559.092318297309,11,630.224314028632,13,682.896267266865,14,567.423749565402,12,NaN,NaN,NaN,NaN,NaN,NaN,707.142293476525,15,NaN,NaN,NaN,NaN
53.3295701999788,1,83.3819706085885,2,136.630456972445,4,136.352166994004,3,171.17041837192,5,230.651678766399,6,268.868438957878,7,278.277528995363,8,375.524170699947,9,407.939616667338,10,418.743323235906,11,442.532254868695,12,481.595962464263,13,507.697400300124,14,624.876301997843,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62.0698098108816,1,115.844501973695,2,171.105904857264,3,224.702302082498,4,252.891666686817,5,317.748011660594,6,357.879370249396,7,363.328717565059,8,612.194902736123,11,644.989595693036,12,540.31904338384,9,598.093085994006,10,645.153294691513,13,737.039416565062,14,802.712797468908,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
42.970969157739,1,84.771625278572,2,121.408162442965,3,123.510357288652,4,149.710897871356,5,231.466324632278,7,230.346182364671,6,263.277306487283,8,343.288993657829,9,366.611817640684,10,369.249771977171,11,442.613185894094,13,473.824117053352,14,437.3483116024,12,NaN,NaN,568.551220909712,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
61.5362820611029,1,99.7677416723187,2,159.366706269406,3,193.445735206644,4,225.77118049302,5,271.825939935247,6,328.716137504655,8,323.909382316821,7,530.024286150623,11,561.896811502552,13,492.782681299997,9,509.520441984853,10,559.86821145249,12,653.425024414819,14,717.563376636136,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
87.7759904169037,1,115.274292721355,2,209.96149324263,4,188.50004919536,3,253.838327258422,5,310.701908528588,6,406.818572739668,8,401.858001111408,7,521.186305157448,9,576.0837716884,10,619.917286384537,12,588.697226929348,11,671.407250082268,13,725.935673630109,14,892.641697166115,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
74.595721786846,2,74.1185277896419,1,167.129429313181,4,117.721924828173,3,185.779153848068,5,202.691631580051,6,321.471269582283,8,298.533376045426,7,325.322261886116,9,386.958225689552,11,488.090202352528,13,385.788370627715,10,478.314920530058,12,535.273402358997,14,NaN,NaN,NaN,NaN,616.592396945089,15,NaN,NaN,NaN,NaN,NaN,NaN
70.870485745939,1,137.39353924614,2,196.545812604086,3,202.14987168214,4,244.571878865216,5,364.031602171775,6,368.88172373218,7,415.421312703024,8,558.149051241723,9,592.340062181729,11,577.173142095882,10,674.598353151135,12,719.497027641937,14,698.095339667876,13,864.053719619038,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
58.647923879883,1,127.253061578746,2,172.220730625631,4,154.618344653318,3,192.492660825989,5,337.837425774441,7,304.961849174637,6,376.038526428397,8,427.900357964702,9,459.042752081126,10,498.401084166042,11,627.760142798087,13,660.327966937896,14,557.195579980791,12,NaN,NaN,731.257928633744,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
85.4100209938354,1,141.753206359281,2,220.002414421921,4,163.249861790621,3,231.701552116501,5,372.878779333276,6,391.98323698239,7,442.608674165221,8,451.232786575276,9,508.568826739872,10,621.702472868186,11,684.733166515784,13,745.264567278812,14,664.313730106707,12,NaN,NaN,NaN,NaN,NaN,NaN,888.128921666637,15,NaN,NaN,NaN,NaN
86.5938432471329,1,144.044438461087,2,224.632012016109,4,173.879041773365,3,242.326351174586,5,386.696496290831,6,407.501511509189,7,459.394065639383,8,480.694711471052,9,539.829641621873,10,651.949621385082,11,727.843254389641,13,792.702054473956,14,702.255439315748,12,NaN,NaN,NaN,NaN,NaN,NaN,948.67805872266,15,NaN,NaN,NaN,NaN
45.5170062933732,1,73.9836256448293,2,117.715106695914,3,164.950614352551,4,186.595211714088,5,199.461498582395,6,255.197333240555,8,238.964324195627,7,456.186610854882,12,473.973080399567,13,370.292542140762,9,374.628839293708,10,410.027753066324,11,530.895558917421,14,531.724932498741,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52.0366301047829,1,75.5586797530729,2,131.469407504717,3,236.939210781829,5,271.679728781098,7,199.70925235824,4,332.731248672833,8,263.396848029012,6,662.806208545808,13,639.640987191308,12,473.955321723981,11,427.599550946506,9,452.056322393338,10,NaN,NaN,669.471272202199,14,NaN,NaN,677.488269341511,15,NaN,NaN,NaN,NaN,NaN,NaN
79.4595395294322,2,78.5576081139588,1,178.269464066994,4,163.863156415601,3,226.683089530381,6,211.655352821592,5,358.554078383812,8,317.599365599091,7,452.641068487335,10,504.565881734143,11,531.340724695416,13,407.956901686549,9,507.756350172141,12,639.962553096206,14,NaN,NaN,NaN,NaN,651.336148463849,15,NaN,NaN,NaN,NaN,NaN,NaN
60.4929531641544,1,133.399591379693,2,180.503595174824,4,169.141939463095,3,206.219812148592,5,358.135585853722,7,324.354504429022,6,396.643820652476,8,465.689281190861,9,498.742678479725,10,530.719641746041,11,667.429375974503,13,703.387904371099,14,600.683965098354,12,NaN,NaN,787.574257048082,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
67.2623775783455,1,134.92849607677,2,192.256298029829,4,154.930365701807,3,200.967861262374,5,367.269631207828,7,337.234135893613,6,410.273787631337,8,419.253747358613,9,465.127011301645,10,555.445447507062,11,679.317618619783,13,721.759119691251,14,588.907109822246,12,NaN,NaN,799.200533290815,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
54.4748560540249,1,142.5245610291,2,179.117357087048,3,236.971930820472,4,255.951717584078,5,367.368312858675,7,353.258177685809,6,391.92056935018,8,638.18580726142,10,668.146694877732,12,536.683168680016,9,640.553478124166,11,673.130395228389,13,746.506849371597,14,783.695887123657,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51.8769976939274,1,106.232054754005,2,148.247442113787,4,140.993710607654,3,173.904321610098,5,284.191904001376,7,270.883533042219,6,320.520511936515,8,389.985573972308,9,417.584427324044,10,436.158100578777,11,532.733313925626,13,564.658780079112,14,503.023233018114,12,NaN,NaN,653.724414457007,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
68.6441020401395,1,95.5927319224085,2,167.701169356142,4,122.988569166544,3,179.114614199229,5,258.282226874718,6,307.678690397022,7,322.17859970863,8,336.473982608603,9,387.99266793175,10,479.240532361635,12,475.572506922976,11,539.285645822208,14,512.675391842209,13,NaN,NaN,NaN,NaN,NaN,NaN,663.19371682074,15,NaN,NaN,NaN,NaN
79.9755004575655,1,115.375197575105,2,197.535653774768,4,150.780871979086,3,215.855963227334,5,312.521006482443,6,366.275839992767,7,387.38024138716,8,414.520586165236,9,472.957385702505,10,574.748757869369,11,586.737229444058,12,658.541333322175,14,622.183705267651,13,NaN,NaN,NaN,NaN,NaN,NaN,815.184109456759,15,NaN,NaN,NaN,NaN
48.0558872197353,1,133.922310068165,3,164.035764598519,5,130.480103294625,2,161.889748865312,4,356.170439272154,7,267.75837594236,6,380.11454694073,9,362.097369553562,8,389.20363728041,10,469.848180869589,11,665.441464036335,14,686.707913200758,15,477.971856370641,12,NaN,NaN,654.372029589988,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
46.4676193224566,1,117.741188239126,2,150.017824961814,3,230.634821691535,4,248.123950514468,5,314.724362535461,6,318.473948227602,7,341.936694470705,8,636.745461286212,12,650.578705110693,13,474.748638796172,9,590.078287492223,10,613.120291315113,11,701.833251661307,14,719.910922040902,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
87.4069257055796,1,126.112605475188,2,216.57306161332,4,147.987350984045,3,225.023852738408,5,345.545486493205,6,395.590827839018,7,427.075929291661,9,405.130070772075,8,478.144002142206,10,630.347094790306,11,654.58429455288,12,732.181811853631,14,656.627591477686,13,NaN,NaN,NaN,NaN,NaN,NaN,799.442969703844,15,NaN,NaN,NaN,NaN
88.0059889739127,1,97.1326645632884,2,201.66297559592,3,222.687316633362,4,280.124102756258,6,260.540720400641,5,417.133781623693,8,366.643318547161,7,615.395685113083,12,660.545583877874,13,605.99531693033,11,492.946850797831,9,590.700512993787,10,787.599337616382,15,NaN,NaN,NaN,NaN,776.78886434535,14,NaN,NaN,NaN,NaN,NaN,NaN
49.5137140250691,1,102.996278674251,2,142.661097350372,4,142.324669836112,3,172.119840220102,5,274.141701703461,7,263.136872197194,6,308.015877907654,8,392.616434041281,9,417.545584813712,10,419.90016341754,11,509.353805036183,13,539.773350579117,14,495.287470012115,12,NaN,NaN,635.458101788823,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49.6453069420559,1,76.3477000202623,2,126.636841993166,3,151.721366227786,4,177.50127117614,5,212.881202283922,6,263.942906148904,8,256.135001526969,7,415.25770186265,11,443.212729542793,12,398.157820119805,9,403.502573638539,10,447.214245081606,13,523.020112140436,14,583.517180717222,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
68.5515750174273,1,80.4952492355341,2,161.539059977002,3,161.560557141245,4,235.57386783668,6,200.277811575152,5,330.23920778685,8,303.839131361522,7,442.46244518187,10,488.54129513063,11,499.84028209929,12,437.810023308135,9,511.308090388985,13,614.994684002244,14,NaN,NaN,NaN,NaN,703.302747324629,15,NaN,NaN,NaN,NaN,NaN,NaN
76.801808520204,1,83.0177709603573,2,175.756760103494,4,127.713564088846,3,194.994819756192,5,229.686919447846,6,337.561689880863,8,321.124232517685,7,351.602710451648,9,414.325338874376,10,517.022428659876,12,436.182105616993,11,523.210845976791,13,569.149340147694,14,NaN,NaN,NaN,NaN,NaN,NaN,693.194228735632,15,NaN,NaN,NaN,NaN
53.3251686827898,1,85.264115996991,2,138.197580560046,3,154.47370636703,4,182.351410670519,5,238.76551014745,6,279.579427735886,7,281.176387985627,8,421.899937069171,9,452.397689581718,12,428.520814100899,10,447.302877059823,11,486.949155495445,13,545.630467924607,14,630.255786645494,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
67.7132315715599,1,136.009660317214,2,190.176903033283,3,212.715644674421,4,248.673508244369,5,346.84029870951,6,361.780229833707,7,391.501752135703,8,585.195635410473,10,614.960825857153,12,546.659483815731,9,609.804497465199,11,647.544187521287,13,708.151377518901,14,784.921009123016,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
56.3161176801459,1,108.005618111626,2,156.086726226794,3,219.646045398964,4,245.179751658988,5,287.187623486535,6,330.890888240943,8,329.069582298725,7,606.953413294226,12,627.208736945544,13,485.742091555103,9,532.099099780338,10,568.010207330206,11,696.027696314622,14,706.684902360301,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
84.6733145198343,1,106.26825224572,2,198.471273965641,4,142.590929125684,3,214.790265566914,5,279.5201698064,6,364.913046590011,7,367.910422045554,8,394.932822851519,9,455.131126453392,10,556.960425160942,12,512.953071569695,11,591.938900962964,13,607.170202072132,14,NaN,NaN,NaN,NaN,NaN,NaN,778.678089599284,15,NaN,NaN,NaN,NaN
54.9122529481365,1,123.831440141561,2,166.403856760325,4,160.745801043107,3,193.188117567501,5,335.919257414926,7,301.520246934856,6,370.314098778688,8,443.030415193108,9,472.890786163571,10,496.077515271629,11,632.726196454514,13,666.032955331939,14,565.70398082166,12,NaN,NaN,741.853009865318,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
61.439757754516,1,126.784768846533,2,175.982525900885,3,202.433880869826,4,233.572509802587,5,330.5159544463,6,339.204848441016,7,370.165506866011,8,555.525675746332,10,583.094010678685,11,518.102877005918,9,591.411034133488,12,624.355173770222,13,673.024131591799,14,756.240719346196,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
84.4907684989041,2,79.7465847996221,1,187.701092657351,3,238.543650141645,5,287.55782912838,6,213.585131055128,4,408.638208248843,9,327.367738236217,7,659.395396468532,13,696.493668962212,14,570.856575110267,11,400.986715013883,8,510.248406305619,10,NaN,NaN,NaN,NaN,NaN,NaN,630.480027056959,12,NaN,NaN,732.308253701353,15,NaN,NaN
56.952841307465,1,119.739253404619,2,164.572899105398,3,174.251523688363,4,206.58863054145,5,316.01155860947,7,307.174719748927,6,354.299978688261,8,480.900215784579,9,506.983670676498,11,483.261591797347,10,582.425934925306,12,615.947545443818,14,590.050375874626,13,728.35615264557,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
78.6852669273474,1,127.555303287517,2,204.5998138378,4,144.541125834064,3,207.796675489498,5,351.065586642349,6,364.003534278028,7,412.316286728692,9,389.30393092366,8,452.983270193678,10,586.653263018569,11,650.851509694799,13,710.885742445699,14,606.984403831376,12,NaN,NaN,NaN,NaN,NaN,NaN,768.662714416471,15,NaN,NaN,NaN,NaN
76.2886291953658,1,107.445244434022,2,186.763530241278,4,167.010212387171,3,223.795145587984,5,291.508762649667,6,360.043050537574,7,366.808755701827,8,461.237831629365,9,509.700294923147,10,556.173778546767,11,557.194772026405,12,624.620594093319,13,644.913027331257,14,815.374348798601,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55.8339138603765,1,130.750638650101,2,174.060519861822,4,161.446812354245,3,193.542640928241,5,359.980853216796,7,309.29780577445,6,391.284309256841,8,440.277378581342,9,473.531533977101,10,519.03443083893,11,679.110582019405,13,712.246110808878,14,572.209409812806,12,NaN,NaN,764.118173775483,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
66.5981777413761,1,145.201431250383,2,197.887484596798,3,207.410193306379,4,241.39894629037,5,386.486290048323,7,367.568944478282,6,424.698275805198,8,565.803604394123,9,599.472482099586,11,581.969228426237,10,695.726244338694,13,742.898908937503,14,695.515193908943,12,868.552135065442,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
76.8652376184505,1,122.300302755049,2,195.078910750455,4,145.83400128191,3,207.907747355638,5,323.334239443119,6,351.339519626779,7,389.197392236467,8,403.709375729404,9,456.216861528601,10,554.767878709332,11,597.508787776344,13,655.237383008249,14,597.17463792379,12,NaN,NaN,NaN,NaN,NaN,NaN,795.925143268444,15,NaN,NaN,NaN,NaN
52.5367768965552,1,113.618603338853,2,155.515340802225,3,157.813431421232,4,187.667322476595,5,306.548994790455,7,287.975909369899,6,340.16696829148,8,434.061870986512,9,461.660787534432,10,463.993351534428,11,570.979244076826,13,604.995755453867,14,545.684158564308,12,NaN,NaN,705.323705382117,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
75.3949962990946,1,85.0201183522072,2,173.338344363032,4,146.44131686158,3,206.504722216939,5,229.717515277939,6,337.621648412924,8,318.381550124532,7,404.952032640401,9,456.237092305831,11,509.372725934899,12,436.09794233721,10,518.85713625917,13,589.46031244896,14,NaN,NaN,NaN,NaN,692.420754493165,15,NaN,NaN,NaN,NaN,NaN,NaN
49.2876620017222,1,110.397319949862,2,148.120298327289,3,236.495792033394,4,253.875968502614,5,293.59793375583,6,327.923906798813,8,323.955101010565,7,652.396542370479,12,666.514037664294,13,474.621530112098,9,538.020279086238,10,564.065982410284,11,723.462626491572,15,691.880845086152,14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
47.9374030449813,1,126.672777403418,2,160.320966817669,3,213.917421267437,4,228.224700334438,5,344.083810049586,7,320.956355024347,6,363.800641823523,8,578.537715856039,10,601.74910407568,11,502.99992502644,9,625.639972501019,12,642.785197891146,13,688.151174192055,14,764.332071435749,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55.4768025102977,1,104.522932031111,2,152.08710847834,3,188.430263763162,4,216.854432591814,5,275.438384904287,6,305.865814911157,7,316.844427736006,8,519.856554153887,11,543.590059495025,13,458.153865440364,9,505.22006578928,10,541.410483009826,12,617.208704463006,14,667.27100526785,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
63.0627719377288,1,85.7439928437815,2,155.138176226525,3,209.652526903776,4,260.584380451496,6,222.516038107182,5,344.26914204617,8,304.595422232241,7,585.808997736713,12,604.558571717561,13,506.67206908065,10,467.331845751236,9,516.057894365755,11,706.096753892683,14,727.533026735231,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
78.1261855751872,1,135.491885341532,2,205.615398480405,4,190.165480906095,3,242.632275879824,5,356.221598853706,6,381.239069626773,7,418.244427299579,8,525.793108314533,9,568.658682327932,10,592.900329931843,11,653.034043081669,12,708.841799850303,14,691.480036182325,13,869.451049491879,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
74.9834041370966,1,113.908589072539,2,187.805969412423,4,148.495393639689,3,205.849500161889,5,301.936393971703,6,343.436897252496,7,366.948458242087,8,407.660284808062,9,457.631826678821,10,533.737767735106,11,550.057756108757,12,612.942600404787,14,585.730205862268,13,769.022210060385,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
77.2017480234936,1,105.696418055514,2,187.176781890464,4,140.653482962213,3,204.007777408355,5,284.020892643055,6,346.69968305947,7,358.990389423743,8,387.802693723992,9,443.830831833537,10,537.978923592333,12,526.916922986679,11,601.524331449738,14,581.767036190389,13,NaN,NaN,NaN,NaN,NaN,NaN,764.646869192782,15,NaN,NaN,NaN,NaN
58.586948432752,1,140.009564823462,2,183.450000039075,4,172.334680781285,3,206.141606727379,5,375.600929568419,7,324.070912891102,6,408.870161523378,8,472.240113316979,9,504.029479329403,10,536.72369309425,11,693.940931177133,13,726.187681590217,14,602.905283614953,12,NaN,NaN,791.238584919799,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52.0579988042552,1,104.211645330817,2,147.700299842515,4,145.001834970273,3,177.612536547675,5,282.968722448681,7,275.307961060593,6,320.825073661232,8,400.670132340221,9,428.858880216982,10,443.469302465507,11,539.503559141078,13,574.400141497106,14,515.572144147363,12,NaN,NaN,671.959539006588,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
56.9029657912463,1,90.0949087932452,2,145.317975504852,3,145.738303491393,4,182.330657172719,5,241.464459908973,6,281.53787381697,7,291.066984346118,8,401.92056295501,9,433.238225203591,11,431.146859197523,10,449.229980290433,12,492.144337169282,13,525.817810184815,14,627.868651451661,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
68.1730493991466,1,141.632495159236,2,196.674110959124,4,181.333459560675,3,224.353767542081,5,376.467198101984,7,354.834446668924,6,421.744257988028,8,499.446439783197,9,537.675924562701,10,571.873676896404,11,692.01253028823,13,734.231755266907,14,651.035978597223,12,NaN,NaN,850.236506953799,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
44.6843397525753,1,119.94707530328,2,152.339375316605,4,136.5021377214,3,159.639153009687,5,328.482533005826,7,257.680482358273,6,348.106579398837,8,368.001107646659,9,394.948645684338,10,443.292451589377,11,606.920533818594,13,628.868443893602,14,474.344127440021,12,NaN,NaN,636.860048854935,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55.0478992687437,1,112.373262089725,2,158.074346206847,3,201.086778310149,4,226.675874850876,5,304.151037820013,6,320.851108534788,7,341.545975491663,8,550.789842401102,10,575.873079142885,12,490.558636619577,9,567.743304592715,11,600.790698932941,13,657.969720620131,14,734.41909494706,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
74.8020205532916,1,89.9286295405693,2,175.759743194066,3,187.537300399644,4,236.0077341954,5,247.686041219999,6,362.485302243059,8,331.20302975677,7,518.376583520198,10,561.897765254645,13,539.447349963458,11,473.315204885602,9,553.781442226804,12,682.608313707274,14,NaN,NaN,NaN,NaN,764.566165296031,15,NaN,NaN,NaN,NaN,NaN,NaN
65.3838704378042,1,85.7967158261864,2,157.550361360765,4,142.526059017114,3,191.267551461793,5,236.650299715707,6,310.161406573708,8,305.150395807337,7,393.314859554366,9,437.599295183429,10,477.464898682851,12,455.325409914804,11,518.441441394228,13,559.689373591468,14,697.171848188013,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52.8670897394563,1,136.382804024925,2,170.825075060125,3,176.840022345784,4,204.414324506347,5,342.952843889615,7,301.951454364761,6,370.349240881312,8,489.380120252622,10,511.828140708271,11,478.593108803819,9,597.336079173554,13,621.50514728129,14,586.021459512316,12,710.520465048073,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
45.5563732730158,1,122.675084099209,2,153.436765484641,3,176.117962113189,4,197.134231257369,5,329.345321923857,7,284.704508532595,6,353.246641874788,8,484.691015679706,10,504.338662207793,11,463.302382927235,9,613.071005150598,13,637.470488936558,14,571.659115023364,12,NaN,NaN,718.198722229986,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
76.0465336246297,1,124.724207122165,2,195.160421410105,4,153.984896336233,3,212.415659470056,5,328.522705470622,6,352.406744510165,7,391.613501237531,8,425.99607490329,9,474.627289725077,10,554.784271630832,11,604.367729527636,12,659.206030405696,14,608.43352333609,13,NaN,NaN,809.584804127261,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
73.7084639495618,1,91.8565926429368,2,176.727022759256,3,227.595873736132,4,289.389348890035,6,236.181382798548,5,385.280906070753,8,336.017764640192,7,640.079818508494,12,655.942847798136,13,566.763651925109,11,497.800572948075,9,551.335678467052,10,778.392490975168,14,NaN,NaN,NaN,NaN,783.409653686358,15,NaN,NaN,NaN,NaN,NaN,NaN
64.905634189037,1,112.801612194927,2,173.594115608851,3,205.291988931689,4,239.50321937883,5,311.642741071344,6,353.644753903083,7,363.343224567112,8,563.315307939088,10,596.934345267969,12,542.585976726281,9,592.974589532326,11,639.278100286372,13,703.410291336357,14,810.65306616135,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
56.9555473548603,1,79.9708341640667,2,140.358157920604,3,214.488110246452,4,242.54815949901,6,216.554460754957,5,322.514069626252,8,275.441555088699,7,592.679345370389,12,614.55925941084,13,455.873245051113,10,416.267549324918,9,469.08285524785,11,NaN,NaN,642.23245232168,14,NaN,NaN,667.180363227726,15,NaN,NaN,NaN,NaN,NaN,NaN
52.611235160288,1,91.4854501635996,2,140.753004260755,3,238.1869443482,4,264.796324144518,6,244.956819689058,5,333.852593034188,8,294.972697196655,7,657.909964841139,12,674.356636301089,13,472.751563500364,9,480.443664848358,10,519.943156678605,11,737.326561670268,15,681.985579745492,14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
