x,y,z,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15
0.0910575093879983,0.00178134366134234,0.0122982600915886,0.00131420615806091,-0.000480187027862047,-0.000784254856484578,-0.00433030576937257,-0.0017308939372776,0.00222503668220901,0.00178751678868982,-0.00209292042881642,-0.000509022151629989,0.00361184395675205,-0.00643741117705017,0.000798914347748613,-0.00389292538149156,0.00523746982782197,-0.00148535811413207
0.0917658403751342,0.0964645013068903,0.0347049853258852,-0.000344977244903535,-0.000204289382115206,0.000244937259765511,0.000227243937509362,-0.000353580538994544,-0.000141531250039908,-0.000864200184869802,-0.000174867596792458,-0.000102450708036624,0.000307803104359666,-0.0020779414356586,0.000239671939696578,-0.00127346216224527,-0.00418515366767152,-0.000939442236255092
0.0920314614450641,0.129385550214751,0.0424914547964767,-0.000762967909817237,-0.000115340273952214,0.000427873087348289,-0.00207631974963506,-0.000543666740125743,0.00131089176024296,-0.00100305451509842,-0.00114822599565548,0.000334388414736407,-9.91769282667857e-05,0.00382097681210994,-0.00159974446056143,0.00133524490288399,-0.00477162510945828,0.00113830045827136
0.0921727516925809,0.0361859968397721,0.0204361151902486,0.000644211872453385,-0.000375714327555597,-0.000326117537864994,-3.18436837039884e-05,-0.000819570420276964,-0.000317996839315518,7.27421580095652e-05,-0.000168403410032375,-0.00035422752227991,0.00172384457638665,0.00399235058178824,-0.000219612339137976,0.00223148924056242,-0.000782733051504163,0.000553180123813231
0.0931708946400503,0.110232046053699,0.0379583746325503,-0.000518979765199411,-0.000150722763158882,0.000302772095874829,-0.000787210824261097,-0.000434963975893321,0.000508863078535708,-0.000973329235301477,-0.000585715374284191,4.02148559536712e-05,0.000109382609474694,0.00012054981888801,-0.000590586402378972,-0.00040463395729444,-0.00435969126386196,-0.000128228171025343
0.0932,0.1232,0.0410266308182244,-0.000680072733814253,-0.000117521089422034,0.000369780608392756,-0.00167553800630246,-0.000511155151889113,0.00105698772473866,-0.00103846116186384,-0.000937063872945728,0.000206990427312899,-3.60953518161703e-05,0.00267691577184007,-0.00134130077651768,0.000730948996958665,-0.00461398026733135,0.000699061217736911
0.0932,0.1182,0.0398436478000653,-0.000618008907782496,-0.000130109488641679,0.000343254595456489,-0.00134876433007889,-0.000480431362190075,0.000856822362935125,-0.00101243409714111,-0.000804708225606426,0.000140778479914929,1.3656329073844e-05,0.00172414120454343,-0.00107474837193634,0.00029721362640815,-0.00448588010574907,0.000391906568291119
0.0957,0.1207,0.0404306971505901,-0.000638317464159659,-9.45818908169912e-05,0.000310692459566916,-0.00151312902717546,-0.000516923121603787,0.000942730100436787,-0.00116341712136509,-0.000804752839338476,0.000127175941982743,6.22912482495111e-07,0.00220497899957173,-0.00129571890549285,0.000398284262887937,-0.00467671883006063,0.000445220674710657
0.0976561024751847,0.0599511824762121,0.0260317452686535,0.000207508824024443,-0.000220045073360518,-5.366074840418e-05,0.00144461607671262,-0.000567242921187565,-0.0010846740833438,-0.000720476872022371,0.00018714909232848,-0.000364572230420344,0.000974730120665438,0.0016754358378015,0.000594855893094122,0.00131998287137416,-0.00372736994078266,-0.000344238982213959
0.100396812707327,0.116582468474875,0.0394462828775785,-0.000568622394902065,-4.97391280822549e-05,0.000208247765727445,-0.00123853258905714,-0.000533281400689652,0.000751435087713754,-0.00138130410651214,-0.000597444627737811,-9.90429033038346e-07,6.1653080955549e-05,0.00140941994154644,-0.00120108625131027,-0.000125628779840721,-0.00478464282379579,7.52433895684386e-05
0.10125368319578,0.0828077935188689,0.0314343405501787,-0.00013717336214791,-0.000115642815497053,5.82852582809802e-05,0.00103793837587036,-0.000477612068906837,-0.00068120825220406,-0.00115669213221745,-4.55422662313324e-05,-0.000298111127735225,0.000525330633264193,-0.00229383889519523,0.000781132285895761,-0.000927755095239368,-0.00477857091122068,-0.000808455457021178
0.101266709988938,0.107049625885148,0.0371839880086814,-0.000450941868092256,-6.18360785782137e-05,0.000158088866038223,-0.000552380442254826,-0.000498384934611724,0.000336378319792801,-0.00134908636589007,-0.000402175102152781,-0.000108050443071806,0.000174416600265721,-0.000488138585096435,-0.000572036973354934,-0.000830989819222016,-0.00475269184108884,-0.000338808756559186
0.101665499777143,0.0194830201989876,0.0164033821953357,0.000923812170934235,-0.000222384533453966,-0.000291535594021037,-0.0020954324902968,-0.00177507336248458,0.000719113400989848,0.00134842976960861,-0.000808734198725956,-0.00058518694417942,0.00304767715410526,2.33807407599063e-05,-0.000223073809314106,-0.000396870445990677,0.0028181969614365,3.82972689009798e-05
0.103717545626633,0.129190694372156,0.0424308914940485,-0.000703279000544071,1.8753671459593e-05,0.000194663303490726,-0.00204852596675276,-0.000629832627976639,0.00120285962539976,-0.0016735251651517,-0.00073438148306074,6.24967329663026e-05,-2.58188528327443e-05,0.00372519642124248,-0.0020017940938305,0.0006151283556674,-0.00521388455497414,0.00039869509442163
0.110092730951054,0.0384322800218845,0.0208434257958929,0.000548114314810744,-4.86614008587531e-05,-6.20195581408846e-05,0.00016210534250433,-0.0014121946462337,-0.000517210036293312,0.000225215806760303,-0.000468966900351247,-0.0005099564072888,0.00186985889063453,0.00400727612207032,0.000334049067949012,0.0023633047435599,-0.00108346657413265,-0.000426920203553135
0.110833575445142,0.00172793092384837,0.012102413387444,0.00117818285657666,-2.58753211591137e-05,-5.46302251094353e-05,-0.00432432606047164,-0.00288728119508552,0.00165081954291826,0.00298191782042515,-0.000579313869618298,-0.000931250768793657,0.00451486308723785,-0.00601736492343521,-0.000943169392266114,-0.00433319434965302,0.00653299403345963,0.000907219505425245
0.11195036376151,0.0954492167388652,0.0343970238586886,-0.000277863311348976,4.21487131358212e-05,-2.35990075132693e-05,0.000272288147117895,-0.000583377082733291,-0.000177573938784002,-0.00164597289755474,-0.000250068704725307,-0.000305390556543998,0.000325742093965135,-0.00207929256678907,0.000106131155307824,-0.00119577845333184,-0.00506020552401492,-0.000364965157186336
0.113233470395737,0.114969746302545,0.0390367812667313,-0.000496292405071301,9.27295744444077e-05,-1.76188240919472e-05,-0.00112571139589687,-0.000617302304241782,0.000618648628205888,-0.00194525418448955,-0.00027364379324659,-0.00021341034873107,0.000116180759944091,0.00110040887160491,-0.00141274943519972,-0.000658929249815685,-0.00488425080945226,-0.000308094606489614
0.117779317847873,0.0774681242516591,0.0300936098256774,-4.44955384114125e-05,9.02011869454249e-05,-7.88792105333428e-05,0.00123613734691303,-0.00073926540856598,-0.000773562004282745,-0.00146781287215675,-0.000462967870902042,-0.00039850554346776,0.000542737445640559,-0.00162828763581534,0.0011190642592304,-4.59717121316769e-05,-0.00503838199269918,-0.000165159412318858
0.118988808242556,0.128936058627772,0.042351747951875,-0.000620950695430583,0.000185955032331867,-0.00010553540500907,-0.00200789814123939,-0.000706487017962261,0.00105306006034692,-0.00239038159304928,-0.000167625075397691,-0.00026801136092088,4.79491610118442e-05,0.00357939588809545,-0.00238001298855749,-0.000212357497818269,-0.00495219076038537,-0.000511015829388002
0.119176584318979,0.0195338240420709,0.0162729690396911,0.000827637556440365,0.000129473185699025,0.000164444558846468,-0.00208059338650563,-0.00248136106073043,0.000429656563591372,0.00193144826253324,-0.000246989056376242,-0.000759883952172569,0.00320592778964064,0.000149136228629468,-0.000700247228833265,-0.000624973454008311,0.00316540952207627,0.000318296385697851
0.128795079669444,0.0315277567531095,0.0190628539410574,0.000587419524683881,0.000281036079187859,0.000263331442034881,-0.000574916130446439,-0.00216527550571486,-0.000286661979961101,0.00101096453065929,-0.000494275413109743,-0.000612184041712594,0.00207974102253339,0.00324825858543476,0.000160430511782336,0.0015139791817602,0.000581375684280765,-0.000972171075777365
0.130428689336954,0.00167500691603794,0.0119083586921391,0.00102260258608968,0.000400904649458056,0.000665869312143792,-0.00426982348637413,-0.00361290623047331,0.00110348229300764,0.00372719225422152,0.00112895836097274,-0.00108208720072824,0.00422577450398208,-0.00562297200804494,-0.00246527373135879,-0.00441117186733987,0.00597887010973402,0.00314692777848505
0.130468542476697,0.110956196937497,0.0380416480034002,-0.000382802072170806,0.000269960854081195,-0.000292527251606137,-0.000838490633919473,-0.000685034729630198,0.000388286698423035,-0.00242743574469587,8.32901367918123e-05,-0.000437610196033164,0.000156035076490643,0.000330259534589496,-0.00136620830771266,-0.00115657982776086,-0.00413708127336736,-0.000479324062288757
0.132875617465809,0.0565591179550818,0.0250235732423027,0.000221556706023376,0.000292213946034598,1.18759408615527e-05,0.00129268522999635,-0.00130346794677908,-0.000890563213132254,-0.000786561421240677,-0.00118497432520014,-0.000428162320199099,0.000787854341530506,0.00224047728260403,0.00164422198057397,0.0022123813473785,-0.00321785418457338,-0.000972387048010033
0.136278578356316,0.0858938047753019,0.0320285898771228,-0.000116241804382805,0.0003115594841403,-0.000256450991935958,0.000835798905850805,-0.000814636926818125,-0.000452408884520918,-0.00193597579034009,-0.000638912261177886,-0.000432039350180553,0.000292232075060509,-0.002311634613737,0.000752489891166796,-0.000374515455878822,-0.00434388215602178,0.00074165442741499
0.138245660796246,0.0174571020661884,0.0156201349749727,0.000739718856540422,0.000493763174888528,0.000682095028591891,-0.00231945716571554,-0.00301934190872436,0.000254832360095493,0.00249833040155457,0.00066395191108984,-0.000799164578577617,0.00275929478459656,-0.00051278912361136,-0.00140608926304796,-0.00126920685520551,0.00313493817996528,0.00102394812102933
0.140125875997621,0.12858361540698,0.0422422047886559,-0.000500238769131167,0.000395483631886646,-0.000496360158064976,-0.00194186998066084,-0.00073325931880685,0.000828807146883835,-0.0030085050334211,0.000648115044413667,-0.000665047882334624,0.000110668869173777,0.00331665801529444,-0.00257165267929821,-0.00109621685826498,-0.00312829909682429,-0.0016355186871488
0.145818569447821,0.0345913257828428,0.0196734066123059,0.000466460708099776,0.000541661147026134,0.00047678555446433,-0.000217995973202261,-0.00223225608695244,-0.000441358409521758,0.000883395429292275,-0.000681675682333662,-0.000504750859815525,0.00127246832723288,0.00345588036218422,0.000567698410543071,0.00155759010760794,0.000403597221199735,-0.00189281325761422
0.149845649731657,0.00162256407905022,0.0117160682898508,0.000849160894285152,0.000784291686115809,0.00133339016430147,-0.00417272713786528,-0.00382675930599915,0.000617044560834953,0.00390747608199696,0.00285724391023293,-0.000986556407170371,0.00288533454426549,-0.0053233013768444,-0.0035039758128869,-0.00404157033576728,0.00368227561254202,0.00489877273979762
0.154600095034807,0.107030337929246,0.0370417959279323,-0.000250465465016416,0.000491849472314,-0.000603762115330917,-0.000548554586873678,-0.000692275965292488,0.000172514532693991,-0.00259082274721436,0.000421823157253453,-0.000608429185514021,0.000109062984421564,-0.000365067085770458,-0.00109445102466249,-0.00121644041905219,-0.00169833929748029,-0.000171619936702798
0.160699672074493,0.0197998959037627,0.0160000181664183,0.000552967621819626,0.000848669668442153,0.00114455402496719,-0.00192648797372484,-0.0028983213320864,-8.66270109300361e-05,0.00225123161996583,0.00135174107161285,-0.000564707123110051,0.00107076288425985,0.000246563800674915,-0.00142262589795438,-0.000837923479690413,0.00143765336927282,0.000591079301253445
0.165427023658584,0.0758046827158483,0.0294808926472721,9.4718231432306e-06,0.000611463725271585,-0.00031676313269578,0.00121710359173393,-0.000966627663113173,-0.000466472671453275,-0.00151296702069801,-0.0015013041422286,-0.000322333155585989,-9.68657844122801e-05,-0.00147941545568894,0.00129261800462593,0.000878719038939254,-0.00138974962094212,0.00165723024859047
0.165673697101915,0.0487320453411077,0.0229453924699281,0.000235297062090218,0.000723166865481493,0.000300814466297236,0.000940939425886841,-0.00162152618357036,-0.000587657056599404,-0.000155190787508741,-0.00180715820133787,-0.000240419048208008,-5.33063506465021e-05,0.00297116299935645,0.00168846579908746,0.00187705176743586,-3.97135725352352e-05,-0.00218059473938661
0.167334443330169,0.128129934924193,0.0421011959899518,-0.000337478195443734,0.000616371923183579,-0.000920951477617474,-0.0018476706032407,-0.000632789850879683,0.000529139767427126,-0.00309129933697465,0.00162547262268867,-0.00105017779603961,0.000126571402725345,0.00298363777000861,-0.00222865818023166,-0.00164599497672673,0.000843910047538588,-0.00270568623098549
0.16908652407307,0.00157059682897213,0.0115255217062311,0.000659891280245926,0.00111072883581169,0.00191213759296564,-0.0040384459559631,-0.00351611894324034,0.000203507434470113,0.00349921872589627,0.00444644372224788,-0.000724643294061935,0.000870932241764514,-0.00511921309623452,-0.00391538209603185,-0.0031840689237445,0.000155094390196631,0.00600818715820305
0.181348469243749,0.0213142858447446,0.0162003345434305,0.00038560177206908,0.00110244895834691,0.00145366781124715,-0.00162330688429304,-0.0023573692011716,-0.000236980452924673,0.00170859839000478,0.00173491575922228,-0.000271730370059795,-0.000668335795801904,0.000582208126111991,-0.00111898254011587,-0.000646795977628715,6.20011034266749e-06,-0.00023631292505679
0.184808442648331,0.102185139907003,0.0357913547264297,-0.000109332334778158,0.000704390151628205,-0.000844592999654787,-0.000189554207202333,-0.000546458746650814,1.50689214069526e-05,-0.00199192498231557,0.000512172624111189,-0.000620828054717122,-6.97919388463252e-05,-0.00107198562163976,-0.000506197392688726,-0.000561365185380574,0.00204058584271554,0.000929619148295177
0.188154003519773,0.00151909789731324,0.0113366922901485,0.000457051393661013,0.00136749312823144,0.00236404352933047,-0.00387241330679528,-0.00271702521144234,-0.000134328139263812,0.00253567619422583,0.00569451782088583,-0.000400936070431535,-0.00129596600443786,-0.00495379559878678,-0.00360547039688187,-0.00182891316646713,-0.00375997671374647,0.00635386213154571
0.194803442722418,0.0361946692771706,0.0197138892456353,0.000202974573006555,0.00108641706584242,0.000947492278276075,5.90660269678011e-05,-0.00144294473996007,-0.000296407640203268,0.000556448980761484,-0.00073750935503442,3.46501737498123e-06,-0.00143140897159278,0.00299542938974773,0.000706836621553347,0.00018140749058666,0.00152824648932383,-0.00345481994509914
0.201763006621141,0.127555866946831,0.0419227694564474,-0.000122899921086347,0.000792000820655021,-0.00126918135237893,-0.00170173018563943,-0.000301922422073911,0.000129933561874892,-0.00205437470420677,0.00254062883086466,-0.00126982562592244,9.39530781878651e-05,0.00251077276398689,-0.000897652692393896,-0.00144094833742912,0.00572572871029023,-0.00334888306925558
0.202323975572109,0.0205261423552595,0.0158409088840994,0.000224344753354337,0.00130180334188143,0.00174437918746282,-0.00158890801196883,-0.00150920949204079,-0.000286912573445752,0.000999150892448719,0.00236275367525175,-1.70511019408581e-05,-0.0022172025244813,0.000240778333855025,-0.000870048786846438,-0.000528207870075349,-0.00164019537527217,-0.000417199471678703
0.202708525243895,0.0635420647366653,0.0263251658313844,6.37381039547661e-05,0.000916700640619094,-8.17408576740434e-05,0.00138078174404541,-0.000756587059479461,-0.000140890930045356,-0.000344858457348579,-0.00246247132021322,3.45504492380786e-06,-0.000998627858724612,0.000365660751524838,0.00106949647977044,0.000883844611877307,0.00296624141541456,0.000617602963741748
0.207054488775765,0.00146804999655431,0.0111495166540325,0.000244993124639173,0.00154560722839087,0.00266283319523825,-0.00369266513473625,-0.00154201589491249,-0.00040121547163529,0.0011686351312614,0.00646291142153813,-0.000122884966638188,-0.00307083219248959,-0.00481832660164008,-0.00268594168900075,-0.00011674119958395,-0.00708443322052802,0.00608588882753512
0.213567097824274,0.0395322418773987,0.02039850477412,9.26421134429472e-05,0.00115974306941436,0.000883887876347388,0.00040063006157249,-0.000760049236041183,-0.000108306580519421,0.000299778481739286,-0.00120704958285675,0.000154565722718258,-0.00201907237024667,0.00279384752567259,0.000708222563034952,-0.000631800280892593,0.00245730668038926,-0.00368769123428245
0.218694508458932,0.0185344566704426,0.0152219776785589,9.07772894887715e-05,0.0014138895593464,0.00195482425175306,-0.0017279911774076,-0.000641250253632224,-0.000318023273541487,0.000252047559440029,0.00300939754773651,9.99985555177566e-05,-0.00308434243066357,-0.000404564137809238,-0.000593312337114438,-0.000212205328985587,-0.00317157958602451,-7.0930285247928e-05
0.223678772389539,0.0956839363012968,0.0340916374875571,3.02026335642647e-05,0.000838239002147436,-0.000898988701566178,0.000240695126610709,-0.000146282312393646,1.39686320860407e-05,-0.000346893768474299,0.000210536961055071,-0.000417878436311673,-0.000329857292070743,-0.00160302383988546,-3.56043028792691e-05,0.000702659941726787,0.00474899493367649,0.00245406148721549
0.225797296661718,0.00141742796310137,0.0109639025313717,2.70043727950436e-05,0.00163915314176709,0.0027914478486821,-0.00351557000141219,-0.000134041733311668,-0.000617663936904428,-0.000419782947073182,0.00666986516166424,3.07886525235429e-05,-0.00403240598483526,-0.00468461997698399,-0.00135269643605169,0.00181442426789032,-0.00906435247056985,0.00543749192387497
0.23065938056153,0.0310865718363425,0.0182082075361564,-3.59097990803544e-06,0.00129266329357976,0.00132557942316993,-0.000294596465819527,-4.08325623095138e-05,-7.00795921623534e-05,-3.66167214513215e-05,0.000220390103586489,0.000188160580859129,-0.00267802033027807,0.00203736266954103,0.000371969233003587,-0.0011719766762329,0.000756355321987441,-0.00342961122941651
