f11_a,f02_a,f02_b,f12_a,f12_b,f20_a,f20_b,f03_a,f03_b,f03_c,f21_a,f21_b,f21_c,f13_a,f13_b,f22_a,f22_b,f1t_a,f1t_b,f1t_c,f04_a,f04_b,f30_a,f30_b,f23_a,f31_a,f14_a,f32_a
0.000385202596694819,-0.00120148277324803,0.00088409440767832,-0.000340084477214768,0.000466461562857221,0.00126112410278121,0.000190694807802351,-0.00047845010894087,0.00139329950007041,-0.00017580873606612,-0.000530544008247895,-0.000864319213290158,0.00163883565219122,-9.20994259294548e-05,0.000542545084180324,-0.00161269066930568,0.00226857946813572,0.00128482802342159,0.00051493511643181,0.000485486643558413,0.00167363241943149,-0.000369194014475931,0.00273968397442273,-0.0025098413936381,-0.00212422232338095,0.000301980679935069,0.001471584650249,0.00190431988810112
0.000205962011458338,-0.00113239675877434,0.000741134863712002,-6.16699733517191e-05,0.000165057597501768,0.00148928844919925,0.000242105413136308,-0.000377314091396573,0.00123744275300218,-0.000212419713804677,-0.000521691600100986,-0.00104287867735604,0.00148581034733949,0.000238452373644568,0.000174657034315449,-0.00134110286315283,0.00239779996283034,0.00111686004666711,0.0003819307855584,0.00043569666394723,0.00147500253087388,-0.000194426783533654,0.00158442354002777,-0.00139544923959569,-0.00183969686165841,-0.000427573179110215,0.0018905985345685,0.00098609176109438
3.67953851057665e-05,-0.00106588775623674,0.000597599805758215,0.000188082765790351,-0.000156043788379352,0.00137259629457503,0.0002573687959546,-0.000289188443547735,0.00105341256089149,-0.000224621735760382,-0.000474225486162681,-0.00095043118295342,0.0012702766997733,0.000594096194554469,-0.000244930058445568,-0.000999444291785679,0.00206462657670132,0.000911548873940928,0.000233032886719105,0.000444694936407869,0.00121523524310311,-8.94232570952145e-05,0.000185806740680193,-0.000256324454847286,-0.0011918792275959,-0.00101536001110819,0.0021679359621771,-9.2327338128447e-05
-0.000130185430297568,-0.000999873936976314,0.000454064747804428,0.000434161678408411,-0.000477145174260471,0.00117230585956723,0.000272632178772892,-0.000201062795698897,0.000859454304359646,-0.000236823757716087,-0.000426759372224377,-0.000796155780138966,0.00105474305220711,0.000967800747675902,-0.000664517151206583,-0.000657785720418531,0.00163524738876469,0.000706237701214751,8.41349878798101e-05,0.000463932947893945,0.000955467955332338,9.04076635743873e-06,-0.00119113924844352,0.000882800329901118,-0.000493413681503767,-0.00153526497346967,0.00245675136934851,-0.00114833102336761
-0.000295342117744738,-0.000934889905968761,0.000310529689850641,0.000674879120836598,-0.000798246560141591,0.00092541955927947,0.000287895561591183,-0.000112937147850059,0.00066507884420294,-0.000249025779671792,-0.000379293258286072,-0.000605172968754412,0.000839209404640927,0.00134031598954726,-0.0010841042439676,-0.000316127149051383,0.00114518706635612,0.000500926528488575,-6.47629109594849e-05,0.000493329641634176,0.000695700667561567,8.90702524473824e-05,-0.00242951062163285,0.00202192511464952,0.000209657046010289,-0.00192300626775878,0.00270695456490955,-0.00206648941421497
-0.000439901161504768,-0.000883107490870624,0.000204538516028031,0.000848903892290241,-0.00105171950870304,0.000384408944044131,-1.11723413506785e-05,-0.000249715297997278,0.000495281298453081,-1.31203700727458e-05,-4.44655370355983e-05,-0.000197921093442589,0.000359790777913894,0.0016069273134432,-0.00131084072340426,0.00023628360027717,0.000393809010402947,0.000256431791274094,-0.000114538593502764,0.00061893417071356,0.00050007619384654,3.05819801132106e-05,-0.00189125921647358,0.00139802584081739,0.000556737611627707,-0.00106534868999411,0.00256064466142888,-0.00145849841296399
-0.000575476947064792,-0.00083937327336844,9.86629383559364e-05,0.000990940185745148,-0.00131167237498235,-0.000237701590340749,-0.000327001728982972,-0.000392475147072132,0.000352368147394669,0.000237297272432602,0.000309809223473066,0.000266856928072917,-0.000149833526707472,0.00181295741205652,-0.00154917880430742,0.000837923667589728,-0.000381035278489752,-8.94477650620127e-06,-0.000167312503360963,0.000772904588401338,0.00027432342421423,-8.40939348224564e-05,-0.000782529028467858,0.000590641328287974,0.000713925719225949,0.000125323918236729,0.00230183214648923,-0.000362262085085486
-0.000710342002844194,-0.000796616681182495,-7.04544306347313e-06,0.00113076534274959,-0.00157119682587829,-0.000856574760931243,-0.000642822301728482,-0.000535434230119054,0.000212788334565471,0.000487555169823226,0.000663654763000965,0.000728094104708376,-0.000658960762117286,0.0020140728714343,-0.00178604861343378,0.00143859449085935,-0.00114250854514666,-0.00027292519406771,-0.000219384712609993,0.000932489929485523,4.96156698889499e-05,-0.000199135281019006,0.000359994556752971,-0.000220871528600063,0.000850997287342765,0.00132414010983758,0.0020422106547117,0.000749400487166649
-0.000836092286268324,-0.000765461719745598,-9.16488932280988e-05,0.00124066219453733,-0.00177664304793005,-0.00143263748604698,-0.000957530184586572,-0.000703542317504348,0.000114735524750054,0.000717648681885971,0.000963320384338673,0.001142344308919,-0.00110534369931357,0.00214132776586816,-0.00183758068672522,0.00191691909783049,-0.00172565599563825,-0.000360671671479808,-0.000182882310405828,0.00116049507636622,-4.31813755483602e-05,-0.000316992758286843,0.00188840887362032,-0.00155349907846572,0.000727280782969894,0.00258044693284617,0.00174974058344228,0.00201140185616937
0.00151866403382635,-0.00137828383410666,0.00171904772749815,-0.00207915487434929,0.00171577192601346,-0.00419685507602213,-0.00311686405282305,-0.00259018685035429,0.00121959998214071,0.00249829338780023,0.00261858332132335,0.00325868741103896,-0.00244992111007404,-0.00112222187380579,0.000511211943474543,0.00310140816819167,-0.00405545972725663,-0.000682841678602352,0.000984815016040025,0.00089825230565544,-0.000144776726801783,-0.000797342279261702,-0.00707422248097861,0.00506210120513697,0.00377084692782591,-0.00252271324610849,-0.000854758850505956,-0.00519190593158655
0.00133079499507161,-0.00132165451552946,0.00157061955415898,-0.00179856025986677,0.00156479113696465,-0.00311259914883391,-0.00247970753963911,-0.00216342152880326,0.00122375014869406,0.00199722192779195,0.00204516832660677,0.00243620576455036,-0.0016210473246503,-0.00106406806578835,0.000678568081567477,0.00209049674447112,-0.00284606418533831,-0.000286836607339802,0.000929988093379147,0.000793580435036994,9.84082847807707e-05,-0.000715136875825622,-0.00381270947651168,0.00275899578827264,0.00233304007644778,-0.00112315205799624,-0.000817361168185811,-0.00286429449221819
0.00114166742471413,-0.00126321125955464,0.0014164876825827,-0.00150999961736847,0.00138003614877749,-0.00202823689042046,-0.00182264312551175,-0.0017100804118216,0.00121694135577354,0.0014619595629752,0.00144509248930429,0.00160627040916043,-0.000798271009298997,-0.000983290571865442,0.00079424289261105,0.00103340714835539,-0.00160922370601456,0.000116370727021052,0.000841001451296359,0.000681816106786848,0.000295056471739641,-0.00060641239666374,-0.000569044770781862,0.00048934328403343,0.000858697630004614,0.000244337919182201,-0.000707197588799427,-0.000491772188690468
0.000949459830413141,-0.00119942214428704,0.00125227199248857,-0.00121112176701917,0.00116722156380445,-0.00101811604893006,-0.00116272007092016,-0.00125656312059726,0.00118526980231969,0.000923853548475952,0.00080988496078171,0.000835858173768008,-5.96634319553987e-05,-0.000868421387663369,0.000835163360786777,0.000186741303055495,-0.000512480632090833,0.000467917671450118,0.000752443892168836,0.000566877097274086,0.000501365893057694,-0.000479367628838639,0.00152767009339932,-0.00130394938430626,-0.000193627771118553,0.00100291504552421,-0.000631587995964803,0.000920154390354356
0.000755095724084219,-0.00113202863250705,0.00109008419148949,-0.000900819139806543,0.000966798020844811,-3.20386419446712e-05,-0.000519515484161413,-0.000820938731720753,0.00113269842469054,0.000409070895548703,0.000193368885266538,7.75880858924569e-05,0.000663928854691701,-0.000716981459746538,0.000894532142372241,-0.000609643082029283,0.000561214568897527,0.000804388807385116,0.000679457583907619,0.000444219373938377,0.0007357432055469,-0.000314622940085656,0.00325492892250592,-0.0029969476376424,-0.00114191778998171,0.00154202749073434,-0.000479727549597742,0.00204995745480792
0.000561470346876398,-0.00105919783183826,0.000917009360434359,-0.000579512437537112,0.000649438340232927,0.000740535639377909,8.74777619472166e-06,-0.000405656414598133,0.00102077974900351,-5.07411272518781e-05,-0.000304769295848606,-0.000529820418689452,0.00109201406000983,-0.000452890737868528,0.000622351637355696,-0.0010912118628809,0.00139689336539652,0.000974913427062554,0.000499330183899914,0.000324949312493073,0.000645433056913005,-7.40538455525433e-05,0.00384364120269181,-0.00308143259347538,-0.00169942203381009,0.00148178973629741,-5.21027603636561e-05,0.00235519432317414
