f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,used f1,used f2,used f3,used f4
60.9561309257206,64.1119834907679,174.527949631496,135.476424720413,207.2724993524,296.635977772882,436.495095700142,437.734044379835,459.892392083107,593.66545188296,608.805421983298,729.810080969885,f11,f22,f31,f24
61.441992404062,100.538706582862,136.803549778356,159.19759392898,179.636046876592,294.233165857583,462.213672143112,414.625338647584,464.687223849907,526.048995703905,700.088146431227,688.157432635169,f11,f22,f31,f33
62.3406388809172,67.0557216162708,141.165236115623,139.1883095668,181.605793817071,282.599254540969,427.15326341786,381.214384973243,413.160627092579,525.152163311801,609.871548319489,674.250789204513,f11,f22,f32,f24
62.0191263496782,88.0878063902496,137.385648833021,152.118678673334,179.730906538278,289.953783229065,449.609018846232,400.381258050612,444.056398655685,524.182679744618,667.288417217807,682.275340885584,f11,f22,f32,f33
62.0300670299927,64.8240505363888,152.588367849869,137.386090718267,190.438956217726,287.242680812876,429.558329660286,399.075343698923,427.13312111013,548.677457682674,606.821153632906,693.208619506619,f11,f22,f24,f33
60.6584469855538,35.3333751273842,193.258276244945,116.786612430957,220.160591041183,292.475892153618,410.405306035559,435.665794080498,438.697323261852,622.945787058026,532.585535625003,741.558738631776,f11,f23,f30,f31
59.6620536724414,57.155052949804,155.947146964461,128.859766798247,190.769561304129,278.920069811299,411.67863078665,395.56031090846,416.919919576654,544.895876827234,573.937513535317,680.041472662103,f11,f23,f30,f32
60.4779486295751,58.0004683791576,165.240860143445,130.748983762168,198.957094324093,286.971311810901,421.608150017834,413.286468109413,433.94422961516,568.87701087662,584.721528471665,703.776370256382,f11,f23,f30,f24
60.7461357155503,30.5384405782347,181.920406728792,113.736467335796,210.784339868688,283.707511639779,398.340087877728,409.589353596926,412.131515560177,595.813099080662,514.083864790798,715.65426473795,f11,f23,f30,f33
58.9064932430516,72.486115664681,150.566408707313,137.5051663391,186.708991542365,281.547619153677,424.801301348422,404.178520663224,435.135459924374,537.267636503851,612.735469107755,678.429957754742,f11,f23,f31,f32
60.0100792743502,57.3062556428063,179.787964435241,129.707322566273,210.328946190381,293.747615099732,426.800303051765,438.603513192357,455.441643377927,599.272105935742,586.437769583875,728.981515866383,f11,f23,f31,f24
59.2811336121028,48.9081765268289,181.113671198893,123.246167377864,210.16844456744,288.45138439385,414.332107370226,430.390183196049,442.229454052833,596.705066492605,559.458790754523,720.982739704589,f11,f23,f31,f33
61.2294426235995,60.9648735596986,138.861417976496,133.616598405287,178.249716615043,275.409474814957,414.316686574317,369.090482181101,398.128999374347,514.703496326939,586.659648385384,659.508600637632,f11,f23,f32,f24
62.2429067042905,38.5363765418452,149.236470833242,120.90403283223,185.957456263186,272.97869876136,396.772426812518,360.396587322664,375.744819110235,531.990547644181,531.433391937766,667.131817408644,f11,f23,f32,f33
61.3312742273373,59.0845686643255,148.393629180828,132.634212098763,185.984789909779,280.188616198653,417.53331902861,384.12198720881,409.935424182971,535.177530056468,585.486425502324,676.910383688568,f11,f23,f24,f33
61.9270987919693,106.746242753585,133.819920183396,163.852747281909,178.15948717112,296.795452256446,469.74678120493,417.14112739622,471.109622472317,522.945876718302,718.493696785169,689.383002895597,f11,f30,f31,f32
61.7942094814314,64.8543144060585,169.670249821707,137.182916355266,204.110988472363,296.455004530448,438.0211936944,429.919028911591,454.107636007819,585.728053350727,612.825478392007,725.228375469082,f11,f30,f31,f24
61.9173905907198,101.555487796639,138.448284045223,160.561211099478,181.527358577989,296.883162952633,465.963463689862,419.051342119417,469.310417187182,531.179426820717,705.533440568622,694.246605557395,f11,f30,f31,f33
60.8375082631682,71.5359328579691,150.156930464574,139.800306395282,188.067871136281,285.835522385832,430.984186007871,403.087665811232,433.995773944862,541.522547377608,618.596643939793,686.741135526728,f11,f30,f32,f24
62.0309672162565,112.469210773701,131.890715588412,167.657133751639,177.074249395443,298.80313267011,476.15019168205,420.709477501006,478.245646770761,521.312075953178,734.686638829683,690.839675378653,f11,f30,f32,f33
61.4083528317992,65.4524056129282,160.810356553386,136.890738126369,196.685950811132,290.566398791633,432.090464767489,414.73220621835,440.722397376646,564.893601691037,608.737170154785,706.111070339947,f11,f30,f24,f33
60.4416658261203,76.2616301207879,149.790473017656,142.240740485051,187.681340757469,287.009506043774,435.223690700339,407.893806677602,441.627970568933,541.727591682463,630.52786281973,688.092209937756,f11,f31,f32,f24
62.0745070347069,105.822665539788,133.394655030187,163.49060207416,177.849583843965,296.513535990547,469.081649685745,415.196187755455,468.958917435114,522.222190231151,716.505152648639,688.72827616162,f11,f31,f32,f33
60.8078639008738,68.4628245947823,166.012651072075,137.944265781555,200.605783075552,293.461275845513,436.167877658667,427.672410426335,453.860128600635,575.720077389796,616.650521380567,715.440251037652,f11,f31,f24,f33
62.2250717042192,66.4206065249941,142.811790282348,138.632033002683,182.757597050859,282.94833669046,427.022621052509,383.377597373393,414.630512237785,528.406778630186,608.428244913328,676.625212162843,f11,f32,f24,f33
56.8390939198558,105.484984353587,147.570576179078,155.562275662185,184.363881491635,290.979549867227,457.191418335515,438.706481311998,487.720596464171,539.487179136036,698.929169480727,690.975422711113,f02,f20,f12,f21
56.2670399205865,105.615540767261,147.292832244811,154.790259656641,183.598205770745,289.412503510463,455.117573514599,438.170474486859,487.180443001202,537.430607169174,696.76896717513,687.83397049622,f02,f20,f12,f22
48.4459876781317,106.289114046838,145.191981312493,143.461639401232,174.695897156957,268.229704878125,425.084173970735,432.718921000519,480.13604390428,511.274442941432,663.21208282609,645.578285845712,f02,f20,f12,f23
56.8918986446635,104.671135701028,144.811660970554,155.114528827421,182.059833556881,289.198069090698,455.048779587459,432.536974834736,482.036175315342,533.447598868585,695.937719163981,685.429096272002,f02,f20,f12,f30
56.8654827210598,104.441091636157,145.340719446862,154.910554769622,182.522751364364,289.235468142118,454.697449640804,433.423174097864,482.316119200937,534.109263127729,695.008219666889,685.793156734536,f02,f20,f12,f31
55.5548535860913,105.824415298508,145.630225448899,153.831741475684,181.635466523885,286.684942634395,451.608861500944,435.237801494022,484.412599021357,531.688819702514,693.345777551343,681.040328015713,f02,f20,f12,f32
50.3885299405722,103.673878548995,146.215879277085,144.696845599851,177.201006802833,272.515085957759,429.580799866876,432.075079365447,478.253944312179,517.619650291384,664.398662163752,654.743984334645,f02,f20,f12,f24
56.8846296345018,105.477254123354,147.56845820341,155.626632015275,184.400465812278,291.095435437211,457.368263499666,438.703391087948,487.737118700599,539.622528513299,699.125957158,691.210153199296,f02,f20,f12,f33
55.9204576853048,105.470962224298,147.812460967863,154.181876511419,183.688160438286,288.739282515818,453.917579334907,438.826238342333,487.532778969347,537.56348935662,695.041112346138,687.024547044393,f02,f20,f21,f22
42.6043763647385,104.687185735057,151.862080165823,133.782413148344,174.372315035088,256.243607035077,405.658181093142,440.848929610706,484.530319419084,510.23660117603,636.766884446963,629.803320400326,f02,f20,f21,f23
58.2557660082655,104.516247427663,145.096934677312,157.049354177387,183.600910356412,292.784432501853,459.937230269423,433.346813734531,482.989876964162,537.533696596255,701.330749399933,692.259554347672,f02,f20,f21,f30
57.0067027377702,104.242714606697,145.93858672691,154.993168046898,183.151324374596,289.825302993449,455.209711811175,434.342691159038,482.964415326932,535.62129428276,695.170673499347,687.348512502766,f02,f20,f21,f31
53.5929394917547,105.431868239788,147.517920428254,150.658087438901,181.297022025214,282.494916343298,444.857887764251,437.549711435837,485.521748117717,530.390127912831,684.478152783686,674.887189591932,f02,f20,f21,f32
42.1514149977904,103.569148297732,152.276249570481,132.391340189758,174.20738435661,254.749927770499,402.82246072233,440.1002701784,482.923605341415,509.463146711199,631.740537429852,627.499262023898,f02,f20,f21,f24
57.0684976317578,105.500615477326,147.494359405414,155.914558903497,184.520907647592,291.535497414703,458.014529061926,438.664123380157,487.763558182662,539.936534841979,699.927509988604,691.940416322065,f02,f20,f21,f33
47.471719963811,104.465770250026,148.565501882233,140.887217833037,176.303598362413,266.832591619194,421.404956936091,436.075945933846,481.789312465506,515.754062225381,655.559716734291,646.376509833281,f02,f20,f22,f23
56.110191292648,104.615894222855,144.945874295377,153.914478338486,181.413050863963,287.239299260934,452.211254590061,432.435646802862,481.700586807857,531.682367198445,692.52777479561,681.946149422522,f02,f20,f22,f30
55.9025199093386,104.372455443712,145.559786657834,153.432696980853,181.768202628067,286.854661246232,451.235800049338,433.390855282281,481.989299666029,532.059704373754,690.835029153622,681.613412951956,f02,f20,f22,f31
54.7865156580345,105.549007233006,146.217743129564,152.516799910642,181.345472067723,284.9213321054,448.831414691092,435.668752824802,484.426734863818,530.91154563181,689.58866361442,678.366813555671,f02,f20,f22,f32
48.8470963462645,102.443637104806,149.093786221484,141.652689892648,177.900649457446,269.668956691235,424.305693728203,435.070378801701,479.848899900737,519.774160664501,655.864707683997,652.393311016232,f02,f20,f22,f24
56.1525927934907,105.489174563047,147.659606473361,154.545917651854,183.762551246832,289.277240543618,454.815907344213,438.625044770984,487.494871293871,537.966791190416,696.156506658547,687.997259477506,f02,f20,f22,f33
39.579882411884,104.928044645908,145.749310473452,129.460513134475,166.218193258335,245.338333895408,392.822797075397,428.560289181123,473.953594990531,490.331537820156,623.71670156832,605.435729748669,f02,f20,f23,f30
39.473464388135,104.974566733401,146.520402505529,129.324522196856,166.79119396274,245.477459524686,392.759722127282,430.117495142151,475.113978510994,491.56797720553,623.493585438327,606.261722851062,f02,f20,f23,f31
41.0016512226307,105.149531749113,150.025719536687,131.755434563877,171.080225379167,251.541388827217,400.632432675119,437.135786861301,481.937636808954,503.581826192234,632.132954158131,620.698743293924,f02,f20,f23,f32
37.9815931765384,105.007840943045,147.652857734862,127.129626269265,166.280426817565,242.307354114175,387.995672140173,431.691819980352,476.108784602784,490.189702721914,617.743985295684,601.435764427699,f02,f20,f23,f24
45.1742605342545,104.557868896712,150.380185140087,137.594122619174,175.372410019558,262.141745308475,415.161582218507,438.587073217512,483.818473351995,514.879323131688,648.071702940316,640.50342227258,f02,f20,f23,f33
19.5891036423709,105.452909775058,147.059460408832,99.9834132122485,148.131049385108,194.933637156788,321.34663509483,424.654988427088,465.381216047414,441.113754965049,541.042122886455,513.657076757992,f02,f20,f30,f31
50.7195803091171,104.673085027012,145.43570910049,145.91652201736,176.628476434498,273.69351335408,432.964649304883,431.512729413043,479.475098988061,518.74038011799,670.11713334558,657.471114469345,f02,f20,f30,f32
35.1286187370614,105.053041625854,145.953529596724,122.901250389893,162.121010659991,234.067956956828,376.866415532798,427.544207280838,471.918923362127,479.178469501265,605.291154494204,584.831844368954,f02,f20,f30,f24
57.7054302356114,104.573251764986,144.940991182573,156.269506715338,182.928924041886,291.324116961189,458.009001099194,432.920697292905,482.554870818023,535.873895057281,699.213579284452,689.519096202243,f02,f20,f30,f33
49.8218145206666,104.531379001078,146.263042834007,144.475508336456,176.489728170004,271.718348222388,429.765358472073,432.715360896143,479.903609432817,517.882836650217,665.944987132569,654.431670677903,f02,f20,f31,f32
35.0433202823121,105.166695181577,146.774075781243,122.841910977303,162.752995053509,234.33011233471,377.011615170301,429.261909382495,473.300570699197,480.635474006008,605.402332929929,585.938183433012,f02,f20,f31,f24
57.2746777085977,104.299608754749,145.603128788172,155.436297529985,183.106003302366,290.377634114451,456.219145261027,433.855652723378,482.738090226283,535.768947610989,696.517140675189,688.211194989434,f02,f20,f31,f33
39.4478663402996,104.345713968652,150.681585553069,128.929031448577,170.06316739198,247.524158269724,394.359014016173,436.800273249347,480.65654026681,500.654268084997,623.518576478379,613.977154356088,f02,f20,f32,f24
55.1594137645574,105.526672897173,146.454668260685,153.068485335839,181.868342446326,286.020206952229,450.42607417651,436.195337730585,485.019674266889,532.543116047304,691.362555816059,680.763086388584,f02,f20,f32,f33
46.1659031145431,102.839134105446,150.717974152012,137.972551148144,176.492033970389,264.018314487636,416.807011385045,437.477943440605,481.85583119929,517.466324071708,647.397223306572,644.404512007593,f02,f20,f24,f33
56.3134546265314,105.589051684704,147.726614437408,154.843548219959,184.002121665445,289.75981785874,455.457317487776,438.954309633527,487.835530000714,538.459543889049,697.022703390077,688.83006236315,f02,f12,f21,f22
49.1237317380163,105.837343768031,150.152873547284,144.189266780044,179.46525876144,272.496389354713,429.219346264545,441.545955997063,487.420716780209,523.260532211478,666.186600181306,657.401978762857,f02,f12,f21,f23
58.0693823895238,104.59328914567,142.232876359844,156.786505211899,181.143017183384,290.654481119416,457.622541733342,428.292520423661,478.417450376775,530.558938794965,699.376543460727,685.659010497391,f02,f12,f21,f30
57.9501858163239,104.385889684019,142.703509757736,156.466022932548,181.443387469019,290.461873672888,457.026625090308,428.989577264871,478.639373778889,530.984323605389,698.231925270301,685.618391412898,f02,f12,f21,f31
56.8449382308749,105.43504306033,143.689352955495,155.484034917033,181.299665163425,288.669947563917,454.642625921087,431.73463639528,481.358072578824,530.484916796728,696.741515229032,682.900135926965,f02,f12,f21,f32
50.9575617174964,103.290462019051,151.27133228523,145.321949036905,181.892888819424,276.634611876302,433.691676094482,441.053354237211,485.821459834169,529.818313257298,667.441768535699,666.608390041986,f02,f12,f21,f24
56.8192311198321,105.494759399874,147.869580160775,155.542352429651,184.584452934347,291.108085221124,457.312867120988,439.248616620424,488.205688117155,540.119017813508,699.01775958116,691.494815526244,f02,f12,f21,f33
53.892740722302,104.902457191322,123.417082845935,150.542965812857,162.086097335147,269.119668349365,431.395275115735,393.272074788266,446.415840845803,477.057740889895,673.558426942575,628.049796339608,f02,f12,f22,f23
57.3208372404953,105.33600455485,138.037528527762,156.121552393224,177.033028576206,286.709037902094,453.669078734246,421.347848849687,472.69070231477,519.798615541255,696.814060859252,674.774332109017,f02,f12,f22,f30
57.5043397493988,105.229212475703,136.490084874234,156.314594663673,175.945149318182,286.238461656226,453.354379147309,418.483293972506,470.153154908065,516.812684106523,696.644053033971,672.542268101261,f02,f12,f22,f31
57.1236526838636,105.439458295394,139.231101470023,155.899255000001,177.83360110559,286.925602867879,453.683560941926,423.595994210401,474.629868784976,521.900875707619,696.700474150994,676.179984121347,f02,f12,f22,f32
53.2175425208576,102.608159236863,144.083184481889,148.215382478496,178.119713817779,278.040990505371,437.332867355079,427.847275863128,474.61067256665,519.813643059951,672.360411581046,663.026492998212,f02,f12,f22,f24
56.4686520649777,105.562853272,147.272642974486,155.060529924031,183.76023676082,289.901240504943,455.830709647232,438.130667997094,487.189870882618,537.951770741908,697.530294530737,688.782430010335,f02,f12,f22,f33
49.2463048982532,106.855068201216,132.734735565047,144.928877564551,165.352190465959,263.427024206747,422.018671695467,411.168846670072,461.901606304102,486.237280895386,663.304547998964,625.819104124115,f02,f12,f23,f30
49.5022937756104,107.18241259649,128.185295594264,145.508403268535,161.841920186408,261.72270100888,421.1619611125,403.212365027573,455.566118279458,477.376002970871,663.885279489035,618.859437481918,f02,f12,f23,f31
49.5540779936645,105.913962218699,141.813540054743,144.870992371226,172.910162346072,269.020819765428,427.141197034151,426.406264739034,474.88743427328,506.946561499614,665.870424438397,644.408824981195,f02,f12,f23,f32
56.355131540146,104.153786840226,16.3599996332441,153.060138434148,76.8518575189291,214.083997622776,383.056421758457,198.611434423682,277.747825964668,249.41313175274,640.909854656388,434.038565862229,f02,f12,f23,f24
50.3603104196034,105.527323604191,147.545341267451,145.864585682675,178.339494200113,274.163257910964,432.673268206693,436.666313573574,483.715101768242,521.461078212347,670.416944605685,658.970617882326,f02,f12,f23,f33
56.8398326165427,105.441162462542,136.76871818301,155.458122617303,175.559034789728,284.781381667683,451.312594688692,419.053136990003,470.567604863386,515.728909603293,694.503888192023,670.063300952181,f02,f12,f30,f31
57.0153675922337,105.374867236394,138.247421687458,155.694467580474,176.905948959571,286.068357623195,452.752257552469,421.662799414693,472.927056399645,519.515577028689,695.759208046149,673.812492376301,f02,f12,f30,f32
50.5918743422527,104.114135562093,136.402369415795,145.210168760095,169.435941250676,267.629906014642,425.564167515993,414.928590856048,463.625960687667,496.741058679197,662.603753444168,637.095405217387,f02,f12,f30,f24
58.063083756774,104.936733702009,139.905700147916,157.000340420785,179.193319552112,289.52793283045,457.093997869566,424.436514092217,475.441990231102,525.918848680511,699.812620929713,681.855789205477,f02,f12,f30,f33
57.1689456860647,105.183398595023,137.539333141834,155.795300846004,176.465298556731,285.959415830724,452.690138737256,420.21062321637,471.55126777662,518.273876818701,695.566720534205,673.009795694265,f02,f12,f31,f32
50.6055626402339,104.34057960448,134.145412878205,145.370481823091,167.587328829641,266.529191085846,424.812193845567,411.005885255183,460.537576428103,492.087049393334,662.609067672625,633.167440313764,f02,f12,f31,f24
58.1403754612675,104.730811712079,139.52891577383,156.974243699937,178.970041682249,289.381794471193,456.835296398086,423.599053669208,474.481847451107,525.09845099634,699.27704235379,681.213021529743,f02,f12,f31,f33
51.1196281976787,103.400609287398,143.417743482926,145.60471104499,175.56217148378,272.694309191475,430.578743858393,426.85499371141,473.83704197225,513.478340525153,665.82465269754,652.823106045174,f02,f12,f32,f24
57.4938716246503,105.349276588042,140.836124096667,156.408702283679,179.479545927947,288.755372612971,455.850283141492,426.534415210807,477.23830806161,526.424247342235,698.721559969006,681.051870307968,f02,f12,f32,f33
51.5943624818133,102.994178257655,154.191538229438,146.12624849108,184.782637096398,279.85806493482,437.583960256808,446.122084275868,490.400532676493,538.182433210632,670.898438805149,675.520188377094,f02,f12,f24,f33
43.7525407414314,104.686412012808,166.007161689104,135.619466172077,186.908429780213,267.39213681102,417.775956817963,466.661634319289,507.666807831967,544.703719461249,647.673096578209,662.965930155383,f02,f21,f22,f23
58.338366273085,104.866561687835,141.39321432336,157.352417937709,180.751590464695,290.983768538856,458.432172791756,427.241701089255,477.706756843818,529.460631227881,700.896329002397,685.46472777393,f02,f21,f22,f30
58.0518814558859,104.587394702127,141.988751188102,156.739008604525,180.982283135789,290.404143778274,457.22471850557,427.998628369804,477.912725078219,529.719703569329,698.913379450442,684.838846273654,f02,f21,f22,f31
56.4667719432613,105.432785760856,144.14518117173,154.921719806837,181.307814127401,287.957098104877,453.508319483867,432.427527495742,481.855747104567,530.496649913211,695.314428309874,681.987438899336,f02,f21,f22,f32
44.8266790367583,103.064679073808,166.221738053729,136.195244415489,187.967692679495,269.492129477031,419.984471209399,465.436270001865,505.795375852785,547.503652280581,647.836976899761,667.384452210576,f02,f21,f22,f24
55.4563471162426,105.503167651116,149.788553095902,153.531699973147,184.828633831544,288.712999379219,453.448527837778,442.259583903612,490.48253773492,540.833881409273,694.098820868459,688.827561570614,f02,f21,f22,f33
42.3474271702442,103.306619138552,152.646148566156,132.547832690372,174.57386643781,255.460278606368,403.762399565391,440.183703160562,483.336482388685,511.147275224301,632.461231769825,629.387738792106,f02,f21,f23,f30
40.6311850729118,103.195792126991,157.710345638974,129.937035640368,177.097514260462,253.805944593809,399.977025612769,448.918220899648,490.027061087496,517.511432179373,626.653027482229,630.780505603407,f02,f21,f23,f31
36.4738508676987,105.436466818996,167.813278942617,125.268046295903,181.399680117685,250.079661926816,393.451001580945,468.443875027681,507.700240767306,530.208922766265,620.038265570608,632.994661027825,f02,f21,f23,f32
34.4092022374203,105.199359151078,174.473108881543,122.111517890574,184.730103924619,248.541718649788,389.654825502786,479.394740991616,516.75467545837,539.822521518168,613.790455530973,636.46175209497,f02,f21,f23,f24
37.6831538735189,105.216631144925,176.203464055907,127.050960664051,189.173750545257,258.047584167905,403.029048271965,483.558440517261,521.587036249566,552.751196988836,629.020697839797,656.007787937774,f02,f21,f23,f33
68.1573384727076,105.320697589651,134.123983270415,172.24063139031,184.278236271666,312.29635164533,490.905518369179,418.0783913949,472.696213632381,539.401401954121,740.973197586512,718.405305831751,f02,f21,f30,f31
62.9925846387868,105.423549889051,136.384865469955,164.595621663974,181.248325672847,300.297105123383,473.084635742353,420.59708237828,473.351504330536,530.513073708999,719.850659661805,697.907634919599,f02,f21,f30,f32
41.5333588669115,102.368732371519,153.92607974977,130.743292370274,174.766786149124,253.635542499912,400.351996322307,441.074032261259,483.229118043857,511.467124798493,626.837644284377,627.26240450591,f02,f21,f30,f24
62.1975272817528,105.196109632576,138.446027184481,163.294744747903,182.092386403981,299.37278234054,471.24421578763,423.667896081206,475.835754175321,533.137133864836,716.940960115041,698.238437136865,f02,f21,f30,f33
66.5983002825124,105.416066487116,132.111007084651,169.939079878724,181.227523552344,307.121181949258,483.902693013859,414.08533492066,468.668867157715,530.547812604005,733.402030310675,706.724919891127,f02,f21,f31,f32
39.1624605209302,102.562352783017,159.578085111648,127.353190317139,177.168083568774,250.779058310678,394.848693758049,451.033375783776,490.999919168536,517.504929788238,619.335363325106,626.90436780436,f02,f21,f31,f24
62.6944607650922,104.954047068302,137.445792256926,163.866179792626,181.764735786446,299.930180748858,472.115390676925,421.796638619689,474.065803590612,532.012751300195,717.810969265294,698.325191545186,f02,f21,f31,f33
32.8512413103075,105.440650245192,172.100086829401,119.897178769493,181.415233933438,243.217201293484,382.571962614562,474.970989799006,512.386548372288,530.154060617803,606.407658174723,624.116462578732,f02,f21,f32,f24
60.4628353397857,105.43235808313,139.426418126609,160.849189242176,181.298494215084,295.535179652113,465.522165273437,425.250379169976,476.710410537044,530.583783202533,710.369645073145,691.807389129668,f02,f21,f32,f33
37.0378908077785,104.458065325222,177.825210325315,125.61732890566,189.812942106696,256.945364127478,400.671718601927,485.347115945033,522.443862748916,554.370718611619,624.804555969975,655.534577270554,f02,f21,f24,f33
48.54939376211,104.075229188194,142.872718898859,142.209986960171,172.651700570154,266.182519706358,421.837063743107,425.556279634869,472.759689517418,505.989089881577,656.823337257034,640.235216960381,f02,f22,f23,f30
48.1314724437865,103.856553395812,145.270154251883,141.455000986045,174.218918153197,266.335251624364,421.236376536886,429.589088919841,475.863106656733,509.93759424754,655.228249308569,642.572241271617,f02,f22,f23,f31
45.5265470226815,104.600627537336,156.694832782327,138.122012420963,181.096427462804,266.522233672957,418.761046093046,450.368789957226,493.705901614265,528.455759611628,650.799277555939,652.831968776655,f02,f22,f23,f32
16.3150536645888,105.818948390227,319.567481651132,96.5175720509877,285.758436873116,285.182829919553,402.320443482203,737.439858474207,736.528911091018,811.071927084836,596.06859525449,831.059113861588,f02,f22,f23,f24
34.9555094522996,104.931710474552,210.810810033835,122.956811655018,215.047443408887,270.456688600124,409.985764502864,545.349337713229,573.734037181538,619.992359462549,628.65371337321,707.788951707767,f02,f22,f23,f33
58.1230290525769,105.421899863894,136.475705617151,157.357563916753,176.552264333108,287.902785523274,455.800586344079,418.946917539827,470.81063332909,518.428198558858,699.761961891897,675.555776420868,f02,f22,f30,f31
57.9695896351149,105.472077335367,137.533561194481,157.17238958403,177.256516852441,288.152762428993,455.92669238459,420.839431291626,472.507786394435,520.438516364995,699.74994320533,676.985555344598,f02,f22,f30,f32
49.5471645536594,101.886994669738,145.481799431607,142.323869142014,175.559127517405,269.168466761116,424.319131836827,427.958192068004,473.614301552012,513.577413684753,655.932306302996,648.399892251188,f02,f22,f30,f24
58.8793218854768,105.347016983442,138.223987483378,158.463603775072,178.652836769468,290.847594102768,459.605251161188,422.226951204135,473.954252419023,524.446709238357,703.700202868684,682.730594538006,f02,f22,f30,f33
58.423706401046,105.322425837285,136.256450971276,157.746339215409,176.636502536572,288.519135490016,456.731652541557,418.49388217192,470.493304351617,518.783864988345,700.762457155653,676.579180558937,f02,f22,f31,f32
48.8550121353726,101.683751604297,149.496053394505,141.177588680579,178.194140220688,269.53300060381,423.569679140839,434.891914199756,479.118023524005,520.311321714553,653.802967585358,652.520266683164,f02,f22,f31,f24
59.3597042566718,105.232160068265,136.55084211059,159.092607591295,177.750124982484,291.059335451075,460.288214279056,419.245224248015,471.369291528478,521.946067971645,704.702914796207,681.648598991446,f02,f22,f31,f33
46.4525148936777,102.85950593379,157.462535216907,138.394025118448,182.492169899595,268.467799481619,420.42661033012,450.000723284763,492.357172125877,531.859969373667,650.015286828728,657.310969966056,f02,f22,f32,f24
58.5880438703971,105.487948099873,138.453520447846,158.114825046847,178.591138847666,290.279341596561,458.756950348353,422.758978526565,474.363135521604,524.144936432081,702.852146475155,681.794917734496,f02,f22,f32,f33
36.0887888433564,104.047567553057,210.369663250988,124.082435842151,215.700578423028,272.685251906563,412.868487972739,543.873608081797,572.140433081366,621.704457264749,630.819260973319,711.694246864147,f02,f22,f24,f33
40.3119845229286,105.521301687104,140.965824410813,130.889386500422,163.095507779645,244.7407833202,393.53748534123,420.96775155408,467.813967658956,481.837176355848,626.477719652072,600.011256816141,f02,f23,f30,f31
41.389421151557,104.18891019732,148.695618599665,131.7281063203,170.23656812997,251.379537225279,400.364723845231,433.468585943521,478.470549400299,501.574672132541,630.789929603006,619.469225873744,f02,f23,f30,f32
38.7521994226487,104.922681309019,141.820376770412,128.185009730236,162.254545610989,240.919117884019,387.575037650696,421.249474759262,467.196638421783,479.383261210284,618.474595448026,593.775403811745,f02,f23,f30,f24
45.5973668382759,103.551072588171,148.692697748555,137.587073838917,174.269320826409,261.843428962276,414.76590605486,434.22422184973,479.723657206012,512.153794607541,646.595176452468,638.702792529338,f02,f23,f30,f33
40.3362230522827,104.045508060928,152.237384540166,130.065414482921,172.187997293509,250.527915866437,397.955670044668,439.609072310668,483.046196532204,506.142540363053,626.890146007573,620.794339230223,f02,f23,f31,f32
38.5505031095973,104.90373174941,143.424391436032,127.88189545894,163.372065081611,241.3022706936,387.663573535314,424.083236609427,469.571812209868,482.348423795669,618.177296717803,595.879339332239,f02,f23,f31,f24
44.2544918221494,103.119434124941,154.444376953594,135.324119820196,177.721169552963,261.368908060172,412.151227319656,443.923034567451,487.114548711642,520.714211533402,641.52936886903,642.706672178915,f02,f23,f31,f33
35.6751057856889,105.139328394418,164.785303287098,123.891867039029,178.048503267227,246.226656963717,388.953975516869,462.174710692949,502.066442784249,521.807293669186,615.111123370138,623.669413021866,f02,f23,f32,f24
39.7962512343803,105.035325804657,167.341779829858,129.982043116343,184.117254919716,258.199078525131,405.08799558707,468.194133762256,508.263859503585,538.014028150355,633.121441850631,647.888968465266,f02,f23,f32,f33
28.9092221910423,105.444558683031,216.841696444507,114.357507038948,214.023651143009,258.718851602232,392.665724861926,554.749861163209,580.92513264775,618.51166668682,607.909751058429,692.342671372444,f02,f23,f24,f33
59.0653566664776,105.392257677246,136.343679916221,158.743791706775,177.346002858449,290.236869371946,459.132263834998,418.997292101666,471.096850162487,520.598495732927,703.624603358588,679.751051632256,f02,f30,f31,f32
35.5024500288608,105.538357468143,142.192274512404,123.735924884105,159.472720911838,233.088692794064,376.718853828174,421.526898432186,467.009171931251,471.981971304223,606.664635594185,579.629315873653,f02,f30,f31,f24
61.8877507813927,105.392362628374,135.560639572706,162.947332586881,179.422383198419,297.042137487701,468.975406212495,418.569862201718,471.484864813102,526.240793110578,715.248956243716,691.591243016577,f02,f30,f31,f33
39.4863177098628,103.398696037867,150.549727488587,128.398735667727,169.858123348469,247.161623039879,393.488601176219,435.184814090424,478.911083497046,500.384360656314,621.224026427243,613.426901148836,f02,f30,f32,f24
61.1863806366658,105.631760902772,135.684096396571,162.053886591839,178.870818736371,295.423828902439,466.762033689669,418.850325357573,471.692735111087,524.753074066469,712.992679429237,688.676010344459,f02,f30,f32,f33
46.3138139838039,101.863339683789,150.300293311198,137.585159149392,176.15694535666,263.759910063283,416.146286003422,435.34515775272,479.671533509871,516.843950875971,645.370704256373,643.797741674291,f02,f30,f24,f33
37.8928248234433,103.47838101048,154.858350976045,126.075623622737,171.940375392367,245.459442724603,389.766401214046,442.829703223702,484.764918585607,505.271733246047,615.937224142366,613.811648129762,f02,f31,f32,f24
62.96564615357,105.581937799826,132.46093358432,164.657598666168,177.933912296865,298.147951273462,471.498621993951,413.516661410979,467.565851557409,522.374192239012,719.180760504644,690.910782348866,f02,f31,f32,f33
