rho,Ex,Ey,Ez,Gxy,Gyz,Gxz,vxy,vyz,vxz,used f1,used f2,used f3
401.381330344067,-19830192838.1179,492387315.206543,577140126.983969,1533139885.42364,714818468.325125,47528212.4951123,0.452278311569641,0.424053736760358,0.396725159298617,f21,f22,f23
401.381330344067,10315295815.6028,773404528.983616,577140126.983969,751153009.302342,714818468.325125,47528212.4951123,0.452278301798583,0.424053750183173,0.396725185365368,f21,f22,f30
401.381330344067,11140171269.8986,781094131.060408,577140126.983969,729755266.700563,714818468.325125,47528212.4951123,0.452278231736599,0.424053704944568,0.396725256032825,f21,f22,f31
401.381330344067,-15171942760.0342,535811395.017214,577140126.983969,1412303145.88745,714818468.325125,47528212.4951123,0.452278216649833,0.424053672357583,0.396725255979606,f21,f22,f32
401.381330344067,2234382217.36463,698074190.440806,577140126.983969,960775273.803293,714818468.325125,47528212.4951123,0.452278204615814,0.424053814589712,0.396724978449238,f21,f22,f24
401.381330344067,43471024843.0593,1082482799.94195,577140126.983969,-108920552.090613,714818468.325125,47528212.4951124,0.452278691088517,0.424053969638021,0.396725238335701,f21,f22,f33
401.381330344067,5523927648.78328,978575563.237103,577140126.983969,474245025.603041,714818468.325125,47528212.4951122,0.452277919269473,0.424053429671677,0.39672576194459,f21,f23,f30
401.381330344067,8151533443.25061,1028962138.50805,577140126.983969,364504942.568287,714818468.325125,47528212.4951125,0.452278057497115,0.424053863865541,0.39672522753934,f21,f23,f31
401.381330344067,-15063619504.4984,583790606.764306,577140126.983968,1334067690.41922,714818468.325125,47528212.4951123,0.452278311569646,0.424053736760353,0.396725159298612,f21,f23,f32
401.381330344067,11612405281.3622,1095327561.91218,577140126.983969,219964437.172651,714818468.325125,47528212.4951124,0.452278307920201,0.424053763323827,0.396724871625031,f21,f23,f24
401.381330344067,-27847458583.1928,338648112.695586,577140126.983969,1867974688.61579,714818468.325125,47528212.4951127,0.452278181029266,0.424053548532451,0.39672468918281,f21,f23,f33
401.381330344067,12212356681.2347,692170404.500873,577140126.983969,860790538.439364,714818468.325125,47528212.4951123,0.452278380560999,0.424053634919703,0.396725136587086,f21,f30,f31
401.381330344067,-12436436934.4619,1747656705.72531,577140126.983969,-563745108.126909,714818468.325125,47528212.4951124,0.452278436308065,0.424053777418305,0.396725305542663,f21,f30,f32
401.381330344067,7181064356.10898,907615465.551616,577140126.983969,570015426.852329,714818468.325125,47528212.4951123,0.452278311569643,0.424053736760357,0.396725159298614,f21,f30,f24
401.381330344067,11004977779.3184,743871519.188232,577140126.983969,791012270.436582,714818468.325126,47528212.4951123,0.452278270717965,0.424053674139448,0.396724927188913,f21,f30,f33
401.381330344067,-10556494082.6945,2580548546.99825,577140126.983969,-1921865146.79596,714818468.325125,47528212.4951123,0.452278419426983,0.424053875158569,0.396724568649893,f21,f31,f32
401.381330344067,8791916263.27494,975851467.485275,577140126.983969,442766873.143632,714818468.325125,47528212.4951124,0.452278195022696,0.424054385604657,0.396725293432878,f21,f31,f24
401.381330344067,11523740053.3047,749282176.074948,577140126.983969,776632513.281677,714818468.325125,47528212.4951124,0.452278230884011,0.424053806083574,0.39672514531073,f21,f31,f33
401.381330344067,-16607553767.6466,-100070779.000276,577140126.983968,2449182923.45626,714818468.325125,47528212.4951116,0.452279043260627,0.424053362886845,0.396724721788194,f21,f32,f24
401.381330344067,-15322206237.3356,469285237.61397,577140126.983969,1520782091.78052,714818468.325125,47528212.4951124,0.452277670868972,0.42405388600353,0.396725588643292,f21,f32,f33
401.381330344067,803851348.267108,637476155.15457,577140126.983969,1073779857.06538,714818468.325125,47528212.495112,0.45227859237537,0.424053457504253,0.396725412347314,f21,f24,f33
401.381330344067,-9958735019.04137,1504258644.17864,577140126.983969,875614601.29215,714818468.325125,47528212.4951123,0.452278379385006,0.424053573342605,0.396725267033369,f22,f23,f30
401.381330344067,-6618550487.11098,1846645284.78269,577140126.983969,653128487.116865,714818468.325125,47528212.4951123,0.452278355673972,0.424053712380049,0.396725121755572,f22,f23,f31
401.381330344067,-19561727476.6405,519899310.663755,577140126.983969,1515258157.81461,714818468.325125,47528212.4951131,0.452279312110345,0.424053466072328,0.396722334662424,f22,f23,f32
401.381330344067,21921784731.8799,4772163329.73715,577140126.983969,-1247906340.9533,714818468.325125,47528212.4951123,0.452278524547085,0.424053803990668,0.396724921457828,f22,f23,f24
401.381330344067,-18103564974.7772,669373615.129063,577140126.983968,1418131543.78728,714818468.325125,47528212.4951124,0.452278435222972,0.424053478761627,0.396725388164017,f22,f23,f33
401.381330344067,12702641770.6334,687343566.925073,577140126.983969,736497149.00994,714818468.325125,47528212.4951122,0.452278320282102,0.424053750550917,0.396725139567697,f22,f30,f31
401.381330344067,13975420619.8065,641461361.19868,577140126.983969,728683720.002831,714818468.325125,47528212.4951123,0.452278438876371,0.424053901919945,0.39672521218513,f22,f30,f32
401.381330344067,3743253977.05532,1010318630.58184,577140126.983969,791498611.819989,714818468.325125,47528212.4951123,0.45227837788937,0.424053699041203,0.396725254881754,f22,f30,f24
401.381330344067,8289147337.52821,846444901.699968,577140126.983969,763591036.773371,714818468.325125,47528212.4951132,0.452278259355742,0.4240538531212,0.39672522191037,f22,f30,f33
401.381330344067,13496272491.246,639724494.948693,577140126.983969,739921701.66308,714818468.325125,47528212.4951123,0.452278304126735,0.42405373402037,0.396725044525534,f22,f31,f32
401.381330344067,4547187294.85842,1176683605.73954,577140126.983969,701307312.526923,714818468.325125,47528212.4951123,0.452278311569644,0.424053736760359,0.396725159298616,f22,f31,f24
401.381330344067,9873833271.9189,857076379.123275,577140126.983969,724291229.371807,714818468.325125,47528212.4951124,0.452278181433839,0.424053753986067,0.396725175087848,f22,f31,f33
401.381330344067,1746619736.09516,597136131.348827,577140126.983969,1015496473.43868,714818468.325125,47528212.4951124,0.452278479168855,0.424053677576043,0.396725114679672,f22,f32,f24
401.381330344067,-64850827045.5426,355742003.003739,577140126.983969,2577466222.78753,714818468.325125,47528212.4951123,0.452278311569646,0.424053736760357,0.396725159298617,f22,f32,f33
401.381330344067,2772504608.75701,809432379.973683,577140126.983969,900404750.666959,714818468.325125,47528212.4951123,0.452278304150051,0.424053807505438,0.396725183948863,f22,f24,f33
401.381330344067,14672630294.0544,667949684.333954,577140126.983969,237075441.255003,714818468.325125,47528212.4951123,0.452278311569646,0.42405373676036,0.396725159298615,f23,f30,f31
401.381330344067,7649599449.01297,906402595.942643,577140126.983969,419139126.953354,714818468.325125,47528212.4951122,0.452278317202933,0.424053408631005,0.396725200453283,f23,f30,f32
401.381330344067,10784302773.3823,799969518.213185,577140126.983969,337875256.945472,714818468.325125,47528212.4951127,0.452278747004875,0.42405326330355,0.396724169120523,f23,f30,f24
401.381330344067,-1733791181.88386,1224997099.40636,577140126.983969,662392500.211892,714818468.325125,47528212.4951121,0.452278215708863,0.424053670196385,0.396725124884531,f23,f30,f33
401.381330344067,9810885638.44976,937099486.694983,577140126.983969,332079736.665065,714818468.325125,47528212.4951112,0.452277772350904,0.424054531793707,0.396725129011381,f23,f31,f32
401.381330344067,10986303002.8443,872027684.932535,577140126.983969,309110169.753801,714818468.325125,47528212.4951122,0.452278356123386,0.424053763973616,0.396725102701327,f23,f31,f24
401.381330344067,2199173162.45356,1358489622.30913,577140126.983969,480820526.050572,714818468.325125,47528212.4951123,0.452278311569642,0.42405373676036,0.396725159298615,f23,f31,f33
401.381330344067,11225082632.8448,957186846.996039,577140126.983969,275112713.963045,714818468.325125,47528212.4951125,0.452278144197734,0.424053722064813,0.396724921021115,f23,f32,f24
401.381330344067,-24626992214.8852,447955535.557582,577140126.983969,1719297009.70709,714818468.325125,47528212.4951125,0.452278256935522,0.424053745630236,0.396725017056354,f23,f32,f33
401.381330344067,13417962710.7631,1739277652.14965,577140126.983969,-37114246.0386925,714818468.325125,47528212.4951123,0.452278255873156,0.424053668062038,0.396725229605219,f23,f24,f33
401.381330344067,12934398894.6257,685061960.903921,577140126.983969,677742947.360119,714818468.325125,47528212.4951123,0.45227823832095,0.424053907049679,0.396725515510854,f30,f31,f32
401.381330344067,15464364068.3658,660155361.491568,577140126.983969,36358577.135672,714818468.325125,47528212.4951123,0.452278351895613,0.424053789376186,0.396725149856541,f30,f31,f24
401.381330344067,12430797265.7918,690020597.808791,577140126.983969,805407989.594698,714818468.325125,47528212.4951122,0.452278368997694,0.424054132653511,0.39672538583909,f30,f31,f33
401.381330344067,8714291914.21115,861810774.563175,577140126.983969,471236834.090817,714818468.325125,47528212.4951123,0.452278373932824,0.424053609604093,0.396724897493954,f30,f32,f24
401.381330344067,16352537754.9582,541901432.470664,577140126.983969,845005519.839738,714818468.325125,47528212.4951123,0.452278180448147,0.424054201991045,0.396725340737177,f30,f32,f33
401.381330344067,4733656642.96355,980729768.06124,577140126.983968,727692451.285344,714818468.325125,47528212.4951123,0.452278627770329,0.424053271437307,0.396725709898404,f30,f24,f33
401.381330344067,10094282395.0908,914232127.724795,577140126.983969,363442208.675944,714818468.325125,47528212.4951123,0.452278370234259,0.424053740774703,0.396725042855879,f31,f32,f24
401.381330344067,14754007195.7649,538236712.271471,577140126.983969,879109789.724685,714818468.325125,47528212.4951121,0.452278153836836,0.424054088709855,0.396725223080253,f31,f32,f33
401.381330344067,6123289046.0009,1102113212.65329,577140126.983969,605307710.861931,714818468.325125,47528212.4951117,0.452278900318304,0.42405457687317,0.396725451553469,f31,f24,f33
401.381330344067,-738932654.616313,502720207.556234,577140126.983969,1209648074.75637,714818468.325125,47528212.4951121,0.45227847836074,0.424053582910684,0.396724862293525,f32,f24,f33
