rho,Ex,Ey,Ez,Gxy,Gyz,Gxz,vxy,vyz,vxz,used f1,used f2,used f3,used f4,used f5
401.381330344067,5723009504.10463,771410991.957809,577140126.983969,854195475.885583,714818468.325125,47528212.4951123,0.457592576839636,0.423941203617851,0.39740188697229,f11,f20,f21,f22,f33
401.381330344067,2775906180.40106,830681924.3681,577140126.983969,803348951.103706,714818468.325125,47528212.4951123,0.403415356034663,0.410543750975728,0.389318588499904,f11,f20,f21,f23,f30
401.381330344067,5549521320.06913,811628816.903715,577140126.983969,779047777.378687,714818468.325125,47528212.4951123,0.410584649365312,0.435978751870994,0.395843370745762,f11,f20,f21,f23,f31
401.381330344067,-4226097027.26569,780302965.667461,577140126.983969,880805905.673936,714818468.325125,47528212.4951123,0.447077900412544,0.423728474103662,0.395559345562977,f11,f20,f21,f23,f32
401.381330344067,1763239307.40546,770451559.649519,577140126.983969,839897512.934551,714818468.325125,47528212.4951124,0.43393571782323,0.428720038190592,0.394768364516677,f11,f20,f21,f23,f24
401.381330344067,-3635026602.64686,802131869.704058,577140126.983969,890487224.520735,714818468.325125,47528212.4951116,0.463928236724274,0.422435383864191,0.400133985869304,f11,f20,f21,f23,f33
401.381330344067,10810716842.8772,759625034.238346,577140126.983969,837020592.365532,714818468.325125,47528212.4951123,0.458416398075125,0.425976548440776,0.397443519595121,f11,f20,f21,f30,f31
401.381330344067,10136753990.9406,741907194.361427,577140126.983969,826072987.113673,714818468.325125,47528212.4951122,0.433089310489994,0.421322055442363,0.391743551177179,f11,f20,f21,f30,f32
401.381330344067,5166739850.62608,811981014.278517,577140126.983969,833370390.383871,714818468.325125,47528212.4951123,0.435931551807347,0.412025490362114,0.393352536549099,f11,f20,f21,f30,f24
401.381330344067,9920348570.20262,762372213.781453,577140126.983969,833737203.497633,714818468.325125,47528212.4951123,0.450701754507292,0.42367813445968,0.395545760537355,f11,f20,f21,f30,f33
401.381330344067,11116554931.161,735776741.49031,577140126.983969,823428245.571456,714818468.325125,47528212.4951123,0.435376903444805,0.424409273589369,0.392561582244614,f11,f20,f21,f31,f32
401.381330344067,6343091760.674,809829723.229083,577140126.983969,820946189.911249,714818468.325125,47528212.4951122,0.4441252499875,0.42827576216989,0.398550945322708,f11,f20,f21,f31,f24
401.381330344067,10862360440.2399,757911094.938635,577140126.983969,829673818.074866,714818468.325125,47528212.4951123,0.451089365120284,0.42570403657429,0.395815562527064,f11,f20,f21,f31,f33
401.381330344067,3428884910.38373,755662701.150358,577140126.983969,853805122.908301,714818468.325125,47528212.4951124,0.441900002500711,0.423893392514212,0.393976504623558,f11,f20,f21,f32,f24
401.381330344067,3416674726.66635,761136223.540525,577140126.983969,860262572.273504,714818468.325125,47528212.4951124,0.447788170197509,0.42259540264012,0.395410566518428,f11,f20,f21,f32,f33
401.381330344067,3461179740.48884,779083076.389898,577140126.983969,864350367.010058,714818468.325125,47528212.4951114,0.460002239164324,0.423432412436531,0.398091776246403,f11,f20,f21,f24,f33
401.381330344067,2745003525.16187,849940443.303037,577140126.983969,821951152.620702,714818468.325125,47528212.4951121,0.399074036800851,0.414837701815425,0.388093036336278,f11,f20,f22,f23,f30
401.381330344067,5509718972.26913,825951502.470186,577140126.983969,791435660.857939,714818468.325125,47528212.495112,0.406628462824187,0.437458592832121,0.394590970363726,f11,f20,f22,f23,f31
401.381330344067,-2598878722.03007,783506131.037601,577140126.983969,890811374.926184,714818468.325125,47528212.4951121,0.436930433207398,0.430608551786571,0.39119910086036,f11,f20,f22,f23,f32
401.381330344067,1838091042.53245,780750030.314681,577140126.983969,853352125.141915,714818468.325125,47528212.4951123,0.43213637524486,0.43214737771726,0.393017575149927,f11,f20,f22,f23,f24
401.381330344067,-2555851025.04945,817038114.14458,577140126.983969,900884335.473331,714818468.325125,47528212.4951123,0.451688392625852,0.428494344589685,0.39616156164133,f11,f20,f22,f23,f33
401.381330344067,10117405577.3276,775936065.15905,577140126.983969,825212268.667825,714818468.325125,47528212.4951123,0.450221000512349,0.422589158143451,0.398474559573763,f11,f20,f22,f30,f31
401.381330344067,9344905967.69853,751426891.457363,577140126.983969,820345496.442992,714818468.325125,47528212.4951124,0.428771862193386,0.418102343795166,0.391997672043194,f11,f20,f22,f30,f32
401.381330344067,4938014568.32597,831492460.101221,577140126.983969,843648566.682635,714818468.325125,47528212.4951123,0.431277360572169,0.412612856925977,0.393324959256683,f11,f20,f22,f30,f24
401.381330344067,8818518888.37814,781222350.521136,577140126.983969,830284419.146713,714818468.325125,47528212.4951123,0.443960327984088,0.419389717839765,0.396023829747395,f11,f20,f22,f30,f33
401.381330344067,10562151976.6182,741778118.185741,577140126.983969,813053611.816284,714818468.325125,47528212.4951121,0.433198377470646,0.422893501544142,0.39395273663933,f11,f20,f22,f31,f32
401.381330344067,6134941702.29967,829503726.79036,577140126.983969,827973433.331572,714818468.325125,47528212.4951123,0.438260837857673,0.427287553795091,0.398369766080045,f11,f20,f22,f31,f24
401.381330344067,10130362983.9364,772254720.446409,577140126.983969,821002495.003502,714818468.325125,47528212.4951123,0.446208890670822,0.423264754340472,0.397398930180785,f11,f20,f22,f31,f33
401.381330344067,3571480199.78526,759475821.419137,577140126.983969,861677271.129372,714818468.325125,47528212.4951123,0.440312337343011,0.425406083540505,0.392759698602055,f11,f20,f22,f32,f24
401.381330344067,5171681496.37449,757407656.357822,577140126.983969,855587675.133371,714818468.325125,47528212.4951123,0.442591981985166,0.4235513626921,0.393938170218068,f11,f20,f22,f32,f33
401.381330344067,3472543913.46159,792143102.436397,577140126.983969,870969196.407025,714818468.325125,47528212.4951123,0.454912699837097,0.424219846878495,0.397081605332321,f11,f20,f22,f24,f33
401.381330344067,6166410379.62453,839086407.130897,577140126.983969,774102545.157748,714818468.325125,47528212.4951126,0.395167305684637,0.427960989192992,0.392854196073244,f11,f20,f23,f30,f31
401.381330344067,2874929577.1137,820481550.336906,577140126.983969,799277307.008719,714818468.325125,47528212.4951122,0.386389274341659,0.409174951937567,0.385861520532598,f11,f20,f23,f30,f32
401.381330344067,3540573823.72802,833243975.94809,577140126.983969,805820004.338474,714818468.325125,47528212.4951123,0.400296282124566,0.413748264985759,0.389537406118812,f11,f20,f23,f30,f24
401.381330344067,2441829332.51801,854967176.971532,577140126.983969,818443914.415364,714818468.325125,47528212.495112,0.405635780034335,0.410341902949035,0.391023472639678,f11,f20,f23,f30,f33
401.381330344067,5732467809.94451,795975025.871931,577140126.983969,773158907.480073,714818468.325125,47528212.4951119,0.396776907025903,0.435482282786871,0.392901827536571,f11,f20,f23,f31,f32
401.381330344067,4895653434.83256,828688726.134816,577140126.983969,784303658.404778,714818468.325125,47528212.4951122,0.407733126547897,0.435649753769809,0.395991347245672,f11,f20,f23,f31,f24
401.381330344067,5353918195.01994,830403860.9077,577140126.983969,789791728.320068,714818468.325125,47528212.4951124,0.41212074977317,0.43476003793167,0.396950463782378,f11,f20,f23,f31,f33
401.381330344067,1860687622.8977,754176858.999342,577140126.983969,835309517.973038,714818468.325125,47528212.4951122,0.429652049994452,0.428493561652155,0.393385533113031,f11,f20,f23,f32,f24
401.381330344067,-3644207138.47509,792413291.990696,577140126.983969,889078924.484697,714818468.325125,47528212.4951122,0.455313546484469,0.421705717590391,0.398269277856836,f11,f20,f23,f32,f33
401.381330344067,1702125352.3193,785698440.684355,577140126.983969,849625860.401853,714818468.325125,47528212.4951126,0.441910210619153,0.427254067569057,0.39713210035041,f11,f20,f23,f24,f33
401.381330344067,11038604047.2353,739899975.581647,577140126.983968,825256927.12588,714818468.325125,47528212.4951123,0.433355178962476,0.424385558757946,0.392372297169832,f11,f20,f30,f31,f32
401.381330344067,6465022621.86124,846443698.625858,577140126.983969,825840549.260256,714818468.325125,47528212.4951123,0.430551551584003,0.421706669967631,0.396397898351951,f11,f20,f30,f31,f24
401.381330344067,10489216368.7021,770103980.820041,577140126.983969,835395447.38567,714818468.325125,47528212.4951124,0.447326861784199,0.426683075981699,0.395781224431568,f11,f20,f30,f31,f33
401.381330344067,5267237392.45161,798420089.217223,577140126.983969,826501492.579522,714818468.325125,47528212.4951122,0.411902384765758,0.410331333208449,0.388590038918351,f11,f20,f30,f32,f24
401.381330344067,9957544604.93699,746249736.289573,577140126.983969,826621588.245493,714818468.325125,47528212.4951122,0.429570731874348,0.421217356619453,0.391219224225209,f11,f20,f30,f32,f33
401.381330344067,4934552483.99112,831625629.971892,577140126.983969,843592969.040355,714818468.325125,47528212.4951123,0.431476674887747,0.412516784375872,0.393409122220081,f11,f20,f30,f24,f33
401.381330344067,6480723936.33704,793227245.35185,577140126.983969,813136669.285943,714818468.325125,47528212.4951121,0.420813298051148,0.427681514001342,0.39403780103934,f11,f20,f31,f32,f24
401.381330344067,10994269347.7362,738598836.62309,577140126.983969,822212793.336656,714818468.325125,47528212.4951123,0.431351998673092,0.424798015395627,0.391934316312769,f11,f20,f31,f32,f33
401.381330344067,6147564121.95483,829506562.48165,577140126.983969,829085427.923784,714818468.325125,47528212.4951124,0.437608661766506,0.427738790677267,0.397998559840401,f11,f20,f31,f24,f33
401.381330344067,3481156210.93171,763306188.95749,577140126.983969,860632466.519896,714818468.325125,47528212.4951124,0.446070089275854,0.422560149645161,0.395179845273939,f11,f20,f32,f24,f33
401.381330344067,6495695247.60285,652388836.446931,577140126.983969,850986100.500136,714818468.325125,47528212.4951124,0.384669897086346,0.434998454155366,0.386091529808274,f11,f12,f21,f22,f23
401.381330344067,11066336492.9525,712197315.229122,577140126.983969,828718739.97172,714818468.325125,47528212.4951122,0.446339199248249,0.419470692138271,0.39702380978562,f11,f12,f21,f22,f30
401.381330344067,11334056806.5816,711198294.425679,577140126.983969,825183450.024243,714818468.325125,47528212.4951123,0.448915764012251,0.422174755527612,0.398231963492393,f11,f12,f21,f22,f31
401.381330344067,10617398193.6189,654314432.964854,577140126.983969,841890744.0394,714818468.325125,47528212.4951124,0.436867817903129,0.421953337142075,0.39507673327791,f11,f12,f21,f22,f32
401.381330344067,6376213139.58079,692355547.006807,577140126.983969,880379530.860422,714818468.325125,47528212.4951122,0.427161919056089,0.425071060628005,0.391565705892928,f11,f12,f21,f22,f24
401.381330344067,10625001993.4333,690172560.455193,577140126.983969,839255279.232377,714818468.325125,47528212.4951123,0.447116426270538,0.421867508037763,0.397174234711443,f11,f12,f21,f22,f33
401.381330344067,7931038678.22552,744548390.412512,577140126.983969,805655617.982313,714818468.325125,47528212.4951123,0.375357132432196,0.42531919549854,0.384720724063301,f11,f12,f21,f23,f30
401.381330344067,8833933559.51961,738281467.988336,577140126.983969,791816553.236987,714818468.325125,47528212.4951123,0.383013484464601,0.437963011666806,0.389243441027309,f11,f12,f21,f23,f31
401.381330344067,6410140370.42253,652537657.953747,577140126.983969,846941587.77918,714818468.325125,47528212.4951127,0.386263225087057,0.433480320489003,0.387233060136996,f11,f12,f21,f23,f32
401.381330344067,5135901935.72573,641080168.687367,577140126.983969,861646293.307663,714818468.325126,47528212.4951123,0.38113797744228,0.432703102196945,0.385731386001031,f11,f12,f21,f23,f24
401.381330344067,6406559183.28457,680792058.494072,577140126.983969,850416001.751536,714818468.325125,47528212.4951123,0.395696473299056,0.432191374235945,0.389318012079709,f11,f12,f21,f23,f33
401.381330344067,11356623008.525,725702148.137712,577140126.983969,837103375.601984,714818468.325125,47528212.4951124,0.454029407621552,0.42436720332623,0.397296662546163,f11,f12,f21,f30,f31
401.381330344067,11539795148.8324,681869295.361887,577140126.983969,832386658.556233,714818468.325125,47528212.4951123,0.433813076624814,0.420096476343543,0.393229729978765,f11,f12,f21,f30,f32
401.381330344067,7157755689.05183,786748650.13367,577140126.983969,854274278.635519,714818468.325125,47528212.4951122,0.423925351331891,0.417931780657991,0.38990863298052,f11,f12,f21,f30,f24
401.381330344067,11192243863.1919,715599022.466543,577140126.983969,837099310.652524,714818468.325125,47528212.4951124,0.447911413781148,0.423112301874229,0.395733552521034,f11,f12,f21,f30,f33
401.381330344067,11757980993.6535,676965949.703788,577140126.983969,830730234.119969,714818468.325125,47528212.4951123,0.437726189103629,0.424092844538494,0.394834786766866,f11,f12,f21,f31,f32
401.381330344067,7771391878.25261,795790943.753543,577140126.983969,842188133.911313,714818468.325125,47528212.4951124,0.431402717410698,0.428501808243901,0.393855590618451,f11,f12,f21,f31,f24
401.381330344067,11415306176.8368,716041454.244638,577140126.983969,834077045.732391,714818468.325125,47528212.4951123,0.449554999589496,0.425001464036521,0.396505038574942,f11,f12,f21,f31,f33
401.381330344067,6412988276.28549,667184327.798362,577140126.983969,881547884.986094,714818468.325125,47528212.4951126,0.420315176665948,0.4249697916525,0.390245887724988,f11,f12,f21,f32,f24
401.381330344067,10864732600.2262,663325765.801058,577140126.983969,846699004.386195,714818468.325125,47528212.4951123,0.439465508319633,0.423203049198533,0.394560754670196,f11,f12,f21,f32,f33
401.381330344067,6360871914.95547,709242845.940863,577140126.983969,882885313.514893,714818468.325125,47528212.4951122,0.432508936620592,0.424830707976219,0.392437512281238,f11,f12,f21,f24,f33
401.381330344067,8000364730.55941,740623971.963911,577140126.983969,806477832.586858,714818468.325125,47528212.4951122,0.376162457834847,0.425785412302441,0.384550135500055,f11,f12,f22,f23,f30
401.381330344067,9184213265.20322,704729644.900172,577140126.983969,789888145.12642,714818468.325125,47528212.4951123,0.385605494444062,0.438908929653331,0.389428000829066,f11,f12,f22,f23,f31
401.381330344067,6869490971.38801,577235744.615417,577140126.983969,852003335.045878,714818468.325125,47528212.4951125,0.407539972210887,0.43652760232202,0.38951349422808,f11,f12,f22,f23,f32
401.381330344067,6253037070.62578,258442743.167434,577140126.983969,887780030.007577,714818468.325125,47528212.4951123,0.404829233246476,0.438130736400489,0.385301104391769,f11,f12,f22,f23,f24
401.381330344067,6905928301.94864,581087399.829988,577140126.983969,858463045.977147,714818468.325125,47528212.4951122,0.411047367320529,0.433170909788207,0.390976585396374,f11,f12,f22,f23,f33
401.381330344067,11479210715.3948,709702060.248439,577140126.983969,822293965.961202,714818468.325125,47528212.495112,0.448696080114481,0.420962786703379,0.397995663748967,f11,f12,f22,f30,f31
401.381330344067,11819824722.8171,650497214.429791,577140126.983969,819239970.29868,714818468.325125,47528212.4951123,0.438985704278012,0.416872608916069,0.395003200411329,f11,f12,f22,f30,f32
401.381330344067,6615952299.97238,842739197.411169,577140126.983969,858156167.36064,714818468.325125,47528212.4951122,0.420770336969329,0.418869733405987,0.391012682426913,f11,f12,f22,f30,f24
401.381330344067,11238141130.7095,698662098.65944,577140126.983969,826385165.478942,714818468.325125,47528212.4951122,0.446371360113261,0.419058047348909,0.396854023343259,f11,f12,f22,f30,f33
401.381330344067,12118831757.5402,631732723.947803,577140126.983969,818074582.241237,714818468.325125,47528212.4951123,0.44766736512256,0.423380972163834,0.397887687900537,f11,f12,f22,f31,f32
401.381330344067,6979996005.40343,897890662.140233,577140126.983969,845661905.918726,714818468.325125,47528212.4951124,0.423730060948427,0.424660492719017,0.393692109824955,f11,f12,f22,f31,f24
401.381330344067,11565388562.672,688336641.719307,577140126.983969,823146471.663129,714818468.325125,47528212.4951123,0.450489999422167,0.422566358254393,0.398469482500903,f11,f12,f22,f31,f33
401.381330344067,6553930175.85953,615834811.415198,577140126.983969,883511127.073544,714818468.325125,47528212.4951114,0.433507226475295,0.426203990173865,0.392061470283504,f11,f12,f22,f32,f24
401.381330344067,10888077459.725,612882616.101903,577140126.983969,844223165.204853,714818468.325125,47528212.4951123,0.455183893310915,0.421775952673865,0.398243790425376,f11,f12,f22,f32,f33
401.381330344067,6416706843.6096,680368984.630195,577140126.983969,883294244.802304,714818468.325125,47528212.4951123,0.435703253520708,0.424285168892009,0.393198226027353,f11,f12,f22,f24,f33
401.381330344067,8814053402.73326,780468786.842338,577140126.983969,787623374.336201,714818468.325125,47528212.4951124,0.379015680350483,0.433871263751138,0.387748687974018,f11,f12,f23,f30,f31
401.381330344067,8468833987.17262,699924243.119242,577140126.983969,797063871.296257,714818468.325125,47528212.4951123,0.371369960271165,0.422836467242072,0.383804012970816,f11,f12,f23,f30,f32
401.381330344067,5875126435.59756,808682840.335813,577140126.983969,823764785.602063,714818468.325125,47528212.4951122,0.369352381164064,0.424128330712645,0.382765195313111,f11,f12,f23,f30,f24
401.381330344067,7679882589.03102,766961278.389689,577140126.983969,812087210.72546,714818468.325125,47528212.4951124,0.381343152746016,0.425933767894054,0.38606689689531,f11,f12,f23,f30,f33
401.381330344067,9459256502.319,674593563.66312,577140126.983969,783740128.79062,714818468.325125,47528212.4951123,0.38579623998007,0.438276487744321,0.390052191404062,f11,f12,f23,f31,f32
401.381330344067,6517748213.53626,836237695.407204,577140126.983969,807800802.198309,714818468.325125,47528212.4951124,0.375858855446516,0.438318566153163,0.387446801381099,f11,f12,f23,f31,f24
401.381330344067,8678775267.32743,755679958.52406,577140126.983969,796356724.795906,714818468.325125,47528212.4951125,0.38902852732723,0.437208076337492,0.390374035182487,f11,f12,f23,f31,f33
401.381330344067,5391232696.16186,562249947.130879,577140126.983969,861142454.618095,714818468.325125,47528212.4951123,0.409104037303573,0.433537993877518,0.390476040428656,f11,f12,f23,f32,f24
401.381330344067,6679636005.44519,618225205.333792,577140126.983969,851599779.308552,714818468.325125,47528212.4951123,0.413032574408005,0.431803235239986,0.392439538209775,f11,f12,f23,f32,f33
401.381330344067,5370938211.67073,553378015.970448,577140126.983969,871979004.602017,714818468.325125,47528212.4951123,0.412899200958846,0.429610501998208,0.391885974529979,f11,f12,f23,f24,f33
401.381330344067,12216859250.0391,663156117.849198,577140126.983969,822091459.105685,714818468.325125,47528212.4951124,0.44090114791707,0.421290670499649,0.394972048314016,f11,f12,f30,f31,f32
401.381330344067,6569535670.74061,928452732.212788,577140126.983969,866877178.784582,714818468.325125,47528212.4951123,0.429437512525944,0.429752961628264,0.393075684618497,f11,f12,f30,f31,f24
401.381330344067,11375874427.7134,722783179.171602,577140126.983969,834119376.314089,714818468.325125,47528212.4951123,0.448501946032441,0.424759941201469,0.396228539662769,f11,f12,f30,f31,f33
401.381330344067,7486550898.26455,745825495.742648,577140126.983969,846750853.793633,714818468.325125,47528212.4951124,0.399901262239332,0.414498668620649,0.385505071313239,f11,f12,f30,f32,f24
401.381330344067,11818747458.0622,662140980.86472,577140126.983969,828929056.709732,714818468.325125,47528212.4951124,0.44075447336355,0.419220789908694,0.394401119900939,f11,f12,f30,f32,f33
401.381330344067,6678212629.07819,838315888.874879,577140126.983969,861800222.68555,714818468.325125,47528212.4951125,0.416124426437657,0.42163234139603,0.388714869737257,f11,f12,f30,f24,f33
401.381330344067,8164638749.2626,740849781.75849,577140126.983969,834830096.738805,714818468.325125,47528212.4951123,0.409909504980095,0.428131232570595,0.390560973460372,f11,f12,f31,f32,f24
401.381330344067,12054809235.0007,649120486.287418,577140126.983969,828051172.515765,714818468.325125,47528212.4951125,0.447826914311201,0.424210019808378,0.396774829083048,f11,f12,f31,f32,f33
401.381330344067,7168295575.26062,876155094.798768,577140126.983969,848468907.673104,714818468.325125,47528212.4951123,0.416722627393788,0.428941011128931,0.390553655835041,f11,f12,f31,f24,f33
401.381330344067,6485201429.92127,646092511.804481,577140126.983969,885436316.162572,714818468.325125,47528212.4951123,0.436188506720286,0.423924186399356,0.393249713516893,f11,f12,f32,f24,f33
401.381330344067,1194603647.95324,932386115.559658,577140126.983969,814066136.815306,714818468.325125,47528212.4951121,0.42327363739731,0.417553319302369,0.389844289483475,f11,f21,f22,f23,f30
401.381330344067,4627866036.59033,887498396.728303,577140126.983969,782862060.646839,714818468.325125,47528212.4951122,0.420938707443514,0.437752688750927,0.395314812041959,f11,f21,f22,f23,f31
401.381330344067,-2475922601.57623,773340974.019794,577140126.983969,891386183.702138,714818468.325125,47528212.4951123,0.437961588816387,0.430736530895375,0.391464856789777,f11,f21,f22,f23,f32
401.381330344067,1931811318.10059,757752601.091248,577140126.983969,855782217.757876,714818468.325125,47528212.4951122,0.431463247927718,0.432244615030088,0.392886136253775,f11,f21,f22,f23,f24
401.381330344067,-2896665810.1152,849661628.392416,577140126.983969,891246780.592187,714818468.325125,47528212.4951124,0.460515530449189,0.429249142877856,0.396357704420104,f11,f21,f22,f23,f33
401.381330344067,11366107954.1176,716864983.294919,577140126.983969,823493644.888609,714818468.325125,47528212.4951123,0.448401581503367,0.421148510236087,0.398003432502026,f11,f21,f22,f30,f31
401.381330344067,11504635015.7161,677169036.79584,577140126.983969,824277366.427488,714818468.325125,47528212.4951125,0.431404975683767,0.417594448516324,0.394034248324143,f11,f21,f22,f30,f32
401.381330344067,4675007187.88407,860387121.496026,577140126.983969,832096458.464533,714818468.325125,47528212.4951123,0.446058079403822,0.415329140498701,0.394287528817751,f11,f21,f22,f30,f24
401.381330344067,10181236445.1431,731945695.686659,577140126.983969,827448356.157407,714818468.325125,47528212.4951124,0.446063478057132,0.418989692021733,0.396559327561349,f11,f21,f22,f30,f33
401.381330344067,12126719535.6611,661239552.116225,577140126.983969,824231476.881946,714818468.325125,47528212.4951125,0.435565882151564,0.421884127317622,0.395841230813127,f11,f21,f22,f31,f32
401.381330344067,5839188117.92872,866515990.917624,577140126.983969,815497524.028027,714818468.325124,47528212.4951123,0.451738425515134,0.428115421860927,0.398805404675373,f11,f21,f22,f31,f24
401.381330344067,11318802036.5798,709192927.205577,577140126.983969,824158047.887539,714818468.325125,47528212.4951123,0.447462427201941,0.42249621039009,0.397925899132713,f11,f21,f22,f31,f33
401.381330344067,3709405437.08871,719065403.459126,577140126.983969,870733106.761579,714818468.325125,47528212.4951122,0.441999686054182,0.425421606928791,0.393745587803547,f11,f21,f22,f32,f24
401.381330344067,7549491040.97216,693400213.892314,577140126.983969,855264000.113215,714818468.325125,47528212.4951123,0.444296706487571,0.422379028539216,0.395707333531582,f11,f21,f22,f32,f33
401.381330344067,3559612384.14548,777402314.946257,577140126.983969,869141888.834454,714818468.325125,47528212.4951123,0.459616812704912,0.424531004404203,0.39742814695229,f11,f21,f22,f24,f33
401.381330344067,4808937968.73603,913833208.135796,577140126.983969,766918304.690443,714818468.325125,47528212.4951122,0.415787276260321,0.430457229288448,0.39451764959451,f11,f21,f23,f30,f31
401.381330344067,2243287555.08598,852238173.213763,577140126.983969,793661915.941355,714818468.325125,47528212.4951124,0.392755880424121,0.409863022852634,0.38572526606985,f11,f21,f23,f30,f32
401.381330344067,3136817768.19662,877890124.642496,577140126.983969,797826364.174406,714818468.325125,47528212.4951123,0.416032916381039,0.417000025256347,0.390858588545832,f11,f21,f23,f30,f24
401.381330344067,747897817.568048,940675209.894285,577140126.983968,807107578.356196,714818468.325125,47528212.4951119,0.427742338524994,0.413050151321853,0.392141472989701,f11,f21,f23,f30,f33
401.381330344067,5559216053.47684,807737592.753827,577140126.983969,770783515.910223,714818468.325125,47528212.4951123,0.398200601293146,0.435480553353214,0.392722837542746,f11,f21,f23,f31,f32
401.381330344067,4447057259.05001,885245294.428493,577140126.983969,775727422.262518,714818468.325125,47528212.4951122,0.420837680233042,0.435938537590923,0.396378817058902,f11,f21,f23,f31,f24
401.381330344067,4412880216.94058,893872178.986728,577140126.983969,778410629.680548,714818468.325125,47528212.4951125,0.42482725505949,0.4354415528037,0.39713905137944,f11,f21,f23,f31,f33
401.381330344067,1923295007.91224,720909330.790106,577140126.983969,845809553.448896,714818468.325125,47528212.4951122,0.427209446020394,0.42811523235761,0.394071801112754,f11,f21,f23,f32,f24
401.381330344067,-3706538144.57574,797344326.043849,577140126.983969,887175018.888782,714818468.325125,47528212.4951124,0.456516526087196,0.421777278662081,0.398217414276775,f11,f21,f23,f32,f33
401.381330344067,1745489210.43006,776704678.992705,577140126.983969,849615788.525995,714818468.325125,47528212.4951123,0.44335122443168,0.427175692853102,0.397337935801481,f11,f21,f23,f24,f33
401.381330344067,13070124861.4566,650973578.566673,577140126.983969,837820374.305038,714818468.325125,47528212.4951123,0.435641253936132,0.422324513207281,0.393713347870407,f11,f21,f30,f31,f32
401.381330344067,5943803826.29943,889749197.843113,577140126.983969,812032896.774883,714818468.325125,47528212.4951123,0.449900125299656,0.424777464872586,0.397622002970092,f11,f21,f30,f31,f24
401.381330344067,12103332670.3239,696881019.912507,577140126.983969,837826094.480389,714818468.325125,47528212.4951124,0.44750724389399,0.424530895952505,0.395852531299853,f11,f21,f30,f31,f33
401.381330344067,5294750004.08052,797229580.681577,577140126.983969,821510666.349365,714818468.325125,47528212.4951123,0.416406154873755,0.410623618509657,0.388880812704979,f11,f21,f30,f32,f24
401.381330344067,13150409469.016,649083686.908988,577140126.983969,836681553.967822,714818468.325125,47528212.4951125,0.434766672301376,0.422627977595086,0.393573543712479,f11,f21,f30,f32,f33
401.381330344067,4678745739.33236,858560412.642242,577140126.983969,830567116.214293,714818468.325125,47528212.4951123,0.445055356488279,0.41504205128371,0.394211649121647,f11,f21,f30,f24,f33
401.381330344067,6522496812.07298,789498699.864564,577140126.983969,809347756.519628,714818468.325125,47528212.4951123,0.42474297639148,0.428000680081533,0.39438460332722,f11,f21,f31,f32,f24
401.381330344067,12905346753.2372,648240875.746009,577140126.983969,838483904.229718,714818468.325125,47528212.4951122,0.436386112887999,0.423651601354349,0.394067404620028,f11,f21,f31,f32,f33
401.381330344067,5880371132.12244,862349644.864327,577140126.983969,815139033.170605,714818468.325125,47528212.4951124,0.449547661431679,0.428695268870521,0.398215960975042,f11,f21,f31,f24,f33
401.381330344067,3597375681.23823,730336951.131547,577140126.983969,868414385.461485,714818468.325125,47528212.4951124,0.44928400513686,0.422145734593753,0.39647167595386,f11,f21,f32,f24,f33
401.381330344067,-4446899737.82006,1413196530.07356,577140126.983969,829031277.949775,714818468.325125,47528212.4951122,0.439887906210427,0.439993979906803,0.400447276117206,f11,f22,f23,f30,f31
401.381330344067,1401957598.96043,912934063.376705,577140126.983969,814333678.975064,714818468.325125,47528212.4951124,0.381799000716827,0.41488160210739,0.38240606174916,f11,f22,f23,f30,f32
401.381330344067,1262340010.14816,1044318718.87913,577140126.983969,824806652.048861,714818468.325125,47528212.4951123,0.420872782105874,0.425620647695047,0.392715449047337,f11,f22,f23,f30,f24
401.381330344067,-6113181947.68306,1288204048.12275,577140126.983969,851832488.716571,714818468.325125,47528212.4951122,0.420862607561986,0.422728645292551,0.389571082602995,f11,f22,f23,f30,f33
401.381330344067,5314833767.74367,837721274.59148,577140126.983969,781539945.323171,714818468.325125,47528212.4951123,0.391309030186311,0.437134687144878,0.390148447384904,f11,f22,f23,f31,f32
401.381330344067,1529393645.45758,1195730077.13979,577140126.983969,798053463.822998,714818468.325125,47528212.4951121,0.417988014347219,0.43178889265027,0.39557736335996,f11,f22,f23,f31,f24
401.381330344067,-1182466011.28817,1266436519.54034,577140126.983969,793134745.284313,714818468.325125,47528212.4951119,0.405711133218549,0.435348315317821,0.392102044335265,f11,f22,f23,f31,f33
401.381330344067,2209880310.77606,696959053.379221,577140126.983969,859139373.311729,714818468.325125,47528212.495112,0.432360568039842,0.432772020196249,0.392571173987523,f11,f22,f23,f32,f24
401.381330344067,-2708943348.1006,821229132.132596,577140126.98397,894528325.665206,714818468.325124,47528212.4951124,0.440292952515053,0.428041554769936,0.392782045725613,f11,f22,f23,f32,f33
401.381330344067,1515870789.55042,851846567.809025,577140126.983969,852540332.740992,714818468.325125,47528212.4951124,0.435337542798843,0.430713511438091,0.394515879468709,f11,f22,f23,f24,f33
401.381330344067,13876187107.6294,597457191.146289,577140126.983969,817468704.134891,714818468.325125,47528212.4951125,0.444810595804558,0.418398252016776,0.396731260893422,f11,f22,f30,f31,f32
401.381330344067,3516402315.20103,1066594345.38451,577140126.983969,835028922.715766,714818468.325125,47528212.4951124,0.452249300988967,0.42873810229075,0.400241109593208,f11,f22,f30,f31,f24
