f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,used f1,used f2,used f3
83.7748689474441,43.2341710679166,74.5732012593485,155.499999821614,146.099576814133,288.000001620141,440.718012366096,238.089361257891,278.513324578137,426.148765410745,606.500000976576,628.682503590191,f12,f22,f24
51.1445741778461,118.594572054605,156.723478440578,155.5,187.325610271112,288,457.249554874112,469.643914313996,521.944840978366,549.658149015634,715.857808462224,692,f12,f22,f33
19.3275330003301,193.733800216943,84.3649359098209,155.5,103.295691753546,201.737558825006,393.5,420.5,521.422288372073,336.118755722074,767.04655793533,460.850223557869,f12,f23,f30
28.2200726658535,173.102810874335,70.5770062166265,155.500001179047,99.0680496202974,206.603425750234,393.499990064703,372.903843897152,468.500009341267,321.297989563917,740.371372094625,460.115891411419,f12,f23,f31
-91.6025733985396,451.09538357777,256.362377547184,155.5,156.033255076231,141.038084748184,393.5,1014.23845213895,1181.60158930098,521,1099.80648095446,470.010145420848,f12,f23,f32
72.8479661565243,69.5646522382891,1.381304630732,155.500037245401,77.8513731264955,231.02322568519,393.50003588402,134.03907486991,202.905697683888,246.919032269455,606.500063594276,456.430776291637,f12,f23,f24
-2779.98388129229,6688.23057772294,4424.70512625436,155.500003394712,1434.12341583082,-1330.008306031,393.499993498428,15403.4372428317,17180.988475584,5001.5805389115,9164.21376164179,692.000000271067,f12,f23,f33
59.4184857221992,99.4281050123538,141.200229705143,155.500000539948,181.196536675069,291.002815701713,455.837993584816,420.499989398277,468.499946887265,529.966042595089,690.058466538761,686.140420948532,f12,f30,f31
57.5641557590893,103.790049222947,138.57141269081,155.500010328297,177.593376370221,286.874024565069,452.954682128604,420.499991631091,470.947780573076,520.999992907514,693.619442464322,675.720048591456,f12,f30,f32
102.930956850625,-2.92600052867922,202.886084782534,155.50000510387,265.745756416054,387.886331862493,523.496167538897,420.500003297557,411.061043394903,740.357050512656,606.499933353145,930.657793782602,f12,f30,f24
60.4612113711842,96.97529418888,142.678475808547,155.499991213841,183.222674909159,293.32451720589,457.459324164515,420.500003349052,467.12348950038,535.007837890232,688.056037750575,692.000001499278,f12,f30,f33
58.0779577979974,102.593764053714,138.165670101501,155.500010797855,177.667630333094,287.376345291892,453.159459886527,418.45485013948,468.499924552262,520.999954484031,692.220328285375,676.428576903582,f12,f31,f32
111.232105279623,-22.9291717529471,258.48976239952,155.500005630579,317.593741038925,431.171462639048,559.367581427088,499.54675276059,468.49998162483,876.517391506861,606.499972022514,1061.51699403292,f12,f31,f24
60.2272829293793,97.5181370686498,143.031112764481,155.499999042816,183.325681677138,293.190823974196,457.454070382006,421.733928949823,468.499980389458,535.375668016786,688.754139000288,691.999992305378,f12,f31,f33
89.5575790741537,29.2996481991732,113.307502634792,155.5,182.217618518797,318.153052511001,465.706557316752,293.154389065834,318.52604779567,521,606.5,719.840903097615,f12,f32,f24
69.3692399972634,76.3041866015158,129.249449373477,155.499978450964,179.299677464444,298.415503327724,457.659885040883,373.511423928695,414.706461784203,521.000039376483,661.473575768919,691.99998582622,f12,f32,f33
87.7913813329125,33.5555426140794,101.477725707546,155.499948035963,171.186775683584,308.943863553413,458.074664732493,276.337254032977,306.306077825567,492.031430168865,606.500041075646,691.999996130224,f12,f24,f33
84.4276137166895,-20.8704238066871,126.698369543185,115.918579365513,184.5,288,393.5,253.308806788195,248.482470915531,518.0125693395,446.875783506414,681.883995159242,f21,f22,f23
58.5341781703567,91.1381914542275,147.043909672968,148.930236184734,184.500001762927,288.000000582341,445.7233444898,420.500000847366,462.639962280437,537.34539533212,664.960661714206,686.701506697884,f21,f22,f30
57.8256478723456,94.2030997981455,147.600633117613,149.833532445587,184.50000247161,287.999991899538,447.152325212452,425.074887721116,468.499991215365,537.874401229864,670.928132437336,686.833317156198,f21,f22,f31
80.4264242504038,-3.56222424220667,129.842256536719,121.019739583683,184.49999365179,288.000012242911,401.569866020406,279.144096548143,281.575261332337,520.999964828488,480.575512096462,682.628428218908,f21,f22,f32
65.4752671671909,61.1127394970572,141.590021118311,140.081002276122,184.500010163297,288.000000231223,431.724150317462,375.68212246603,405.232115262301,532.162982799757,606.499994291487,685.410112713609,f21,f22,f24
30.0551082368938,214.331658644431,169.421063398027,185.238352958634,184.499982496842,288.00000640861,503.161581282148,604.38635543554,698.182550350846,558.608702808569,904.822891391114,692.000070039446,f21,f22,f33
47.9553770332325,73.574524717951,161.098454199879,122.038011928425,184.500025158954,260.213687905923,393.500018336728,420.499992358332,447.83937476716,533.90321629564,575.590709839562,649.892016606075,f21,f23,f30
44.175524301645,83.3624452976671,164.663542201126,122.672196961121,184.500013498147,257.333999205622,393.499991544949,437.827036417978,468.499959973369,535.550029187227,588.930211521559,646.576438388502,f21,f23,f31
77.5708344908897,-3.11477837290544,133.165579196607,117.069031509309,184.5,282.776171213832,393.499999999999,284.740731347957,285.961551157258,521.000000000001,471.074180109253,675.869494449768,f21,f23,f32
39.1970174550169,96.2543087477098,169.359207510339,123.507512483876,184.500023722118,253.54114302698,393.500014585748,460.648872143629,495.712460181555,537.719152749035,606.499995091705,642.209524244039,f21,f23,f24
95.9605566367315,-50.7350074522746,115.820603784743,113.983543674283,184.499943962398,296.786316596112,393.499955616752,200.440916702755,185.443413595798,512.987619362463,406.174604170811,692.000101367481,f21,f23,f33
62.7226937100889,98.0922264750409,141.47924089593,159.577783333997,184.500002577419,299.001560310281,466.400345829376,420.499994599381,468.499996720056,538.708292833601,700.345249886181,701.275668395669,f21,f30,f31
8.30072697366651,7.73741235870835,213.781761124921,21.232676544437,184.499983244515,156.056730458698,197.741134473889,420.500005632091,392.359640797574,520.999983225412,240.588202514883,511.911545725761,f21,f30,f32
51.6141241616983,79.6490733340443,156.23757612388,131.338888366865,184.5,269.823773745231,411.561836084006,420.5,452.958289731315,535.093686704456,606.5,662.622810453665,f21,f30,f24
60.0569332969684,93.666351262641,145.020850845221,152.801194873853,184.500004340047,291.999666072322,453.240551737072,420.499989323348,464.770386250201,537.840882343512,677.824859822301,692.000005883187,f21,f30,f33
-41.2706230931941,15.5030134738711,271.472725444594,-47.3504278580445,184.500010473504,65.3730731579411,57.6508488547697,517.652158727365,468.499947609713,520.999978103244,75.6455464470931,394.579086699373,f21,f31,f32
47.1003275869663,85.6853002316821,161.007474701716,128.492061451123,184.500005517279,263.90479606617,404.996081123142,435.094660888671,468.500016424857,536.048068180692,606.499952827166,655.202265317347,f21,f31,f24
59.5775428620088,95.5944151289031,145.410740214718,153.31949120377,184.500007748345,291.935753966886,454.038213063872,423.438249812817,468.500000087405,538.172733076771,681.451963275778,692.000007668276,f21,f31,f33
118.272481823893,-9.49225018858496,85.7973312980395,173.37983562312,184.500026103362,357.233428632831,508.522687188908,204.970473714779,223.442790791829,520.999916203568,606.50020071009,772.207202995423,f21,f32,f24
84.3858939368915,-4.18288139700697,125.23425928203,126.497509836103,184.499982263876,295.243112149147,412.758988228984,271.383707575141,275.492968135076,520.999848711464,493.74905641382,691.999975285009,f21,f32,f33
69.4837976997384,55.7522149910728,137.354039921436,142.609172966693,184.499991371355,293.256420116232,437.554969452174,362.721148865677,391.430113428306,531.315416832643,606.500095373084,692.000012702387,f21,f24,f33
61.5585644233036,16.4779900610218,197.560225928118,106.137735013083,223.086191216508,287.999991317676,393.500001844353,420.500006971747,412.874726460939,627.885219418227,484.615882041545,739.719702164332,f22,f23,f30
53.8203887226095,29.1154966352453,221.537734117813,102.828178365953,236.142604036659,288.000004009817,393.499986900746,477.0723721258,468.499984399403,665.062820716391,497.385875108376,759.289586875141,f22,f23,f31
83.805676506949,-19.8546952848007,128.625058809542,115.652591592047,185.549010377201,287.999761802238,393.499797788537,257.854885790988,252.952538787639,520.999667613858,447.902032331335,683.456044001912,f22,f23,f32
-12.2985265898641,137.097141487387,426.4132315734,74.5498612426774,347.702824139244,287.999970124971,393.500008190702,960.454931966399,943.790284294969,982.726135211958,606.500007323591,926.503900223107,f22,f23,f24
80.4275671779147,-14.3377720904277,139.092808661297,114.207806492362,191.249086154178,287.999959278356,393.499972971608,282.552249858579,277.236368309034,537.230341563151,453.476932981757,691.999962075517,f22,f23,f33
58.1780440164471,99.9297203770359,141.095413795724,153.969218174489,179.956324258584,287.999997543495,451.872841621515,420.499993894488,468.500006494494,526.68397004753,686.196956008362,680.458398175686,f22,f30,f31
57.988180991723,104.616796226822,137.924056552262,156.655685445162,177.533929835801,288.000007244631,455.151374880047,420.499983277446,471.624203498146,520.999995538885,697.518800529847,677.129995768394,f22,f30,f32
59.5145671524358,66.9362962043421,163.41930879479,135.058596868738,197.008125611096,288.000003356725,428.794604014053,420.500003112311,446.508035830537,566.694845965118,606.500001819791,703.887928770057,f22,f30,f24
58.8364139107337,83.6767918998796,152.092428100742,144.653611019356,188.35622855595,287.999966859293,440.504190464233,420.500018753219,457.666530342994,546.393761011852,646.937282083659,691.999993842583,f22,f30,f33
58.3570424181015,102.83846145038,137.791193330486,156.069877350465,177.648441264613,288.00001019334,454.270562614156,418.176250007127,468.500011103053,520.999980985539,693.952515686055,677.220378532225,f22,f31,f32
56.3386819059337,70.0391127230852,175.050032650227,132.382639532581,203.672493791545,288,427.233721191992,444.379137484605,468.5,585.093536622561,606.5,713.73295900893,f22,f31,f24
57.5400433773256,89.5618366647905,152.872934761996,146.48168060926,188.182531947489,287.999997968477,443.326493075049,428.782720313884,468.49998971109,546.943947467573,658.553197752726,692.000030710353,f22,f31,f33
67.4021519113051,59.2301969314998,134.533352207902,141.704575267106,180.456552262295,287.999988751445,432.671175524906,361.194037164075,391.889036328628,520.999999302904,606.500018136474,679.436852474405,f22,f32,f24
118.670233572791,-187.942984706763,116.067665780491,60.2816556226981,196.373005874001,288,310.24528367633,38.2166455336914,-42.3448368505099,521,110.81643239509,692,f22,f32,f33
63.3494538811575,63.1896460556021,149.375171671802,138.289823180673,188.960876022023,287.999999377488,430.679364336901,391.665881394118,419.952681424126,544.47835172512,606.500007051651,691.999998948023,f22,f24,f33
39.9172423716116,107.312857430135,139.553216626804,131.433463671248,161.699462893708,243.794745901384,393.5,420.5,468.5,478.369281542111,629.34768436186,596.812833979069,f23,f30,f31
46.0877308600821,81.4135182235797,156.092486560851,124.220998462434,179.202374286382,256.398771272159,393.499978895031,420.499987632937,452.639796948178,521.000058992805,588.080929282484,637.559190804205,f23,f30,f32
43.3335404979229,92.9735903083925,148.710212816349,127.440230975321,171.389971028253,250.772953516478,393.499919468643,420.499927699405,459.718873681168,501.971862523756,606.500114527517,619.372075283639,f23,f30,f24
54.3320565286318,46.8097108643752,178.190437754864,114.584518272616,202.587838629701,273.238897997683,393.499984531181,420.500009384573,431.44920550056,577.95861552032,532.94493103538,691.999998940457,f23,f30,f33
43.0919806165096,89.4568465643487,158.274008912088,124.90160343992,178.698236380796,253.888862022545,393.500046334571,433.418046561152,468.500006485561,520.999934796816,599.214865204037,633.913724469075,f23,f31,f32
42.3244094299867,93.7738684719766,153.747922039376,126.480773780115,174.588456261905,251.448380088931,393.499985181131,430.294887799315,468.500014846525,510.693172102777,606.499971455819,624.943846462513,f23,f31,f24
48.062414473639,61.5008643861787,187.583924040112,114.675034200957,205.312048922159,269.692442270213,393.5,453.642984407079,468.5,587.743871641184,552.037749349864,692,f23,f31,f33
41.1317179551063,94.7198451048898,159.701547395372,125.346870482089,178.368393484593,252.246477707033,393.499984617196,441.870911603592,478.877963699394,520.999962405299,606.499993710474,631.528371218847,f23,f32,f24
90.8267483703524,-38.7053126334812,123.512254394235,114.057693079559,186.730568843371,293.88233408976,393.499990373978,227.579502824176,215.781910130073,520.999998518277,421.808606542759,692.000001701819,f23,f32,f33
30.178235313863,103.407413152774,214.378884125315,114.93321425159,213.082872261465,259.576149529761,393.500006645923,548.183432861963,574.187495794937,615.656340401213,606.500007293947,691.999977740733,f23,f24,f33
56.0297615409251,100.798301325447,140.913980324626,151.318008338541,177.808503335481,282.799490128275,445.005591529361,420.49998320652,468.499996075782,521.000007148468,679.508939747417,670.61795097492,f30,f31,f32
32.5782523792918,110.280123038959,138.933413651021,122.376372157447,154.362058842796,226.028718039006,370.040033625785,420.50000016776,468.499992296171,458.951684652187,606.500027593465,563.195804971103,f30,f31,f24
60.697690891332,98.9109013564,141.308280453718,157.078674499433,182.475479699511,294.099491030474,459.927131829565,420.500013592152,468.499975010815,533.350617819924,694.040874150508,691.999986081137,f30,f31,f33
48.0906309707287,85.3188389641306,153.034588648251,129.679969700297,178.921519237668,261.717415902626,403.876277687805,420.499989512291,455.835031660338,520.999936466984,606.500088880015,644.219085340913,f30,f32,f24
62.4601739658904,113.33612444804,131.096701127572,168.844054155662,176.906985215842,299.875213097105,478.318869119603,420.499956358362,478.758151181419,521.00002322538,738.643523889225,692.000057119209,f30,f32,f33
57.2385622961268,70.5987318808034,161.350246069548,133.987043930634,193.404628438207,282.763661699588,423.830122390121,420.499891274422,448.366211433357,557.590802284918,606.500160110368,691.999897242312,f30,f24,f33
44.2658416467523,90.4858561726353,156.698935837037,127.298388401952,178.617525285046,256.511966746889,398.173220660277,432.246004651987,468.500019610892,521.000003577062,606.500032351851,637.244002151576,f31,f32,f24
63.5666937739061,107.405288199405,130.800841320582,166.70693990549,177.290175495669,299.641428255575,475.010232804122,412.974500389013,468.499955010466,520.999997369909,726.28439752619,692.000022727369,f31,f32,f33
52.9083526563311,75.8486666276519,169.835934656695,130.937956591971,196.553551986723,279.053132020975,418.976532877497,440.931733499423,468.500007017197,566.882475216619,606.499778618829,691.999838076593,f31,f24,f33
74.2910749533579,49.9236910972961,127.933508520619,145.994061126294,181.004162672841,297.375680906498,442.943071803272,340.0381049206,369.077864601831,521.00008070369,606.499981022581,691.999996404389,f32,f24,f33
