f11,f11 peak N,f02,f02 peak N,f12,f12 peak N,f20,f20 peak N,f21,f21 peak N,f03,f03 peak N,f22,f22 peak N,f13,f13 peak N,f30,f30 peak N,f23,f23 peak N,f31,f31 peak N,f04,f04 peak N,f14,f14 peak N,f32,f32 peak N,f24,f24 peak N,f33,f33 peak N,f05,f05 peak N,f15,f15 peak N,f40,f40 peak N,f41,f41 peak N,f34,f34 peak N,f25,f25 peak N
4.2199805767391e-06,1,1.49740820843089e-05,2,4.98951846329271e-06,3,9.39676171889801e-06,4,2.04385419378783e-05,5,1.26686728902028e-06,6,1.13951961331083e-05,8,1.96752836904149e-06,7,9.99485181428342e-06,10,8.50198085778875e-06,11,1.69710089876286e-05,12,3.83119808636056e-06,9,2.24425935189014e-06,13,9.95975400130445e-06,14,7.9286706891761e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.15750118966752e-06,1,1.24139974284053e-05,2,2.34106419769736e-06,3,6.30783032034907e-06,4,1.55998624930032e-05,5,8.11965179708618e-06,6,8.33105663539465e-06,7,1.03190937723886e-06,8,8.52875643857063e-06,9,4.72007366244407e-06,10,1.39838349985604e-05,11,2.56430272443542e-06,12,2.23021275708141e-06,14,6.05663475641384e-06,13,7.1987523399495e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.72847512038446e-06,1,1.76661458422302e-05,2,3.14596100431162e-06,3,1.04132728439769e-05,4,2.34527774043295e-05,5,1.17603913546721e-06,6,1.24354423002673e-05,8,1.73470131402828e-06,7,7.97689344551496e-06,12,3.33205769845304e-06,9,1.62085175569021e-05,13,7.76502109833471e-07,10,2.09608559132395e-06,11,9.23191772210745e-06,14,8.18280962164753e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.97967312357728e-06,1,1.33542283875079e-05,2,2.71861084584326e-06,3,8.18517562029412e-06,4,3.6252861696257e-06,6,1.52122487966873e-05,5,9.72115004259304e-06,8,1.2177645934941e-06,7,7.43491715415283e-06,10,3.7991334671146e-06,11,1.31290840247044e-05,13,3.11941260886724e-07,9,1.70391542134317e-06,12,7.72352349615156e-06,14,NaN,NaN,NaN,NaN,1.82966498744334e-06,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.69421384272439e-06,1,1.79359822782396e-05,2,5.63134275736813e-06,4,9.76044342498937e-06,3,2.31231436931303e-05,5,1.53620103059707e-06,6,1.38654866077263e-05,7,1.85560749189749e-06,8,1.27666024136832e-05,9,4.86927148533944e-06,11,2.13887578479448e-05,10,1.24527794961599e-06,12,5.29421994867142e-06,13,8.27214159315907e-06,14,6.67683755136225e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.90027199908006e-06,1,1.5057502672939e-05,2,4.92143422579389e-06,3,8.71171102732407e-06,4,1.92699135577432e-05,5,1.03121132948496e-06,6,1.10494937012254e-05,7,1.86995549951665e-06,8,9.73344202755381e-06,9,9.68919227566635e-06,10,1.67332853543194e-05,11,1.85943080913463e-06,12,9.68909975788749e-07,13,9.03234011665343e-06,14,3.67495795731494e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.07766183434946e-06,1,2.43419106428831e-05,2,5.07545431135117e-06,4,1.18450023018015e-05,3,2.9661792016779e-05,5,2.74135817390488e-06,7,1.77116488681624e-05,6,1.81305727837685e-06,8,1.57296448956038e-05,9,4.63045211731455e-06,11,2.65664300498472e-05,10,2.80218620828141e-07,13,3.23357786402995e-07,14,1.60360539217984e-05,12,NaN,NaN,4.67823939303789e-06,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.57777842619435e-06,1,2.38973487743538e-05,2,4.31088927001258e-06,3,1.48830295783522e-05,4,3.08041178955007e-05,5,1.56336342161795e-06,6,1.55948368506273e-05,7,1.33547278970402e-05,8,1.15967482006887e-05,11,4.18422127554796e-06,9,1.93715525780967e-05,12,1.7641542426921e-06,10,3.57925179780956e-06,13,1.10890792084299e-05,14,3.79207939733871e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.29746384630873e-06,1,2.66659169196208e-05,2,4.89640839059939e-06,3,1.55982949359212e-05,4,3.2393229234994e-05,5,1.28350770761767e-06,6,1.58339007733725e-05,8,2.01110621110278e-06,7,1.03959183848915e-05,10,5.63575120181088e-06,11,1.74044748031257e-05,13,1.53763257558544e-07,9,1.21072126975335e-05,12,9.65223513546025e-06,14,7.56470424454208e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.80520852499432e-06,1,1.86297525109582e-05,2,3.27102196203308e-06,3,1.06792458020981e-05,4,1.63167550672079e-06,6,2.36569995036204e-05,5,1.31645958571302e-05,8,1.63999487745262e-06,7,1.06686053191874e-05,12,3.67882077201148e-06,9,1.96046911133922e-05,13,1.3603451490571e-06,10,1.98416425173664e-06,11,1.08245110879605e-05,14,1.56744511708226e-06,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.04921167607992e-06,1,3.1384353054788e-05,2,5.82057365017333e-06,4,9.73647616517157e-06,3,3.30632504839449e-05,5,2.90072787869241e-06,7,1.90587029919399e-05,6,2.87760692980804e-06,8,1.67675936510542e-05,9,4.94476440046585e-06,11,2.68426715550331e-05,10,3.29752954795619e-07,13,3.20961109731362e-07,14,1.60183694184477e-05,12,NaN,NaN,4.77782863602325e-06,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.57233329880685e-06,1,3.73431233702241e-05,2,6.1690570744304e-06,3,1.88628807958915e-05,4,4.49579607225751e-05,5,4.16178039570383e-06,7,2.24295487533496e-05,6,2.03923942543403e-06,8,1.70650917661492e-05,10,4.63791409794272e-06,9,2.57111566689905e-05,11,1.47187090566333e-06,12,1.81086718953118e-06,13,1.09044685346373e-05,14,3.4605929110488e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.94827765070656e-06,1,3.27948189368604e-05,2,6.03930022952589e-06,4,1.35218770720038e-05,3,3.70506500940601e-05,5,4.2931061950467e-06,6,1.98219091286497e-05,7,2.45212832344377e-06,8,1.63967731045534e-05,9,5.0263002266647e-06,11,2.58819422121385e-05,10,5.99209191448072e-06,13,1.58316572243868e-06,14,1.29025386388856e-05,12,3.6823126638227e-06,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.75907349582012e-06,1,1.73079139026101e-05,2,3.23914557199635e-06,3,1.09413235924884e-05,4,2.29907650209081e-05,5,2.9764361173164e-06,6,1.34473510792981e-05,7,1.14973479976849e-06,8,1.04974218124816e-05,10,3.54397649426959e-06,9,1.91290898858954e-05,11,1.43263334120576e-06,12,6.37240188078921e-06,13,5.40064995231459e-06,14,6.03403829789579e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.57660893946116e-06,1,2.73279582656375e-05,2,5.4238011996419e-06,4,1.60043386207633e-05,3,3.24574179985855e-05,5,2.55133684335953e-06,6,1.67806844443088e-05,7,1.63406546805795e-06,8,1.26131662386808e-05,9,4.41287901928215e-06,11,2.03757415882868e-05,10,1.02140976700511e-06,12,4.17694509649471e-06,13,7.39030947552994e-06,14,5.3010758834665e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.04843366899841e-06,1,1.07081637531247e-05,2,2.40612528418564e-06,3,7.09687566516344e-06,4,1.45692178359933e-05,5,1.28536380846944e-06,6,8.79526357263088e-06,7,2.28641506800471e-06,8,7.37445974997524e-06,9,4.75961407721013e-06,10,1.31257190201954e-05,12,1.02731567274544e-05,11,1.16710843486293e-06,13,8.14281724000959e-06,14,4.35756958045603e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.8638438590769e-06,1,1.49263050675709e-05,2,3.47677395363178e-06,4,6.83732242180679e-06,3,1.84984011792834e-05,5,9.20333768248796e-07,6,9.92899195202097e-06,7,7.43010682111808e-06,8,9.92651126137385e-06,9,3.71618010645176e-06,12,1.61742268243113e-05,10,6.23374599464851e-07,11,1.29754139942913e-06,13,9.31638403024665e-06,14,6.12074552966914e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.3999751265278e-06,1,1.31949124814296e-05,2,2.35864199891252e-06,3,6.67681874602622e-06,4,1.66490976642146e-05,5,6.59237922238169e-07,6,8.66750273281049e-06,8,1.58336752101843e-06,7,4.54477114899853e-06,10,4.56645092653095e-06,11,1.13071208757472e-05,12,2.83135338783706e-07,9,6.76283420069134e-06,13,6.41126229133982e-06,14,4.25135277125993e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.55887140505523e-06,1,1.363584355377e-05,2,2.45265442504047e-06,3,6.86644723117397e-06,4,1.67792222462919e-05,5,6.79534414493208e-07,6,8.4296197027165e-06,8,1.99183434500259e-06,7,6.73736742982985e-06,10,3.57535497743282e-06,11,1.05560159221227e-05,12,5.42085470132932e-06,9,1.71340373590758e-06,13,5.76741278986974e-06,14,3.8270479136976e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.26352313042114e-06,1,1.52459993261566e-05,2,2.89303711880939e-06,3,1.01323042010385e-05,4,2.19252687350155e-05,5,1.22860361486801e-06,6,1.27338406074933e-05,8,2.58624457735894e-06,7,1.08217739272175e-05,11,3.93629701978277e-06,9,1.92135422533522e-05,13,1.11417121702012e-06,10,7.05571121432655e-06,12,1.20737293468098e-05,14,5.01787590074615e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.82698732194274e-06,1,3.1011607696129e-05,2,5.85950501864552e-06,4,1.45613109597127e-05,3,3.67411529879396e-05,5,2.08972873473508e-06,6,2.02242205797843e-05,7,2.67613554288106e-06,8,1.74445778023419e-05,9,5.62086653850464e-06,11,2.79403578191232e-05,10,1.20931023117111e-06,12,8.59744652402302e-06,13,7.5236733949977e-06,14,7.11316893155178e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.65932947841757e-06,1,1.20529043759188e-05,2,2.96977329733194e-06,4,6.39525542487699e-06,3,1.54444304718542e-05,5,1.05798377662532e-06,6,9.18075724641755e-06,8,2.81180750403211e-06,7,8.5829908747994e-06,9,3.14012733925173e-06,12,1.40114570368116e-05,10,6.69566945564184e-07,11,1.34259536028786e-06,13,8.37514356600296e-06,14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.83350352792993e-07,15,NaN,NaN,NaN,NaN,NaN,NaN
3.53803111188888e-06,1,1.35442598769734e-05,2,3.00359312986004e-06,4,7.01581975321928e-06,3,1.63123545314103e-05,5,1.76668797676662e-06,6,9.47671835023301e-06,7,1.00010233841275e-06,8,8.03456401804258e-06,9,2.92080276837846e-06,11,1.32625720995189e-05,10,1.28797271562043e-06,12,1.03822873727331e-06,14,7.18879503033679e-06,13,7.70079497878352e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.34535995577176e-06,1,1.39592687256387e-05,2,3.9457582995513e-06,4,5.74014767934512e-06,3,1.58270047365113e-05,5,1.44319245094322e-06,7,9.39102022144769e-06,6,1.15842186491085e-06,8,8.35615650612133e-06,9,2.51277622979205e-06,11,1.38747928120152e-05,10,2.74040021357125e-07,13,4.00335642274542e-07,14,8.40022988317651e-06,12,NaN,NaN,2.33602213168246e-06,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.28517733272747e-06,1,2.74055453990781e-05,2,4.63727421990327e-06,3,1.53962361126421e-05,4,3.40679584245594e-05,5,2.37585052854952e-06,6,1.77298718872578e-05,7,1.5367612726843e-06,8,1.02498422565038e-05,11,4.17811826680319e-06,9,1.90070761997114e-05,13,1.13069196417639e-06,10,1.03665967568333e-05,12,1.05940151451092e-05,14,5.50297170272787e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.92518914847875e-06,1,2.57617731413969e-05,2,4.87606896813974e-06,3,1.52006709033049e-05,4,3.37110018719651e-05,5,1.51831524106705e-06,6,1.75783840030896e-05,8,1.88500131306395e-06,7,1.3300668636503e-05,10,5.86197962188495e-06,11,2.22427188542817e-05,13,3.23983145027296e-07,9,3.84038581248282e-06,12,1.27694882002264e-05,14,NaN,NaN,NaN,NaN,2.5987732720773e-06,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.77625082897566e-06,1,1.43083890042705e-05,2,3.26708071010719e-06,4,6.67892877989095e-06,3,1.71920022808116e-05,5,1.22648108129689e-06,6,1.00609395427882e-05,7,2.0652435908802e-06,8,9.24867963330275e-06,9,3.17810255276009e-06,12,1.5021893526813e-05,10,4.97731632891144e-07,11,6.0713780497508e-06,13,3.45842255968083e-06,14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.51772479508725e-07,15,NaN,NaN,NaN,NaN,NaN,NaN
3.80452121239019e-06,1,1.50477686948087e-05,2,4.19618611766332e-06,3,8.2570060055888e-06,4,1.88429399500048e-05,5,1.63208052696161e-06,7,1.13230825618855e-05,6,1.17240133433091e-06,8,1.05817834032571e-05,9,1.6857818615619e-05,10,1.96370499656483e-05,11,6.0407890027067e-07,13,6.64591502687647e-07,14,1.0155064573642e-05,12,NaN,NaN,3.18405325976183e-06,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.59313675450687e-06,1,2.33391111647178e-05,2,4.84107935758025e-06,4,1.13940533896509e-05,3,2.95109777389215e-05,5,1.07129914301552e-06,6,1.60770650421715e-05,8,2.53628979476096e-06,7,1.46942704525288e-05,9,5.2038091184604e-06,12,2.35110709200773e-05,10,5.39769411787899e-06,11,1.65601953533712e-06,13,1.36924555066513e-05,14,NaN,NaN,NaN,NaN,3.08481150427218e-06,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.5639356316353e-06,1,2.64437025511001e-05,2,5.04504788953384e-06,4,1.15045435659677e-05,3,3.06746263124647e-05,5,1.74324543080339e-06,6,1.69956933118298e-05,7,2.72854311270866e-06,8,1.50138988685044e-05,9,4.96827523731194e-06,12,2.38691446721703e-05,10,1.46766732114243e-06,11,5.95316444606096e-06,13,8.07488042617268e-06,14,7.41666905537122e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.7179013212976e-06,1,1.02230107046183e-05,2,1.89225795569206e-06,3,5.90923441178486e-06,4,1.35015501322256e-05,5,1.10953525958425e-06,6,7.95887742775957e-06,7,9.36769956998358e-07,8,6.96276492566363e-06,10,2.19099004782673e-06,9,1.19673307991702e-05,11,1.48035045329183e-06,12,9.68404393870381e-07,13,6.77980334571357e-06,14,3.11055958989284e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.96986092428084e-06,1,1.77363885843528e-05,2,3.56488122252414e-06,3,1.15598547737623e-05,4,2.33004306275929e-05,5,1.82393644117273e-06,6,1.32881922485755e-05,7,2.27800880745124e-06,8,1.0513990659467e-05,9,5.03872745172134e-06,10,1.77206823779189e-05,11,4.08466564343813e-06,12,1.10651212499556e-06,13,1.02149302965546e-05,14,4.20877106405999e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.56877362346758e-06,1,1.33772247658025e-05,2,3.25146266100834e-06,4,7.02386864354063e-06,3,1.75547285523604e-05,5,8.39416060955974e-07,6,1.02919813772548e-05,8,3.65560938116358e-06,7,9.64995661616762e-06,9,3.88921416587866e-06,12,1.59710243628883e-05,10,1.30174658526896e-05,11,9.27116874162922e-07,13,1.00296209724321e-05,14,5.78994587945437e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.89801916901557e-06,1,1.65698978286e-05,2,3.71703915392206e-06,4,5.44832435785055e-06,3,1.75403690710706e-05,5,1.46498405738314e-06,6,1.00572595863733e-05,7,1.8507132627909e-06,8,9.02181078853521e-06,9,2.89029352476305e-06,11,1.42891187270467e-05,10,8.29970792049101e-06,13,4.44368371490258e-07,14,8.42505658366193e-06,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.81246952950758e-07,15,NaN,NaN,NaN,NaN,NaN,NaN
2.8282149446564e-06,1,1.10472635147019e-05,2,1.95398629217064e-06,3,5.87908576230033e-06,4,1.43872363535144e-05,5,3.76244837117421e-06,6,8.08321946615036e-06,7,8.87929086283602e-07,8,7.96712980975554e-06,10,2.27740056696683e-06,9,1.26132243233452e-05,11,1.7880172783579e-06,12,9.31974419807788e-07,13,6.75179836661166e-06,14,2.85986333610839e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.19726351718463e-06,1,1.49459178009688e-05,2,2.72862616787787e-06,3,9.90725734394564e-06,4,2.03970651290148e-05,5,1.56787607053788e-06,6,1.16009091633363e-05,7,2.01177394206672e-06,8,8.38733327034034e-06,11,3.04002752583962e-06,9,1.50744432779332e-05,13,5.72443017535065e-07,10,8.28748750817323e-06,12,9.07662216896506e-06,14,5.17017177302344e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.65834102772475e-06,1,1.00680584909669e-05,2,1.8432289527065e-06,3,5.57722178573292e-06,4,1.36730739297165e-05,5,6.37126902398712e-07,6,7.54463044740526e-06,8,4.16976785773869e-06,7,7.36394494401435e-06,11,2.37402632362217e-06,9,1.22616353304827e-05,12,4.28281021773201e-06,10,2.22002419072737e-06,13,7.43401039661255e-06,14,3.30322418641045e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.81863520019594e-06,1,1.74880018534688e-05,2,4.17509578874457e-06,4,1.03149785827151e-05,3,2.32215232041374e-05,5,1.94667201315612e-06,6,1.46435834094808e-05,7,2.06406545456335e-06,8,1.36500646007746e-05,9,4.96296815153081e-06,11,2.34614804103171e-05,10,1.46306930460273e-06,12,1.00366107645821e-05,13,5.78717273536197e-06,14,9.78162250792471e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.66054504605599e-06,1,9.81826688964193e-06,2,3.41994727149099e-06,4,5.58272354444301e-06,3,1.26018297068429e-05,5,8.22767205964244e-07,6,6.55520746138032e-06,8,6.55662589323673e-06,7,6.19138729586227e-06,9,1.20416614514229e-05,12,1.24041510141818e-05,11,3.52747289879753e-06,10,9.26761205670265e-07,13,6.08553573581642e-06,14,4.38388721449195e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.90568080785759e-06,1,9.63075388629955e-06,2,1.81993231618203e-06,3,6.47907239894406e-06,4,8.50619122552362e-06,6,5.84005987416443e-06,5,7.87003944868276e-06,8,1.0148122567723e-06,7,6.3364812170625e-06,12,2.60793782684282e-06,10,1.08964229996363e-05,13,3.33334538025283e-07,9,8.55767553809424e-07,11,5.57948731876684e-06,15,4.54331484618188e-06,14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.56921027476475e-06,1,1.57700776994283e-05,2,3.81174862400646e-06,4,5.07686801722344e-06,3,1.65943759887563e-05,5,1.67664404702135e-06,7,9.74754336530248e-06,6,1.42615858413198e-06,8,8.66755279072878e-06,9,2.74414285093214e-06,11,1.39569267850467e-05,10,3.71931774959031e-07,13,3.0212270328208e-07,14,8.42638070744024e-06,12,NaN,NaN,2.61487321578996e-06,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.13476599949827e-06,1,1.17046032724795e-05,2,2.89419564855662e-06,4,5.35130282933039e-06,3,1.43996210936341e-05,5,9.383091222149e-07,6,8.55757829980793e-06,7,2.70989035912827e-06,8,8.12771261088453e-06,9,2.90839408697212e-06,12,1.33957130859884e-05,10,9.32894002479504e-07,11,3.24108249754657e-06,13,5.70057778117377e-06,14,7.20062587503101e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.16290042371551e-06,1,1.72535521805343e-05,2,3.70680892484803e-06,4,6.96455236052814e-06,3,1.96098260892627e-05,5,2.32620740623431e-06,6,1.18122460334895e-05,7,1.55645052269122e-06,8,1.07491440525695e-05,9,3.57574367005539e-06,11,1.76288425787652e-05,10,1.18348460031595e-06,13,3.7193039532515e-07,14,1.07826012145124e-05,12,NaN,NaN,3.64430074750986e-06,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.99184495757489e-06,1,1.12611607879388e-05,2,7.14774107897383e-06,4,7.29788583342307e-06,3,1.41430972720532e-05,5,1.32020949171158e-06,6,8.30425076915616e-06,7,1.06889609560467e-06,8,7.16778627095065e-06,9,1.05073234545014e-05,10,1.30934408523897e-05,11,1.23041617253595e-06,12,1.66718409329117e-06,13,6.07692363421921e-06,14,4.51068281843688e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.28444288393e-06,1,1.23976729712073e-05,2,3.28452060451838e-06,4,6.33933119801217e-06,3,1.5723848756624e-05,5,7.92136032229237e-07,6,8.60639405956876e-06,8,4.78776215156891e-06,7,7.85325420214725e-06,9,3.7262606249145e-06,12,1.28111012808916e-05,11,7.35874065889772e-06,10,9.45241803553294e-07,13,7.54860654419108e-06,14,5.31290307392799e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.19541320766838e-06,1,1.20335999393494e-05,2,2.20066845545086e-06,3,6.522137555222e-06,4,1.59349851213479e-05,5,8.32162835019235e-07,6,8.8016637130511e-06,8,1.41973688268874e-06,7,6.67256772786327e-06,11,2.59410231588276e-06,10,1.29024386042754e-05,13,3.124285581404e-07,9,4.10251780121984e-06,12,7.70154269900588e-06,14,5.02970577730665e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.3864174313695e-06,1,2.47769768216486e-05,2,4.18713396648158e-06,3,1.29713836971527e-05,4,3.04278558693173e-05,5,1.41275052537751e-05,6,1.48952398844701e-05,7,1.43497461423096e-06,8,1.23752904229879e-05,10,3.73213222518458e-06,9,1.9485643954803e-05,11,1.32598122897659e-06,12,1.4519498754767e-06,13,9.18716781106964e-06,14,3.17221352769572e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.77684410778133e-06,1,1.02022733587623e-05,2,1.90785713923029e-06,3,6.32982752263806e-06,4,1.40576951517769e-05,5,9.05838054925268e-07,6,8.33048330972698e-06,7,1.8542600275409e-06,8,7.64236534207168e-06,10,2.53564752154622e-06,9,1.29851214015868e-05,12,3.17041061709388e-06,11,1.08597382167554e-06,13,8.02324481361238e-06,14,3.12624491013908e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.87271133119773e-06,1,1.50437149747743e-05,2,5.01221984431707e-06,4,7.96480968124713e-06,3,1.87720545685757e-05,5,1.79265834924181e-06,7,1.13239753232458e-05,6,1.06856302448653e-06,8,1.01595699086823e-05,9,3.89761095803123e-06,11,1.72881383749725e-05,10,3.22428635064684e-07,13,3.3340864529421e-07,14,1.04122853123768e-05,12,NaN,NaN,3.10427717514153e-06,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.19685148611217e-06,1,2.57301118396752e-05,2,7.20957275090051e-06,4,1.70388148110143e-05,3,3.49352660118685e-05,5,2.07223325884914e-06,6,2.02340349015715e-05,8,2.75146049090103e-06,7,1.71362653861201e-05,9,7.04821362831082e-06,12,2.88413829991615e-05,11,3.8688185440267e-06,10,9.86141617592012e-07,13,1.72715166541436e-05,14,5.20764072831202e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.02719885899978e-06,1,1.50869429061259e-05,2,3.66445300294724e-06,4,8.12753580936262e-06,3,1.99086983066252e-05,5,1.09793247999893e-06,6,1.13581897278046e-05,8,8.71780873374134e-06,7,1.13449715060614e-05,9,4.63918041481056e-06,12,1.91028020951885e-05,10,4.01065698322441e-06,11,1.08373988444274e-06,13,1.21195976513934e-05,14,6.32442143168035e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.56344715163211e-06,1,1.25653111371738e-05,2,2.38537626741114e-06,3,8.57589881497556e-06,4,1.76154499596369e-05,5,2.10646037196451e-06,6,1.07660099583556e-05,7,1.03874893240138e-06,8,9.82811259829383e-06,10,3.07688314554665e-06,9,1.70751518288288e-05,11,2.21612527810758e-06,12,1.60886575373759e-06,13,1.01738883403425e-05,14,4.52424565108007e-07,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.88925527334352e-06,1,1.46387273575268e-05,2,2.55985595379162e-06,3,8.77665332363513e-06,4,1.99141935180148e-05,5,9.31067103847963e-07,6,1.02974682689038e-05,8,5.28329131677939e-06,7,7.79397376203822e-06,12,2.84546516064657e-06,9,1.37841128240199e-05,13,2.04131777153502e-07,10,9.33569889410353e-07,11,7.63889830682742e-06,15,7.44830185019606e-06,14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.12687181467867e-06,1,2.45052101698276e-05,2,5.16108661505816e-06,4,5.77087421509953e-06,3,2.42100153952001e-05,5,1.98508731365961e-06,7,1.39822774792323e-05,6,2.49144214430294e-06,8,1.23279933804353e-05,9,3.59567177918669e-06,11,1.93829396029516e-05,10,2.84722262900153e-07,13,3.40703666771298e-07,14,1.17157732187027e-05,12,NaN,NaN,3.36229026616598e-06,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
