H12 f11,H12 f11 peak N,H12 f02,H12 f02 peak N,H12 f12,H12 f12 peak N,H12 f20,H12 f20 peak N,H12 f03,H12 f03 peak N,H12 f21,H12 f21 peak N,H12 f13,H12 f13 peak N,H12 f22,H12 f22 peak N,H12 f1t,H12 f1t peak N,H13 f11,H13 f11 peak N,H13 f02,H13 f02 peak N,H13 f12,H13 f12 peak N,H13 f20,H13 f20 peak N,H13 f03,H13 f03 peak N,H13 f21,H13 f21 peak N,H13 f13,H13 f13 peak N,H13 f22,H13 f22 peak N,H13 f1t,H13 f1t peak N,H15 f11,H15 f11 peak N,H15 f02,H15 f02 peak N,H15 f12,H15 f12 peak N,H15 f20,H15 f20 peak N,H15 f03,H15 f03 peak N,H15 f21,H15 f21 peak N,H15 f13,H15 f13 peak N,H15 f22,H15 f22 peak N,H15 f1t,H15 f1t peak N
0.00118237068646649,2,0.00112508020364553,1,0.00186099534870203,3,0.00148138285546411,5,0.00164471196299209,4,0.00132363268293145,6,0.00230367706216566,8,NaN,NaN,0.00148201213632222,7,0.000682045932234519,2,0.000230375636405989,1,0.000367896280274526,3,0.000838185174648303,5,0.000495504649110317,4,0.00106736574771045,6,0.000671611274339738,8,NaN,NaN,0.000121238442090902,7,1.18116654146098e-05,2,0.000797503251987442,1,3.90634723091918e-05,3,0.000998699906762456,5,0.000201162705241175,4,0.000189561109559664,6,7.2119458596487e-05,8,NaN,NaN,0.000235909333216781,7
0.00145278491415397,1,0.00222263175832892,2,0.00233006474187116,4,0.00174467151887579,3,0.00290495053151272,6,0.000868232543326697,5,0.00152343882851913,7,0.00232888126212244,8,NaN,NaN,0.000819570092205888,1,0.000402365400736386,2,0.000554838513858701,4,0.00101224176598736,3,8.25005508836799e-05,6,0.00187795361355126,5,0.0012458674091482,7,0.00071063574792349,8,NaN,NaN,2.16059907666341e-05,1,0.00128663324243342,2,0.000149379441528899,4,0.00141126528321533,3,8.64935371496217e-05,6,0.000288691206335798,5,0.00110884574380896,7,0.00265054735906809,8,NaN,NaN
0.00114700461170771,1,0.00167050625567754,2,0.00177017606185304,4,0.00164309918737066,3,0.00209876884465342,6,3.69276581215686e-05,5,0.00251506405577019,8,0.000320760460864589,7,NaN,NaN,0.000613726875519678,1,0.000262926373621611,2,0.000642635140513693,4,0.000545956252770885,3,0.000271278436100306,6,0.00136844519027978,5,0.000745230455679872,8,0.000955675908643256,7,NaN,NaN,1.62366683835109e-05,1,0.000925087432163771,2,0.00046309747947956,4,0.000879624257221454,3,8.10546313764577e-05,6,0.000218150809447426,5,0.000938354900385486,8,0.00192376743657419,7,NaN,NaN
0.00133710293564949,1,0.00207923226062388,2,0.00222267676236808,3,0.00189382988301542,4,0.00288961216946841,5,0.00189476654510974,6,0.00249588799379494,7,0.00196221547331193,8,NaN,NaN,0.000811606803144764,1,0.000419921105661067,2,0.000635800111227585,3,0.000979357837138021,4,0.0009693563451457,5,0.0011853390578919,6,0.000916888753616879,7,0.00122480427147942,8,NaN,NaN,1.76178904602951e-05,1,0.00126274966813354,2,7.39351824879489e-05,3,0.00146980905178901,4,8.05940667540722e-05,5,0.000266505611866943,6,0.000352087661486073,7,0.00294983117768319,8,NaN,NaN
0.00100297814681122,1,0.00160809262480779,2,0.00156482033362493,4,0.0012328426570665,3,0.00217950685334293,6,0.000887222173649794,5,0.00213440163012692,8,0.000466920168342507,7,NaN,NaN,0.000557659171736891,1,0.000227115040632128,2,0.000427461300068679,4,0.000673730752360703,3,2.77627460062583e-05,6,0.00127991282258226,5,0.000664191199152225,8,0.000864543274012687,7,NaN,NaN,8.9417810734483e-06,1,0.000851192307756334,2,0.00023060102729507,4,0.000960056514316002,3,4.1265467569177e-05,6,0.000213144034768365,5,0.000607127943319576,8,0.00167083679590646,7,NaN,NaN
0.0012514125669672,1,0.00192613358308842,2,0.00210696939248919,3,0.00157045699518126,4,0.0030689717897083,5,0.00168843606545953,6,0.002486319778811,7,0.00160342646918636,8,NaN,NaN,0.000775682734352088,1,0.000399350303412092,2,0.000611879323655183,3,0.000872038067689827,4,0.00080251720384423,5,0.00129573284523554,6,0.000829297301588585,7,0.00121199116618046,8,NaN,NaN,1.75042695285446e-05,1,0.00118629515208852,2,4.17211177803017e-05,3,0.00139358810403123,4,0.000163531307483315,5,0.000289211323199958,6,0.000243146590145232,7,0.00259286586909766,8,NaN,NaN
0.00115491616309621,1,0.00168804154560194,2,0.00208506508196004,3,0.00207000847566928,5,0.00262616929333016,4,0.00176470885383792,6,0.00257861607003483,7,NaN,NaN,NaN,NaN,0.000738693406895797,1,0.00039696510821476,2,0.000555936073799614,3,0.00100064427678835,5,0.000612643046104365,4,0.00137511359255461,6,0.00077002776777896,7,NaN,NaN,NaN,NaN,4.55862028149399e-05,1,0.00101332484484009,2,1.64453751296004e-05,3,0.00148098771460629,5,6.31711865394271e-05,4,0.000330171114839097,6,0.000198144734422594,7,NaN,NaN,NaN,NaN
0.00129227981804711,1,0.00193315864301801,2,0.00190625914899694,4,0.00186829566632909,3,0.00266222265774062,6,0.00143366223801373,5,NaN,NaN,0.00113104143813614,7,NaN,NaN,0.000665653182678506,1,0.000217722524896614,2,0.000514414945953758,4,0.000882195001126972,3,3.26434692601962e-05,6,0.00172274613820845,5,NaN,NaN,0.000902260939279922,7,NaN,NaN,8.90826025767084e-06,1,0.000950633601253315,2,0.000425040833144809,4,0.00127686560574087,3,3.87909530097663e-05,6,0.000337560737692418,5,NaN,NaN,0.00240937220120522,7,NaN,NaN
0.00112129288958066,1,0.00167681593061143,2,0.00188478425018525,3,0.00156185898714875,4,0.00264388846271628,5,0.00164385461388101,6,0.00217401484192842,7,0.00163626950946066,8,NaN,NaN,0.000686032190723597,1,0.00035847866883028,2,0.00052429318108061,3,0.000808055142224814,4,0.000757466628564851,5,0.00112688499073253,6,0.000723835125500581,7,0.00101108319757339,8,NaN,NaN,1.859217077112e-05,1,0.0010339436048998,2,1.12353649206218e-05,3,0.00130029440216139,4,0.000144477198694417,5,0.000268392641306747,6,0.000270193538523666,7,0.00246637855025099,8,NaN,NaN
0.00104985096869579,1,0.00153389421466799,2,0.0018355066338242,3,0.00174365590645856,5,0.00228680179052303,4,0.00148518462929405,6,0.00222808100139293,7,NaN,NaN,0.00212214597975469,8,0.000660084788822956,1,0.000344879545220114,2,0.000490916565827986,3,0.000849474100780048,5,0.00051988334171884,4,0.00117528127493955,6,0.000721005559484956,7,NaN,NaN,0.000528228844445521,8,3.07562536164355e-05,1,0.000935093133699447,2,6.38241125621258e-06,3,0.00120631773701522,5,9.03677201791281e-05,4,0.000265762825793065,6,0.000173921937681178,7,NaN,NaN,0.00125423750529327,8
0.00120217179314182,2,0.00108383591857359,1,0.00191541469183044,3,0.00151635627355024,5,0.00199651485527852,4,0.00137943446092944,6,0.00242125288162335,8,NaN,NaN,0.000986633273447316,7,0.000722141513873865,2,0.000236969165751499,1,0.000418856927599587,3,0.000866955777270854,5,0.000613395565100525,4,0.00121133503737477,6,0.000591575661389463,8,NaN,NaN,1.15012330688326e-05,7,1.3669434994823e-05,2,0.000788403915116304,1,6.98592547447887e-05,3,0.00122220140298011,5,4.0253814308478e-05,4,0.000243855118686237,6,5.24988598692733e-05,8,NaN,NaN,0.00022534545290548,7
0.000932670999667169,1,0.00133831522845587,2,0.00167114657015946,3,0.00179766914096584,5,0.00203464369437219,4,0.00150655814941079,6,0.00201296303119262,7,NaN,NaN,0.000703917039967834,8,0.000583701353359185,1,0.000282268461968031,2,0.000422222111831589,3,0.00084412508961055,5,0.00043905251641852,4,0.00111483644767944,6,0.00074947896276917,7,NaN,NaN,0.000147059631798433,8,3.06782816769339e-05,1,0.000781887635146752,2,1.05065401916874e-05,3,0.00125646856641894,5,4.0864709808378e-05,4,0.000273863022971261,6,0.000214584501329019,7,NaN,NaN,0.000364831627357216,8
0.0010448725141945,1,0.00167426058156279,2,0.00173715652324834,3,0.00166586571254844,4,0.00258475019570917,5,0.00156429284127268,6,0.00162215429431577,7,0.00172895302527378,8,NaN,NaN,0.000630189112947969,1,0.000261775084815266,2,0.000544391236293258,3,0.000815593524725628,4,0.000609483727696346,5,0.00104949948597227,6,0.000952532964079938,7,0.000950599388779881,8,NaN,NaN,7.61530250910324e-06,1,0.000935442667074984,2,0.000141509238687343,3,0.00129647325036151,4,9.88549804410499e-05,5,0.000259114656455285,6,0.000441771496274077,7,0.00244968711400947,8,NaN,NaN
0.0011394635181367,1,0.00166476510766745,2,0.00178539800953209,3,0.00152937930452471,4,0.00222944149446241,6,0.000688237126411559,5,0.00264745254195747,8,0.000745127096125979,7,NaN,NaN,0.000613170326997814,1,0.00024854095152251,2,0.000355855157396886,3,0.000939093777275318,4,0.00013788875162091,6,0.00148338471280459,5,0.000940677175127177,8,0.000888250903562356,7,NaN,NaN,1.23070264778175e-05,1,0.000906698424124805,2,0.000105191491705238,3,0.00131522681968497,4,6.63514992731023e-05,6,0.000270897775712533,5,0.000732639169804372,8,0.00203544217620205,7,NaN,NaN
0.000950470307440698,1,0.00152281597988696,2,0.00156204264935374,3,0.0014584234092087,4,0.00179048539649484,5,0.00150210787269329,6,0.0011976881398168,7,0.0014920491595075,8,NaN,NaN,0.000565665497955853,1,0.000222979488794846,2,0.000475634810500506,3,0.000740774034138686,4,0.000701712304695243,5,0.000759044758165173,6,0.000924426533935832,7,0.000740917141946171,8,NaN,NaN,6.69695183814445e-06,1,0.000830314378802447,2,0.000153314590334777,3,0.00113120214346011,4,0.000108170298582798,5,0.000182109751631868,6,0.000560965117322401,7,0.00205873336569526,8,NaN,NaN
0.00104660677010999,1,0.00153644111984301,2,0.00188440837496511,3,0.00180053281112588,5,0.0023972285544322,4,0.00153709926532679,6,0.00233370913659327,7,NaN,NaN,0.00251655571730021,8,0.000671013279793376,1,0.000367342329626166,2,0.000508134309715505,3,0.000880753802132261,5,0.000559388665394162,4,0.00123144499539938,6,0.000680837412694257,7,NaN,NaN,9.97631819308406e-06,8,4.13703856585821e-05,1,0.000930353981190808,2,1.53943587494287e-05,3,0.00129430497482905,5,6.17644360866041e-05,4,0.00028834608212194,6,0.00016130005495686,7,NaN,NaN,0.000684158338940749,8
0.00116291407037725,1,0.00168719025215117,2,0.00199934152947862,3,0.00161765462253101,4,0.00245820470000086,5,0.0017269933576392,6,0.00204760113212795,7,0.00110616703546087,8,NaN,NaN,0.000674924187503145,1,0.000343995281425492,2,0.000439816371477655,3,0.000940674605247332,4,0.000842392552458904,5,0.00103289004514248,6,0.00107890527168757,7,0.00082149153639997,8,NaN,NaN,4.19623157239121e-05,1,0.000961775998558762,2,9.50384134474662e-05,3,0.00137240408347767,4,9.09363693652105e-05,5,0.000205872048321415,6,0.000465095274306717,7,0.00233328053551302,8,NaN,NaN
0.00127800918417837,1,0.00186064863460228,2,0.00218776656501244,3,0.000625132261750903,4,0.0027979657108376,5,0.00185595349548213,6,0.00253432791793376,7,0.00163526211850745,8,NaN,NaN,0.000785401300621016,1,0.000415680326007599,2,0.000582569014282877,3,0.00057163751416433,4,0.000827453725998634,5,0.00138677584828585,6,0.000858151973466043,7,0.00115897352028296,8,NaN,NaN,3.19392213081335e-05,1,0.00114112410361145,2,7.52233345658369e-06,3,0.00120973187097852,4,0.0004889176842522,5,0.000319102067665475,6,0.00028129199028618,7,0.00270243802175622,8,NaN,NaN
0.00110886281229035,1,0.00163115441165096,2,0.00198567354229274,3,0.00137885039422279,4,0.00272524292191718,5,0.00161636933006859,6,0.00232879406560302,7,0.000875489110565641,8,NaN,NaN,0.000683957709447875,1,0.000380190053415186,2,0.000490633968995387,3,0.000808793098245683,4,0.000761874549471231,5,0.00118293228559516,6,0.000834054727289787,7,0.000973219431444614,8,NaN,NaN,4.89130116813097e-05,1,0.000961010318158465,2,1.96264105937809e-05,3,0.00128680324251078,4,0.000170174102795487,5,0.000248583203797107,6,0.000234459334882632,7,0.00204693903290793,8,NaN,NaN
0.00104439970449677,1,0.00162073518542692,2,0.00165696423291406,3,0.00155117073974104,4,0.0019976427373106,6,0.000112831305349494,5,0.00225453442088975,8,0.000654166895262447,7,NaN,NaN,0.000586380459031182,1,0.000203740418908094,2,0.000437015382533157,3,0.000834658520659198,4,0.000315019906670255,6,0.0012586412677877,5,0.000815089236842611,8,0.000906400739348577,7,NaN,NaN,7.23404217544535e-06,1,0.000831048887193797,2,0.000234491074677207,3,0.00121748305946142,4,8.91203725326818e-05,6,0.000233800151344536,5,0.000561539941150254,8,0.00189676179532424,7,NaN,NaN
0.00132788035978228,2,0.00120479457935521,1,0.00201704751186758,3,0.00182623846029373,5,0.00232253221365466,4,0.00162192125038684,6,0.00256611723418465,7,NaN,NaN,0.000991900403727904,8,0.000788925315712957,2,0.000236306934806265,1,0.00047310043902156,3,0.000963659931769156,5,0.00062415913905427,4,0.00130272778317661,6,0.000679709904269735,7,NaN,NaN,0.000102696955718905,8,2.85937694015346e-05,2,0.000872556205535709,1,5.78686637068241e-05,3,0.00137801804460367,5,5.0199427087827e-05,4,0.000284414195627822,6,0.000122536479849695,7,NaN,NaN,0.000131721492423814,8
0.00121087818858146,1,0.00183728991528646,2,0.00202907595047984,3,0.000966558731330597,4,0.0028400378903503,5,0.0017055613945981,6,0.00231352282181334,7,0.00119096873283356,8,NaN,NaN,0.000739184281084302,1,0.000343834475998522,2,0.00056016482555115,3,0.000673260975727245,4,0.000848509792013864,5,0.00120477363288828,6,0.000968178822243955,7,0.00110040687925398,8,NaN,NaN,1.58842992325657e-05,1,0.00109108089334358,2,7.46184875462358e-05,3,0.00125472895698678,4,0.000359960641105744,5,0.000272959324520217,6,0.000290361383643296,7,0.00234469702764029,8,NaN,NaN
2.2625689141735e-05,1,0.00135397948058918,2,0.00184992354462586,3,0.00179601987310486,5,0.00202248023757167,4,0.00153002731518155,6,0.00209639708857751,8,NaN,NaN,0.00117282506272843,7,0.000253833665899243,1,0.000559007172341656,2,0.000398421368119266,3,0.000892703320488024,5,0.000401181332294235,4,0.00116695830478184,6,0.000965632337338403,8,NaN,NaN,0.000165246807105808,7,0.000386114594959784,1,0.000344620298488355,2,5.29892040962059e-05,3,0.00120929319187221,5,0.000104614567514384,4,0.0002428675944027,6,0.000167928831690739,8,NaN,NaN,0.000582903869423361,7
0.00105452388964214,1,0.00170999334529963,2,0.00176881238038467,3,0.00160552680726126,4,0.00275519127399798,5,0.00146904605922835,6,0.00201150124455607,7,0.00163358711680705,8,NaN,NaN,0.000650719085480159,1,0.000323875899251628,2,0.000561919898758041,3,0.000789271072737073,4,0.000659095854741707,5,0.00108744861184435,6,0.000725528491071433,7,0.000985670598052017,8,NaN,NaN,9.64634867398142e-06,1,0.00102294691189484,2,7.64063217823463e-05,3,0.0012295319991631,4,5.95032248207867e-05,5,0.00025987136591138,6,0.000258712194340002,7,0.00231800966093213,8,NaN,NaN
0.00100966408131832,1,0.00162761300901871,2,0.00163509950508277,3,0.0015711877573796,4,0.00190863606350379,6,0.000571141937954952,5,NaN,NaN,0.00191673404394923,8,0.000161261610131274,7,0.000587364150684089,1,0.000205594365867719,2,0.000494683473396337,3,0.000800052597734997,4,0.000437747897628084,6,0.00112248874722317,5,NaN,NaN,0.000121656483423757,8,0.000963425055869285,7,6.00890422921277e-06,1,0.000838639875916615,2,0.000216713110170165,3,0.00121720363361806,4,0.000122295825158458,6,0.000217581373974422,5,NaN,NaN,0.00128501208097765,8,0.00149882107544257,7
0.00116625148008894,1,0.00171597218433994,2,0.00206763380923144,3,8.6471362091717e-05,4,0.0024453392366431,5,0.0016373382155939,6,0.00251432336485231,7,0.000878022883153258,8,NaN,NaN,0.000729346605528618,1,0.000398592445213288,2,0.000531415272981887,3,0.000286158845064082,4,0.000888430500891687,5,0.00122429754588117,6,0.000812543908994664,7,0.0011091003575137,8,NaN,NaN,4.37623861423182e-05,1,0.00103043308103952,2,9.18420064856807e-06,3,0.000915578373006144,4,0.000632667725757759,5,0.000256216126980566,6,0.000197239348180018,7,0.00193315570717343,8,NaN,NaN
0.00105884245432035,1,0.00163409443458174,2,0.00168559355551124,3,0.00148374033781575,4,0.00215330302759326,6,0.000703762599811864,5,0.00212071043727916,8,NaN,NaN,0.000292862529227971,7,0.000597094076591213,1,0.000251282173770683,2,0.000447966987654733,3,0.000784267612522174,4,9.63183959614531e-05,6,0.00141889911497987,5,0.000339580163539888,8,NaN,NaN,0.000915046393313978,7,1.01482063104799e-05,1,0.000894595506798887,2,0.00018467338941113,3,0.00113304449555246,4,6.32342961575585e-05,6,0.000256274961321998,5,0.00103206436733546,8,NaN,NaN,0.00161501030887547,7
0.0010095237061177,1,0.00160237776229265,2,0.00160404520736888,4,0.00116149158835736,3,0.00215907141621721,6,0.000825558327464248,5,0.000787188649901354,7,0.00168304338000775,8,NaN,NaN,0.000571863947225646,1,0.000278118935338668,2,0.000404571860699417,4,0.000676173539053108,3,4.99488737232889e-05,6,0.00127026887843241,5,0.000857590209609363,7,0.000359028846349699,8,NaN,NaN,1.24658906283989e-05,1,0.000915798777275719,2,0.00012998640250517,4,0.000942898915851908,3,5.16512130784824e-05,6,0.000196828069323084,5,0.000926126117683525,7,0.00160961884440865,8,NaN,NaN
0.00115402220005786,1,0.0016859344149903,2,0.00190588648101016,3,0.00169141722639656,4,0.00271865705179977,5,0.00167664559285114,6,0.0016895964150638,7,0.00104960077797912,8,NaN,NaN,0.000669328227206329,1,0.000291181196706617,2,0.000461737076520061,3,0.000920051624903366,4,0.000659310486659457,5,0.00110755645706154,6,0.00109920850256632,7,0.000584337372458474,8,NaN,NaN,1.72864181302381e-05,1,0.00096251065510589,2,0.000124223284467162,3,0.00139953841213477,4,9.81731931650348e-05,5,0.000241524684617302,6,0.000579782225403799,7,0.00237581451241829,8,NaN,NaN
0.00105065319472722,1,0.00154128136270633,2,0.0017253783163994,3,0.00160343762608835,4,0.00250337989428395,5,0.00165880747580951,6,0.000800828695318186,7,0.00178239486534729,8,NaN,NaN,0.000605660527669403,1,0.000238927218454616,2,0.000438503844738337,3,0.000841334692795593,4,0.000560281936465651,5,0.00107039287108935,6,0.00102345459623384,7,0.000403504563910558,8,NaN,NaN,1.05042992012139e-05,1,0.000855095966471999,2,0.000135504119060927,3,0.00135558218585909,4,0.000151088893640182,5,0.000262520076818127,6,0.00100009141463261,7,0.002106068007303,8,NaN,NaN
0.0015410942932784,2,0.00105413707039168,1,0.00219759702752979,3,0.00196183399270348,5,0.0026809561963036,4,0.00171675445542087,6,0.00277252528350124,7,NaN,NaN,0.00130873659065801,8,0.000877914199677472,2,0.000128032872849472,1,0.000548117630913008,3,0.00102363050071381,5,0.00068622023607352,4,0.00140409447437407,6,0.000774615615794329,7,NaN,NaN,0.000132173350718081,8,0.000107860124257555,2,0.000876419989843773,1,3.32974584043815e-05,3,0.00148827082985091,5,6.70227904107883e-05,4,0.000309332951750085,6,0.000147479915417288,7,NaN,NaN,5.6305492917092e-06,8
0.00109220313166719,1,0.00181798705249215,2,0.00173485151541672,3,0.00162553506455918,4,0.00232058804679097,6,0.000518931831147228,5,0.00252545722513781,8,0.000786647974624114,7,NaN,NaN,0.000628998714370135,1,0.000189500512300131,2,0.00055363315816033,3,0.000858430630859139,4,0.000187280712802055,6,0.00149607365442295,5,0.000686918447082513,8,0.000999021414078892,7,NaN,NaN,5.58926229708416e-06,1,0.000875426049583639,2,0.00032843826540343,3,0.00127405511661125,4,7.26382201210366e-05,6,0.000300017891476794,5,5.74773719426576e-05,8,0.00196994779091897,7,NaN,NaN
0.00100231654962059,1,0.00158819870772104,2,0.00170809809586132,3,0.0018786161101562,5,0.00232862851071029,4,0.00148826182919534,6,0.00200195831402694,7,0.00135578070124171,8,NaN,NaN,0.000627260698370526,1,0.000286678282399716,2,0.000543531810912757,3,0.000783081404181693,5,0.000405034537019894,4,0.00119304144291818,6,0.000741216124854707,7,0.0010129058682358,8,NaN,NaN,8.55247621949962e-06,1,0.000944190286387272,2,5.28539932987933e-05,3,0.00120899680884012,5,5.69521934512061e-05,4,0.000314974151082825,6,0.000234777701573048,7,0.00215224787907098,8,NaN,NaN
0.00110943335417882,1,0.00161385029440921,2,0.00189978467347331,3,0.00136002752605725,4,0.00262785480509214,5,0.0016182341251715,6,0.00220543848649363,7,0.0013441512423632,8,NaN,NaN,0.000679224281489162,1,0.000360068334049811,2,0.000498327470902736,3,0.000763034394139727,4,0.000749429942389321,5,0.0011441048887029,6,0.000748996182814581,7,0.000981872460642056,8,NaN,NaN,2.89783589788144e-05,1,0.000984119052733536,2,8.48230553298059e-06,3,0.00126953206699023,4,0.000195235358252223,5,0.000262049071385885,6,0.000253424427076316,7,0.00230670997937461,8,NaN,NaN
0.00103136984848474,1,0.00149788864477306,2,0.00170975787066975,3,0.00144879797784079,4,0.00227447717632246,5,0.0015672278418146,6,0.00161035013891981,7,0.00121150702787208,8,NaN,NaN,0.000601965955966902,1,0.000262756760573854,2,0.00041882857832693,3,0.000789682639091526,4,0.000641495656403105,5,0.000968536637450651,6,0.000953397081404233,7,0.000730381009428121,8,NaN,NaN,1.4728078760566e-05,1,0.000861362177712034,2,8.36659693114173e-05,3,0.00124264166814811,4,0.000136954568646352,5,0.000221068339618651,6,0.000467702051013143,7,0.00212280706631701,8,NaN,NaN
0.000997880663341145,1,0.00160106422244445,2,0.00157568204254128,3,0.0013409918303992,4,0.00208491984460498,6,0.000571179973247152,5,0.00211721668129274,8,0.000565525272605849,7,NaN,NaN,0.000561947913460511,1,0.000193788558046485,2,0.00040413280198523,3,0.000791888141240364,4,0.000116714485280597,6,0.00132711148417243,5,0.000806745959179156,8,0.000885423043684328,7,NaN,NaN,6.52064257668294e-06,1,0.000811425173403586,2,0.000198310994165323,3,0.00113000849540307,4,5.70326899479565e-05,6,0.000240314727692409,5,0.000587447996843513,8,0.00175649296965777,7,NaN,NaN
0.00115363812515784,1,0.00165737553304694,2,0.0019028258949683,3,0.00162398324968454,4,0.00255285002666433,5,0.00174089137861439,6,0.00150387527348996,7,0.00107798362913497,8,NaN,NaN,0.000661060216305081,1,0.000275779102766324,2,0.000438783999611015,3,0.000916596635318597,4,0.000685631533463877,5,0.00108206141391914,6,0.00113917156233532,7,0.000217369936337284,8,NaN,NaN,1.73174041318195e-05,1,0.000931781880427737,2,0.000124809747995776,3,0.00140750902011773,4,0.000143731528684272,5,0.000237036577502055,6,0.000772675534237717,7,0.00226134054377186,8,NaN,NaN
0.00129859772849794,1,0.00195860169397426,2,0.00212120509253247,3,0.00189074136656562,4,0.00150941959371418,5,0.00216120669712253,6,0.0019226607257594,7,0.00208013695642697,8,NaN,NaN,0.000757434291267236,1,0.000361493746234383,2,0.00055500719327499,3,0.000979336204582707,4,0.00119732466828718,5,0.000789642051434768,6,0.00105385812448556,7,0.000959068557555333,8,NaN,NaN,1.70250730896452e-05,1,0.00114589076232817,2,9.11532334614677e-05,3,0.00145706605317869,4,0.000174600345663103,5,0.000198400262564512,6,0.000649230775444718,7,0.00284564730685085,8,NaN,NaN
0.00114822321170351,1,0.00172295701000935,2,0.00178310829645247,3,0.00165324315747112,4,0.00234326275434818,6,0.000976397262720044,5,0.00232446677143044,8,0.000940330381712741,7,NaN,NaN,0.000617473232937338,1,0.000220887990193984,2,0.000396732579063604,3,0.000952701882069062,4,9.12139065826893e-05,6,0.0015573517221624,5,0.00101437474117334,8,0.000879724529060955,7,NaN,NaN,8.92229375599682e-06,1,0.000888979305314924,2,0.000195443583880433,3,0.00135743029221194,4,5.44554322840499e-05,6,0.000302138754244527,5,0.000521365857930438,8,0.00214778830174292,7,NaN,NaN
0.00120007908005742,1,0.00175767174174474,2,0.00192716275053794,3,0.00167009660905925,4,0.00202167886084387,6,0.00110656055502997,5,NaN,NaN,0.00221604088646524,8,0.000237020578024899,7,0.000664630481764038,1,0.000284930945928331,2,0.000428056975427183,3,0.000939135053257454,4,0.000596933775081713,6,0.00115121774734695,5,NaN,NaN,0.000156911783314457,8,0.00108366287018995,7,1.62223911677584e-05,1,0.000982588636091893,2,0.000147792500532998,3,0.00135484260519711,4,0.000140169470859836,6,0.000175743890362786,5,NaN,NaN,0.00156596231818859,8,0.00162752231298286,7
0.00110532514335688,1,0.001810343743669,2,0.00184842169493397,3,0.0016825327020109,4,0.00232458461282511,5,0.00166535714788708,6,0.00205586707745398,7,0.00172786274787159,8,NaN,NaN,0.000677213335140053,1,0.000323239749402254,2,0.00059254744475288,3,0.000825931066163716,4,0.000822327886444607,5,0.000986714435027161,6,0.000792351995150521,7,0.00102057859772179,8,NaN,NaN,8.83791784596372e-06,1,0.00105896030665726,2,9.59722935499289e-05,3,0.00127737690364321,4,0.000100769778066525,5,0.000244195195753962,6,0.000318180619377152,7,0.00245588284381987,8,NaN,NaN
0.00124736963569201,1,0.0017990931640344,2,0.00202181767012139,3,0.00178931211753987,4,0.00210811232855807,6,0.00119856284824314,5,0.0011115904891953,7,0.00216215824905754,8,NaN,NaN,0.000700752999819516,1,0.000321478004961365,2,0.000464177219771739,3,0.000965992829627901,4,0.000665597218130088,6,0.00118060213572182,5,0.00111146346022688,7,0.000493053924703314,8,NaN,NaN,2.08277911522491e-05,1,0.00103366224115137,2,9.8007990750299e-05,3,0.00140361070841979,4,0.000162829327014615,6,0.000178017020859609,5,0.00109100576671271,7,0.00238680322912055,8,NaN,NaN
0.00139223886724624,2,0.00125423631758334,1,0.00204637824753176,3,0.00129565565698342,4,0.00256134857814727,5,0.00162447670323886,6,0.00252670762971613,7,NaN,NaN,0.00156681112328421,8,0.000781064102900246,2,0.000218372295738889,1,0.000435468900867395,3,0.000815278671560378,4,0.000899276479565573,5,0.00112123217374165,6,0.000835770871856514,7,NaN,NaN,0.000133680132329837,8,3.57400808481936e-05,2,0.000895378472083606,1,1.17946622529088e-05,3,0.00126047677236259,4,0.000168258271610709,5,0.00021697644193013,6,0.000196359289868301,7,NaN,NaN,0.000275370463303893,8
0.00117195800213769,1,0.0017420240719387,2,0.00198459910306531,3,0.0020988131199181,5,0.00247430936877604,4,0.00173196421304495,6,0.0022334876482853,7,NaN,NaN,0.00126106952319572,8,0.000716113548565659,1,0.00032194291782496,2,0.000541595449854323,3,0.000944183208062022,5,0.000473384721143601,4,0.00129388720732759,6,0.000980003040796589,7,NaN,NaN,0.000190912593047067,8,1.56300678385241e-05,1,0.00102964585585626,2,5.76272903085015e-05,3,0.00134171197856026,5,9.21389548803571e-05,4,0.000307179116598298,6,0.00028598340412492,7,NaN,NaN,0.000195312326496875,8
0.00114702110358653,1,0.00168351250163765,2,0.0019170166839007,3,0.00144027487737762,4,0.00273994242125179,5,0.00161645505814574,6,0.00198206449274762,7,NaN,NaN,0.000529204039468946,8,0.000680228800755169,1,0.000304521868888221,2,0.000481336449712353,3,0.000843562497592973,4,0.00063199938736345,5,0.00118136318715592,6,0.00105354138873725,7,NaN,NaN,0.0002432693277307,8,1.86298635497304e-05,1,0.000977613927346577,2,0.000102264008985738,3,0.00133618415683936,4,0.000155478405746478,5,0.000255908509372721,6,0.000375975819539581,7,NaN,NaN,0.000561132687819056,8
0.00111625162886072,1,0.00164818325288254,2,0.00201480098194385,3,0.000557508409125505,4,0.0025757232088908,5,0.00161513663200876,6,0.00237074844377668,7,NaN,NaN,0.000842542468054244,8,0.000687389964403958,1,0.000368896692262343,2,0.000480928426576828,3,0.000557149065332438,4,0.000797428548548429,5,0.00121088366907044,6,0.00094372953403437,7,NaN,NaN,0.000228261436270521,8,5.15134695157085e-05,1,0.000948528867414324,2,5.02464645977838e-05,3,0.00111571241984445,4,0.00041361700272856,5,0.00024924262016653,6,0.000233638034629932,7,NaN,NaN,0.000246433379892686,8
