H_12_f1,H_12_f2,H_12_f3,H_12_f4,H_12_f5,H_12_f6,H_12_f7,H_12_f8,H_12_f9,H_12_f10,H_12_f11,H_12_f12,H_12_f13,H_12_f14,H_12_f15,H_13_f1,H_13_f2,H_13_f3,H_13_f4,H_13_f5,H_13_f6,H_13_f7,H_13_f8,H_13_f9,H_13_f10,H_13_f11,H_13_f12,H_13_f13,H_13_f14,H_13_f15,H_15_f1,H_15_f2,H_15_f3,H_15_f4,H_15_f5,H_15_f6,H_15_f7,H_15_f8,H_15_f9,H_15_f10,H_15_f11,H_15_f12,H_15_f13,H_15_f14,H_15_f15
0.00115409830352227,0.00168490185743872,0.00192493002823387,0.0014035924439656,0.00258109515605232,0.00170101225011117,0.00201013980021908,0.000862322065963875,0.00139857653559146,0.00278602265866258,0.000332614982648461,0.000608376933488905,0.000857421975275414,0.00217052116745736,0.000774575540744805,0.000681360703970725,0.000300187734275393,0.000474005161081118,0.00082371589514701,0.000749291707765797,0.00109090861970064,0.00105607966581616,0.000821721312797166,0.000716277420972389,3.32582605726654e-05,0.000762224897353938,0.000875944784034863,0.00176046704985991,0.00447594614871513,0.000687394319008262,1.74404469558297e-05,0.000972755516689798,8.90635150885727e-05,0.00132559397425968,0.000194357366621455,0.000239445194818683,0.000403860757141638,0.00217273371395671,0.00102146170543444,0.00121789514821975,0.000185645685771852,4.178297603995e-06,5.29803630573286e-05,0.00425604101706898,0.00076162045760833
0.00123286320776695,0.00185263059694063,0.00205273971585373,0.00174721327205225,0.00260357873270131,0.00179831553166601,0.00227195758406524,0.00158733183210122,0.00329689321222768,0.00256495793457813,0.000415476922702113,0.00105374860235631,0.000411737732300946,0.00311232823530346,0.00021189485912299,0.000740560297771522,0.000364070638016164,0.000549393060261489,0.000922995431698691,0.000871520343228965,0.00109653997182621,0.000923508880103201,0.00106517714496055,0.000137983879827066,0.000124119443125077,0.000758494974954714,0.000210013619275086,0.00225210899064969,0.00453887194846926,0.00110017041834732,1.83094670676974e-05,0.00111082000700247,6.21014528363749e-05,0.00141220315525068,0.000107931178104061,0.000248381037232241,0.000353755714177496,0.00261062542347287,0.00138453870495278,0.00185816540489381,0.000170801491893385,5.52457873329615e-05,4.07455729936498e-05,0.00386248264285071,0.000543787671837226
0.00101314513198832,0.00156008891382203,0.00164939434252801,0.00165841836589265,0.00221378451900618,0.00162112935116624,0.000160226913201631,0.000779767603446173,0.00193353640286998,0.00259635685132648,1.25401166453553e-05,3.4918167270984e-05,0.00100989185235452,0.000654290302473256,0.000689940739941469,0.000584245129146939,0.000195280517962705,0.000457243511925782,0.00084347661058356,0.000584894718598203,0.000921278150275357,0.000872480487824321,0.00109709810875002,0.000499760930242011,5.5224443579565e-05,0.000585020706126514,0.00149519184115701,0.000157629166239704,0.00186394587254267,0.0023421562179123,6.42898234441325e-06,0.000808350593785131,0.000210629426213895,0.00131472436108295,0.000126300528726753,0.000222229937548371,0.0018044913869773,0.00163181588921503,0.001023423939206,0.000794008538833043,0.000287083356709136,7.68174790846016e-05,0.000103008039380579,0.000225506664244,0.00406664569283801
0.000888156737048212,0.00139055392763695,0.00148100173118638,0.00174167187219081,0.00178723652173343,0.00136958625570717,0.00104835266022787,0.000109088909394959,0.00152874208752823,0.00229047710710029,0.000150273384621709,0.000851661066353464,0.000363275158786781,0.00141127389625562,9.45497955877451e-05,0.000530166804149159,0.000190630277590898,0.00044852918822544,0.000198406965927853,0.000685838091530846,0.00103136486465284,0.000935598981888884,0.000546940085467701,0.000719523235856266,1.74883642568101e-05,0.000440689772709853,0.000470358456216995,0.00174119704808942,0.00381451532252488,0.000495913786935039,5.99868604811667e-06,0.000746381821751163,0.000154810421290594,0.000130279465147389,0.00100160776042027,0.000270418002094246,0.000628398880264114,0.000500514554052837,0.00211185737175321,0.000771423990511183,0.000310359643042486,3.56630746263772e-05,0.000130810951089087,0.00397539788412725,0.000882976425228798
0.00107603530409519,0.00165167600024907,0.00199672509908642,0.0014712189923781,0.00285101976004514,0.00148458762573408,0.00238368116359727,0.00128603327534818,0.00099204660219251,0.00279110624717647,0.00103044128015101,7.82047074966204e-05,5.80716252878602e-05,0.00291354711156202,0.00299699772997252,0.000668929673527301,0.000418671994684638,0.000496206931628963,0.000824028230427359,0.000868355773737534,0.00110188824522683,0.000797969483111747,0.00110221117883646,0.000773022746597216,0.000169429449312056,0.000872617464356347,0.000688496357745075,0.00259226748205496,0.00227802277478355,0.000354810880237939,6.92660662279272e-05,0.000955443605073094,5.01882654419153e-05,0.00117671945144126,3.48246524179524e-05,0.000200696389072792,0.000214408268906051,0.0022433696738808,0.00126932843582616,0.00160926269942836,8.51370655456099e-05,0.000673028764680797,0.000613000634416128,0.00230207896872717,2.30329412323713e-05
0.000934301478764416,0.00141863000837995,0.00197916183981945,0.0014779588156351,0.00266122991579834,0.00163668285060393,0.00225279720468245,0.000328632214573914,0.000293576752371426,0.00256831221570208,0.000189916040012819,0.000260244331209553,0.000992697243981518,0.00211901201640779,0.0026284217079119,8.01587833274328e-05,0.00072829804259869,0.0004019931360253,0.000888898199402907,0.000751141802784685,0.00112772110796017,0.00100467609663691,8.90545770938818e-05,0.000748851050726077,0.000102542683059889,0.000819483259133382,0.0018141305649055,0.000227351366154418,0.00401557564415363,0.000236858465517995,0.000745375729606811,0.000102198021163931,4.84320646535442e-05,0.00132449412801122,0.000116380696072327,0.000221035208986259,0.000308762938796183,0.000861873383486243,0.00167501928179245,0.00138514508388661,0.000198679605917874,7.44505272467505e-05,3.33117549616865e-05,0.00365097478893054,3.7489590483734e-05
0.0010239858645398,0.00155722560692067,0.00162895846205367,0.00140020206972599,6.47612246306425e-05,0.00191221518776783,0.000254585722985727,0.00200436048854938,0.000645199968667943,0.00268991177124962,0.0013537508003814,0.000274493491538236,0.000956231771695687,0.000829094683763234,0.000932571076472372,0.000572184421849837,0.000230111538104624,0.000397146614707005,0.000783049836626191,0.00123510912721327,0.000274936102370099,0.000910267864066625,0.000472418649275972,0.000334422702583763,0.000315894213358318,0.000323732718309795,0.00150122927330356,0.000400839583688006,0.00180631489631808,0.0025016010343864,1.01029696709131e-05,0.000844189642067117,0.000178117200970742,0.00112951870092929,0.000208207864293116,8.20881915697626e-05,0.00164110594705512,0.000899527414631663,0.0001803855196163,0.000923245522556969,0.000431493146791092,4.25262343153708e-05,4.14646659110986e-05,6.39334504171709e-05,0.00381983348942795
0.00104373669443175,0.0016710418006832,0.00162534669332161,0.00164700154113446,0.00104713039730804,0.00226449878243421,0.000963656987770449,0.00239579589351076,0.000685627174419982,0.000271896600021633,4.67495551739089e-05,0.00280720228848985,0.000910529667665755,0.000217944300556456,0.00207408472303888,0.00057648850767115,0.000171054645669803,0.000461873334582825,0.000854849233118735,0.00147758517185,7.30719613037966e-05,0.000841141424157945,0.00135738668697378,0.000389304398061909,0.000730839567270819,0.00143758544974446,2.1609989794044e-05,0.000550995099539103,0.00123416025043267,0.000241791240914773,5.349729634158e-06,0.000795078200848078,0.000313526821159,0.00125541937457076,0.000310907122126352,4.60778892985444e-05,0.00199405464851402,0.000382890221161834,0.000248209939999954,0.000471391920494934,9.48345724756416e-05,0.000703058458914173,6.40406953994034e-05,0.000323292127285045,0.00247794181943895
0.00113758711231581,0.0016625104428457,0.0019109805584047,0.00169197245407047,0.0026921763602332,0.00163760492072339,0.00208551059587179,0.00166373873212279,0.00294610904289636,0.0012470456558982,0.000151111219087839,0.000305971159900918,0.00123491454319474,0.0030684917271618,0.000102327699422446,0.000681506125951864,0.000355477148896349,0.000496777639693356,0.00086847565300186,0.000731965363792749,0.00110590666860654,0.00081709603427874,0.000969858578130312,0.000156648404126835,3.75778659574388e-05,0.000620552457997197,0.00128074199684171,0.000632134478247812,0.00459314234341166,0.000945713471046771,2.50631994210085e-05,0.00100924057409,3.59534519452055e-05,0.00130943877647618,5.94190158836207e-05,0.000245654568321753,0.000330079722250039,0.00252010667762604,0.00131961727132511,0.00122151399841717,0.00030231246908034,9.15648664444262e-05,4.30938194520098e-05,0.00367137245217124,0.000464776379997201
0.00117241194661499,0.0016889296689062,0.00199946972673758,0.000567453829751874,0.00240420436167015,0.00170302345294771,0.00218580392445539,0.000755353502071447,0.00192215514210041,0.00280575622146626,0.000340210864157621,0.000929352028362668,0.000607279434597169,0.00263462835608061,0.00291569722242898,0.000703767717210837,0.000336590134699642,0.000496177615494326,0.000194124529807278,0.000789465664203155,0.00127112928374678,0.000997488913999022,0.00086633519330845,0.00102199380806472,6.12559423309732e-06,0.00074600287047451,0.000561268446644892,0.00214501208902967,0.00481110141055184,0.00023874899933772,2.72926903284785e-05,0.000995620265341988,6.4992961836769e-05,0.000793446398811463,0.000713905530193064,0.000282266362319276,0.000314622844703401,0.00220753560286074,0.00186974128380824,0.00132206567978433,0.000285798878014048,9.52007412326191e-06,7.33700829235141e-05,0.00450700233831919,4.68937529051285e-06
0.00100185217233891,0.00145247086976956,0.00166500132782611,0.00135334229154927,0.00238065135452955,0.00148742822698459,0.00161440586176073,0.00117100801903639,0.00119746456176648,0.00242056461893151,7.04826789360184e-05,0.000101960667531668,0.00104797736847644,0.00174621696053231,6.66705159795092e-05,0.000589580524318238,0.000264143404378468,0.000415056020855811,0.000779077858720671,0.000594105785824804,0.00103956861524242,0.000916598989673788,0.000767670722600791,0.000307460362176385,2.00714682524379e-06,0.000612025683395518,0.00144095394912454,0.000187410368763907,0.00386497298749434,0.000452214662493938,1.67272465168889e-05,0.000838690342692907,8.81675247744456e-05,0.00121829181830729,0.000146027720274682,0.000230509429102112,0.000404026238827722,0.00210611239857568,0.000205186623171891,0.00100072116644573,0.00023288635008151,5.1893367583251e-05,6.24188642575277e-05,0.00338660038833088,0.00107720804050005
0.0012057451413357,0.00175076078015442,0.00189799408742587,0.00188401477178209,0.000562272971029953,0.00220792620668015,0.000877521222669904,0.00258925501437896,0.00078300925969492,0.000307113868537395,0.000914976099095037,0.0026244262817939,0.000959805002669794,0.000256504344489076,0.00181632287677256,0.000651688145291304,0.000215979344836749,0.0004182135451265,0.00102635229499963,0.00127239092111902,0.000475440364036954,0.000938633330381266,0.0013102942569321,0.000424389741606509,0.00100342381398666,0.00104230771540718,0.000336721860741001,0.000721310260526511,0.00137193064085776,0.000247059852790253,8.17138687287016e-06,0.000902156681037659,0.000214901280290964,0.00150872528332787,0.000250769748320846,0.000122576368465142,0.00234544460013546,0.000561134994590126,1.25850338896409e-06,0.000744288146144374,0.000175516959598081,0.000734629721900231,7.71500317142987e-05,0.000457479531635558,0.00304742748021633
0.00130118377252537,0.0014084863275252,0.00222958107960254,0.00231186566142055,0.00200201297379968,0.00182809973705158,0.00097772593064999,0.00278648249651558,0.0029348113197986,0.00215259042470176,0.0013624248265598,0.00116121392959185,0.000523298816717849,0.00362298097373702,0.00112794999825183,0.000247962279703889,0.000820348992269858,0.000453838716358832,0.000636022168743703,0.00111107609471627,0.00142630755285675,3.92892076402564e-05,0.000851674285178188,0.000513840438904911,0.00070784837310036,0.00162921245311202,0.0002270326193587,0.00316980284299103,0.00013718165895926,0.00119824895560977,0.000902949878312382,1.94931443806086e-05,3.80012036525825e-05,4.43649057747074e-05,0.00158736263640402,0.000309094279301296,0.000468142627346432,0.000116032760061602,0.000691272457531113,0.00246986153455076,0.000486330402539156,0.000705780881103477,0.00260692035042243,0.000503252615968087,8.00458320666071e-05
0.00120950533617343,0.00177416929838706,0.00196549582376036,0.00162251730927006,0.00169127565816864,0.00190702018936387,0.00134644832602358,0.00167368648543568,0.000924251619368953,0.00306197774311115,0.000150752005326358,0.000304654585492341,0.00117868969686534,0.0013005856516789,0.000711714857787218,0.000681099238507154,0.000298988121271538,0.00043604261155483,0.000944208174763258,0.00103153326765712,0.000764663893111369,0.00116972371882139,0.000565833642264853,0.000405325220188146,6.52879685501969e-05,0.000721539738487696,0.00182965539766475,0.000409160953328406,0.00294872212334958,0.0016798817100618,1.84614639762233e-05,0.00100394051251681,0.000133424195474334,0.00134480493466341,0.00013800101008481,0.000161210742237514,0.000928059080801916,0.00231147758454798,1.15207421369139e-05,0.00118000401779013,4.05772811460355e-05,4.0076468145097e-05,4.00554365147925e-05,0.00100650766294773,0.00314744541988159
0.000965311544999812,0.0014670702819374,0.00165510651319847,0.00216075086744593,0.00189525555027387,0.00150115470978366,0.00188261086098848,0.000661613041541424,0.000322280632742177,0.00221406902889307,0.000813541825089934,0.002235259218493,0.000664939362523578,0.00285745579675431,0.000771351700746247,0.000602195215339003,0.000253599369230339,0.000487002467037474,0.000373912479155727,0.000808383596708269,0.00119073458098579,0.000799829428334236,0.000260817447253269,0.000687408982196353,0.000230291375417462,4.63275719765567e-05,0.00453212323250818,8.02828348601473e-05,0.00039712374012265,0.00125273683932759,1.0196495606729e-05,0.000856860611846614,4.97157635542324e-05,3.36391574246803e-05,0.00125852836043968,0.000309786680191672,0.00027604872121592,0.000328547870768908,0.00103680629083637,0.00132569391708029,0.000185879926514413,0.00377343443435082,0.00058308725658812,0.000154150566292139,0.000137973983385215
0.00117531236868437,0.00132471805259399,0.00196925150143727,0.00220097969623525,0.00175573993521453,0.00154340502828991,0.00245120640135143,0.000197110501432437,0.00204678566013999,0.00207164765055,0.000725050590606792,4.53448881361612e-05,0.00122204366038888,0.00195664946760764,0.00244227333835096,0.000208931726934728,0.000755709428113527,0.000428816932967459,0.000531411564206424,0.000928235749697288,0.00125109138025201,0.0007982511431476,0.000304977921529288,0.000599879173594773,0.000486120732085178,0.000961104986711233,0.000194000079415111,0.00362447195821187,0.000626326213170224,0.000363913976785708,0.000839240725661487,3.37400907172583e-05,4.33005506571619e-06,6.6065073783386e-05,0.00129811028037393,0.000255905796037443,0.000160186398757215,0.000328569422731649,0.000174978719362219,0.00203233618584135,6.72806936307312e-05,0.000554588139696961,0.00218834091614375,0.00134695433517324,6.38174362225315e-05
0.0012102740164964,0.00182599660396599,0.00198708429468074,0.00179137295314892,0.00246528275520976,0.00180977546785142,0.00180135274891239,0.00179844496292351,0.00260180954252729,0.00302771142968309,0.000215198628896647,0.000108310788923011,0.00133622712998313,0.00246854435776413,1.50854210115846e-06,0.000709035024872356,0.000324895780362114,0.000519653567083623,0.000938734240558048,0.000827794814164437,0.00102844158599231,0.00106431936188114,0.000935745269351632,0.000136985097009941,8.08354778995969e-05,0.000691973098607059,0.00156559896077395,0.000320149148381897,0.00495466833015561,0.000697931504913945,1.5452682571616e-05,0.00105941890344926,0.000117498181129684,0.0013941871686105,9.5021144057196e-05,0.000228685101693558,0.000562874302913462,0.00264472562949837,0.000375467489624699,0.00128033995556655,0.000224497095023602,6.10638153449494e-05,7.36920485562075e-05,0.0042735964540351,0.000983917955112491
0.00125440886296528,0.00187317917943736,0.00209760086996722,0.000647504539945645,0.00283586887369933,0.00184335115330129,0.00226408503401873,0.00133108993672798,0.00182893389054494,0.00308781727025028,0.000411192849749268,0.00112801163102766,0.000462027145579951,0.00275540477866138,0.00324617707603609,0.000754857788348108,0.0003399796855316,0.000561584347155265,0.000576064500680655,0.000840457166856713,0.0012703958851457,0.00106679122478545,0.00106092152379932,0.000180641314134504,2.6877539592273e-05,0.000788507267133223,0.000351826654373232,0.00241635982672409,0.00484807315107218,0.000278768607514135,1.62054141944767e-05,0.00109587605269797,8.66462186326923e-05,0.0012084715133692,0.000481981161399037,0.000296772297127899,0.000376426425485027,0.00254497710103285,5.35595379858177e-05,0.0013976293375352,0.000213842063549862,1.26846983552163e-05,5.90039374223021e-05,0.00460402060950786,1.07003044681205e-05
